time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, 
80.0, 0.870116, 0.752261, 0.899622, 0.797551, 0.932490, 0.788812, 0.906033, 0.822839, 0.891114, 0.964234, 0.793624, 0.946468, 0.808513, 0.930003, 0.783595, 0.910209, 0.835249, 0.761871, 0.912619, 0.931958, 0.826916, 0.928889, 0.843002, 0.938275, 0.806956, 0.934303, 0.738065, 0.902082, 0.822258, 0.899751, 0.795321, 
82.0, 0.867074, 0.742974, 0.899622, 0.789956, 0.927896, 0.779949, 0.906033, 0.812926, 0.891114, 0.964234, 0.793624, 0.946468, 0.797126, 0.930003, 0.769848, 0.910209, 0.828317, 0.755360, 0.912619, 0.931958, 0.826916, 0.928889, 0.843002, 0.938275, 0.802237, 0.934303, 0.738065, 0.902082, 0.812291, 0.899751, 0.789009, 
83.0, 0.865550, 0.742974, 0.899622, 0.789956, 0.927896, 0.779949, 0.906033, 0.812926, 0.891114, 0.964234, 0.793624, 0.946468, 0.797126, 0.930003, 0.769848, 0.910209, 0.824852, 0.748848, 0.912619, 0.931958, 0.826916, 0.928889, 0.822441, 0.938275, 0.802237, 0.934303, 0.738065, 0.902082, 0.812291, 0.899751, 0.789009, 
85.0, 0.865550, 0.742974, 0.899622, 0.789956, 0.927896, 0.779949, 0.906033, 0.812926, 0.891114, 0.964234, 0.793624, 0.946468, 0.797126, 0.930003, 0.769848, 0.910209, 0.824852, 0.748848, 0.912619, 0.931958, 0.826916, 0.928889, 0.822441, 0.938275, 0.802237, 0.934303, 0.738065, 0.902082, 0.812291, 0.899751, 0.789009, 
88.0, 0.865550, 0.742974, 0.899622, 0.789956, 0.927896, 0.779949, 0.906033, 0.812926, 0.891114, 0.964234, 0.793624, 0.946468, 0.797126, 0.930003, 0.769848, 0.910209, 0.824852, 0.748848, 0.912619, 0.931958, 0.826916, 0.928889, 0.822441, 0.938275, 0.802237, 0.934303, 0.738065, 0.902082, 0.812291, 0.899751, 0.789009, 
89.0, 0.860946, 0.733325, 0.893873, 0.782134, 0.927896, 0.779949, 0.901290, 0.807876, 0.885697, 0.964234, 0.793624, 0.946468, 0.791307, 0.930003, 0.762785, 0.904726, 0.821327, 0.742162, 0.906169, 0.931958, 0.808540, 0.928889, 0.822441, 0.938275, 0.797433, 0.934303, 0.738065, 0.902082, 0.807214, 0.892158, 0.782542, 
90.0, 0.859406, 0.733325, 0.890990, 0.782134, 0.923302, 0.779949, 0.896521, 0.807876, 0.882980, 0.964234, 0.793624, 0.939298, 0.791307, 0.924041, 0.762785, 0.899209, 0.821327, 0.742162, 0.902933, 0.921486, 0.808540, 0.921212, 0.822441, 0.933785, 0.797433, 0.934303, 0.738065, 0.902082, 0.807214, 0.892158, 0.782542, 
91.0, 0.857863, 0.723676, 0.890990, 0.774313, 0.923302, 0.770879, 0.896521, 0.802827, 0.882980, 0.964234, 0.793624, 0.939298, 0.785489, 0.924041, 0.755722, 0.899209, 0.817786, 0.735476, 0.902933, 0.921486, 0.808540, 0.921212, 0.822441, 0.933785, 0.792600, 0.934303, 0.738065, 0.902082, 0.802137, 0.892158, 0.776074, 
93.0, 0.857863, 0.723676, 0.890990, 0.774313, 0.923302, 0.770879, 0.896521, 0.802827, 0.882980, 0.964234, 0.793624, 0.939298, 0.785489, 0.924041, 0.755722, 0.899209, 0.817786, 0.735476, 0.902933, 0.921486, 0.808540, 0.921212, 0.822441, 0.933785, 0.792600, 0.934303, 0.738065, 0.902082, 0.802137, 0.892158, 0.776074, 
94.0, 0.856311, 0.723676, 0.890990, 0.774313, 0.923302, 0.770879, 0.896521, 0.797746, 0.882980, 0.964234, 0.778650, 0.939298, 0.779627, 0.924041, 0.748659, 0.899209, 0.814231, 0.735476, 0.902933, 0.921486, 0.808540, 0.921212, 0.822441, 0.929230, 0.792600, 0.934303, 0.738065, 0.902082, 0.797028, 0.892158, 0.776074, 
95.0, 0.854760, 0.714027, 0.890990, 0.766412, 0.923302, 0.761810, 0.896521, 0.792665, 0.882980, 0.964234, 0.763676, 0.939298, 0.773765, 0.924041, 0.741597, 0.899209, 0.810675, 0.728728, 0.902933, 0.921486, 0.808540, 0.921212, 0.801353, 0.929230, 0.787737, 0.934303, 0.738065, 0.902082, 0.791919, 0.892158, 0.769553, 
96.0, 0.853206, 0.714027, 0.890990, 0.766412, 0.923302, 0.761810, 0.896521, 0.792665, 0.880238, 0.964234, 0.763676, 0.939298, 0.773765, 0.924041, 0.741597, 0.899209, 0.810675, 0.728728, 0.902933, 0.921486, 0.808540, 0.921212, 0.801353, 0.929230, 0.787737, 0.934303, 0.738065, 0.897179, 0.791919, 0.892158, 0.769553, 
97.0, 0.853206, 0.714027, 0.890990, 0.766412, 0.923302, 0.761810, 0.896521, 0.792665, 0.880238, 0.964234, 0.763676, 0.939298, 0.773765, 0.924041, 0.741597, 0.899209, 0.810675, 0.728728, 0.902933, 0.921486, 0.808540, 0.921212, 0.801353, 0.929230, 0.787737, 0.934303, 0.738065, 0.897179, 0.791919, 0.892158, 0.769553, 
99.0, 0.851649, 0.714027, 0.888069, 0.766412, 0.918639, 0.761810, 0.896521, 0.792665, 0.877487, 0.964234, 0.763676, 0.939298, 0.773765, 0.924041, 0.741597, 0.899209, 0.810675, 0.728728, 0.899649, 0.921486, 0.808540, 0.921212, 0.801353, 0.924675, 0.787737, 0.934303, 0.738065, 0.892277, 0.791919, 0.888329, 0.769553, 
100.0, 0.850092, 0.714027, 0.888069, 0.766412, 0.913976, 0.761810, 0.891675, 0.792665, 0.877487, 0.964234, 0.763676, 0.939298, 0.773765, 0.917962, 0.741597, 0.899209, 0.810675, 0.728728, 0.899649, 0.921486, 0.808540, 0.921212, 0.801353, 0.920120, 0.787737, 0.934303, 0.738065, 0.892277, 0.791919, 0.888329, 0.769553, 
101.0, 0.846973, 0.714027, 0.885138, 0.758511, 0.909313, 0.752741, 0.891675, 0.787584, 0.874728, 0.964234, 0.763676, 0.939298, 0.767903, 0.917962, 0.741597, 0.899209, 0.803501, 0.728728, 0.896354, 0.910895, 0.808540, 0.913405, 0.801353, 0.915565, 0.782875, 0.934303, 0.738065, 0.892277, 0.786810, 0.888329, 0.763031, 
103.0, 0.845413, 0.704378, 0.885138, 0.750609, 0.909313, 0.743672, 0.891675, 0.782502, 0.874728, 0.964234, 0.748702, 0.939298, 0.762041, 0.917962, 0.734534, 0.899209, 0.799914, 0.721981, 0.896354, 0.910895, 0.808540, 0.913405, 0.801353, 0.915565, 0.778012, 0.934303, 0.738065, 0.892277, 0.781701, 0.888329, 0.756510, 
105.0, 0.845413, 0.704378, 0.885138, 0.750609, 0.909313, 0.743672, 0.891675, 0.782502, 0.874728, 0.964234, 0.748702, 0.939298, 0.762041, 0.917962, 0.734534, 0.899209, 0.799914, 0.721981, 0.896354, 0.910895, 0.808540, 0.913405, 0.801353, 0.915565, 0.778012, 0.934303, 0.738065, 0.892277, 0.781701, 0.888329, 0.756510, 
106.0, 0.843847, 0.704378, 0.882197, 0.750609, 0.909313, 0.743672, 0.886802, 0.782502, 0.871959, 0.964234, 0.748702, 0.939298, 0.762041, 0.917962, 0.734534, 0.893624, 0.799914, 0.721981, 0.893046, 0.910895, 0.808540, 0.913405, 0.801353, 0.915565, 0.778012, 0.934303, 0.701161, 0.887347, 0.781701, 0.888329, 0.756510, 
107.0, 0.842279, 0.704378, 0.879256, 0.750609, 0.904626, 0.743672, 0.881930, 0.782502, 0.869191, 0.964234, 0.748702, 0.932016, 0.762041, 0.911842, 0.734534, 0.888039, 0.799914, 0.721981, 0.889739, 0.910895, 0.808540, 0.905531, 0.801353, 0.910987, 0.778012, 0.934303, 0.701161, 0.882417, 0.781701, 0.884484, 0.756510, 
109.0, 0.839142, 0.694729, 0.879256, 0.734807, 0.904626, 0.725533, 0.881930, 0.772340, 0.869191, 0.964234, 0.733728, 0.932016, 0.750318, 0.911842, 0.720408, 0.888039, 0.792708, 0.708358, 0.889739, 0.910895, 0.789289, 0.905531, 0.779695, 0.910987, 0.768164, 0.934303, 0.701161, 0.882417, 0.771482, 0.884484, 0.743466, 
110.0, 0.837573, 0.694729, 0.876316, 0.734807, 0.904626, 0.725533, 0.881930, 0.772340, 0.866423, 0.964234, 0.733728, 0.932016, 0.750318, 0.911842, 0.720408, 0.888039, 0.792708, 0.708358, 0.886431, 0.910895, 0.789289, 0.905531, 0.779695, 0.910987, 0.768164, 0.934303, 0.701161, 0.877488, 0.771482, 0.880638, 0.743466, 
111.0, 0.836005, 0.694729, 0.873375, 0.734807, 0.899939, 0.725533, 0.881930, 0.772340, 0.863655, 0.964234, 0.733728, 0.932016, 0.750318, 0.911842, 0.720408, 0.888039, 0.792708, 0.708358, 0.883124, 0.900303, 0.789289, 0.897657, 0.779695, 0.906409, 0.768164, 0.919929, 0.701161, 0.872558, 0.771482, 0.876793, 0.743466, 
113.0, 0.836005, 0.694729, 0.873375, 0.734807, 0.899939, 0.725533, 0.881930, 0.772340, 0.863655, 0.964234, 0.733728, 0.932016, 0.750318, 0.911842, 0.720408, 0.888039, 0.792708, 0.708358, 0.883124, 0.900303, 0.789289, 0.897657, 0.779695, 0.906409, 0.768164, 0.919929, 0.701161, 0.872558, 0.771482, 0.876793, 0.743466, 
115.0, 0.834430, 0.694729, 0.870414, 0.734807, 0.895252, 0.725533, 0.877030, 0.772340, 0.860869, 0.964234, 0.733728, 0.932016, 0.750318, 0.905681, 0.720408, 0.888039, 0.792708, 0.708358, 0.883124, 0.900303, 0.789289, 0.897657, 0.779695, 0.901832, 0.768164, 0.919929, 0.701161, 0.872558, 0.771482, 0.872913, 0.743466, 
116.0, 0.831276, 0.694729, 0.867454, 0.734807, 0.890564, 0.716464, 0.877030, 0.767259, 0.858083, 0.964234, 0.718754, 0.932016, 0.744456, 0.905681, 0.713345, 0.888039, 0.785468, 0.708358, 0.879791, 0.900303, 0.789289, 0.897657, 0.779695, 0.897254, 0.768164, 0.919929, 0.701161, 0.872558, 0.766373, 0.872913, 0.743466, 
118.0, 0.831276, 0.694729, 0.867454, 0.734807, 0.890564, 0.716464, 0.877030, 0.767259, 0.858083, 0.964234, 0.718754, 0.932016, 0.744456, 0.905681, 0.713345, 0.888039, 0.785468, 0.708358, 0.879791, 0.900303, 0.789289, 0.897657, 0.779695, 0.897254, 0.768164, 0.919929, 0.701161, 0.872558, 0.766373, 0.872913, 0.743466, 
119.0, 0.831276, 0.694729, 0.867454, 0.734807, 0.890564, 0.716464, 0.877030, 0.767259, 0.858083, 0.964234, 0.718754, 0.932016, 0.744456, 0.905681, 0.713345, 0.888039, 0.785468, 0.708358, 0.879791, 0.900303, 0.789289, 0.897657, 0.779695, 0.897254, 0.768164, 0.919929, 0.701161, 0.872558, 0.766373, 0.872913, 0.743466, 
120.0, 0.829689, 0.694729, 0.864473, 0.734807, 0.890564, 0.716464, 0.872103, 0.767259, 0.855279, 0.951378, 0.718754, 0.924678, 0.744456, 0.899520, 0.713345, 0.882382, 0.785468, 0.708358, 0.876433, 0.900303, 0.789289, 0.897657, 0.779695, 0.897254, 0.768164, 0.919929, 0.701161, 0.867543, 0.766373, 0.868999, 0.743466, 
121.0, 0.828100, 0.694729, 0.864473, 0.734807, 0.890564, 0.716464, 0.872103, 0.762144, 0.855279, 0.951378, 0.703780, 0.924678, 0.738547, 0.899520, 0.706212, 0.882382, 0.781832, 0.701481, 0.876433, 0.900303, 0.789289, 0.897657, 0.779695, 0.897254, 0.763208, 0.919929, 0.701161, 0.867543, 0.761230, 0.868999, 0.736945, 
122.0, 0.826510, 0.694729, 0.861482, 0.734807, 0.885852, 0.716464, 0.867176, 0.762144, 0.852465, 0.951378, 0.703780, 0.917339, 0.738547, 0.893359, 0.706212, 0.876726, 0.781832, 0.701481, 0.873062, 0.889585, 0.789289, 0.889713, 0.779695, 0.892652, 0.763208, 0.919929, 0.701161, 0.862528, 0.761230, 0.865066, 0.736945, 
123.0, 0.824918, 0.694729, 0.861482, 0.734807, 0.885852, 0.716464, 0.867176, 0.762144, 0.852465, 0.951378, 0.703780, 0.917339, 0.738547, 0.893359, 0.706212, 0.876726, 0.778179, 0.694536, 0.873062, 0.889585, 0.789289, 0.889713, 0.758037, 0.892652, 0.758220, 0.919929, 0.701161, 0.862528, 0.761230, 0.865066, 0.736945, 
124.0, 0.824918, 0.694729, 0.861482, 0.734807, 0.885852, 0.716464, 0.867176, 0.762144, 0.852465, 0.951378, 0.703780, 0.917339, 0.738547, 0.893359, 0.706212, 0.876726, 0.778179, 0.694536, 0.873062, 0.889585, 0.789289, 0.889713, 0.758037, 0.892652, 0.758220, 0.919929, 0.701161, 0.862528, 0.761230, 0.865066, 0.736945, 
125.0, 0.824918, 0.694729, 0.861482, 0.734807, 0.885852, 0.716464, 0.867176, 0.762144, 0.852465, 0.951378, 0.703780, 0.917339, 0.738547, 0.893359, 0.706212, 0.876726, 0.778179, 0.694536, 0.873062, 0.889585, 0.789289, 0.889713, 0.758037, 0.892652, 0.758220, 0.919929, 0.701161, 0.862528, 0.761230, 0.865066, 0.736945, 
126.0, 0.823313, 0.684804, 0.861482, 0.726732, 0.885852, 0.716464, 0.867176, 0.756924, 0.852465, 0.951378, 0.703780, 0.917339, 0.732494, 0.893359, 0.698856, 0.876726, 0.774473, 0.687449, 0.873062, 0.889585, 0.769557, 0.889713, 0.736379, 0.892652, 0.753165, 0.919929, 0.701161, 0.862528, 0.755980, 0.865066, 0.730305, 
127.0, 0.823313, 0.684804, 0.861482, 0.726732, 0.885852, 0.716464, 0.867176, 0.756924, 0.852465, 0.951378, 0.703780, 0.917339, 0.732494, 0.893359, 0.698856, 0.876726, 0.774473, 0.687449, 0.873062, 0.889585, 0.769557, 0.889713, 0.736379, 0.892652, 0.753165, 0.919929, 0.701161, 0.862528, 0.755980, 0.865066, 0.730305, 
128.0, 0.821705, 0.684804, 0.861482, 0.726732, 0.881090, 0.707037, 0.867176, 0.751704, 0.852465, 0.951378, 0.688140, 0.917339, 0.726440, 0.893359, 0.691499, 0.876726, 0.770767, 0.687449, 0.873062, 0.889585, 0.769557, 0.889713, 0.736379, 0.887979, 0.753165, 0.919929, 0.701161, 0.862528, 0.750730, 0.865066, 0.730305, 
129.0, 0.821705, 0.684804, 0.861482, 0.726732, 0.881090, 0.707037, 0.867176, 0.751704, 0.852465, 0.951378, 0.688140, 0.917339, 0.726440, 0.893359, 0.691499, 0.876726, 0.770767, 0.687449, 0.873062, 0.889585, 0.769557, 0.889713, 0.736379, 0.887979, 0.753165, 0.919929, 0.701161, 0.862528, 0.750730, 0.865066, 0.730305, 
131.0, 0.818483, 0.684804, 0.855436, 0.726732, 0.881090, 0.707037, 0.867176, 0.751704, 0.846782, 0.951378, 0.688140, 0.917339, 0.726440, 0.893359, 0.691499, 0.876726, 0.770767, 0.687449, 0.866241, 0.889585, 0.769557, 0.889713, 0.736379, 0.887979, 0.753165, 0.919929, 0.701161, 0.852321, 0.750730, 0.857094, 0.730305, 
136.0, 0.815247, 0.684804, 0.852413, 0.726732, 0.881090, 0.707037, 0.862192, 0.751704, 0.843941, 0.951378, 0.688140, 0.917339, 0.726440, 0.893359, 0.691499, 0.876726, 0.767044, 0.680362, 0.862831, 0.889585, 0.749825, 0.889713, 0.736379, 0.887979, 0.748076, 0.919929, 0.701161, 0.852321, 0.750730, 0.853107, 0.730305, 
138.0, 0.815247, 0.684804, 0.852413, 0.726732, 0.881090, 0.707037, 0.862192, 0.751704, 0.843941, 0.951378, 0.688140, 0.917339, 0.726440, 0.893359, 0.691499, 0.876726, 0.767044, 0.680362, 0.862831, 0.889585, 0.749825, 0.889713, 0.736379, 0.887979, 0.748076, 0.919929, 0.701161, 0.852321, 0.750730, 0.853107, 0.730305, 
141.0, 0.813620, 0.684804, 0.849380, 0.726732, 0.876301, 0.707037, 0.862192, 0.751704, 0.841090, 0.951378, 0.688140, 0.917339, 0.726440, 0.893359, 0.691499, 0.876726, 0.767044, 0.680362, 0.859407, 0.889585, 0.749825, 0.889713, 0.736379, 0.883281, 0.748076, 0.919929, 0.701161, 0.852321, 0.750730, 0.849121, 0.730305, 
144.0, 0.810359, 0.674734, 0.846336, 0.718567, 0.871513, 0.697483, 0.862192, 0.746410, 0.838229, 0.951378, 0.688140, 0.917339, 0.720335, 0.893359, 0.684064, 0.876726, 0.763302, 0.673200, 0.855970, 0.889585, 0.749825, 0.889713, 0.714720, 0.878582, 0.742917, 0.919929, 0.701161, 0.852321, 0.745406, 0.845115, 0.723543, 
145.0, 0.810359, 0.674734, 0.846336, 0.718567, 0.871513, 0.697483, 0.862192, 0.746410, 0.838229, 0.951378, 0.688140, 0.917339, 0.720335, 0.893359, 0.684064, 0.876726, 0.763302, 0.673200, 0.855970, 0.889585, 0.749825, 0.889713, 0.714720, 0.878582, 0.742917, 0.919929, 0.701161, 0.852321, 0.745406, 0.845115, 0.723543, 
146.0, 0.808719, 0.674734, 0.843258, 0.718567, 0.866698, 0.697483, 0.862192, 0.746410, 0.835338, 0.951378, 0.688140, 0.917339, 0.720335, 0.893359, 0.684064, 0.876726, 0.759560, 0.673200, 0.852490, 0.878867, 0.749825, 0.889713, 0.714720, 0.873859, 0.742917, 0.919929, 0.701161, 0.852321, 0.745406, 0.845115, 0.723543, 
147.0, 0.807072, 0.664663, 0.843258, 0.710401, 0.866698, 0.697483, 0.862192, 0.741116, 0.835338, 0.951378, 0.672137, 0.917339, 0.714231, 0.893359, 0.676628, 0.876726, 0.755819, 0.666038, 0.852490, 0.878867, 0.749825, 0.889713, 0.693062, 0.873859, 0.737722, 0.919929, 0.701161, 0.852321, 0.740081, 0.845115, 0.716781, 
149.0, 0.807072, 0.664663, 0.843258, 0.710401, 0.866698, 0.697483, 0.862192, 0.741116, 0.835338, 0.951378, 0.672137, 0.917339, 0.714231, 0.893359, 0.676628, 0.876726, 0.755819, 0.666038, 0.852490, 0.878867, 0.749825, 0.889713, 0.693062, 0.873859, 0.737722, 0.919929, 0.701161, 0.852321, 0.740081, 0.845115, 0.716781, 
150.0, 0.807072, 0.664663, 0.843258, 0.710401, 0.866698, 0.697483, 0.862192, 0.741116, 0.835338, 0.951378, 0.672137, 0.917339, 0.714231, 0.893359, 0.676628, 0.876726, 0.755819, 0.666038, 0.852490, 0.878867, 0.749825, 0.889713, 0.693062, 0.873859, 0.737722, 0.919929, 0.701161, 0.852321, 0.740081, 0.845115, 0.716781, 
151.0, 0.807072, 0.664663, 0.843258, 0.710401, 0.866698, 0.697483, 0.862192, 0.741116, 0.835338, 0.951378, 0.672137, 0.917339, 0.714231, 0.893359, 0.676628, 0.876726, 0.755819, 0.666038, 0.852490, 0.878867, 0.749825, 0.889713, 0.693062, 0.873859, 0.737722, 0.919929, 0.701161, 0.852321, 0.740081, 0.845115, 0.716781, 
152.0, 0.805408, 0.654592, 0.843258, 0.702236, 0.866698, 0.687928, 0.862192, 0.735822, 0.835338, 0.951378, 0.672137, 0.917339, 0.708126, 0.893359, 0.669193, 0.876726, 0.752058, 0.658876, 0.852490, 0.878867, 0.730092, 0.889713, 0.693062, 0.873859, 0.732489, 0.919929, 0.701161, 0.852321, 0.734757, 0.845115, 0.710019, 
153.0, 0.802079, 0.654592, 0.840135, 0.694070, 0.861745, 0.687928, 0.862192, 0.730529, 0.832407, 0.951378, 0.656134, 0.917339, 0.702022, 0.893359, 0.669193, 0.876726, 0.748298, 0.651715, 0.848953, 0.878867, 0.730092, 0.889713, 0.693062, 0.869004, 0.727257, 0.919929, 0.701161, 0.852321, 0.729433, 0.841013, 0.703257, 
154.0, 0.800415, 0.654592, 0.837012, 0.694070, 0.861745, 0.687928, 0.862192, 0.730529, 0.829476, 0.951378, 0.656134, 0.917339, 0.702022, 0.893359, 0.669193, 0.876726, 0.748298, 0.651715, 0.845415, 0.878867, 0.730092, 0.889713, 0.693062, 0.869004, 0.727257, 0.919929, 0.701161, 0.847060, 0.729433, 0.836910, 0.703257, 
155.0, 0.800415, 0.654592, 0.837012, 0.694070, 0.861745, 0.687928, 0.862192, 0.730529, 0.829476, 0.951378, 0.656134, 0.917339, 0.702022, 0.893359, 0.669193, 0.876726, 0.748298, 0.651715, 0.845415, 0.878867, 0.730092, 0.889713, 0.693062, 0.869004, 0.727257, 0.919929, 0.701161, 0.847060, 0.729433, 0.836910, 0.703257, 
157.0, 0.800415, 0.654592, 0.837012, 0.694070, 0.861745, 0.687928, 0.862192, 0.730529, 0.829476, 0.951378, 0.656134, 0.917339, 0.702022, 0.893359, 0.669193, 0.876726, 0.748298, 0.651715, 0.845415, 0.878867, 0.730092, 0.889713, 0.693062, 0.869004, 0.727257, 0.919929, 0.701161, 0.847060, 0.729433, 0.836910, 0.703257, 
160.0, 0.798741, 0.644522, 0.837012, 0.685807, 0.861745, 0.678239, 0.862192, 0.725196, 0.829476, 0.951378, 0.656134, 0.917339, 0.695864, 0.893359, 0.661757, 0.876726, 0.744519, 0.644553, 0.845415, 0.878867, 0.710360, 0.889713, 0.693062, 0.869004, 0.721987, 0.919929, 0.659917, 0.847060, 0.724069, 0.836910, 0.696429, 
161.0, 0.797063, 0.634451, 0.837012, 0.677545, 0.861745, 0.678239, 0.862192, 0.719864, 0.829476, 0.951378, 0.656134, 0.917339, 0.689706, 0.893359, 0.654322, 0.876726, 0.740740, 0.637391, 0.845415, 0.878867, 0.710360, 0.889713, 0.670705, 0.869004, 0.716717, 0.919929, 0.659917, 0.847060, 0.718706, 0.836910, 0.689602, 
162.0, 0.797063, 0.634451, 0.837012, 0.677545, 0.861745, 0.678239, 0.862192, 0.719864, 0.829476, 0.951378, 0.656134, 0.917339, 0.689706, 0.893359, 0.654322, 0.876726, 0.740740, 0.637391, 0.845415, 0.878867, 0.710360, 0.889713, 0.670705, 0.869004, 0.716717, 0.919929, 0.659917, 0.847060, 0.718706, 0.836910, 0.689602, 
163.0, 0.797063, 0.634451, 0.837012, 0.677545, 0.861745, 0.678239, 0.862192, 0.719864, 0.829476, 0.951378, 0.656134, 0.917339, 0.689706, 0.893359, 0.654322, 0.876726, 0.740740, 0.637391, 0.845415, 0.878867, 0.710360, 0.889713, 0.670705, 0.869004, 0.716717, 0.919929, 0.659917, 0.847060, 0.718706, 0.836910, 0.689602, 
164.0, 0.795378, 0.634451, 0.837012, 0.669282, 0.861745, 0.668550, 0.862192, 0.714532, 0.829476, 0.951378, 0.656134, 0.917339, 0.683548, 0.893359, 0.654322, 0.876726, 0.736941, 0.637391, 0.845415, 0.878867, 0.710360, 0.889713, 0.670705, 0.869004, 0.711447, 0.919929, 0.618672, 0.847060, 0.713342, 0.836910, 0.682774, 
167.0, 0.793693, 0.624380, 0.837012, 0.661019, 0.861745, 0.658861, 0.862192, 0.709199, 0.829476, 0.951378, 0.656134, 0.917339, 0.677389, 0.893359, 0.646886, 0.876726, 0.733142, 0.630230, 0.845415, 0.878867, 0.690064, 0.889713, 0.670705, 0.869004, 0.706177, 0.919929, 0.577427, 0.847060, 0.707979, 0.836910, 0.675946, 
168.0, 0.793693, 0.624380, 0.837012, 0.661019, 0.861745, 0.658861, 0.862192, 0.709199, 0.829476, 0.951378, 0.656134, 0.917339, 0.677389, 0.893359, 0.646886, 0.876726, 0.733142, 0.630230, 0.845415, 0.878867, 0.690064, 0.889713, 0.670705, 0.869004, 0.706177, 0.919929, 0.577427, 0.847060, 0.707979, 0.836910, 0.675946, 
170.0, 0.792004, 0.614310, 0.837012, 0.652756, 0.861745, 0.649172, 0.862192, 0.703867, 0.829476, 0.951378, 0.656134, 0.917339, 0.671231, 0.893359, 0.639451, 0.876726, 0.729324, 0.623068, 0.845415, 0.878867, 0.690064, 0.889713, 0.670705, 0.869004, 0.700908, 0.919929, 0.577427, 0.847060, 0.702615, 0.836910, 0.669118, 
171.0, 0.792004, 0.614310, 0.837012, 0.652756, 0.861745, 0.649172, 0.862192, 0.703867, 0.829476, 0.951378, 0.656134, 0.917339, 0.671231, 0.893359, 0.639451, 0.876726, 0.729324, 0.623068, 0.845415, 0.878867, 0.690064, 0.889713, 0.670705, 0.869004, 0.700908, 0.919929, 0.577427, 0.847060, 0.702615, 0.836910, 0.669118, 
175.0, 0.790312, 0.614310, 0.837012, 0.652756, 0.861745, 0.649172, 0.862192, 0.698535, 0.829476, 0.951378, 0.640131, 0.917339, 0.665073, 0.893359, 0.632015, 0.876726, 0.725505, 0.623068, 0.845415, 0.878867, 0.690064, 0.889713, 0.670705, 0.864066, 0.700908, 0.919929, 0.536182, 0.847060, 0.697252, 0.836910, 0.669118, 
176.0, 0.788619, 0.614310, 0.833817, 0.652756, 0.861745, 0.649172, 0.856769, 0.698535, 0.826482, 0.937387, 0.640131, 0.909221, 0.665073, 0.886591, 0.632015, 0.870464, 0.725505, 0.623068, 0.841802, 0.878867, 0.690064, 0.889713, 0.670705, 0.864066, 0.700908, 0.919929, 0.536182, 0.841699, 0.697252, 0.832726, 0.669118, 
177.0, 0.786927, 0.614310, 0.830622, 0.652756, 0.861745, 0.649172, 0.856769, 0.698535, 0.823487, 0.937387, 0.640131, 0.909221, 0.665073, 0.886591, 0.632015, 0.870464, 0.725505, 0.623068, 0.838190, 0.878867, 0.690064, 0.889713, 0.670705, 0.864066, 0.700908, 0.919929, 0.536182, 0.836337, 0.697252, 0.828541, 0.669118, 
179.0, 0.786927, 0.614310, 0.830622, 0.652756, 0.861745, 0.649172, 0.856769, 0.698535, 0.823487, 0.937387, 0.640131, 0.909221, 0.665073, 0.886591, 0.632015, 0.870464, 0.725505, 0.623068, 0.838190, 0.878867, 0.690064, 0.889713, 0.670705, 0.864066, 0.700908, 0.919929, 0.536182, 0.836337, 0.697252, 0.828541, 0.669118, 
180.0, 0.785231, 0.604239, 0.830622, 0.644494, 0.861745, 0.649172, 0.856769, 0.693202, 0.823487, 0.937387, 0.640131, 0.909221, 0.658915, 0.886591, 0.624580, 0.870464, 0.721687, 0.615906, 0.838190, 0.878867, 0.690064, 0.889713, 0.670705, 0.864066, 0.695598, 0.919929, 0.536182, 0.836337, 0.691888, 0.828541, 0.662291, 
181.0, 0.785231, 0.604239, 0.830622, 0.644494, 0.861745, 0.649172, 0.856769, 0.693202, 0.823487, 0.937387, 0.640131, 0.909221, 0.658915, 0.886591, 0.624580, 0.870464, 0.721687, 0.615906, 0.838190, 0.878867, 0.690064, 0.889713, 0.670705, 0.864066, 0.695598, 0.919929, 0.536182, 0.836337, 0.691888, 0.828541, 0.662291, 
183.0, 0.785231, 0.604239, 0.830622, 0.644494, 0.861745, 0.649172, 0.856769, 0.693202, 0.823487, 0.937387, 0.640131, 0.909221, 0.658915, 0.886591, 0.624580, 0.870464, 0.721687, 0.615906, 0.838190, 0.878867, 0.690064, 0.889713, 0.670705, 0.864066, 0.695598, 0.919929, 0.536182, 0.836337, 0.691888, 0.828541, 0.662291, 
184.0, 0.785231, 0.604239, 0.830622, 0.644494, 0.861745, 0.649172, 0.856769, 0.693202, 0.823487, 0.937387, 0.640131, 0.909221, 0.658915, 0.886591, 0.624580, 0.870464, 0.721687, 0.615906, 0.838190, 0.878867, 0.690064, 0.889713, 0.670705, 0.864066, 0.695598, 0.919929, 0.536182, 0.836337, 0.691888, 0.828541, 0.662291, 
186.0, 0.783520, 0.604239, 0.827390, 0.644494, 0.856646, 0.649172, 0.851277, 0.693202, 0.820460, 0.937387, 0.640131, 0.909221, 0.658915, 0.879718, 0.624580, 0.870464, 0.721687, 0.615906, 0.834529, 0.878867, 0.690064, 0.889713, 0.670705, 0.859101, 0.695598, 0.919929, 0.536182, 0.836337, 0.691888, 0.824292, 0.662291, 
