time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, 
424.0, 0.894026, 0.580726, 0.975188, 0.650162, 0.976173, 0.692149, 0.979871, 0.725636, 0.971458, 0.762907, 0.973000, 0.711810, 0.961907, 0.798181, 0.961907, 0.715909, 0.993377, 0.761512, 0.987760, 0.803131, 0.987760, 0.818242, 0.982618, 0.986402, 0.583851, 0.826694, 0.977891, 
426.0, 0.890627, 0.560701, 0.975188, 0.639842, 0.972172, 0.684626, 0.975822, 0.718725, 0.971458, 0.757609, 0.969108, 0.705095, 0.958409, 0.794045, 0.958409, 0.706731, 0.993377, 0.745970, 0.987760, 0.792350, 0.987760, 0.809893, 0.982618, 0.986402, 0.562999, 0.819834, 0.977891, 
432.0, 0.890627, 0.560701, 0.975188, 0.639842, 0.972172, 0.684626, 0.975822, 0.718725, 0.971458, 0.757609, 0.969108, 0.705095, 0.958409, 0.794045, 0.958409, 0.706731, 0.993377, 0.745970, 0.987760, 0.792350, 0.987760, 0.809893, 0.982618, 0.986402, 0.562999, 0.819834, 0.977891, 
436.0, 0.888924, 0.540676, 0.975188, 0.629522, 0.972172, 0.677102, 0.975822, 0.711814, 0.971458, 0.752311, 0.969108, 0.698380, 0.958409, 0.789909, 0.958409, 0.706731, 0.993377, 0.745970, 0.987760, 0.792350, 0.987760, 0.809893, 0.982618, 0.986402, 0.542147, 0.816403, 0.977891, 
438.0, 0.887221, 0.540676, 0.975188, 0.629522, 0.972172, 0.677102, 0.975822, 0.704903, 0.971458, 0.747013, 0.969108, 0.698380, 0.958409, 0.789909, 0.958409, 0.706731, 0.986711, 0.745970, 0.981469, 0.792350, 0.981469, 0.809893, 0.976663, 0.981814, 0.542147, 0.816403, 0.972239, 
446.0, 0.885518, 0.540676, 0.975188, 0.629522, 0.972172, 0.677102, 0.975822, 0.704903, 0.971458, 0.747013, 0.969108, 0.691665, 0.958409, 0.785774, 0.958409, 0.697552, 0.986711, 0.738200, 0.981469, 0.786960, 0.981469, 0.805718, 0.976663, 0.981814, 0.542147, 0.812973, 0.972239, 
448.0, 0.883815, 0.540676, 0.975188, 0.619202, 0.972172, 0.669579, 0.975822, 0.697992, 0.971458, 0.741715, 0.969108, 0.684950, 0.958409, 0.781638, 0.958409, 0.688374, 0.986711, 0.730429, 0.981469, 0.781570, 0.981469, 0.801544, 0.976663, 0.981814, 0.542147, 0.809543, 0.972239, 
449.0, 0.882112, 0.540676, 0.975188, 0.619202, 0.972172, 0.669579, 0.975822, 0.697992, 0.971458, 0.741715, 0.969108, 0.684950, 0.958409, 0.781638, 0.958409, 0.688374, 0.986711, 0.722659, 0.981469, 0.776180, 0.981469, 0.797369, 0.976663, 0.981814, 0.542147, 0.806113, 0.972239, 
455.0, 0.880409, 0.540676, 0.975188, 0.619202, 0.972172, 0.662056, 0.975822, 0.697992, 0.971458, 0.741715, 0.969108, 0.678235, 0.958409, 0.777502, 0.958409, 0.679196, 0.986711, 0.722659, 0.981469, 0.770790, 0.981469, 0.793194, 0.976663, 0.981814, 0.542147, 0.802682, 0.972239, 
456.0, 0.878707, 0.540676, 0.971020, 0.619202, 0.968155, 0.662056, 0.971756, 0.697992, 0.967342, 0.741715, 0.965200, 0.678235, 0.954898, 0.777502, 0.954898, 0.679196, 0.986711, 0.722659, 0.981469, 0.770790, 0.981469, 0.793194, 0.976663, 0.977227, 0.542147, 0.802682, 0.972239, 
460.0, 0.877004, 0.540676, 0.971020, 0.608882, 0.968155, 0.654532, 0.971756, 0.691082, 0.967342, 0.736417, 0.965200, 0.671519, 0.954898, 0.773367, 0.954898, 0.679196, 0.986711, 0.722659, 0.981469, 0.770790, 0.981469, 0.793194, 0.976663, 0.977227, 0.542147, 0.799252, 0.972239, 
461.0, 0.877004, 0.540676, 0.971020, 0.608882, 0.968155, 0.654532, 0.971756, 0.691082, 0.967342, 0.736417, 0.965200, 0.671519, 0.954898, 0.773367, 0.954898, 0.679196, 0.986711, 0.722659, 0.981469, 0.770790, 0.981469, 0.793194, 0.976663, 0.977227, 0.542147, 0.799252, 0.972239, 
463.0, 0.877004, 0.540676, 0.971020, 0.608882, 0.968155, 0.654532, 0.971756, 0.691082, 0.967342, 0.736417, 0.965200, 0.671519, 0.954898, 0.773367, 0.954898, 0.679196, 0.986711, 0.722659, 0.981469, 0.770790, 0.981469, 0.793194, 0.976663, 0.977227, 0.542147, 0.799252, 0.972239, 
465.0, 0.875294, 0.520651, 0.971020, 0.598562, 0.968155, 0.647009, 0.971756, 0.684171, 0.967342, 0.731119, 0.965200, 0.664804, 0.954898, 0.769231, 0.954898, 0.679196, 0.986711, 0.722659, 0.981469, 0.765362, 0.981469, 0.788997, 0.976663, 0.977227, 0.542147, 0.795807, 0.972239, 
471.0, 0.873584, 0.520651, 0.971020, 0.598562, 0.968155, 0.647009, 0.971756, 0.677260, 0.967342, 0.725821, 0.965200, 0.658089, 0.954898, 0.765095, 0.954898, 0.679196, 0.986711, 0.722659, 0.981469, 0.765362, 0.981469, 0.784801, 0.976663, 0.977227, 0.542147, 0.792362, 0.972239, 
473.0, 0.871875, 0.520651, 0.971020, 0.598562, 0.968155, 0.647009, 0.971756, 0.677260, 0.967342, 0.725821, 0.965200, 0.651374, 0.954898, 0.760960, 0.954898, 0.679196, 0.986711, 0.722659, 0.981469, 0.759934, 0.981469, 0.780604, 0.976663, 0.977227, 0.542147, 0.788917, 0.972239, 
475.0, 0.870165, 0.520651, 0.971020, 0.598562, 0.968155, 0.647009, 0.971756, 0.670349, 0.967342, 0.720523, 0.965200, 0.651374, 0.954898, 0.756824, 0.954898, 0.679196, 0.979998, 0.722659, 0.975137, 0.759934, 0.975137, 0.780604, 0.970671, 0.972617, 0.542147, 0.788917, 0.966553, 
476.0, 0.866746, 0.520651, 0.971020, 0.598562, 0.968155, 0.647009, 0.971756, 0.663438, 0.967342, 0.715225, 0.965200, 0.651374, 0.951387, 0.752689, 0.951387, 0.679196, 0.973286, 0.722659, 0.968805, 0.754506, 0.968805, 0.776407, 0.964679, 0.968007, 0.542147, 0.785472, 0.960868, 
481.0, 0.865037, 0.520651, 0.966853, 0.598562, 0.964138, 0.647009, 0.967690, 0.663438, 0.963226, 0.715225, 0.961292, 0.651374, 0.947877, 0.752689, 0.947877, 0.679196, 0.973286, 0.722659, 0.968805, 0.754506, 0.968805, 0.776407, 0.964679, 0.963398, 0.542147, 0.785472, 0.960868, 
486.0, 0.863327, 0.520651, 0.966853, 0.598562, 0.964138, 0.647009, 0.967690, 0.663438, 0.963226, 0.715225, 0.961292, 0.644659, 0.947877, 0.748553, 0.947877, 0.679196, 0.973286, 0.722659, 0.968805, 0.754506, 0.968805, 0.772210, 0.964679, 0.963398, 0.521295, 0.782027, 0.960868, 
488.0, 0.863327, 0.520651, 0.966853, 0.598562, 0.964138, 0.647009, 0.967690, 0.663438, 0.963226, 0.715225, 0.961292, 0.644659, 0.947877, 0.748553, 0.947877, 0.679196, 0.973286, 0.722659, 0.968805, 0.754506, 0.968805, 0.772210, 0.964679, 0.963398, 0.521295, 0.782027, 0.960868, 
491.0, 0.858188, 0.520651, 0.966853, 0.598562, 0.964138, 0.647009, 0.963624, 0.656527, 0.963226, 0.709888, 0.957385, 0.637873, 0.944366, 0.740236, 0.944366, 0.679196, 0.973286, 0.722659, 0.968805, 0.754506, 0.968805, 0.772210, 0.964679, 0.963398, 0.521295, 0.775106, 0.955182, 
495.0, 0.856475, 0.520651, 0.962685, 0.598562, 0.960121, 0.647009, 0.959558, 0.656527, 0.959109, 0.709888, 0.953477, 0.637873, 0.940855, 0.740236, 0.940855, 0.679196, 0.973286, 0.722659, 0.968805, 0.754506, 0.968805, 0.772210, 0.964679, 0.958788, 0.521295, 0.775106, 0.955182, 
500.0, 0.854762, 0.520651, 0.962685, 0.588242, 0.960121, 0.639397, 0.959558, 0.649617, 0.959109, 0.704550, 0.953477, 0.631087, 0.940855, 0.736077, 0.940855, 0.669892, 0.973286, 0.714804, 0.968805, 0.749077, 0.968805, 0.767991, 0.964679, 0.958788, 0.521295, 0.771646, 0.955182, 
502.0, 0.853049, 0.520651, 0.962685, 0.588242, 0.960121, 0.639397, 0.959558, 0.649617, 0.959109, 0.704550, 0.953477, 0.631087, 0.940855, 0.736077, 0.940855, 0.660588, 0.973286, 0.714804, 0.968805, 0.749077, 0.968805, 0.763771, 0.964679, 0.958788, 0.521295, 0.768186, 0.955182, 
503.0, 0.851336, 0.520651, 0.962685, 0.588242, 0.960121, 0.639397, 0.959558, 0.649617, 0.959109, 0.704550, 0.953477, 0.631087, 0.940855, 0.736077, 0.940855, 0.651284, 0.973286, 0.706949, 0.968805, 0.743649, 0.968805, 0.759551, 0.964679, 0.958788, 0.521295, 0.764725, 0.955182, 
504.0, 0.849624, 0.520651, 0.962685, 0.577922, 0.960121, 0.631785, 0.959558, 0.642706, 0.959109, 0.699213, 0.953477, 0.624301, 0.940855, 0.731918, 0.940855, 0.641980, 0.973286, 0.699094, 0.968805, 0.738221, 0.968805, 0.755331, 0.964679, 0.958788, 0.521295, 0.761265, 0.955182, 
515.0, 0.847911, 0.520651, 0.962685, 0.577922, 0.960121, 0.631785, 0.959558, 0.642706, 0.959109, 0.699213, 0.953477, 0.617515, 0.940855, 0.727760, 0.940855, 0.641980, 0.973286, 0.699094, 0.968805, 0.738221, 0.968805, 0.751112, 0.964679, 0.958788, 0.521295, 0.757805, 0.955182, 
518.0, 0.846198, 0.520651, 0.958518, 0.577922, 0.956103, 0.631785, 0.955492, 0.642706, 0.954993, 0.699213, 0.949569, 0.617515, 0.937345, 0.727760, 0.937345, 0.632676, 0.973286, 0.691239, 0.968805, 0.732793, 0.968805, 0.746892, 0.964679, 0.958788, 0.521295, 0.754345, 0.955182, 
525.0, 0.844485, 0.500626, 0.958518, 0.567602, 0.956103, 0.624173, 0.955492, 0.635795, 0.954993, 0.693875, 0.949569, 0.610729, 0.937345, 0.723601, 0.937345, 0.632676, 0.973286, 0.691239, 0.968805, 0.732793, 0.968805, 0.742672, 0.964679, 0.958788, 0.500444, 0.750884, 0.955182, 
526.0, 0.844485, 0.500626, 0.958518, 0.567602, 0.956103, 0.624173, 0.955492, 0.635795, 0.954993, 0.693875, 0.949569, 0.610729, 0.937345, 0.723601, 0.937345, 0.632676, 0.973286, 0.691239, 0.968805, 0.732793, 0.968805, 0.742672, 0.964679, 0.958788, 0.500444, 0.750884, 0.955182, 
529.0, 0.842768, 0.500626, 0.954350, 0.567602, 0.952086, 0.624173, 0.951426, 0.635795, 0.950876, 0.693875, 0.945662, 0.610729, 0.933834, 0.723601, 0.933834, 0.632676, 0.973286, 0.691239, 0.968805, 0.727325, 0.968805, 0.738428, 0.964679, 0.958788, 0.500444, 0.747408, 0.955182, 
530.0, 0.841048, 0.500626, 0.954350, 0.567602, 0.952086, 0.624173, 0.951426, 0.635795, 0.950876, 0.693875, 0.945662, 0.610729, 0.933834, 0.723601, 0.933834, 0.623233, 0.973286, 0.683294, 0.968805, 0.721856, 0.968805, 0.734184, 0.964679, 0.958788, 0.500444, 0.743932, 0.955182, 
533.0, 0.839328, 0.500626, 0.954350, 0.567602, 0.952086, 0.624173, 0.951426, 0.635795, 0.950876, 0.693875, 0.945662, 0.610729, 0.933834, 0.723601, 0.933834, 0.623233, 0.973286, 0.675348, 0.968805, 0.716387, 0.968805, 0.729941, 0.964679, 0.958788, 0.500444, 0.740455, 0.955182, 
535.0, 0.837608, 0.500626, 0.954350, 0.567602, 0.952086, 0.624173, 0.951426, 0.635795, 0.950876, 0.693875, 0.945662, 0.603943, 0.933834, 0.719443, 0.933834, 0.613790, 0.973286, 0.667403, 0.968805, 0.710919, 0.968805, 0.725697, 0.964679, 0.958788, 0.500444, 0.736979, 0.955182, 
536.0, 0.835888, 0.500626, 0.954350, 0.567602, 0.952086, 0.624173, 0.951426, 0.635795, 0.946742, 0.693875, 0.941738, 0.603943, 0.930310, 0.719443, 0.930310, 0.613790, 0.973286, 0.667403, 0.968805, 0.710919, 0.968805, 0.725697, 0.964679, 0.958788, 0.500444, 0.736979, 0.955182, 
540.0, 0.834169, 0.500626, 0.954350, 0.567602, 0.952086, 0.624173, 0.951426, 0.635795, 0.946742, 0.693875, 0.941738, 0.597157, 0.930310, 0.715284, 0.930310, 0.604347, 0.973286, 0.659458, 0.968805, 0.705450, 0.968805, 0.721453, 0.964679, 0.958788, 0.479592, 0.733503, 0.955182, 
541.0, 0.834169, 0.500626, 0.954350, 0.567602, 0.952086, 0.624173, 0.951426, 0.635795, 0.946742, 0.693875, 0.941738, 0.597157, 0.930310, 0.715284, 0.930310, 0.604347, 0.973286, 0.659458, 0.968805, 0.705450, 0.968805, 0.721453, 0.964679, 0.958788, 0.479592, 0.733503, 0.955182, 
542.0, 0.832445, 0.500626, 0.954350, 0.567602, 0.952086, 0.624173, 0.951426, 0.635795, 0.946742, 0.693875, 0.941738, 0.597157, 0.926786, 0.715284, 0.926786, 0.604347, 0.973286, 0.651416, 0.968805, 0.699939, 0.968805, 0.717184, 0.964679, 0.958788, 0.479592, 0.730010, 0.955182, 
544.0, 0.828998, 0.480601, 0.950165, 0.557091, 0.948052, 0.616467, 0.947343, 0.628808, 0.942608, 0.688496, 0.937814, 0.590294, 0.923262, 0.711101, 0.923262, 0.594754, 0.973286, 0.643374, 0.968805, 0.694427, 0.968805, 0.708646, 0.964679, 0.958788, 0.458740, 0.723024, 0.955182, 
546.0, 0.828998, 0.480601, 0.950165, 0.557091, 0.948052, 0.616467, 0.947343, 0.628808, 0.942608, 0.688496, 0.937814, 0.590294, 0.923262, 0.711101, 0.923262, 0.594754, 0.973286, 0.643374, 0.968805, 0.694427, 0.968805, 0.708646, 0.964679, 0.958788, 0.458740, 0.723024, 0.955182, 
547.0, 0.827271, 0.480601, 0.950165, 0.557091, 0.948052, 0.616467, 0.947343, 0.628808, 0.942608, 0.683075, 0.937814, 0.590294, 0.923262, 0.706893, 0.923262, 0.594754, 0.973286, 0.643374, 0.968805, 0.694427, 0.968805, 0.708646, 0.964679, 0.954156, 0.458740, 0.723024, 0.955182, 
548.0, 0.822090, 0.480601, 0.945979, 0.546378, 0.944018, 0.608664, 0.943259, 0.621743, 0.938474, 0.677654, 0.933890, 0.583349, 0.916215, 0.702686, 0.916215, 0.575254, 0.966527, 0.627086, 0.962431, 0.683317, 0.962431, 0.700056, 0.958650, 0.949525, 0.458740, 0.716004, 0.949462, 
550.0, 0.820363, 0.480601, 0.941793, 0.546378, 0.939983, 0.608664, 0.939176, 0.621743, 0.934339, 0.677654, 0.929966, 0.583349, 0.912691, 0.702686, 0.912691, 0.565504, 0.966527, 0.627086, 0.962431, 0.677761, 0.962431, 0.695762, 0.958650, 0.949525, 0.458740, 0.712495, 0.949462, 
552.0, 0.816909, 0.480601, 0.937607, 0.546378, 0.935949, 0.608664, 0.935093, 0.621743, 0.930205, 0.677654, 0.926042, 0.583349, 0.909167, 0.702686, 0.909167, 0.565504, 0.966527, 0.627086, 0.962431, 0.677761, 0.962431, 0.687172, 0.958650, 0.949525, 0.458740, 0.705475, 0.949462, 
553.0, 0.816909, 0.480601, 0.937607, 0.546378, 0.935949, 0.608664, 0.935093, 0.621743, 0.930205, 0.677654, 0.926042, 0.583349, 0.909167, 0.702686, 0.909167, 0.565504, 0.966527, 0.627086, 0.962431, 0.677761, 0.962431, 0.687172, 0.958650, 0.949525, 0.458740, 0.705475, 0.949462, 
554.0, 0.815178, 0.480601, 0.937607, 0.546378, 0.931897, 0.608664, 0.930991, 0.621743, 0.930205, 0.677654, 0.922101, 0.583349, 0.905629, 0.702686, 0.905629, 0.565504, 0.959720, 0.627086, 0.956015, 0.677761, 0.956015, 0.687172, 0.952582, 0.944870, 0.458740, 0.705475, 0.943708, 
559.0, 0.813447, 0.480601, 0.933403, 0.546378, 0.927846, 0.608664, 0.926890, 0.621743, 0.926053, 0.677654, 0.918161, 0.583349, 0.902092, 0.702686, 0.902092, 0.565504, 0.959720, 0.627086, 0.956015, 0.672206, 0.956015, 0.682877, 0.952582, 0.944870, 0.458740, 0.701965, 0.943708, 
563.0, 0.811716, 0.480601, 0.933403, 0.546378, 0.927846, 0.608664, 0.926890, 0.621743, 0.926053, 0.677654, 0.918161, 0.576404, 0.902092, 0.698478, 0.902092, 0.565504, 0.959720, 0.627086, 0.956015, 0.666650, 0.956015, 0.678582, 0.952582, 0.944870, 0.458740, 0.698455, 0.943708, 
564.0, 0.809986, 0.480601, 0.933403, 0.546378, 0.927846, 0.608664, 0.926890, 0.621743, 0.926053, 0.677654, 0.918161, 0.576404, 0.902092, 0.698478, 0.902092, 0.565504, 0.959720, 0.627086, 0.956015, 0.661095, 0.956015, 0.674287, 0.952582, 0.944870, 0.458740, 0.694945, 0.943708, 
566.0, 0.809986, 0.480601, 0.933403, 0.546378, 0.927846, 0.608664, 0.926890, 0.621743, 0.926053, 0.677654, 0.918161, 0.576404, 0.902092, 0.698478, 0.902092, 0.565504, 0.959720, 0.627086, 0.956015, 0.661095, 0.956015, 0.674287, 0.952582, 0.944870, 0.458740, 0.694945, 0.943708, 
567.0, 0.809986, 0.480601, 0.933403, 0.546378, 0.927846, 0.608664, 0.926890, 0.621743, 0.926053, 0.677654, 0.918161, 0.576404, 0.902092, 0.698478, 0.902092, 0.565504, 0.959720, 0.627086, 0.956015, 0.661095, 0.956015, 0.674287, 0.952582, 0.944870, 0.458740, 0.694945, 0.943708, 
570.0, 0.809986, 0.480601, 0.933403, 0.546378, 0.927846, 0.608664, 0.926890, 0.621743, 0.926053, 0.677654, 0.918161, 0.576404, 0.902092, 0.698478, 0.902092, 0.565504, 0.959720, 0.627086, 0.956015, 0.661095, 0.956015, 0.674287, 0.952582, 0.944870, 0.458740, 0.694945, 0.943708, 
571.0, 0.808244, 0.480601, 0.933403, 0.535664, 0.927846, 0.600861, 0.926890, 0.614678, 0.926053, 0.672233, 0.918161, 0.569460, 0.902092, 0.694270, 0.902092, 0.565504, 0.959720, 0.627086, 0.956015, 0.655492, 0.956015, 0.669965, 0.952582, 0.944870, 0.458740, 0.691418, 0.943708, 
573.0, 0.806502, 0.480601, 0.933403, 0.535664, 0.927846, 0.593057, 0.926890, 0.607612, 0.926053, 0.666811, 0.918161, 0.569460, 0.902092, 0.690062, 0.902092, 0.565504, 0.959720, 0.627086, 0.956015, 0.655492, 0.956015, 0.669965, 0.952582, 0.940169, 0.458740, 0.691418, 0.943708, 
575.0, 0.804760, 0.480601, 0.933403, 0.535664, 0.927846, 0.585254, 0.926890, 0.600547, 0.926053, 0.661390, 0.918161, 0.562515, 0.902092, 0.685855, 0.902092, 0.565504, 0.959720, 0.627086, 0.956015, 0.655492, 0.956015, 0.665643, 0.952582, 0.940169, 0.458740, 0.687890, 0.943708, 
577.0, 0.803018, 0.480601, 0.933403, 0.535664, 0.927846, 0.577450, 0.926890, 0.593482, 0.926053, 0.655969, 0.918161, 0.555570, 0.902092, 0.681647, 0.902092, 0.565504, 0.959720, 0.627086, 0.956015, 0.649890, 0.956015, 0.661320, 0.952582, 0.940169, 0.458740, 0.684362, 0.943708, 
578.0, 0.801276, 0.480601, 0.933403, 0.535664, 0.927846, 0.577450, 0.926890, 0.593482, 0.926053, 0.655969, 0.918161, 0.555570, 0.902092, 0.681647, 0.902092, 0.565504, 0.959720, 0.618942, 0.956015, 0.644287, 0.956015, 0.656998, 0.952582, 0.940169, 0.458740, 0.680835, 0.943708, 
579.0, 0.799534, 0.460576, 0.933403, 0.524951, 0.927846, 0.569647, 0.926890, 0.586417, 0.926053, 0.650548, 0.918161, 0.548626, 0.902092, 0.677439, 0.902092, 0.565504, 0.959720, 0.618942, 0.956015, 0.644287, 0.956015, 0.652676, 0.952582, 0.940169, 0.458740, 0.677307, 0.943708, 
586.0, 0.797792, 0.460576, 0.933403, 0.524951, 0.927846, 0.569647, 0.926890, 0.586417, 0.926053, 0.650548, 0.914186, 0.548626, 0.898526, 0.677439, 0.898526, 0.565504, 0.959720, 0.618942, 0.956015, 0.644287, 0.956015, 0.648353, 0.952582, 0.940169, 0.458740, 0.673780, 0.943708, 
594.0, 0.794308, 0.460576, 0.929160, 0.524951, 0.923758, 0.569647, 0.922752, 0.586417, 0.921862, 0.650548, 0.910211, 0.548626, 0.894960, 0.673232, 0.894960, 0.565504, 0.952865, 0.618942, 0.949555, 0.638685, 0.949555, 0.644031, 0.946476, 0.935468, 0.458740, 0.670252, 0.937918, 
595.0, 0.792567, 0.440551, 0.929160, 0.514238, 0.923758, 0.561844, 0.922752, 0.579351, 0.921862, 0.645126, 0.910211, 0.541681, 0.894960, 0.669024, 0.894960, 0.555754, 0.952865, 0.610798, 0.949555, 0.633082, 0.949555, 0.639709, 0.946476, 0.935468, 0.437888, 0.666724, 0.937918, 
596.0, 0.792567, 0.440551, 0.929160, 0.514238, 0.923758, 0.561844, 0.922752, 0.579351, 0.921862, 0.645126, 0.910211, 0.541681, 0.894960, 0.669024, 0.894960, 0.555754, 0.952865, 0.610798, 0.949555, 0.633082, 0.949555, 0.639709, 0.946476, 0.935468, 0.437888, 0.666724, 0.937918, 
598.0, 0.790821, 0.440551, 0.929160, 0.514238, 0.923758, 0.561844, 0.922752, 0.579351, 0.921862, 0.645126, 0.906237, 0.541681, 0.891395, 0.669024, 0.891395, 0.555754, 0.952865, 0.610798, 0.949555, 0.633082, 0.949555, 0.639709, 0.946476, 0.935468, 0.437888, 0.666724, 0.937918, 
600.0, 0.789075, 0.440551, 0.929160, 0.514238, 0.923758, 0.561844, 0.922752, 0.579351, 0.921862, 0.639705, 0.906237, 0.541681, 0.891395, 0.669024, 0.891395, 0.555754, 0.952865, 0.610798, 0.949555, 0.633082, 0.949555, 0.639709, 0.946476, 0.935468, 0.437888, 0.666724, 0.932093, 
612.0, 0.787329, 0.440551, 0.924917, 0.514238, 0.919671, 0.561844, 0.918614, 0.579351, 0.917672, 0.639705, 0.902262, 0.541681, 0.887829, 0.669024, 0.887829, 0.555754, 0.952865, 0.610798, 0.949555, 0.633082, 0.949555, 0.639709, 0.946476, 0.935468, 0.437888, 0.666724, 0.932093, 
615.0, 0.787329, 0.440551, 0.924917, 0.514238, 0.919671, 0.561844, 0.918614, 0.579351, 0.917672, 0.639705, 0.902262, 0.541681, 0.887829, 0.669024, 0.887829, 0.555754, 0.952865, 0.610798, 0.949555, 0.633082, 0.949555, 0.639709, 0.946476, 0.935468, 0.437888, 0.666724, 0.932093, 
622.0, 0.785580, 0.440551, 0.924917, 0.503524, 0.919671, 0.554040, 0.918614, 0.572286, 0.917672, 0.634284, 0.902262, 0.534736, 0.887829, 0.664790, 0.887829, 0.546004, 0.952865, 0.602654, 0.949555, 0.627430, 0.949555, 0.635357, 0.946476, 0.935468, 0.437888, 0.663178, 0.932093, 
623.0, 0.785580, 0.440551, 0.924917, 0.503524, 0.919671, 0.554040, 0.918614, 0.572286, 0.917672, 0.634284, 0.902262, 0.534736, 0.887829, 0.664790, 0.887829, 0.546004, 0.952865, 0.602654, 0.949555, 0.627430, 0.949555, 0.635357, 0.946476, 0.935468, 0.437888, 0.663178, 0.932093, 
624.0, 0.782065, 0.400501, 0.924917, 0.482098, 0.919671, 0.538211, 0.918614, 0.558156, 0.917672, 0.623253, 0.902262, 0.520847, 0.887829, 0.656212, 0.887829, 0.526504, 0.952865, 0.586366, 0.949555, 0.616125, 0.949555, 0.626653, 0.946476, 0.935468, 0.396185, 0.656085, 0.932093, 
628.0, 0.782065, 0.400501, 0.924917, 0.482098, 0.919671, 0.538211, 0.918614, 0.558156, 0.917672, 0.623253, 0.902262, 0.520847, 0.887829, 0.656212, 0.887829, 0.526504, 0.952865, 0.586366, 0.949555, 0.616125, 0.949555, 0.626653, 0.946476, 0.935468, 0.396185, 0.656085, 0.932093, 
629.0, 0.780303, 0.400501, 0.924917, 0.482098, 0.919671, 0.538211, 0.918614, 0.558156, 0.917672, 0.617737, 0.902262, 0.520847, 0.887829, 0.651895, 0.887829, 0.526504, 0.952865, 0.586366, 0.943007, 0.616125, 0.943007, 0.626653, 0.940290, 0.935468, 0.396185, 0.656085, 0.926231, 
631.0, 0.780303, 0.400501, 0.924917, 0.482098, 0.919671, 0.538211, 0.918614, 0.558156, 0.917672, 0.617737, 0.902262, 0.520847, 0.887829, 0.651895, 0.887829, 0.526504, 0.952865, 0.586366, 0.943007, 0.616125, 0.943007, 0.626653, 0.940290, 0.935468, 0.396185, 0.656085, 0.926231, 
632.0, 0.778534, 0.379422, 0.924917, 0.471141, 0.919671, 0.530178, 0.918614, 0.551000, 0.917672, 0.612172, 0.902262, 0.513712, 0.887829, 0.647549, 0.887829, 0.516569, 0.952865, 0.578107, 0.943007, 0.610367, 0.943007, 0.622240, 0.940290, 0.935468, 0.374174, 0.652500, 0.926231, 
637.0, 0.778534, 0.379422, 0.924917, 0.471141, 0.919671, 0.530178, 0.918614, 0.551000, 0.917672, 0.612172, 0.902262, 0.513712, 0.887829, 0.647549, 0.887829, 0.516569, 0.952865, 0.578107, 0.943007, 0.610367, 0.943007, 0.622240, 0.940290, 0.935468, 0.374174, 0.652500, 0.926231, 
646.0, 0.776761, 0.379422, 0.920615, 0.471141, 0.915528, 0.530178, 0.914420, 0.551000, 0.913423, 0.612172, 0.898234, 0.513712, 0.884220, 0.647549, 0.884220, 0.516569, 0.952865, 0.578107, 0.943007, 0.610367, 0.943007, 0.622240, 0.940290, 0.935468, 0.374174, 0.648915, 0.926231, 
648.0, 0.774987, 0.379422, 0.920615, 0.471141, 0.915528, 0.530178, 0.914420, 0.543844, 0.913423, 0.606607, 0.898234, 0.513712, 0.884220, 0.643203, 0.884220, 0.516569, 0.952865, 0.578107, 0.943007, 0.610367, 0.943007, 0.622240, 0.940290, 0.935468, 0.374174, 0.648915, 0.926231, 
650.0, 0.773214, 0.358343, 0.920615, 0.460184, 0.915528, 0.522145, 0.914420, 0.536688, 0.913423, 0.601042, 0.898234, 0.506577, 0.884220, 0.638857, 0.884220, 0.506635, 0.952865, 0.569848, 0.943007, 0.604609, 0.943007, 0.617827, 0.940290, 0.935468, 0.352164, 0.645330, 0.926231, 
651.0, 0.773214, 0.358343, 0.920615, 0.460184, 0.915528, 0.522145, 0.914420, 0.536688, 0.913423, 0.601042, 0.898234, 0.506577, 0.884220, 0.638857, 0.884220, 0.506635, 0.952865, 0.569848, 0.943007, 0.604609, 0.943007, 0.617827, 0.940290, 0.935468, 0.352164, 0.645330, 0.926231, 
652.0, 0.773214, 0.358343, 0.920615, 0.460184, 0.915528, 0.522145, 0.914420, 0.536688, 0.913423, 0.601042, 0.898234, 0.506577, 0.884220, 0.638857, 0.884220, 0.506635, 0.952865, 0.569848, 0.943007, 0.604609, 0.943007, 0.617827, 0.940290, 0.935468, 0.352164, 0.645330, 0.926231, 
657.0, 0.773214, 0.358343, 0.920615, 0.460184, 0.915528, 0.522145, 0.914420, 0.536688, 0.913423, 0.601042, 0.898234, 0.506577, 0.884220, 0.638857, 0.884220, 0.506635, 0.952865, 0.569848, 0.943007, 0.604609, 0.943007, 0.617827, 0.940290, 0.935468, 0.352164, 0.645330, 0.926231, 
663.0, 0.773214, 0.358343, 0.920615, 0.460184, 0.915528, 0.522145, 0.914420, 0.536688, 0.913423, 0.601042, 0.898234, 0.506577, 0.884220, 0.638857, 0.884220, 0.506635, 0.952865, 0.569848, 0.943007, 0.604609, 0.943007, 0.617827, 0.940290, 0.935468, 0.352164, 0.645330, 0.926231, 
