time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, 
377.0, 0.897915, 0.666667, 0.982952, 0.775272, 0.983331, 0.667662, 0.979198, 0.681036, 0.979622, 0.739871, 0.965744, 0.781514, 0.965744, 0.792697, 0.969736, 0.764738, 0.965744, 0.812064, 0.965744, 0.765968, 0.994186, 0.796520, 0.989418, 0.813254, 0.989418, 0.824560, 0.975315, 0.980405, 0.718905, 0.975072, 0.787638, 
379.0, 0.896230, 0.636364, 0.982952, 0.759120, 0.983331, 0.652488, 0.979198, 0.670718, 0.979622, 0.732824, 0.965744, 0.775725, 0.965744, 0.787482, 0.969736, 0.758988, 0.965744, 0.807342, 0.965744, 0.758152, 0.994186, 0.788308, 0.989418, 0.808041, 0.989418, 0.820557, 0.975315, 0.980405, 0.704809, 0.975072, 0.763770, 
385.0, 0.894546, 0.636364, 0.977203, 0.759120, 0.977712, 0.652488, 0.975014, 0.670718, 0.975523, 0.732824, 0.961912, 0.775725, 0.961912, 0.787482, 0.965933, 0.758988, 0.961912, 0.807342, 0.961912, 0.758152, 0.988372, 0.788308, 0.989418, 0.808041, 0.989418, 0.820557, 0.975315, 0.976436, 0.704809, 0.975072, 0.763770, 
392.0, 0.892861, 0.636364, 0.977203, 0.742969, 0.977712, 0.637313, 0.975014, 0.660399, 0.975523, 0.725778, 0.961912, 0.769936, 0.961912, 0.782267, 0.965933, 0.753239, 0.961912, 0.802621, 0.961912, 0.750336, 0.988372, 0.780097, 0.989418, 0.802828, 0.989418, 0.816554, 0.975315, 0.976436, 0.690713, 0.975072, 0.739902, 
394.0, 0.891177, 0.636364, 0.977203, 0.742969, 0.977712, 0.637313, 0.975014, 0.660399, 0.975523, 0.725778, 0.961912, 0.769936, 0.961912, 0.782267, 0.965933, 0.753239, 0.961912, 0.797900, 0.961912, 0.750336, 0.988372, 0.780097, 0.989418, 0.802828, 0.989418, 0.816554, 0.975315, 0.972467, 0.690713, 0.975072, 0.739902, 
403.0, 0.889492, 0.636364, 0.977203, 0.726817, 0.977712, 0.637313, 0.975014, 0.650080, 0.975523, 0.718732, 0.961912, 0.764147, 0.961912, 0.777052, 0.965933, 0.747489, 0.961912, 0.797900, 0.961912, 0.742520, 0.988372, 0.771885, 0.989418, 0.797614, 0.989418, 0.812551, 0.975315, 0.972467, 0.676617, 0.975072, 0.716034, 
410.0, 0.887807, 0.606061, 0.977203, 0.710666, 0.977712, 0.622139, 0.975014, 0.639762, 0.975523, 0.711685, 0.961912, 0.758358, 0.961912, 0.771837, 0.965933, 0.741739, 0.961912, 0.793178, 0.961912, 0.734704, 0.988372, 0.771885, 0.989418, 0.797614, 0.989418, 0.808549, 0.975315, 0.972467, 0.676617, 0.975072, 0.692166, 
415.0, 0.886123, 0.606061, 0.977203, 0.710666, 0.977712, 0.606965, 0.975014, 0.629443, 0.975523, 0.704639, 0.961912, 0.752569, 0.961912, 0.766622, 0.965933, 0.735989, 0.961912, 0.788457, 0.961912, 0.734704, 0.988372, 0.771885, 0.989418, 0.792401, 0.989418, 0.804546, 0.975315, 0.972467, 0.676617, 0.975072, 0.692166, 
417.0, 0.884438, 0.606061, 0.977203, 0.710666, 0.977712, 0.606965, 0.975014, 0.629443, 0.975523, 0.697592, 0.961912, 0.746780, 0.961912, 0.761406, 0.965933, 0.730239, 0.961912, 0.788457, 0.961912, 0.726888, 0.988372, 0.771885, 0.989418, 0.787188, 0.989418, 0.800543, 0.975315, 0.972467, 0.662521, 0.975072, 0.692166, 
420.0, 0.881069, 0.606061, 0.977203, 0.694514, 0.977712, 0.606965, 0.975014, 0.629443, 0.975523, 0.690546, 0.961912, 0.740991, 0.961912, 0.756191, 0.965933, 0.724489, 0.961912, 0.788457, 0.961912, 0.726888, 0.988372, 0.763673, 0.989418, 0.776762, 0.989418, 0.792538, 0.975315, 0.972467, 0.662521, 0.975072, 0.692166, 
424.0, 0.881069, 0.606061, 0.977203, 0.694514, 0.977712, 0.606965, 0.975014, 0.629443, 0.975523, 0.690546, 0.961912, 0.740991, 0.961912, 0.756191, 0.965933, 0.724489, 0.961912, 0.788457, 0.961912, 0.726888, 0.988372, 0.763673, 0.989418, 0.776762, 0.989418, 0.792538, 0.975315, 0.972467, 0.662521, 0.975072, 0.692166, 
426.0, 0.877693, 0.575758, 0.977203, 0.678363, 0.977712, 0.591791, 0.975014, 0.619124, 0.975523, 0.683500, 0.961912, 0.735202, 0.961912, 0.750976, 0.962115, 0.718739, 0.961912, 0.783736, 0.961912, 0.719072, 0.988372, 0.747250, 0.989418, 0.766335, 0.989418, 0.784492, 0.975315, 0.972467, 0.648425, 0.970046, 0.668299, 
429.0, 0.877693, 0.575758, 0.977203, 0.678363, 0.977712, 0.591791, 0.975014, 0.619124, 0.975523, 0.683500, 0.961912, 0.735202, 0.961912, 0.750976, 0.962115, 0.718739, 0.961912, 0.783736, 0.961912, 0.719072, 0.988372, 0.747250, 0.989418, 0.766335, 0.989418, 0.784492, 0.975315, 0.972467, 0.648425, 0.970046, 0.668299, 
432.0, 0.877693, 0.575758, 0.977203, 0.678363, 0.977712, 0.591791, 0.975014, 0.619124, 0.975523, 0.683500, 0.961912, 0.735202, 0.961912, 0.750976, 0.962115, 0.718739, 0.961912, 0.783736, 0.961912, 0.719072, 0.988372, 0.747250, 0.989418, 0.766335, 0.989418, 0.784492, 0.975315, 0.972467, 0.648425, 0.970046, 0.668299, 
436.0, 0.875999, 0.575758, 0.977203, 0.678363, 0.977712, 0.591791, 0.975014, 0.619124, 0.975523, 0.676380, 0.961912, 0.735202, 0.961912, 0.745725, 0.962115, 0.712943, 0.961912, 0.783736, 0.961912, 0.719072, 0.988372, 0.747250, 0.989418, 0.766335, 0.989418, 0.780448, 0.975315, 0.972467, 0.634328, 0.970046, 0.668299, 
446.0, 0.874304, 0.575758, 0.977203, 0.678363, 0.977712, 0.591791, 0.975014, 0.619124, 0.975523, 0.676380, 0.961912, 0.735202, 0.961912, 0.745725, 0.962115, 0.707146, 0.961912, 0.779014, 0.961912, 0.711256, 0.988372, 0.739039, 0.989418, 0.761087, 0.989418, 0.776404, 0.975315, 0.972467, 0.620232, 0.970046, 0.668299, 
448.0, 0.872610, 0.545455, 0.977203, 0.662211, 0.977712, 0.591791, 0.975014, 0.619124, 0.975523, 0.669260, 0.961912, 0.729367, 0.961912, 0.740473, 0.962115, 0.701350, 0.961912, 0.774293, 0.961912, 0.703440, 0.988372, 0.739039, 0.989418, 0.755838, 0.989418, 0.772361, 0.975315, 0.972467, 0.606136, 0.970046, 0.668299, 
449.0, 0.870915, 0.545455, 0.977203, 0.662211, 0.977712, 0.591791, 0.975014, 0.619124, 0.975523, 0.669260, 0.961912, 0.729367, 0.961912, 0.740473, 0.962115, 0.701350, 0.961912, 0.774293, 0.961912, 0.703440, 0.988372, 0.730827, 0.989418, 0.750589, 0.989418, 0.768317, 0.975315, 0.972467, 0.606136, 0.970046, 0.668299, 
455.0, 0.869221, 0.545455, 0.977203, 0.662211, 0.977712, 0.576617, 0.975014, 0.608805, 0.975523, 0.662140, 0.961912, 0.723532, 0.961912, 0.740473, 0.962115, 0.695554, 0.961912, 0.769572, 0.961912, 0.695624, 0.988372, 0.730827, 0.989418, 0.750589, 0.989418, 0.764273, 0.975315, 0.972467, 0.592040, 0.970046, 0.668299, 
456.0, 0.867527, 0.545455, 0.971421, 0.662211, 0.972060, 0.576617, 0.970811, 0.608805, 0.971407, 0.662140, 0.958064, 0.723532, 0.958064, 0.740473, 0.958282, 0.695554, 0.958064, 0.769572, 0.958064, 0.695624, 0.982524, 0.730827, 0.983952, 0.750589, 0.983952, 0.764273, 0.970262, 0.968481, 0.592040, 0.970046, 0.668299, 
460.0, 0.865832, 0.545455, 0.971421, 0.646060, 0.972060, 0.576617, 0.970811, 0.608805, 0.971407, 0.655021, 0.958064, 0.717697, 0.958064, 0.735221, 0.958282, 0.689758, 0.958064, 0.764851, 0.958064, 0.695624, 0.982524, 0.730827, 0.983952, 0.750589, 0.983952, 0.764273, 0.970262, 0.968481, 0.592040, 0.970046, 0.644431, 
461.0, 0.865832, 0.545455, 0.971421, 0.646060, 0.972060, 0.576617, 0.970811, 0.608805, 0.971407, 0.655021, 0.958064, 0.717697, 0.958064, 0.735221, 0.958282, 0.689758, 0.958064, 0.764851, 0.958064, 0.695624, 0.982524, 0.730827, 0.983952, 0.750589, 0.983952, 0.764273, 0.970262, 0.968481, 0.592040, 0.970046, 0.644431, 
463.0, 0.865832, 0.545455, 0.971421, 0.646060, 0.972060, 0.576617, 0.970811, 0.608805, 0.971407, 0.655021, 0.958064, 0.717697, 0.958064, 0.735221, 0.958282, 0.689758, 0.958064, 0.764851, 0.958064, 0.695624, 0.982524, 0.730827, 0.983952, 0.750589, 0.983952, 0.764273, 0.970262, 0.968481, 0.592040, 0.970046, 0.644431, 
471.0, 0.864131, 0.515152, 0.971421, 0.629908, 0.972060, 0.561443, 0.970811, 0.598487, 0.971407, 0.647901, 0.958064, 0.711862, 0.958064, 0.729970, 0.958282, 0.683961, 0.958064, 0.760129, 0.958064, 0.687719, 0.982524, 0.722522, 0.983952, 0.745303, 0.983952, 0.760208, 0.970262, 0.968481, 0.577600, 0.970046, 0.620563, 
475.0, 0.862430, 0.515152, 0.971421, 0.629908, 0.972060, 0.561443, 0.970811, 0.598487, 0.971407, 0.647901, 0.958064, 0.711862, 0.958064, 0.724718, 0.958282, 0.683961, 0.958064, 0.755408, 0.958064, 0.687719, 0.982524, 0.722522, 0.978455, 0.745303, 0.978455, 0.760208, 0.965182, 0.964479, 0.577600, 0.970046, 0.620563, 
476.0, 0.859028, 0.515152, 0.971421, 0.629908, 0.972060, 0.561443, 0.970811, 0.598487, 0.971407, 0.647901, 0.954217, 0.711862, 0.954217, 0.719467, 0.958282, 0.683961, 0.954217, 0.750687, 0.954217, 0.687719, 0.982524, 0.722522, 0.978455, 0.740017, 0.978455, 0.756142, 0.965182, 0.960477, 0.577600, 0.970046, 0.620563, 
481.0, 0.857327, 0.515152, 0.965639, 0.629908, 0.966409, 0.561443, 0.966608, 0.598487, 0.967291, 0.647901, 0.950369, 0.711862, 0.950369, 0.719467, 0.954449, 0.683961, 0.950369, 0.750687, 0.950369, 0.687719, 0.976640, 0.722522, 0.972958, 0.740017, 0.972958, 0.756142, 0.960102, 0.956475, 0.577600, 0.964994, 0.620563, 
486.0, 0.855626, 0.515152, 0.965639, 0.629908, 0.966409, 0.561443, 0.966608, 0.598487, 0.967291, 0.647901, 0.950369, 0.711862, 0.950369, 0.719467, 0.954449, 0.678165, 0.950369, 0.750687, 0.950369, 0.679815, 0.976640, 0.722522, 0.972958, 0.734731, 0.972958, 0.752077, 0.960102, 0.956475, 0.577600, 0.964994, 0.620563, 
488.0, 0.855626, 0.515152, 0.965639, 0.629908, 0.966409, 0.561443, 0.966608, 0.598487, 0.967291, 0.647901, 0.950369, 0.711862, 0.950369, 0.719467, 0.954449, 0.678165, 0.950369, 0.750687, 0.950369, 0.679815, 0.976640, 0.722522, 0.972958, 0.734731, 0.972958, 0.752077, 0.960102, 0.956475, 0.577600, 0.964994, 0.620563, 
490.0, 0.853922, 0.484848, 0.965639, 0.613757, 0.966409, 0.546269, 0.966608, 0.588168, 0.967291, 0.640702, 0.950369, 0.705979, 0.950369, 0.714176, 0.954449, 0.672319, 0.950369, 0.745965, 0.950369, 0.671817, 0.976640, 0.722522, 0.972958, 0.729445, 0.972958, 0.747990, 0.960102, 0.956475, 0.577600, 0.964994, 0.596695, 
491.0, 0.848808, 0.484848, 0.965639, 0.597605, 0.966409, 0.546269, 0.966608, 0.588168, 0.967291, 0.640702, 0.946522, 0.705979, 0.946522, 0.708886, 0.950616, 0.666473, 0.946522, 0.741244, 0.946522, 0.671817, 0.976640, 0.722522, 0.972958, 0.729445, 0.972958, 0.747990, 0.960102, 0.956475, 0.577600, 0.964994, 0.572827, 
495.0, 0.847104, 0.484848, 0.959857, 0.597605, 0.960757, 0.546269, 0.962406, 0.588168, 0.963175, 0.640702, 0.942674, 0.705979, 0.942674, 0.708886, 0.946783, 0.666473, 0.942674, 0.741244, 0.942674, 0.671817, 0.976640, 0.722522, 0.972958, 0.729445, 0.972958, 0.747990, 0.960102, 0.956475, 0.577600, 0.964994, 0.572827, 
498.0, 0.845399, 0.484848, 0.959857, 0.597605, 0.960757, 0.546269, 0.962406, 0.588168, 0.963175, 0.640702, 0.942674, 0.705979, 0.942674, 0.708886, 0.946783, 0.660626, 0.942674, 0.736523, 0.942674, 0.663819, 0.976640, 0.714218, 0.972958, 0.724160, 0.972958, 0.743902, 0.960102, 0.956475, 0.577600, 0.964994, 0.572827, 
500.0, 0.843695, 0.454545, 0.959857, 0.581454, 0.960757, 0.531095, 0.962406, 0.577849, 0.963175, 0.633503, 0.942674, 0.700096, 0.942674, 0.703596, 0.946783, 0.654780, 0.942674, 0.731801, 0.942674, 0.655821, 0.976640, 0.705913, 0.972958, 0.718874, 0.972958, 0.739815, 0.960102, 0.956475, 0.577600, 0.964994, 0.548960, 
502.0, 0.841990, 0.454545, 0.959857, 0.581454, 0.960757, 0.531095, 0.962406, 0.577849, 0.963175, 0.633503, 0.942674, 0.700096, 0.942674, 0.703596, 0.942950, 0.654780, 0.942674, 0.731801, 0.942674, 0.647823, 0.976640, 0.705913, 0.972958, 0.718874, 0.972958, 0.735728, 0.960102, 0.956475, 0.562790, 0.964994, 0.548960, 
504.0, 0.840286, 0.454545, 0.959857, 0.581454, 0.960757, 0.531095, 0.962406, 0.567530, 0.963175, 0.626304, 0.942674, 0.694213, 0.942674, 0.698306, 0.942950, 0.648934, 0.942674, 0.727080, 0.942674, 0.639826, 0.976640, 0.697608, 0.972958, 0.713588, 0.972958, 0.731640, 0.960102, 0.956475, 0.562790, 0.964994, 0.548960, 
515.0, 0.838582, 0.424242, 0.959857, 0.565302, 0.960757, 0.515920, 0.962406, 0.557212, 0.963175, 0.619105, 0.942674, 0.688330, 0.942674, 0.698306, 0.942950, 0.643088, 0.942674, 0.722359, 0.942674, 0.631828, 0.976640, 0.697608, 0.972958, 0.713588, 0.972958, 0.727553, 0.960102, 0.956475, 0.547979, 0.964994, 0.548960, 
518.0, 0.836877, 0.424242, 0.959857, 0.565302, 0.960757, 0.515920, 0.958203, 0.557212, 0.959059, 0.619105, 0.938826, 0.688330, 0.938826, 0.698306, 0.939117, 0.643088, 0.938826, 0.722359, 0.938826, 0.623830, 0.976640, 0.689303, 0.972958, 0.708302, 0.972958, 0.723465, 0.960102, 0.956475, 0.547979, 0.959942, 0.548960, 
525.0, 0.835173, 0.424242, 0.959857, 0.565302, 0.960757, 0.515920, 0.958203, 0.557212, 0.959059, 0.611906, 0.938826, 0.682447, 0.938826, 0.693016, 0.939117, 0.637241, 0.938826, 0.722359, 0.938826, 0.615832, 0.976640, 0.680998, 0.972958, 0.703016, 0.972958, 0.719378, 0.960102, 0.956475, 0.533169, 0.959942, 0.548960, 
526.0, 0.835173, 0.424242, 0.959857, 0.565302, 0.960757, 0.515920, 0.958203, 0.557212, 0.959059, 0.611906, 0.938826, 0.682447, 0.938826, 0.693016, 0.939117, 0.637241, 0.938826, 0.722359, 0.938826, 0.615832, 0.976640, 0.680998, 0.972958, 0.703016, 0.972958, 0.719378, 0.960102, 0.956475, 0.533169, 0.959942, 0.548960, 
529.0, 0.833465, 0.424242, 0.959857, 0.565302, 0.960757, 0.515920, 0.954000, 0.557212, 0.954943, 0.611906, 0.934979, 0.682447, 0.934979, 0.693016, 0.935283, 0.637241, 0.934979, 0.722359, 0.934979, 0.615832, 0.976640, 0.672693, 0.972958, 0.697690, 0.972958, 0.715267, 0.960102, 0.956475, 0.533169, 0.954889, 0.548960, 
530.0, 0.831753, 0.424242, 0.959857, 0.565302, 0.960757, 0.515920, 0.954000, 0.557212, 0.954943, 0.611906, 0.934979, 0.682447, 0.934979, 0.693016, 0.935283, 0.637241, 0.934979, 0.722359, 0.934979, 0.607729, 0.976640, 0.664388, 0.972958, 0.692364, 0.972958, 0.711157, 0.960102, 0.956475, 0.518359, 0.954889, 0.548960, 
533.0, 0.830042, 0.424242, 0.959857, 0.565302, 0.960757, 0.515920, 0.954000, 0.557212, 0.954943, 0.611906, 0.934979, 0.682447, 0.934979, 0.693016, 0.935283, 0.637241, 0.934979, 0.722359, 0.934979, 0.607729, 0.976640, 0.656084, 0.972958, 0.687039, 0.972958, 0.707046, 0.960102, 0.956475, 0.518359, 0.954889, 0.548960, 
535.0, 0.828331, 0.424242, 0.959857, 0.565302, 0.960757, 0.515920, 0.954000, 0.557212, 0.954943, 0.611906, 0.934979, 0.682447, 0.934979, 0.693016, 0.935283, 0.631395, 0.934979, 0.717638, 0.934979, 0.599626, 0.976640, 0.647779, 0.972958, 0.681713, 0.972958, 0.702935, 0.960102, 0.956475, 0.518359, 0.954889, 0.548960, 
537.0, 0.826619, 0.424242, 0.959857, 0.549151, 0.960757, 0.515920, 0.954000, 0.557212, 0.954943, 0.604707, 0.934979, 0.676563, 0.934979, 0.687726, 0.935283, 0.625549, 0.934979, 0.712916, 0.934979, 0.599626, 0.976640, 0.647779, 0.972958, 0.681713, 0.972958, 0.702935, 0.960102, 0.956475, 0.518359, 0.954889, 0.525092, 
541.0, 0.826619, 0.424242, 0.959857, 0.549151, 0.960757, 0.515920, 0.954000, 0.557212, 0.954943, 0.604707, 0.934979, 0.676563, 0.934979, 0.687726, 0.935283, 0.625549, 0.934979, 0.712916, 0.934979, 0.599626, 0.976640, 0.647779, 0.972958, 0.681713, 0.972958, 0.702935, 0.960102, 0.956475, 0.518359, 0.954889, 0.525092, 
542.0, 0.824904, 0.424242, 0.959857, 0.549151, 0.960757, 0.515920, 0.954000, 0.557212, 0.954943, 0.604707, 0.934979, 0.676563, 0.934979, 0.687726, 0.935283, 0.625549, 0.934979, 0.712916, 0.934979, 0.599626, 0.976640, 0.647779, 0.972958, 0.676345, 0.972958, 0.698800, 0.960102, 0.956475, 0.518359, 0.954889, 0.525092, 
544.0, 0.821474, 0.391608, 0.959857, 0.532510, 0.960757, 0.500286, 0.949779, 0.546698, 0.950809, 0.597422, 0.931115, 0.670629, 0.931115, 0.682394, 0.931435, 0.619647, 0.931115, 0.708163, 0.931115, 0.591412, 0.976640, 0.639366, 0.972958, 0.670977, 0.972958, 0.690530, 0.960102, 0.956475, 0.503549, 0.949810, 0.501224, 
545.0, 0.819759, 0.391608, 0.954039, 0.532510, 0.955072, 0.500286, 0.949779, 0.546698, 0.950809, 0.597422, 0.927251, 0.670629, 0.927251, 0.682394, 0.927586, 0.619647, 0.927251, 0.708163, 0.927251, 0.591412, 0.976640, 0.639366, 0.972958, 0.670977, 0.972958, 0.690530, 0.960102, 0.956475, 0.503549, 0.944731, 0.501224, 
546.0, 0.819759, 0.391608, 0.954039, 0.532510, 0.955072, 0.500286, 0.949779, 0.546698, 0.950809, 0.597422, 0.927251, 0.670629, 0.927251, 0.682394, 0.927586, 0.619647, 0.927251, 0.708163, 0.927251, 0.591412, 0.976640, 0.639366, 0.972958, 0.670977, 0.972958, 0.690530, 0.960102, 0.956475, 0.503549, 0.944731, 0.501224, 
547.0, 0.818041, 0.391608, 0.954039, 0.532510, 0.955072, 0.500286, 0.949779, 0.546698, 0.950809, 0.597422, 0.927251, 0.664641, 0.927251, 0.677021, 0.927586, 0.619647, 0.927251, 0.703379, 0.927251, 0.591412, 0.976640, 0.639366, 0.972958, 0.670977, 0.972958, 0.690530, 0.960102, 0.952456, 0.503549, 0.944731, 0.501224, 
548.0, 0.814603, 0.391608, 0.948222, 0.532510, 0.949387, 0.500286, 0.941337, 0.546698, 0.942541, 0.597422, 0.919524, 0.664641, 0.919524, 0.677021, 0.923737, 0.619647, 0.919524, 0.703379, 0.919524, 0.583082, 0.970721, 0.630841, 0.967430, 0.665566, 0.967430, 0.686371, 0.954995, 0.948438, 0.503549, 0.939652, 0.501224, 
550.0, 0.811166, 0.391608, 0.942405, 0.532510, 0.943702, 0.500286, 0.932894, 0.546698, 0.934273, 0.597422, 0.911797, 0.664641, 0.911797, 0.677021, 0.916039, 0.619647, 0.911797, 0.703379, 0.911797, 0.574752, 0.964802, 0.622316, 0.961901, 0.660155, 0.961901, 0.682211, 0.949888, 0.944419, 0.503549, 0.934572, 0.501224, 
552.0, 0.807729, 0.391608, 0.942405, 0.532510, 0.943702, 0.500286, 0.928673, 0.546698, 0.930139, 0.597422, 0.907934, 0.664641, 0.907934, 0.677021, 0.912190, 0.619647, 0.907934, 0.703379, 0.907934, 0.574752, 0.964802, 0.613791, 0.961901, 0.649333, 0.961901, 0.673891, 0.949888, 0.944419, 0.503549, 0.929493, 0.501224, 
553.0, 0.807729, 0.391608, 0.942405, 0.532510, 0.943702, 0.500286, 0.928673, 0.546698, 0.930139, 0.597422, 0.907934, 0.664641, 0.907934, 0.677021, 0.912190, 0.619647, 0.907934, 0.703379, 0.907934, 0.574752, 0.964802, 0.613791, 0.961901, 0.649333, 0.961901, 0.673891, 0.949888, 0.944419, 0.503549, 0.929493, 0.501224, 
554.0, 0.804285, 0.391608, 0.936551, 0.532510, 0.937983, 0.500286, 0.924432, 0.546698, 0.925987, 0.597422, 0.904054, 0.658653, 0.904054, 0.671648, 0.908325, 0.619647, 0.904054, 0.698594, 0.904054, 0.574752, 0.958847, 0.613791, 0.956341, 0.649333, 0.956341, 0.673891, 0.944754, 0.936347, 0.503549, 0.924386, 0.501224, 
557.0, 0.802562, 0.391608, 0.936551, 0.532510, 0.937983, 0.500286, 0.924432, 0.546698, 0.925987, 0.597422, 0.904054, 0.658653, 0.904054, 0.671648, 0.908325, 0.619647, 0.904054, 0.698594, 0.904054, 0.574752, 0.958847, 0.605266, 0.956341, 0.643922, 0.956341, 0.669731, 0.944754, 0.936347, 0.503549, 0.924386, 0.501224, 
559.0, 0.800840, 0.391608, 0.936551, 0.532510, 0.937983, 0.500286, 0.920192, 0.546698, 0.921834, 0.597422, 0.900174, 0.658653, 0.900174, 0.671648, 0.904460, 0.619647, 0.900174, 0.698594, 0.900174, 0.574752, 0.958847, 0.605266, 0.956341, 0.643922, 0.956341, 0.665572, 0.944754, 0.936347, 0.503549, 0.919279, 0.501224, 
563.0, 0.799118, 0.391608, 0.936551, 0.532510, 0.937983, 0.500286, 0.920192, 0.546698, 0.921834, 0.597422, 0.900174, 0.658653, 0.900174, 0.671648, 0.904460, 0.613689, 0.900174, 0.693809, 0.900174, 0.574752, 0.958847, 0.605266, 0.956341, 0.638510, 0.956341, 0.661412, 0.944754, 0.936347, 0.503549, 0.919279, 0.501224, 
564.0, 0.797396, 0.391608, 0.936551, 0.532510, 0.937983, 0.500286, 0.920192, 0.546698, 0.921834, 0.597422, 0.900174, 0.658653, 0.900174, 0.671648, 0.904460, 0.613689, 0.900174, 0.693809, 0.900174, 0.574752, 0.958847, 0.596742, 0.956341, 0.633099, 0.956341, 0.657252, 0.944754, 0.936347, 0.503549, 0.919279, 0.501224, 
566.0, 0.797396, 0.391608, 0.936551, 0.532510, 0.937983, 0.500286, 0.920192, 0.546698, 0.921834, 0.597422, 0.900174, 0.658653, 0.900174, 0.671648, 0.904460, 0.613689, 0.900174, 0.693809, 0.900174, 0.574752, 0.958847, 0.596742, 0.956341, 0.633099, 0.956341, 0.657252, 0.944754, 0.936347, 0.503549, 0.919279, 0.501224, 
567.0, 0.797396, 0.391608, 0.936551, 0.532510, 0.937983, 0.500286, 0.920192, 0.546698, 0.921834, 0.597422, 0.900174, 0.658653, 0.900174, 0.671648, 0.904460, 0.613689, 0.900174, 0.693809, 0.900174, 0.574752, 0.958847, 0.596742, 0.956341, 0.633099, 0.956341, 0.657252, 0.944754, 0.936347, 0.503549, 0.919279, 0.501224, 
570.0, 0.797396, 0.391608, 0.936551, 0.532510, 0.937983, 0.500286, 0.920192, 0.546698, 0.921834, 0.597422, 0.900174, 0.658653, 0.900174, 0.671648, 0.904460, 0.613689, 0.900174, 0.693809, 0.900174, 0.574752, 0.958847, 0.596742, 0.956341, 0.633099, 0.956341, 0.657252, 0.944754, 0.936347, 0.503549, 0.919279, 0.501224, 
571.0, 0.795662, 0.391608, 0.936551, 0.532510, 0.937983, 0.484148, 0.920192, 0.535979, 0.921834, 0.590046, 0.900174, 0.652665, 0.900174, 0.666275, 0.904460, 0.607731, 0.900174, 0.688991, 0.900174, 0.574752, 0.958847, 0.596742, 0.956341, 0.627642, 0.956341, 0.653066, 0.944754, 0.936347, 0.503549, 0.919279, 0.501224, 
573.0, 0.793929, 0.391608, 0.936551, 0.532510, 0.937983, 0.484148, 0.920192, 0.535979, 0.921834, 0.582671, 0.900174, 0.646678, 0.900174, 0.660902, 0.904460, 0.601773, 0.900174, 0.688991, 0.900174, 0.574752, 0.958847, 0.596742, 0.956341, 0.627642, 0.956341, 0.653066, 0.944754, 0.936347, 0.503549, 0.919279, 0.501224, 
575.0, 0.792195, 0.358974, 0.936551, 0.515332, 0.937983, 0.468010, 0.920192, 0.525259, 0.921834, 0.575295, 0.900174, 0.640690, 0.900174, 0.655528, 0.904460, 0.595815, 0.900174, 0.684173, 0.900174, 0.574752, 0.958847, 0.596742, 0.956341, 0.622184, 0.956341, 0.648879, 0.944754, 0.936347, 0.503549, 0.919279, 0.476163, 
577.0, 0.790462, 0.358974, 0.936551, 0.515332, 0.937983, 0.451872, 0.920192, 0.514540, 0.921834, 0.567919, 0.900174, 0.634702, 0.900174, 0.650155, 0.904460, 0.589857, 0.900174, 0.679354, 0.900174, 0.574752, 0.958847, 0.596742, 0.956341, 0.616726, 0.956341, 0.644693, 0.944754, 0.936347, 0.503549, 0.919279, 0.476163, 
578.0, 0.788728, 0.358974, 0.936551, 0.515332, 0.937983, 0.451872, 0.920192, 0.514540, 0.921834, 0.567919, 0.900174, 0.634702, 0.900174, 0.650155, 0.904460, 0.589857, 0.900174, 0.679354, 0.900174, 0.574752, 0.958847, 0.588217, 0.956341, 0.611268, 0.956341, 0.640507, 0.944754, 0.936347, 0.503549, 0.919279, 0.476163, 
579.0, 0.786995, 0.358974, 0.936551, 0.515332, 0.937983, 0.451872, 0.920192, 0.503820, 0.921834, 0.560544, 0.900174, 0.628714, 0.900174, 0.644782, 0.904460, 0.583899, 0.900174, 0.679354, 0.900174, 0.574752, 0.958847, 0.588217, 0.956341, 0.605811, 0.956341, 0.636320, 0.944754, 0.936347, 0.503549, 0.919279, 0.476163, 
586.0, 0.785261, 0.358974, 0.936551, 0.515332, 0.937983, 0.451872, 0.915912, 0.503820, 0.917644, 0.560544, 0.896260, 0.628714, 0.896260, 0.644782, 0.900561, 0.583899, 0.896260, 0.679354, 0.896260, 0.574752, 0.958847, 0.588217, 0.956341, 0.605811, 0.956341, 0.632134, 0.944754, 0.936347, 0.503549, 0.914115, 0.476163, 
594.0, 0.781795, 0.358974, 0.936551, 0.515332, 0.937983, 0.451872, 0.911632, 0.503820, 0.913454, 0.560544, 0.892346, 0.628714, 0.892346, 0.644782, 0.896663, 0.583899, 0.892346, 0.674536, 0.892346, 0.574752, 0.952854, 0.588217, 0.950716, 0.600353, 0.950716, 0.627948, 0.939563, 0.932276, 0.503549, 0.914115, 0.476163, 
595.0, 0.780061, 0.326340, 0.936551, 0.498154, 0.937983, 0.435733, 0.911632, 0.493100, 0.913454, 0.553168, 0.892346, 0.622727, 0.892346, 0.639409, 0.896663, 0.577940, 0.892346, 0.669718, 0.892346, 0.566423, 0.952854, 0.579692, 0.950716, 0.594895, 0.950716, 0.623761, 0.939563, 0.932276, 0.503549, 0.914115, 0.476163, 
