time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, 
74.0, 0.874824, 0.713500, 0.915357, 0.780846, 0.899580, 0.818003, 0.933111, 0.820561, 0.912756, 0.829897, 0.896043, 0.790276, 0.894828, 0.833812, 0.893761, 0.974976, 0.788672, 0.946363, 0.799345, 0.924346, 0.820561, 0.916518, 0.848677, 0.967221, 0.791907, 0.836273, 0.912021, 0.947503, 0.818257, 0.917545, 0.826968, 0.907515, 0.838056, 
75.0, 0.873316, 0.713500, 0.915357, 0.780846, 0.899580, 0.818003, 0.933111, 0.820561, 0.912756, 0.829897, 0.896043, 0.784197, 0.894828, 0.829424, 0.893761, 0.974976, 0.788672, 0.946363, 0.799345, 0.924346, 0.820561, 0.916518, 0.848677, 0.967221, 0.791907, 0.836273, 0.912021, 0.947503, 0.818257, 0.913520, 0.826968, 0.907515, 0.838056, 
76.0, 0.873316, 0.713500, 0.915357, 0.780846, 0.899580, 0.818003, 0.933111, 0.820561, 0.912756, 0.829897, 0.896043, 0.784197, 0.894828, 0.829424, 0.893761, 0.974976, 0.788672, 0.946363, 0.799345, 0.924346, 0.820561, 0.916518, 0.848677, 0.967221, 0.791907, 0.836273, 0.912021, 0.947503, 0.818257, 0.913520, 0.826968, 0.907515, 0.838056, 
77.0, 0.870278, 0.713500, 0.910913, 0.780846, 0.896478, 0.818003, 0.921731, 0.820561, 0.903442, 0.829897, 0.889711, 0.784197, 0.891913, 0.829424, 0.890887, 0.974976, 0.788672, 0.946363, 0.799345, 0.924346, 0.820561, 0.906715, 0.848677, 0.943631, 0.791907, 0.836273, 0.902618, 0.947503, 0.818257, 0.909478, 0.826968, 0.899449, 0.838056, 
78.0, 0.868759, 0.713500, 0.910913, 0.780846, 0.896478, 0.818003, 0.921731, 0.820561, 0.903442, 0.829897, 0.889711, 0.778118, 0.891913, 0.825035, 0.890887, 0.974976, 0.788672, 0.946363, 0.799345, 0.924346, 0.820561, 0.906715, 0.848677, 0.943631, 0.791907, 0.836273, 0.902618, 0.947503, 0.818257, 0.905436, 0.826968, 0.899449, 0.838056, 
79.0, 0.868759, 0.713500, 0.910913, 0.780846, 0.896478, 0.818003, 0.921731, 0.820561, 0.903442, 0.829897, 0.889711, 0.778118, 0.891913, 0.825035, 0.890887, 0.974976, 0.788672, 0.946363, 0.799345, 0.924346, 0.820561, 0.906715, 0.848677, 0.943631, 0.791907, 0.836273, 0.902618, 0.947503, 0.818257, 0.905436, 0.826968, 0.899449, 0.838056, 
80.0, 0.867235, 0.695205, 0.910913, 0.772450, 0.896478, 0.810429, 0.921731, 0.815091, 0.903442, 0.824927, 0.889711, 0.772039, 0.891913, 0.820647, 0.890887, 0.974976, 0.768450, 0.946363, 0.786023, 0.924346, 0.815091, 0.906715, 0.848677, 0.943631, 0.779134, 0.831703, 0.902618, 0.947503, 0.805472, 0.905436, 0.812201, 0.899449, 0.833294, 
82.0, 0.865711, 0.676910, 0.910913, 0.764054, 0.896478, 0.802855, 0.921731, 0.809621, 0.903442, 0.819958, 0.889711, 0.765960, 0.891913, 0.816258, 0.890887, 0.974976, 0.768450, 0.946363, 0.786023, 0.924346, 0.809621, 0.906715, 0.848677, 0.943631, 0.779134, 0.827133, 0.902618, 0.947503, 0.805472, 0.905436, 0.812201, 0.899449, 0.828533, 
83.0, 0.864184, 0.676910, 0.910913, 0.764054, 0.896478, 0.802855, 0.921731, 0.809621, 0.903442, 0.819958, 0.889711, 0.759881, 0.891913, 0.811870, 0.890887, 0.974976, 0.768450, 0.946363, 0.786023, 0.924346, 0.809621, 0.906715, 0.835416, 0.943631, 0.779134, 0.827133, 0.902618, 0.947503, 0.805472, 0.905436, 0.812201, 0.899449, 0.828533, 
84.0, 0.862655, 0.676910, 0.910913, 0.764054, 0.893344, 0.802855, 0.921731, 0.809621, 0.903442, 0.819958, 0.886510, 0.759881, 0.888969, 0.811870, 0.887985, 0.974976, 0.768450, 0.946363, 0.786023, 0.924346, 0.809621, 0.906715, 0.835416, 0.943631, 0.779134, 0.827133, 0.902618, 0.947503, 0.805472, 0.901358, 0.812201, 0.895397, 0.828533, 
85.0, 0.862655, 0.676910, 0.910913, 0.764054, 0.893344, 0.802855, 0.921731, 0.809621, 0.903442, 0.819958, 0.886510, 0.759881, 0.888969, 0.811870, 0.887985, 0.974976, 0.768450, 0.946363, 0.786023, 0.924346, 0.809621, 0.906715, 0.835416, 0.943631, 0.779134, 0.827133, 0.902618, 0.947503, 0.805472, 0.901358, 0.812201, 0.895397, 0.828533, 
88.0, 0.862655, 0.676910, 0.910913, 0.764054, 0.893344, 0.802855, 0.921731, 0.809621, 0.903442, 0.819958, 0.886510, 0.759881, 0.888969, 0.811870, 0.887985, 0.974976, 0.768450, 0.946363, 0.786023, 0.924346, 0.809621, 0.906715, 0.835416, 0.943631, 0.779134, 0.827133, 0.902618, 0.947503, 0.805472, 0.901358, 0.812201, 0.895397, 0.828533, 
89.0, 0.859579, 0.676910, 0.910913, 0.755371, 0.890198, 0.795135, 0.921731, 0.804037, 0.898737, 0.814896, 0.883298, 0.753652, 0.886016, 0.807409, 0.885073, 0.974976, 0.768450, 0.946363, 0.786023, 0.924346, 0.804037, 0.901788, 0.835416, 0.943631, 0.779134, 0.822460, 0.897868, 0.947503, 0.805472, 0.901358, 0.812201, 0.895397, 0.823687, 
90.0, 0.858039, 0.676910, 0.906426, 0.755371, 0.887053, 0.795135, 0.916006, 0.804037, 0.894032, 0.814896, 0.880087, 0.753652, 0.883062, 0.807409, 0.882162, 0.974976, 0.768450, 0.939139, 0.786023, 0.918640, 0.804037, 0.896860, 0.835416, 0.943631, 0.779134, 0.822460, 0.893117, 0.947503, 0.805472, 0.897279, 0.812201, 0.895397, 0.823687, 
91.0, 0.856496, 0.657570, 0.906426, 0.746689, 0.887053, 0.787416, 0.916006, 0.798453, 0.894032, 0.809835, 0.880087, 0.747424, 0.883062, 0.802948, 0.882162, 0.974976, 0.768450, 0.939139, 0.786023, 0.918640, 0.798453, 0.896860, 0.835416, 0.943631, 0.765928, 0.817760, 0.893117, 0.947503, 0.805472, 0.897279, 0.812201, 0.895397, 0.818842, 
92.0, 0.854952, 0.657570, 0.906426, 0.746689, 0.887053, 0.787416, 0.916006, 0.792870, 0.894032, 0.804773, 0.880087, 0.747424, 0.883062, 0.798487, 0.882162, 0.974976, 0.768450, 0.939139, 0.786023, 0.918640, 0.792870, 0.896860, 0.835416, 0.943631, 0.765928, 0.813061, 0.893117, 0.947503, 0.805472, 0.897279, 0.812201, 0.895397, 0.813997, 
93.0, 0.854952, 0.657570, 0.906426, 0.746689, 0.887053, 0.787416, 0.916006, 0.792870, 0.894032, 0.804773, 0.880087, 0.747424, 0.883062, 0.798487, 0.882162, 0.974976, 0.768450, 0.939139, 0.786023, 0.918640, 0.792870, 0.896860, 0.835416, 0.943631, 0.765928, 0.813061, 0.893117, 0.947503, 0.805472, 0.897279, 0.812201, 0.895397, 0.813997, 
94.0, 0.853404, 0.657570, 0.906426, 0.746689, 0.887053, 0.779620, 0.916006, 0.787247, 0.894032, 0.799680, 0.880087, 0.747424, 0.883062, 0.794002, 0.882162, 0.974976, 0.768450, 0.939139, 0.772233, 0.918640, 0.787247, 0.896860, 0.835416, 0.943631, 0.752723, 0.808361, 0.893117, 0.947503, 0.805472, 0.897279, 0.797434, 0.895397, 0.809123, 
95.0, 0.851855, 0.657570, 0.906426, 0.737904, 0.887053, 0.771823, 0.916006, 0.781623, 0.894032, 0.799680, 0.880087, 0.741143, 0.883062, 0.789516, 0.882162, 0.974976, 0.768450, 0.939139, 0.758443, 0.918640, 0.781623, 0.896860, 0.821942, 0.943631, 0.752723, 0.803661, 0.893117, 0.947503, 0.792267, 0.897279, 0.782667, 0.895397, 0.804249, 
96.0, 0.850303, 0.657570, 0.906426, 0.737904, 0.887053, 0.771823, 0.916006, 0.781623, 0.894032, 0.799680, 0.876839, 0.741143, 0.880079, 0.789516, 0.879221, 0.974976, 0.768450, 0.939139, 0.758443, 0.918640, 0.781623, 0.896860, 0.821942, 0.931376, 0.752723, 0.803661, 0.893117, 0.947503, 0.792267, 0.897279, 0.782667, 0.891309, 0.804249, 
97.0, 0.850303, 0.657570, 0.906426, 0.737904, 0.887053, 0.771823, 0.916006, 0.781623, 0.894032, 0.799680, 0.876839, 0.741143, 0.880079, 0.789516, 0.879221, 0.974976, 0.768450, 0.939139, 0.758443, 0.918640, 0.781623, 0.896860, 0.821942, 0.931376, 0.752723, 0.803661, 0.893117, 0.947503, 0.792267, 0.897279, 0.782667, 0.891309, 0.804249, 
99.0, 0.848749, 0.657570, 0.901894, 0.737904, 0.883862, 0.771823, 0.916006, 0.781623, 0.894032, 0.799680, 0.873579, 0.741143, 0.877086, 0.789516, 0.876271, 0.974976, 0.768450, 0.939139, 0.758443, 0.918640, 0.781623, 0.896860, 0.821942, 0.931376, 0.752723, 0.798961, 0.893117, 0.947503, 0.792267, 0.897279, 0.782667, 0.887220, 0.804249, 
100.0, 0.847194, 0.657570, 0.901894, 0.737904, 0.883862, 0.771823, 0.910245, 0.781623, 0.889276, 0.799680, 0.873579, 0.741143, 0.877086, 0.789516, 0.876271, 0.974976, 0.768450, 0.939139, 0.758443, 0.912863, 0.781623, 0.891877, 0.821942, 0.931376, 0.752723, 0.798961, 0.888315, 0.947503, 0.792267, 0.893144, 0.782667, 0.887220, 0.804249, 
101.0, 0.845637, 0.657570, 0.901894, 0.737904, 0.883862, 0.771823, 0.910245, 0.776000, 0.889276, 0.794586, 0.873579, 0.741143, 0.877086, 0.789516, 0.876271, 0.974976, 0.768450, 0.939139, 0.758443, 0.912863, 0.776000, 0.891877, 0.821942, 0.931376, 0.752723, 0.794234, 0.888315, 0.947503, 0.792267, 0.893144, 0.782667, 0.887220, 0.799374, 
103.0, 0.844079, 0.638230, 0.901894, 0.729120, 0.883862, 0.764027, 0.910245, 0.770377, 0.889276, 0.789493, 0.873579, 0.734862, 0.877086, 0.785030, 0.876271, 0.974976, 0.747681, 0.939139, 0.744653, 0.912863, 0.770377, 0.891877, 0.821942, 0.931376, 0.739517, 0.789506, 0.888315, 0.947503, 0.779063, 0.893144, 0.767899, 0.887220, 0.794500, 
105.0, 0.842522, 0.618889, 0.901894, 0.720335, 0.883862, 0.756231, 0.910245, 0.764754, 0.889276, 0.784399, 0.873579, 0.728581, 0.877086, 0.780544, 0.876271, 0.974976, 0.747681, 0.939139, 0.744653, 0.912863, 0.764754, 0.891877, 0.821942, 0.931376, 0.739517, 0.789506, 0.888315, 0.947503, 0.779063, 0.893144, 0.767899, 0.887220, 0.789626, 
106.0, 0.840959, 0.618889, 0.897339, 0.720335, 0.880648, 0.756231, 0.910245, 0.764754, 0.884495, 0.784399, 0.873579, 0.728581, 0.877086, 0.780544, 0.873301, 0.974976, 0.747681, 0.939139, 0.744653, 0.912863, 0.764754, 0.886867, 0.821942, 0.931376, 0.739517, 0.789506, 0.883488, 0.947503, 0.779063, 0.893144, 0.767899, 0.887220, 0.789626, 
107.0, 0.839393, 0.618889, 0.892784, 0.720335, 0.877434, 0.756231, 0.904484, 0.764754, 0.879714, 0.784399, 0.870307, 0.728581, 0.874082, 0.780544, 0.870330, 0.974976, 0.747681, 0.931858, 0.744653, 0.907048, 0.764754, 0.881856, 0.821942, 0.931376, 0.739517, 0.789506, 0.878660, 0.947503, 0.779063, 0.888990, 0.767899, 0.883112, 0.789626, 
109.0, 0.836261, 0.618889, 0.892784, 0.711551, 0.877434, 0.748435, 0.904484, 0.753507, 0.879714, 0.779306, 0.870307, 0.715910, 0.874082, 0.771520, 0.870330, 0.974976, 0.747681, 0.931858, 0.730863, 0.907048, 0.753507, 0.881856, 0.807771, 0.931376, 0.739517, 0.780051, 0.878660, 0.947503, 0.765858, 0.888990, 0.767899, 0.883112, 0.779877, 
110.0, 0.834695, 0.618889, 0.888229, 0.711551, 0.874220, 0.748435, 0.904484, 0.753507, 0.879714, 0.779306, 0.867036, 0.715910, 0.871078, 0.771520, 0.867360, 0.974976, 0.747681, 0.931858, 0.730863, 0.907048, 0.753507, 0.881856, 0.807771, 0.931376, 0.739517, 0.775323, 0.878660, 0.947503, 0.765858, 0.888990, 0.767899, 0.879005, 0.779877, 
111.0, 0.833129, 0.618889, 0.883674, 0.711551, 0.871006, 0.748435, 0.904484, 0.753507, 0.879714, 0.779306, 0.863764, 0.715910, 0.868074, 0.771520, 0.864389, 0.974976, 0.747681, 0.931858, 0.730863, 0.907048, 0.753507, 0.881856, 0.807771, 0.919121, 0.739517, 0.775323, 0.878660, 0.947503, 0.765858, 0.884836, 0.767899, 0.874897, 0.779877, 
113.0, 0.833129, 0.618889, 0.883674, 0.711551, 0.871006, 0.748435, 0.904484, 0.753507, 0.879714, 0.779306, 0.863764, 0.715910, 0.868074, 0.771520, 0.864389, 0.974976, 0.747681, 0.931858, 0.730863, 0.907048, 0.753507, 0.881856, 0.807771, 0.919121, 0.739517, 0.775323, 0.878660, 0.947503, 0.765858, 0.884836, 0.767899, 0.874897, 0.779877, 
115.0, 0.831557, 0.618889, 0.883674, 0.711551, 0.867768, 0.748435, 0.898686, 0.753507, 0.874907, 0.779306, 0.860467, 0.715910, 0.868074, 0.771520, 0.864389, 0.974976, 0.747681, 0.931858, 0.730863, 0.901196, 0.753507, 0.876817, 0.807771, 0.919121, 0.739517, 0.775323, 0.873805, 0.947503, 0.765858, 0.884836, 0.767899, 0.870751, 0.779877, 
116.0, 0.828407, 0.618889, 0.883674, 0.711551, 0.864530, 0.748435, 0.898686, 0.747884, 0.874907, 0.774212, 0.857170, 0.715910, 0.865050, 0.766982, 0.861398, 0.974976, 0.726912, 0.931858, 0.717073, 0.901196, 0.747884, 0.876817, 0.793599, 0.919121, 0.739517, 0.770596, 0.873805, 0.937314, 0.752654, 0.880622, 0.767899, 0.870751, 0.775003, 
117.0, 0.828407, 0.618889, 0.883674, 0.711551, 0.864530, 0.748435, 0.898686, 0.747884, 0.874907, 0.774212, 0.857170, 0.715910, 0.865050, 0.766982, 0.861398, 0.974976, 0.726912, 0.931858, 0.717073, 0.901196, 0.747884, 0.876817, 0.793599, 0.919121, 0.739517, 0.770596, 0.873805, 0.937314, 0.752654, 0.880622, 0.767899, 0.870751, 0.775003, 
118.0, 0.828407, 0.618889, 0.883674, 0.711551, 0.864530, 0.748435, 0.898686, 0.747884, 0.874907, 0.774212, 0.857170, 0.715910, 0.865050, 0.766982, 0.861398, 0.974976, 0.726912, 0.931858, 0.717073, 0.901196, 0.747884, 0.876817, 0.793599, 0.919121, 0.739517, 0.770596, 0.873805, 0.937314, 0.752654, 0.880622, 0.767899, 0.870751, 0.775003, 
119.0, 0.828407, 0.618889, 0.883674, 0.711551, 0.864530, 0.748435, 0.898686, 0.747884, 0.874907, 0.774212, 0.857170, 0.715910, 0.865050, 0.766982, 0.861398, 0.974976, 0.726912, 0.931858, 0.717073, 0.901196, 0.747884, 0.876817, 0.793599, 0.919121, 0.739517, 0.770596, 0.873805, 0.937314, 0.752654, 0.880622, 0.767899, 0.870751, 0.775003, 
120.0, 0.826817, 0.618889, 0.879023, 0.711551, 0.861255, 0.748435, 0.898686, 0.747884, 0.870073, 0.774212, 0.857170, 0.715910, 0.861993, 0.766982, 0.858376, 0.961244, 0.726912, 0.924521, 0.717073, 0.895344, 0.747884, 0.871778, 0.793599, 0.919121, 0.739517, 0.770596, 0.868951, 0.937314, 0.752654, 0.880622, 0.767899, 0.866565, 0.775003, 
121.0, 0.825224, 0.618889, 0.879023, 0.711551, 0.861255, 0.748435, 0.898686, 0.742175, 0.870073, 0.769051, 0.857170, 0.709518, 0.861993, 0.762389, 0.858376, 0.961244, 0.706143, 0.924521, 0.703283, 0.895344, 0.742175, 0.871778, 0.793599, 0.919121, 0.726071, 0.765810, 0.868951, 0.937314, 0.752654, 0.880622, 0.767899, 0.866565, 0.770067, 
122.0, 0.823631, 0.618889, 0.874372, 0.711551, 0.857968, 0.748435, 0.892888, 0.742175, 0.865239, 0.769051, 0.853822, 0.709518, 0.858926, 0.762389, 0.855343, 0.961244, 0.706143, 0.917184, 0.703283, 0.889492, 0.742175, 0.866739, 0.793599, 0.919121, 0.726071, 0.765810, 0.864096, 0.927014, 0.752654, 0.876347, 0.767899, 0.862358, 0.770067, 
123.0, 0.822035, 0.618889, 0.874372, 0.711551, 0.857968, 0.748435, 0.892888, 0.742175, 0.865239, 0.769051, 0.853822, 0.703068, 0.858926, 0.757769, 0.855343, 0.961244, 0.706143, 0.917184, 0.703283, 0.889492, 0.742175, 0.866739, 0.779428, 0.919121, 0.726071, 0.761023, 0.864096, 0.927014, 0.752654, 0.876347, 0.767899, 0.862358, 0.770067, 
124.0, 0.822035, 0.618889, 0.874372, 0.711551, 0.857968, 0.748435, 0.892888, 0.742175, 0.865239, 0.769051, 0.853822, 0.703068, 0.858926, 0.757769, 0.855343, 0.961244, 0.706143, 0.917184, 0.703283, 0.889492, 0.742175, 0.866739, 0.779428, 0.919121, 0.726071, 0.761023, 0.864096, 0.927014, 0.752654, 0.876347, 0.767899, 0.862358, 0.770067, 
125.0, 0.822035, 0.618889, 0.874372, 0.711551, 0.857968, 0.748435, 0.892888, 0.742175, 0.865239, 0.769051, 0.853822, 0.703068, 0.858926, 0.757769, 0.855343, 0.961244, 0.706143, 0.917184, 0.703283, 0.889492, 0.742175, 0.866739, 0.779428, 0.919121, 0.726071, 0.761023, 0.864096, 0.927014, 0.752654, 0.876347, 0.767899, 0.862358, 0.770067, 
126.0, 0.820426, 0.618889, 0.874372, 0.702544, 0.857968, 0.740210, 0.892888, 0.736331, 0.865239, 0.769051, 0.853822, 0.696497, 0.858926, 0.753062, 0.855343, 0.961244, 0.706143, 0.917184, 0.703283, 0.889492, 0.736331, 0.866739, 0.764994, 0.919121, 0.726071, 0.756145, 0.864096, 0.927014, 0.752654, 0.876347, 0.752541, 0.862358, 0.765034, 
127.0, 0.818817, 0.618889, 0.869696, 0.702544, 0.854668, 0.740210, 0.892888, 0.736331, 0.860378, 0.769051, 0.853822, 0.696497, 0.855847, 0.753062, 0.852299, 0.961244, 0.706143, 0.917184, 0.703283, 0.889492, 0.736331, 0.861670, 0.764994, 0.919121, 0.726071, 0.756145, 0.859214, 0.927014, 0.752654, 0.876347, 0.752541, 0.858131, 0.765034, 
128.0, 0.817205, 0.618889, 0.869696, 0.702544, 0.854668, 0.731986, 0.892888, 0.730487, 0.860378, 0.763784, 0.853822, 0.696497, 0.855847, 0.748355, 0.852299, 0.961244, 0.684745, 0.917184, 0.688931, 0.889492, 0.730487, 0.861670, 0.764994, 0.919121, 0.726071, 0.751235, 0.859214, 0.927014, 0.738969, 0.876347, 0.737183, 0.858131, 0.760001, 
129.0, 0.817205, 0.618889, 0.869696, 0.702544, 0.854668, 0.731986, 0.892888, 0.730487, 0.860378, 0.763784, 0.853822, 0.696497, 0.855847, 0.748355, 0.852299, 0.961244, 0.684745, 0.917184, 0.688931, 0.889492, 0.730487, 0.861670, 0.764994, 0.919121, 0.726071, 0.751235, 0.859214, 0.927014, 0.738969, 0.876347, 0.737183, 0.858131, 0.760001, 
130.0, 0.817205, 0.618889, 0.869696, 0.702544, 0.854668, 0.731986, 0.892888, 0.730487, 0.860378, 0.763784, 0.853822, 0.696497, 0.855847, 0.748355, 0.852299, 0.961244, 0.684745, 0.917184, 0.688931, 0.889492, 0.730487, 0.861670, 0.764994, 0.919121, 0.726071, 0.751235, 0.859214, 0.927014, 0.738969, 0.876347, 0.737183, 0.858131, 0.760001, 
131.0, 0.812351, 0.618889, 0.860243, 0.702544, 0.848017, 0.731986, 0.887052, 0.730487, 0.855518, 0.763784, 0.847046, 0.696497, 0.849645, 0.743619, 0.846167, 0.947512, 0.684745, 0.909787, 0.688931, 0.883602, 0.730487, 0.856601, 0.764994, 0.906355, 0.726071, 0.751235, 0.854333, 0.916598, 0.738969, 0.867671, 0.737183, 0.849592, 0.760001, 
136.0, 0.809101, 0.618889, 0.860243, 0.702544, 0.844691, 0.731986, 0.881178, 0.730487, 0.850629, 0.763784, 0.843657, 0.689864, 0.846544, 0.738852, 0.843101, 0.947512, 0.684745, 0.909787, 0.688931, 0.883602, 0.730487, 0.851503, 0.764994, 0.906355, 0.726071, 0.751235, 0.849423, 0.916598, 0.738969, 0.858950, 0.737183, 0.845323, 0.760001, 
141.0, 0.807470, 0.618889, 0.860243, 0.702544, 0.841353, 0.731986, 0.881178, 0.730487, 0.850629, 0.763784, 0.840255, 0.689864, 0.843432, 0.738852, 0.840024, 0.947512, 0.684745, 0.909787, 0.688931, 0.883602, 0.730487, 0.851503, 0.764994, 0.906355, 0.726071, 0.751235, 0.849423, 0.916598, 0.738969, 0.858950, 0.737183, 0.845323, 0.760001, 
142.0, 0.805839, 0.618889, 0.860243, 0.702544, 0.841353, 0.731986, 0.881178, 0.730487, 0.850629, 0.763784, 0.840255, 0.689864, 0.840320, 0.738852, 0.836947, 0.947512, 0.684745, 0.909787, 0.688931, 0.883602, 0.730487, 0.851503, 0.764994, 0.893589, 0.726071, 0.751235, 0.849423, 0.916598, 0.738969, 0.858950, 0.737183, 0.845323, 0.760001, 
143.0, 0.804208, 0.598925, 0.860243, 0.693420, 0.841353, 0.723761, 0.881178, 0.724596, 0.850629, 0.758480, 0.840255, 0.683230, 0.840320, 0.734085, 0.836947, 0.947512, 0.663346, 0.909787, 0.674273, 0.883602, 0.724596, 0.851503, 0.764994, 0.893589, 0.712108, 0.746293, 0.849423, 0.916598, 0.738969, 0.858950, 0.721825, 0.845323, 0.754900, 
144.0, 0.800945, 0.578961, 0.860243, 0.675172, 0.841353, 0.707312, 0.881178, 0.712814, 0.850629, 0.747871, 0.840255, 0.669964, 0.840320, 0.724552, 0.836947, 0.947512, 0.641948, 0.909787, 0.659615, 0.883602, 0.712814, 0.851503, 0.749994, 0.893589, 0.698145, 0.736408, 0.849423, 0.916598, 0.725026, 0.858950, 0.706467, 0.845323, 0.744699, 
145.0, 0.800945, 0.578961, 0.860243, 0.675172, 0.841353, 0.707312, 0.881178, 0.712814, 0.850629, 0.747871, 0.840255, 0.669964, 0.840320, 0.724552, 0.836947, 0.947512, 0.641948, 0.909787, 0.659615, 0.883602, 0.712814, 0.851503, 0.749994, 0.893589, 0.698145, 0.736408, 0.849423, 0.916598, 0.725026, 0.858950, 0.706467, 0.845323, 0.744699, 
146.0, 0.799307, 0.578961, 0.860243, 0.675172, 0.837987, 0.707312, 0.881178, 0.712814, 0.850629, 0.747871, 0.836826, 0.669964, 0.837184, 0.724552, 0.833848, 0.947512, 0.641948, 0.909787, 0.659615, 0.883602, 0.712814, 0.851503, 0.749994, 0.893589, 0.698145, 0.736408, 0.849423, 0.916598, 0.725026, 0.854545, 0.706467, 0.845323, 0.744699, 
147.0, 0.797663, 0.558997, 0.860243, 0.666048, 0.837987, 0.699087, 0.881178, 0.706923, 0.850629, 0.742567, 0.836826, 0.663330, 0.837184, 0.719785, 0.833848, 0.947512, 0.641948, 0.909787, 0.644956, 0.883602, 0.706923, 0.851503, 0.734994, 0.893589, 0.698145, 0.731466, 0.849423, 0.916598, 0.725026, 0.854545, 0.691109, 0.845323, 0.739598, 
149.0, 0.797663, 0.558997, 0.860243, 0.666048, 0.837987, 0.699087, 0.881178, 0.706923, 0.850629, 0.742567, 0.836826, 0.663330, 0.837184, 0.719785, 0.833848, 0.947512, 0.641948, 0.909787, 0.644956, 0.883602, 0.706923, 0.851503, 0.734994, 0.893589, 0.698145, 0.731466, 0.849423, 0.916598, 0.725026, 0.854545, 0.691109, 0.845323, 0.739598, 
150.0, 0.797663, 0.558997, 0.860243, 0.666048, 0.837987, 0.699087, 0.881178, 0.706923, 0.850629, 0.742567, 0.836826, 0.663330, 0.837184, 0.719785, 0.833848, 0.947512, 0.641948, 0.909787, 0.644956, 0.883602, 0.706923, 0.851503, 0.734994, 0.893589, 0.698145, 0.731466, 0.849423, 0.916598, 0.725026, 0.854545, 0.691109, 0.845323, 0.739598, 
152.0, 0.796004, 0.558997, 0.860243, 0.656924, 0.837987, 0.690863, 0.881178, 0.701032, 0.850629, 0.737263, 0.836826, 0.656697, 0.837184, 0.714986, 0.833848, 0.947512, 0.641948, 0.909787, 0.644956, 0.883602, 0.701032, 0.851503, 0.734994, 0.893589, 0.698145, 0.726523, 0.849423, 0.916598, 0.725026, 0.854545, 0.691109, 0.845323, 0.734497, 
153.0, 0.792687, 0.539033, 0.860243, 0.647800, 0.834581, 0.682638, 0.881178, 0.695141, 0.850629, 0.731959, 0.833354, 0.650064, 0.834013, 0.710188, 0.830713, 0.947512, 0.620550, 0.909787, 0.630298, 0.883602, 0.695141, 0.851503, 0.734994, 0.893589, 0.698145, 0.721581, 0.849423, 0.916598, 0.711084, 0.854545, 0.691109, 0.841010, 0.729397, 
154.0, 0.791029, 0.539033, 0.855383, 0.647800, 0.831174, 0.682638, 0.881178, 0.695141, 0.850629, 0.731959, 0.829881, 0.650064, 0.830842, 0.710188, 0.827578, 0.947512, 0.620550, 0.909787, 0.630298, 0.883602, 0.695141, 0.851503, 0.734994, 0.893589, 0.698145, 0.721581, 0.849423, 0.916598, 0.711084, 0.850024, 0.691109, 0.836697, 0.729397, 
155.0, 0.789367, 0.539033, 0.850495, 0.647800, 0.827754, 0.682638, 0.874972, 0.695141, 0.845505, 0.731959, 0.826394, 0.650064, 0.827659, 0.710188, 0.824431, 0.947512, 0.620550, 0.901944, 0.630298, 0.877423, 0.695141, 0.846147, 0.734994, 0.893589, 0.698145, 0.721581, 0.844275, 0.905686, 0.711084, 0.845478, 0.691109, 0.832362, 0.729397, 
157.0, 0.789367, 0.539033, 0.850495, 0.647800, 0.827754, 0.682638, 0.874972, 0.695141, 0.845505, 0.731959, 0.826394, 0.650064, 0.827659, 0.710188, 0.824431, 0.947512, 0.620550, 0.901944, 0.630298, 0.877423, 0.695141, 0.846147, 0.734994, 0.893589, 0.698145, 0.721581, 0.844275, 0.905686, 0.711084, 0.845478, 0.691109, 0.832362, 0.729397, 
160.0, 0.786030, 0.539033, 0.845579, 0.638676, 0.824319, 0.674414, 0.868767, 0.689200, 0.840380, 0.726616, 0.822893, 0.643431, 0.824463, 0.705389, 0.821273, 0.947512, 0.620550, 0.894101, 0.630298, 0.871244, 0.689200, 0.840792, 0.734994, 0.880050, 0.683897, 0.716604, 0.839127, 0.905686, 0.696862, 0.840908, 0.675751, 0.828004, 0.724260, 
161.0, 0.784357, 0.539033, 0.845579, 0.629552, 0.824319, 0.666189, 0.868767, 0.683259, 0.840380, 0.726616, 0.822893, 0.636797, 0.824463, 0.700591, 0.821273, 0.947512, 0.620550, 0.894101, 0.630298, 0.871244, 0.683259, 0.840792, 0.719994, 0.880050, 0.683897, 0.711628, 0.839127, 0.905686, 0.696862, 0.840908, 0.675751, 0.828004, 0.719123, 
162.0, 0.784357, 0.539033, 0.845579, 0.629552, 0.824319, 0.666189, 0.868767, 0.683259, 0.840380, 0.726616, 0.822893, 0.636797, 0.824463, 0.700591, 0.821273, 0.947512, 0.620550, 0.894101, 0.630298, 0.871244, 0.683259, 0.840792, 0.719994, 0.880050, 0.683897, 0.711628, 0.839127, 0.905686, 0.696862, 0.840908, 0.675751, 0.828004, 0.719123, 
