time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, r17_l, r17_r, r18_l, r18_r, r19_l, r19_r, r20_l, r20_r, r21_l, r21_r, r22_l, r22_r, r23_l, r23_r, 
47.0, 0.635556, 0.451613, 0.833333, 0.543860, 0.878788, 0.494382, 0.769231, 0.547739, 0.737589, 0.560345, 0.719298, 0.581227, 0.734266, 0.587248, 0.758621, 0.589744, 0.715026, 0.588850, 0.737589, 0.613990, 0.678571, 0.852459, 0.535714, 0.802817, 0.535714, 0.752137, 0.535714, 0.751724, 0.535714, 0.712871, 0.548387, 0.694836, 0.518519, 0.681818, 0.585714, 0.713514, 0.460000, 0.692607, 0.523077, 0.690037, 0.375000, 0.669492, 0.542857, 0.643026, 0.610795, 0.611594, 0.721088, 
48.0, 0.625556, 0.419355, 0.833333, 0.526316, 0.878788, 0.483146, 0.750000, 0.537688, 0.723404, 0.551724, 0.701754, 0.574007, 0.713287, 0.573826, 0.741379, 0.578755, 0.699482, 0.578397, 0.716312, 0.601036, 0.666667, 0.836066, 0.517857, 0.774648, 0.517857, 0.726496, 0.517857, 0.731034, 0.517857, 0.698020, 0.532258, 0.680751, 0.500000, 0.670455, 0.578571, 0.697297, 0.440000, 0.677043, 0.507692, 0.675277, 0.375000, 0.658192, 0.528571, 0.633570, 0.599432, 0.602899, 0.700680, 
49.0, 0.611111, 0.387097, 0.833333, 0.473684, 0.878788, 0.483146, 0.750000, 0.527638, 0.723404, 0.538793, 0.701754, 0.559567, 0.713287, 0.557047, 0.741379, 0.564103, 0.694301, 0.564460, 0.716312, 0.582902, 0.662698, 0.836066, 0.464286, 0.774648, 0.464286, 0.717949, 0.464286, 0.731034, 0.464286, 0.693069, 0.483871, 0.680751, 0.462963, 0.666667, 0.564286, 0.691892, 0.400000, 0.669261, 0.446154, 0.660517, 0.312500, 0.644068, 0.471429, 0.621749, 0.582386, 0.585507, 0.700680, 
50.0, 0.605556, 0.354839, 0.833333, 0.456140, 0.878788, 0.471910, 0.750000, 0.512563, 0.723404, 0.525862, 0.701754, 0.548736, 0.713287, 0.546980, 0.741379, 0.553114, 0.689119, 0.554007, 0.716312, 0.572539, 0.658730, 0.836066, 0.446429, 0.774648, 0.446429, 0.717949, 0.446429, 0.731034, 0.446429, 0.688119, 0.467742, 0.680751, 0.444444, 0.662879, 0.553571, 0.691892, 0.400000, 0.665370, 0.446154, 0.656827, 0.312500, 0.641243, 0.471429, 0.619385, 0.573864, 0.573913, 0.700680, 
51.0, 0.602222, 0.354839, 0.833333, 0.456140, 0.878788, 0.471910, 0.740385, 0.507538, 0.709220, 0.525862, 0.690058, 0.545126, 0.699301, 0.543624, 0.724138, 0.549451, 0.683938, 0.550523, 0.702128, 0.569948, 0.650794, 0.819672, 0.446429, 0.774648, 0.446429, 0.709402, 0.446429, 0.724138, 0.446429, 0.683168, 0.467742, 0.671362, 0.444444, 0.655303, 0.550000, 0.686486, 0.400000, 0.661479, 0.446154, 0.653137, 0.312500, 0.638418, 0.471429, 0.614657, 0.571023, 0.573913, 0.687075, 
52.0, 0.595556, 0.354839, 0.805556, 0.456140, 0.848485, 0.471910, 0.730769, 0.507538, 0.702128, 0.521552, 0.678363, 0.541516, 0.692308, 0.540268, 0.715517, 0.545788, 0.668394, 0.547038, 0.695035, 0.567358, 0.638889, 0.803279, 0.446429, 0.760563, 0.446429, 0.700855, 0.446429, 0.703448, 0.446429, 0.668317, 0.467742, 0.657277, 0.444444, 0.643939, 0.546429, 0.670270, 0.400000, 0.649805, 0.446154, 0.642066, 0.312500, 0.629944, 0.471429, 0.602837, 0.568182, 0.571014, 0.680272, 
53.0, 0.584444, 0.322581, 0.805556, 0.403509, 0.848485, 0.471910, 0.721154, 0.502513, 0.695035, 0.517241, 0.672515, 0.527076, 0.685315, 0.526846, 0.706897, 0.534799, 0.663212, 0.533101, 0.687943, 0.551813, 0.634921, 0.786885, 0.392857, 0.746479, 0.392857, 0.692308, 0.392857, 0.696552, 0.392857, 0.663366, 0.419355, 0.652582, 0.425926, 0.640152, 0.532143, 0.659459, 0.380000, 0.642023, 0.415385, 0.634686, 0.312500, 0.624294, 0.442857, 0.595745, 0.551136, 0.556522, 0.673469, 
54.0, 0.576667, 0.322581, 0.805556, 0.403509, 0.848485, 0.449438, 0.721154, 0.487437, 0.695035, 0.504310, 0.672515, 0.516245, 0.685315, 0.516779, 0.706897, 0.523810, 0.663212, 0.522648, 0.687943, 0.541451, 0.630952, 0.786885, 0.392857, 0.746479, 0.392857, 0.692308, 0.392857, 0.696552, 0.392857, 0.663366, 0.419355, 0.647887, 0.425926, 0.636364, 0.521429, 0.659459, 0.380000, 0.642023, 0.415385, 0.634686, 0.312500, 0.621469, 0.442857, 0.591017, 0.542614, 0.544928, 0.673469, 
55.0, 0.563333, 0.258065, 0.805556, 0.368421, 0.848485, 0.438202, 0.721154, 0.472362, 0.695035, 0.487069, 0.672515, 0.501805, 0.685315, 0.506711, 0.706897, 0.509158, 0.647668, 0.508711, 0.687943, 0.528497, 0.619048, 0.786885, 0.357143, 0.746479, 0.357143, 0.683761, 0.357143, 0.689655, 0.357143, 0.653465, 0.387097, 0.643192, 0.388889, 0.621212, 0.507143, 0.643243, 0.340000, 0.626459, 0.384615, 0.619926, 0.281250, 0.607345, 0.414286, 0.576832, 0.528409, 0.533333, 0.666667, 
56.0, 0.551111, 0.225806, 0.805556, 0.350877, 0.848485, 0.426966, 0.711538, 0.452261, 0.680851, 0.469828, 0.660819, 0.487365, 0.671329, 0.493289, 0.689655, 0.494505, 0.637306, 0.498258, 0.673759, 0.515544, 0.611111, 0.770492, 0.339286, 0.718310, 0.339286, 0.666667, 0.339286, 0.682759, 0.339286, 0.643564, 0.370968, 0.633803, 0.370370, 0.613636, 0.492857, 0.632432, 0.320000, 0.618677, 0.369231, 0.616236, 0.250000, 0.601695, 0.400000, 0.572104, 0.517045, 0.515942, 0.653061, 
57.0, 0.543333, 0.225806, 0.805556, 0.333333, 0.848485, 0.415730, 0.701923, 0.437186, 0.673759, 0.452586, 0.654971, 0.472924, 0.664336, 0.479866, 0.681034, 0.479853, 0.626943, 0.484321, 0.666667, 0.505181, 0.603175, 0.754098, 0.321429, 0.704225, 0.321429, 0.658120, 0.321429, 0.668966, 0.321429, 0.633663, 0.354839, 0.624413, 0.351852, 0.606061, 0.478571, 0.621622, 0.300000, 0.610895, 0.353846, 0.608856, 0.218750, 0.596045, 0.385714, 0.567376, 0.505682, 0.504348, 0.646259, 
58.0, 0.532222, 0.225806, 0.777778, 0.315789, 0.818182, 0.415730, 0.692308, 0.437186, 0.666667, 0.452586, 0.649123, 0.462094, 0.657343, 0.469799, 0.672414, 0.479853, 0.616580, 0.470383, 0.659574, 0.494819, 0.595238, 0.754098, 0.321429, 0.704225, 0.321429, 0.649573, 0.321429, 0.662069, 0.321429, 0.628713, 0.338710, 0.619718, 0.351852, 0.598485, 0.467857, 0.621622, 0.300000, 0.607004, 0.338462, 0.605166, 0.218750, 0.593220, 0.371429, 0.560284, 0.497159, 0.489855, 0.639456, 
59.0, 0.526667, 0.225806, 0.777778, 0.315789, 0.818182, 0.393258, 0.692308, 0.427136, 0.666667, 0.443966, 0.649123, 0.454874, 0.657343, 0.463087, 0.672414, 0.468864, 0.616580, 0.463415, 0.659574, 0.489637, 0.595238, 0.754098, 0.321429, 0.704225, 0.321429, 0.649573, 0.321429, 0.662069, 0.321429, 0.628713, 0.338710, 0.619718, 0.351852, 0.598485, 0.460714, 0.621622, 0.300000, 0.607004, 0.338462, 0.605166, 0.218750, 0.593220, 0.371429, 0.560284, 0.488636, 0.484058, 0.639456, 
60.0, 0.490000, 0.193548, 0.777778, 0.298246, 0.818182, 0.359551, 0.644231, 0.391960, 0.624113, 0.400862, 0.608187, 0.411552, 0.608392, 0.422819, 0.620690, 0.432234, 0.590674, 0.414634, 0.609929, 0.450777, 0.567460, 0.704918, 0.285714, 0.633803, 0.285714, 0.606838, 0.285714, 0.627586, 0.285714, 0.599010, 0.306452, 0.591549, 0.333333, 0.568182, 0.417857, 0.589189, 0.300000, 0.571984, 0.323077, 0.564576, 0.218750, 0.556497, 0.357143, 0.524823, 0.448864, 0.437681, 0.598639, 
61.0, 0.480000, 0.161290, 0.777778, 0.298246, 0.818182, 0.348315, 0.634615, 0.376884, 0.609929, 0.383621, 0.596491, 0.397112, 0.601399, 0.409396, 0.612069, 0.421245, 0.580311, 0.404181, 0.602837, 0.440415, 0.559524, 0.704918, 0.285714, 0.605634, 0.285714, 0.598291, 0.285714, 0.613793, 0.285714, 0.589109, 0.306452, 0.582160, 0.314815, 0.560606, 0.403571, 0.578378, 0.280000, 0.564202, 0.307692, 0.557196, 0.187500, 0.545198, 0.342857, 0.515366, 0.437500, 0.426087, 0.591837, 
62.0, 0.470000, 0.129032, 0.722222, 0.280702, 0.757576, 0.348315, 0.625000, 0.376884, 0.595745, 0.379310, 0.584795, 0.393502, 0.594406, 0.402685, 0.612069, 0.413919, 0.564767, 0.400697, 0.595745, 0.435233, 0.547619, 0.704918, 0.267857, 0.591549, 0.267857, 0.598291, 0.267857, 0.593103, 0.267857, 0.574257, 0.290323, 0.568075, 0.296296, 0.545455, 0.400000, 0.572973, 0.260000, 0.548638, 0.292308, 0.542435, 0.156250, 0.531073, 0.328571, 0.503546, 0.426136, 0.423188, 0.585034, 
63.0, 0.457778, 0.129032, 0.722222, 0.280702, 0.757576, 0.348315, 0.625000, 0.371859, 0.595745, 0.375000, 0.573099, 0.386282, 0.594406, 0.395973, 0.612069, 0.406593, 0.554404, 0.390244, 0.595745, 0.422280, 0.539683, 0.704918, 0.267857, 0.591549, 0.267857, 0.598291, 0.267857, 0.579310, 0.267857, 0.564356, 0.290323, 0.558685, 0.296296, 0.537879, 0.389286, 0.551351, 0.260000, 0.525292, 0.292308, 0.520295, 0.156250, 0.514124, 0.328571, 0.489362, 0.417614, 0.414493, 0.585034, 
64.0, 0.454444, 0.129032, 0.722222, 0.280702, 0.757576, 0.337079, 0.625000, 0.361809, 0.595745, 0.366379, 0.573099, 0.375451, 0.594406, 0.385906, 0.612069, 0.399267, 0.554404, 0.379791, 0.595745, 0.414508, 0.539683, 0.704918, 0.267857, 0.591549, 0.267857, 0.598291, 0.267857, 0.579310, 0.267857, 0.564356, 0.290323, 0.558685, 0.296296, 0.537879, 0.378571, 0.551351, 0.260000, 0.525292, 0.292308, 0.520295, 0.156250, 0.514124, 0.328571, 0.489362, 0.409091, 0.408696, 0.585034, 
65.0, 0.376667, 0.096774, 0.611111, 0.210526, 0.666667, 0.258427, 0.538462, 0.291457, 0.524823, 0.297414, 0.497076, 0.310469, 0.503497, 0.328859, 0.525862, 0.322344, 0.497409, 0.303136, 0.503546, 0.341969, 0.464286, 0.622951, 0.196429, 0.535211, 0.196429, 0.521368, 0.196429, 0.524138, 0.196429, 0.500000, 0.209677, 0.488263, 0.203704, 0.454545, 0.307143, 0.491892, 0.200000, 0.463035, 0.230769, 0.453875, 0.125000, 0.446328, 0.242857, 0.413712, 0.338068, 0.327536, 0.503401, 
66.0, 0.364444, 0.096774, 0.583333, 0.210526, 0.636364, 0.247191, 0.519231, 0.286432, 0.510638, 0.293103, 0.485380, 0.306859, 0.489510, 0.322148, 0.508621, 0.315018, 0.461140, 0.299652, 0.489362, 0.334197, 0.432540, 0.590164, 0.196429, 0.535211, 0.196429, 0.504274, 0.196429, 0.482759, 0.196429, 0.465347, 0.209677, 0.455399, 0.203704, 0.424242, 0.303571, 0.459459, 0.200000, 0.435798, 0.230769, 0.431734, 0.125000, 0.423729, 0.242857, 0.394799, 0.332386, 0.324638, 0.489796, 
67.0, 0.357778, 0.096774, 0.583333, 0.210526, 0.636364, 0.235955, 0.519231, 0.281407, 0.503546, 0.288793, 0.479532, 0.303249, 0.482517, 0.315436, 0.500000, 0.311355, 0.455959, 0.299652, 0.482270, 0.329016, 0.428571, 0.590164, 0.196429, 0.521127, 0.196429, 0.495726, 0.196429, 0.482759, 0.196429, 0.460396, 0.209677, 0.450704, 0.203704, 0.420455, 0.300000, 0.454054, 0.200000, 0.431907, 0.230769, 0.428044, 0.125000, 0.415254, 0.242857, 0.387707, 0.326705, 0.321739, 0.482993, 
68.0, 0.353333, 0.096774, 0.583333, 0.210526, 0.636364, 0.235955, 0.509615, 0.281407, 0.496454, 0.288793, 0.473684, 0.299639, 0.475524, 0.312081, 0.491379, 0.311355, 0.450777, 0.296167, 0.475177, 0.326425, 0.424603, 0.573770, 0.196429, 0.507042, 0.196429, 0.487179, 0.196429, 0.475862, 0.196429, 0.455446, 0.209677, 0.446009, 0.203704, 0.412879, 0.296429, 0.443243, 0.200000, 0.424125, 0.230769, 0.416974, 0.125000, 0.406780, 0.242857, 0.380615, 0.323864, 0.318841, 0.476190, 
69.0, 0.350000, 0.096774, 0.583333, 0.210526, 0.636364, 0.224719, 0.509615, 0.276382, 0.496454, 0.284483, 0.467836, 0.296029, 0.468531, 0.308725, 0.491379, 0.307692, 0.445596, 0.292683, 0.468085, 0.323834, 0.420635, 0.573770, 0.196429, 0.507042, 0.196429, 0.478632, 0.196429, 0.468966, 0.196429, 0.450495, 0.209677, 0.441315, 0.203704, 0.409091, 0.292857, 0.437838, 0.200000, 0.420233, 0.230769, 0.413284, 0.125000, 0.403955, 0.242857, 0.375887, 0.321023, 0.315942, 0.469388, 
71.0, 0.343333, 0.096774, 0.583333, 0.192982, 0.636364, 0.213483, 0.509615, 0.271357, 0.489362, 0.280172, 0.461988, 0.288809, 0.461538, 0.302013, 0.482759, 0.304029, 0.440415, 0.285714, 0.460993, 0.318653, 0.416667, 0.573770, 0.178571, 0.492958, 0.178571, 0.478632, 0.178571, 0.468966, 0.178571, 0.445545, 0.193548, 0.436620, 0.203704, 0.405303, 0.285714, 0.421622, 0.200000, 0.408560, 0.215385, 0.409594, 0.125000, 0.395480, 0.228571, 0.368794, 0.315341, 0.310145, 0.462585, 
72.0, 0.335556, 0.096774, 0.583333, 0.175439, 0.636364, 0.191011, 0.490385, 0.251256, 0.475177, 0.262931, 0.444444, 0.274368, 0.447552, 0.288591, 0.465517, 0.289377, 0.430052, 0.271777, 0.446809, 0.308290, 0.404762, 0.540984, 0.160714, 0.478873, 0.160714, 0.461538, 0.160714, 0.455172, 0.160714, 0.435644, 0.177419, 0.427230, 0.185185, 0.393939, 0.271429, 0.410811, 0.180000, 0.400778, 0.200000, 0.402214, 0.125000, 0.389831, 0.214286, 0.361702, 0.303977, 0.298551, 0.448980, 
73.0, 0.322222, 0.096774, 0.583333, 0.157895, 0.636364, 0.191011, 0.490385, 0.251256, 0.475177, 0.258621, 0.444444, 0.270758, 0.447552, 0.285235, 0.465517, 0.282051, 0.430052, 0.264808, 0.446809, 0.300518, 0.404762, 0.540984, 0.160714, 0.478873, 0.160714, 0.461538, 0.160714, 0.455172, 0.160714, 0.435644, 0.161290, 0.427230, 0.166667, 0.393939, 0.267857, 0.410811, 0.180000, 0.396887, 0.184615, 0.394834, 0.125000, 0.375706, 0.200000, 0.347518, 0.298295, 0.292754, 0.448980, 
74.0, 0.300000, 0.096774, 0.583333, 0.140351, 0.636364, 0.168539, 0.461538, 0.231156, 0.439716, 0.237069, 0.409357, 0.245487, 0.419580, 0.261745, 0.439655, 0.260073, 0.393782, 0.247387, 0.418440, 0.277202, 0.369048, 0.508197, 0.142857, 0.464789, 0.142857, 0.427350, 0.142857, 0.406897, 0.142857, 0.400990, 0.145161, 0.384977, 0.148148, 0.359848, 0.242857, 0.378378, 0.160000, 0.369650, 0.169231, 0.365314, 0.125000, 0.353107, 0.185714, 0.326241, 0.275568, 0.263768, 0.421769, 
76.0, 0.294444, 0.096774, 0.555556, 0.122807, 0.606061, 0.168539, 0.461538, 0.226131, 0.432624, 0.232759, 0.403509, 0.241877, 0.419580, 0.258389, 0.439655, 0.256410, 0.383420, 0.243902, 0.418440, 0.274611, 0.361111, 0.508197, 0.125000, 0.464789, 0.125000, 0.427350, 0.125000, 0.393103, 0.125000, 0.391089, 0.129032, 0.375587, 0.129630, 0.352273, 0.239286, 0.362162, 0.140000, 0.354086, 0.153846, 0.350554, 0.125000, 0.341808, 0.171429, 0.316785, 0.272727, 0.260870, 0.421769, 
77.0, 0.285556, 0.064516, 0.555556, 0.105263, 0.606061, 0.146067, 0.451923, 0.206030, 0.425532, 0.215517, 0.397661, 0.227437, 0.412587, 0.244966, 0.431034, 0.249084, 0.378238, 0.229965, 0.411348, 0.264249, 0.357143, 0.491803, 0.107143, 0.464789, 0.107143, 0.418803, 0.107143, 0.386207, 0.107143, 0.386139, 0.112903, 0.370892, 0.111111, 0.348485, 0.225000, 0.351351, 0.120000, 0.346304, 0.138462, 0.343173, 0.125000, 0.336158, 0.157143, 0.312057, 0.261364, 0.243478, 0.414966, 
78.0, 0.281111, 0.064516, 0.555556, 0.087719, 0.606061, 0.146067, 0.442308, 0.201005, 0.418440, 0.211207, 0.391813, 0.223827, 0.405594, 0.241611, 0.422414, 0.245421, 0.367876, 0.226481, 0.404255, 0.261658, 0.349206, 0.475410, 0.089286, 0.450704, 0.089286, 0.401709, 0.089286, 0.379310, 0.089286, 0.376238, 0.096774, 0.366197, 0.092593, 0.340909, 0.221429, 0.345946, 0.100000, 0.342412, 0.123077, 0.335793, 0.093750, 0.327684, 0.142857, 0.304965, 0.258523, 0.240580, 0.401361, 
79.0, 0.260000, 0.064516, 0.555556, 0.087719, 0.606061, 0.134831, 0.442308, 0.195980, 0.418440, 0.206897, 0.391813, 0.216606, 0.405594, 0.224832, 0.422414, 0.216117, 0.367876, 0.222997, 0.404255, 0.238342, 0.349206, 0.475410, 0.089286, 0.450704, 0.089286, 0.401709, 0.089286, 0.379310, 0.089286, 0.376238, 0.096774, 0.366197, 0.092593, 0.340909, 0.217857, 0.340541, 0.100000, 0.330739, 0.123077, 0.317343, 0.093750, 0.307910, 0.142857, 0.288416, 0.230114, 0.234783, 0.401361, 
80.0, 0.190000, 0.000000, 0.388889, 0.000000, 0.424242, 0.089888, 0.326923, 0.105528, 0.297872, 0.112069, 0.286550, 0.129964, 0.300699, 0.147651, 0.310345, 0.142857, 0.269430, 0.128920, 0.304965, 0.158031, 0.257937, 0.344262, 0.000000, 0.366197, 0.000000, 0.290598, 0.000000, 0.268966, 0.000000, 0.272277, 0.000000, 0.272300, 0.000000, 0.250000, 0.132143, 0.264865, 0.000000, 0.245136, 0.030769, 0.236162, 0.000000, 0.231638, 0.057143, 0.215130, 0.159091, 0.144928, 0.299320, 

