time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, 
11.3, 0.601680, 0.268519, 0.680606, 0.332880, 0.680606, 0.390271, 0.680530, 0.422810, 0.684872, 0.400781, 0.684872, 0.461898, 0.684872, 0.448718, 0.684872, 0.666667, 0.788235, 0.691741, 0.268519, 0.683000, 0.268519, 0.704425, 0.256757, 
11.4, 0.600328, 0.259259, 0.680606, 0.325315, 0.680606, 0.384174, 0.680530, 0.417716, 0.684872, 0.395438, 0.684872, 0.458233, 0.684872, 0.444444, 0.684872, 0.666667, 0.788235, 0.691741, 0.259259, 0.683000, 0.259259, 0.704425, 0.243243, 
11.6, 0.598972, 0.259259, 0.678452, 0.325315, 0.678452, 0.384174, 0.678390, 0.417716, 0.682511, 0.395438, 0.682511, 0.458233, 0.682511, 0.444444, 0.682511, 0.666667, 0.788235, 0.688509, 0.259259, 0.680081, 0.259259, 0.704425, 0.243243, 
11.7, 0.598972, 0.259259, 0.678452, 0.325315, 0.678452, 0.384174, 0.678390, 0.417716, 0.682511, 0.395438, 0.682511, 0.458233, 0.682511, 0.444444, 0.682511, 0.666667, 0.788235, 0.688509, 0.259259, 0.680081, 0.259259, 0.704425, 0.243243, 
11.8, 0.597614, 0.259259, 0.678452, 0.317750, 0.678452, 0.378076, 0.678390, 0.412621, 0.682511, 0.390094, 0.682511, 0.454567, 0.682511, 0.440129, 0.682511, 0.666667, 0.788235, 0.688509, 0.259259, 0.680081, 0.259259, 0.704425, 0.243243, 
11.9, 0.597614, 0.259259, 0.678452, 0.317750, 0.678452, 0.378076, 0.678390, 0.412621, 0.682511, 0.390094, 0.682511, 0.454567, 0.682511, 0.440129, 0.682511, 0.666667, 0.788235, 0.688509, 0.259259, 0.680081, 0.259259, 0.704425, 0.243243, 
12.0, 0.596253, 0.250000, 0.678452, 0.310184, 0.678452, 0.371978, 0.678390, 0.407527, 0.682511, 0.384750, 0.682511, 0.450901, 0.682511, 0.435814, 0.682511, 0.666667, 0.788235, 0.688509, 0.250000, 0.680081, 0.250000, 0.704425, 0.229730, 
12.1, 0.596253, 0.250000, 0.678452, 0.310184, 0.678452, 0.371978, 0.678390, 0.407527, 0.682511, 0.384750, 0.682511, 0.450901, 0.682511, 0.435814, 0.682511, 0.666667, 0.788235, 0.688509, 0.250000, 0.680081, 0.250000, 0.704425, 0.229730, 
12.2, 0.596253, 0.250000, 0.678452, 0.310184, 0.678452, 0.371978, 0.678390, 0.407527, 0.682511, 0.384750, 0.682511, 0.450901, 0.682511, 0.435814, 0.682511, 0.666667, 0.788235, 0.688509, 0.250000, 0.680081, 0.250000, 0.704425, 0.229730, 
12.3, 0.594876, 0.250000, 0.676263, 0.310184, 0.676263, 0.371978, 0.676216, 0.407527, 0.680107, 0.384750, 0.680107, 0.450901, 0.680107, 0.435814, 0.680107, 0.666667, 0.788235, 0.685215, 0.250000, 0.677098, 0.250000, 0.704425, 0.229730, 
12.4, 0.592109, 0.250000, 0.671872, 0.310184, 0.671872, 0.371978, 0.671853, 0.407527, 0.675284, 0.384750, 0.675284, 0.450901, 0.675284, 0.435814, 0.675284, 0.666667, 0.788235, 0.681904, 0.250000, 0.674102, 0.250000, 0.704425, 0.229730, 
12.5, 0.590726, 0.250000, 0.669676, 0.310184, 0.669676, 0.371978, 0.669672, 0.407527, 0.672872, 0.384750, 0.672872, 0.450901, 0.672872, 0.435814, 0.672872, 0.666667, 0.788235, 0.681904, 0.250000, 0.671106, 0.250000, 0.704425, 0.229730, 
12.6, 0.586575, 0.250000, 0.669676, 0.302429, 0.669676, 0.359578, 0.669672, 0.396942, 0.672872, 0.373912, 0.672872, 0.439628, 0.672872, 0.431412, 0.672872, 0.666667, 0.788235, 0.681904, 0.250000, 0.671106, 0.250000, 0.704425, 0.229730, 
12.7, 0.586575, 0.250000, 0.669676, 0.302429, 0.669676, 0.359578, 0.669672, 0.396942, 0.672872, 0.373912, 0.672872, 0.439628, 0.672872, 0.431412, 0.672872, 0.666667, 0.788235, 0.681904, 0.250000, 0.671106, 0.250000, 0.704425, 0.229730, 
12.8, 0.585189, 0.250000, 0.667481, 0.302429, 0.667481, 0.359578, 0.667490, 0.396942, 0.670460, 0.373912, 0.670460, 0.439628, 0.670460, 0.431412, 0.670460, 0.645833, 0.776109, 0.681904, 0.250000, 0.671106, 0.250000, 0.685887, 0.229730, 
12.9, 0.582409, 0.250000, 0.663075, 0.302429, 0.663075, 0.359578, 0.663113, 0.396942, 0.668040, 0.373912, 0.668040, 0.439628, 0.668040, 0.427010, 0.668040, 0.625000, 0.776109, 0.678578, 0.250000, 0.668097, 0.250000, 0.685887, 0.229730, 
13.0, 0.581009, 0.240741, 0.663075, 0.294675, 0.663075, 0.353270, 0.663113, 0.391578, 0.668040, 0.368413, 0.668040, 0.435838, 0.668040, 0.422608, 0.668040, 0.625000, 0.776109, 0.678578, 0.240741, 0.668097, 0.240741, 0.685887, 0.216216, 
13.1, 0.579598, 0.231481, 0.663075, 0.286711, 0.663075, 0.346847, 0.663113, 0.386140, 0.668040, 0.362915, 0.668040, 0.432015, 0.668040, 0.418206, 0.668040, 0.625000, 0.776109, 0.678578, 0.231481, 0.668097, 0.231481, 0.685887, 0.202703, 
13.2, 0.576764, 0.212963, 0.663075, 0.270782, 0.663075, 0.334001, 0.663113, 0.375262, 0.668040, 0.351917, 0.668040, 0.424369, 0.668040, 0.409308, 0.668040, 0.625000, 0.776109, 0.678578, 0.212963, 0.668097, 0.212963, 0.685887, 0.175676, 
13.3, 0.575333, 0.203704, 0.663075, 0.262818, 0.663075, 0.327452, 0.663113, 0.369744, 0.668040, 0.346331, 0.668040, 0.420511, 0.668040, 0.404859, 0.668040, 0.625000, 0.776109, 0.678578, 0.203704, 0.668097, 0.203704, 0.685887, 0.162162, 
13.5, 0.573902, 0.203704, 0.660796, 0.262818, 0.660796, 0.327452, 0.660850, 0.369744, 0.668040, 0.346331, 0.668040, 0.420511, 0.668040, 0.400410, 0.668040, 0.601852, 0.776109, 0.678578, 0.203704, 0.668097, 0.203704, 0.685887, 0.162162, 
13.6, 0.572471, 0.194444, 0.660796, 0.254854, 0.660796, 0.320903, 0.660850, 0.364225, 0.668040, 0.340745, 0.668040, 0.416653, 0.668040, 0.400410, 0.668040, 0.601852, 0.776109, 0.678578, 0.194444, 0.668097, 0.194444, 0.685887, 0.148649, 
13.7, 0.572471, 0.194444, 0.660796, 0.254854, 0.660796, 0.320903, 0.660850, 0.364225, 0.668040, 0.340745, 0.668040, 0.416653, 0.668040, 0.400410, 0.668040, 0.601852, 0.776109, 0.678578, 0.194444, 0.668097, 0.194444, 0.685887, 0.148649, 
13.8, 0.571032, 0.194444, 0.660796, 0.246633, 0.660796, 0.314217, 0.660850, 0.358622, 0.668040, 0.335066, 0.668040, 0.412759, 0.668040, 0.400410, 0.668040, 0.601852, 0.776109, 0.678578, 0.194444, 0.668097, 0.194444, 0.685887, 0.148649, 
13.9, 0.569590, 0.184722, 0.660796, 0.238412, 0.660796, 0.307532, 0.660850, 0.353018, 0.668040, 0.329387, 0.668040, 0.408865, 0.668040, 0.400410, 0.668040, 0.601852, 0.776109, 0.678578, 0.184722, 0.668097, 0.184722, 0.685887, 0.148649, 
14.0, 0.568148, 0.175000, 0.660796, 0.230191, 0.660796, 0.300846, 0.660850, 0.347415, 0.668040, 0.323708, 0.668040, 0.404971, 0.668040, 0.395911, 0.668040, 0.601852, 0.776109, 0.678578, 0.175000, 0.668097, 0.175000, 0.685887, 0.135135, 
14.1, 0.568148, 0.175000, 0.660796, 0.230191, 0.660796, 0.300846, 0.660850, 0.347415, 0.668040, 0.323708, 0.668040, 0.404971, 0.668040, 0.395911, 0.668040, 0.601852, 0.776109, 0.678578, 0.175000, 0.668097, 0.175000, 0.685887, 0.135135, 
14.2, 0.568148, 0.175000, 0.660796, 0.230191, 0.660796, 0.300846, 0.660850, 0.347415, 0.668040, 0.323708, 0.668040, 0.404971, 0.668040, 0.395911, 0.668040, 0.601852, 0.776109, 0.678578, 0.175000, 0.668097, 0.175000, 0.685887, 0.135135, 
14.3, 0.568148, 0.175000, 0.660796, 0.230191, 0.660796, 0.300846, 0.660850, 0.347415, 0.668040, 0.323708, 0.668040, 0.404971, 0.668040, 0.395911, 0.668040, 0.601852, 0.776109, 0.678578, 0.175000, 0.668097, 0.175000, 0.685887, 0.135135, 
14.4, 0.566661, 0.165278, 0.660796, 0.221970, 0.660796, 0.294009, 0.660850, 0.341720, 0.668040, 0.323708, 0.668040, 0.401040, 0.668040, 0.395911, 0.668040, 0.601852, 0.776109, 0.678578, 0.165278, 0.668097, 0.165278, 0.685887, 0.135135, 
14.5, 0.566661, 0.165278, 0.660796, 0.221970, 0.660796, 0.294009, 0.660850, 0.341720, 0.668040, 0.323708, 0.668040, 0.401040, 0.668040, 0.395911, 0.668040, 0.601852, 0.776109, 0.678578, 0.165278, 0.668097, 0.165278, 0.685887, 0.135135, 
14.6, 0.565166, 0.165278, 0.658402, 0.221970, 0.658402, 0.294009, 0.658473, 0.341720, 0.665410, 0.323708, 0.665410, 0.401040, 0.665410, 0.395911, 0.665410, 0.601852, 0.776109, 0.674988, 0.165278, 0.664822, 0.165278, 0.685887, 0.135135, 
14.7, 0.563667, 0.155556, 0.658402, 0.213432, 0.658402, 0.287009, 0.658473, 0.335928, 0.665410, 0.317927, 0.665410, 0.397069, 0.665410, 0.391253, 0.665410, 0.601852, 0.776109, 0.674988, 0.155556, 0.664822, 0.155556, 0.685887, 0.121622, 
14.8, 0.563667, 0.155556, 0.658402, 0.213432, 0.658402, 0.287009, 0.658473, 0.335928, 0.665410, 0.317927, 0.665410, 0.397069, 0.665410, 0.391253, 0.665410, 0.601852, 0.776109, 0.674988, 0.155556, 0.664822, 0.155556, 0.685887, 0.121622, 
14.9, 0.563667, 0.155556, 0.658402, 0.213432, 0.658402, 0.287009, 0.658473, 0.335928, 0.665410, 0.317927, 0.665410, 0.397069, 0.665410, 0.391253, 0.665410, 0.601852, 0.776109, 0.674988, 0.155556, 0.664822, 0.155556, 0.685887, 0.121622, 
15.0, 0.562143, 0.155556, 0.655973, 0.213432, 0.655973, 0.287009, 0.656052, 0.335928, 0.662738, 0.317927, 0.662738, 0.397069, 0.662738, 0.391253, 0.662738, 0.601852, 0.776109, 0.671339, 0.155556, 0.661497, 0.155556, 0.685887, 0.121622, 
15.1, 0.562143, 0.155556, 0.655973, 0.213432, 0.655973, 0.287009, 0.656052, 0.335928, 0.662738, 0.317927, 0.662738, 0.397069, 0.662738, 0.391253, 0.662738, 0.601852, 0.776109, 0.671339, 0.155556, 0.661497, 0.155556, 0.685887, 0.121622, 
15.2, 0.562143, 0.155556, 0.655973, 0.213432, 0.655973, 0.287009, 0.656052, 0.335928, 0.662738, 0.317927, 0.662738, 0.397069, 0.662738, 0.391253, 0.662738, 0.601852, 0.776109, 0.671339, 0.155556, 0.661497, 0.155556, 0.685887, 0.121622, 
15.3, 0.560603, 0.145833, 0.655973, 0.204895, 0.655973, 0.279833, 0.656052, 0.329929, 0.662738, 0.317927, 0.662738, 0.392975, 0.662738, 0.391253, 0.662738, 0.601852, 0.776109, 0.671339, 0.145833, 0.661497, 0.145833, 0.685887, 0.108108, 
15.4, 0.559055, 0.145833, 0.653497, 0.204895, 0.653497, 0.279833, 0.653586, 0.329929, 0.660010, 0.317927, 0.660010, 0.392975, 0.660010, 0.391253, 0.660010, 0.601852, 0.776109, 0.667650, 0.145833, 0.658122, 0.145833, 0.685887, 0.108108, 
15.5, 0.555931, 0.135417, 0.653497, 0.195986, 0.653497, 0.272469, 0.653586, 0.317709, 0.660010, 0.312040, 0.660010, 0.384702, 0.660010, 0.386423, 0.660010, 0.601852, 0.776109, 0.667650, 0.135417, 0.658122, 0.135417, 0.685887, 0.108108, 
15.6, 0.555931, 0.135417, 0.653497, 0.195986, 0.653497, 0.272469, 0.653586, 0.317709, 0.660010, 0.312040, 0.660010, 0.384702, 0.660010, 0.386423, 0.660010, 0.601852, 0.776109, 0.667650, 0.135417, 0.658122, 0.135417, 0.685887, 0.108108, 
15.8, 0.555931, 0.135417, 0.653497, 0.195986, 0.653497, 0.272469, 0.653586, 0.317709, 0.660010, 0.312040, 0.660010, 0.384702, 0.660010, 0.386423, 0.660010, 0.601852, 0.776109, 0.667650, 0.135417, 0.658122, 0.135417, 0.685887, 0.108108, 
15.9, 0.554325, 0.125000, 0.653497, 0.186654, 0.653497, 0.264901, 0.653586, 0.311480, 0.660010, 0.306152, 0.660010, 0.380521, 0.660010, 0.381531, 0.660010, 0.601852, 0.776109, 0.667650, 0.125000, 0.658122, 0.125000, 0.685887, 0.094595, 
16.0, 0.554325, 0.125000, 0.653497, 0.186654, 0.653497, 0.264901, 0.653586, 0.311480, 0.660010, 0.306152, 0.660010, 0.380521, 0.660010, 0.381531, 0.660010, 0.601852, 0.776109, 0.667650, 0.125000, 0.658122, 0.125000, 0.685887, 0.094595, 
16.1, 0.552689, 0.125000, 0.650873, 0.186654, 0.650873, 0.264901, 0.650971, 0.311480, 0.657116, 0.306152, 0.657116, 0.380521, 0.657116, 0.381531, 0.657116, 0.575684, 0.761183, 0.667650, 0.125000, 0.658122, 0.125000, 0.662236, 0.094595, 
16.2, 0.549380, 0.114583, 0.648205, 0.177321, 0.648205, 0.257332, 0.648314, 0.305250, 0.654182, 0.300149, 0.654182, 0.376245, 0.654182, 0.376444, 0.654182, 0.575684, 0.745960, 0.667650, 0.114583, 0.658122, 0.114583, 0.662236, 0.094595, 
16.3, 0.549380, 0.114583, 0.648205, 0.177321, 0.648205, 0.257332, 0.648314, 0.305250, 0.654182, 0.300149, 0.654182, 0.376245, 0.654182, 0.376444, 0.654182, 0.575684, 0.745960, 0.667650, 0.114583, 0.658122, 0.114583, 0.662236, 0.094595, 
16.4, 0.545999, 0.114583, 0.648205, 0.167988, 0.648205, 0.249534, 0.648314, 0.292261, 0.654182, 0.293896, 0.654182, 0.367495, 0.654182, 0.371287, 0.654182, 0.575684, 0.745960, 0.667650, 0.114583, 0.658122, 0.114583, 0.662236, 0.094595, 
16.5, 0.544293, 0.104167, 0.648205, 0.158656, 0.648205, 0.241736, 0.648314, 0.285766, 0.654182, 0.287643, 0.654182, 0.363068, 0.654182, 0.366058, 0.654182, 0.575684, 0.745960, 0.667650, 0.104167, 0.658122, 0.104167, 0.662236, 0.081081, 
16.6, 0.544293, 0.104167, 0.648205, 0.158656, 0.648205, 0.241736, 0.648314, 0.285766, 0.654182, 0.287643, 0.654182, 0.363068, 0.654182, 0.366058, 0.654182, 0.575684, 0.745960, 0.667650, 0.104167, 0.658122, 0.104167, 0.662236, 0.081081, 
16.7, 0.544293, 0.104167, 0.648205, 0.158656, 0.648205, 0.241736, 0.648314, 0.285766, 0.654182, 0.287643, 0.654182, 0.363068, 0.654182, 0.366058, 0.654182, 0.575684, 0.745960, 0.667650, 0.104167, 0.658122, 0.104167, 0.662236, 0.081081, 
16.8, 0.540770, 0.092593, 0.645387, 0.148740, 0.645387, 0.233678, 0.645508, 0.279120, 0.651067, 0.281106, 0.651067, 0.358413, 0.651067, 0.360512, 0.651067, 0.575684, 0.745960, 0.663343, 0.092593, 0.654205, 0.092593, 0.662236, 0.064865, 
16.9, 0.540770, 0.092593, 0.645387, 0.148740, 0.645387, 0.233678, 0.645508, 0.279120, 0.651067, 0.281106, 0.651067, 0.358413, 0.651067, 0.360512, 0.651067, 0.575684, 0.745960, 0.663343, 0.092593, 0.654205, 0.092593, 0.662236, 0.064865, 
17.0, 0.540770, 0.092593, 0.645387, 0.148740, 0.645387, 0.233678, 0.645508, 0.279120, 0.651067, 0.281106, 0.651067, 0.358413, 0.651067, 0.360512, 0.651067, 0.575684, 0.745960, 0.663343, 0.092593, 0.654205, 0.092593, 0.662236, 0.064865, 
17.1, 0.540770, 0.092593, 0.645387, 0.148740, 0.645387, 0.233678, 0.645508, 0.279120, 0.651067, 0.281106, 0.651067, 0.358413, 0.651067, 0.360512, 0.651067, 0.575684, 0.745960, 0.663343, 0.092593, 0.654205, 0.092593, 0.662236, 0.064865, 
17.2, 0.540770, 0.092593, 0.645387, 0.148740, 0.645387, 0.233678, 0.645508, 0.279120, 0.651067, 0.281106, 0.651067, 0.358413, 0.651067, 0.360512, 0.651067, 0.575684, 0.745960, 0.663343, 0.092593, 0.654205, 0.092593, 0.662236, 0.064865, 
17.3, 0.540770, 0.092593, 0.645387, 0.148740, 0.645387, 0.233678, 0.645508, 0.279120, 0.651067, 0.281106, 0.651067, 0.358413, 0.651067, 0.360512, 0.651067, 0.575684, 0.745960, 0.663343, 0.092593, 0.654205, 0.092593, 0.662236, 0.064865, 
17.4, 0.540770, 0.092593, 0.645387, 0.148740, 0.645387, 0.233678, 0.645508, 0.279120, 0.651067, 0.281106, 0.651067, 0.358413, 0.651067, 0.360512, 0.651067, 0.575684, 0.745960, 0.663343, 0.092593, 0.654205, 0.092593, 0.662236, 0.064865, 
17.5, 0.540770, 0.092593, 0.645387, 0.148740, 0.645387, 0.233678, 0.645508, 0.279120, 0.651067, 0.281106, 0.651067, 0.358413, 0.651067, 0.360512, 0.651067, 0.575684, 0.745960, 0.663343, 0.092593, 0.654205, 0.092593, 0.662236, 0.064865, 
17.6, 0.538873, 0.092593, 0.642371, 0.148740, 0.642371, 0.233678, 0.642506, 0.279120, 0.647728, 0.281106, 0.647728, 0.358413, 0.647728, 0.360512, 0.647728, 0.575684, 0.745960, 0.658768, 0.092593, 0.650038, 0.092593, 0.662236, 0.064865, 
17.7, 0.538873, 0.092593, 0.642371, 0.148740, 0.642371, 0.233678, 0.642506, 0.279120, 0.647728, 0.281106, 0.647728, 0.358413, 0.647728, 0.360512, 0.647728, 0.575684, 0.745960, 0.658768, 0.092593, 0.650038, 0.092593, 0.662236, 0.064865, 
17.8, 0.536948, 0.092593, 0.639312, 0.148740, 0.639312, 0.233678, 0.639460, 0.279120, 0.647728, 0.281106, 0.647728, 0.358413, 0.647728, 0.354401, 0.647728, 0.546900, 0.745960, 0.658768, 0.092593, 0.650038, 0.092593, 0.662236, 0.064865, 
17.9, 0.534988, 0.092593, 0.639312, 0.148740, 0.639312, 0.223057, 0.639460, 0.271146, 0.647728, 0.281106, 0.647728, 0.352899, 0.647728, 0.347838, 0.647728, 0.546900, 0.745960, 0.658768, 0.092593, 0.650038, 0.092593, 0.662236, 0.064865, 
18.1, 0.533021, 0.069444, 0.639312, 0.133866, 0.639312, 0.212435, 0.639460, 0.263171, 0.647728, 0.273074, 0.647728, 0.347385, 0.647728, 0.341275, 0.647728, 0.546900, 0.745960, 0.658768, 0.069444, 0.650038, 0.069444, 0.662236, 0.032432, 
18.3, 0.533021, 0.069444, 0.639312, 0.133866, 0.639312, 0.212435, 0.639460, 0.263171, 0.647728, 0.273074, 0.647728, 0.347385, 0.647728, 0.341275, 0.647728, 0.546900, 0.745960, 0.658768, 0.069444, 0.650038, 0.069444, 0.662236, 0.032432, 
18.4, 0.531002, 0.069444, 0.636131, 0.133866, 0.636131, 0.212435, 0.636295, 0.263171, 0.644227, 0.273074, 0.644227, 0.347385, 0.644227, 0.341275, 0.644227, 0.546900, 0.745960, 0.653995, 0.069444, 0.645705, 0.069444, 0.662236, 0.032432, 
18.5, 0.531002, 0.069444, 0.636131, 0.133866, 0.636131, 0.212435, 0.636295, 0.263171, 0.644227, 0.273074, 0.644227, 0.347385, 0.644227, 0.341275, 0.644227, 0.546900, 0.745960, 0.653995, 0.069444, 0.645705, 0.069444, 0.662236, 0.032432, 
18.6, 0.531002, 0.069444, 0.636131, 0.133866, 0.636131, 0.212435, 0.636295, 0.263171, 0.644227, 0.273074, 0.644227, 0.347385, 0.644227, 0.341275, 0.644227, 0.546900, 0.745960, 0.653995, 0.069444, 0.645705, 0.069444, 0.662236, 0.032432, 
18.7, 0.531002, 0.069444, 0.636131, 0.133866, 0.636131, 0.212435, 0.636295, 0.263171, 0.644227, 0.273074, 0.644227, 0.347385, 0.644227, 0.341275, 0.644227, 0.546900, 0.745960, 0.653995, 0.069444, 0.645705, 0.069444, 0.662236, 0.032432, 
18.8, 0.531002, 0.069444, 0.636131, 0.133866, 0.636131, 0.212435, 0.636295, 0.263171, 0.644227, 0.273074, 0.644227, 0.347385, 0.644227, 0.341275, 0.644227, 0.546900, 0.745960, 0.653995, 0.069444, 0.645705, 0.069444, 0.662236, 0.032432, 
18.9, 0.531002, 0.069444, 0.636131, 0.133866, 0.636131, 0.212435, 0.636295, 0.263171, 0.644227, 0.273074, 0.644227, 0.347385, 0.644227, 0.341275, 0.644227, 0.546900, 0.745960, 0.653995, 0.069444, 0.645705, 0.069444, 0.662236, 0.032432, 
19.0, 0.531002, 0.069444, 0.636131, 0.133866, 0.636131, 0.212435, 0.636295, 0.263171, 0.644227, 0.273074, 0.644227, 0.347385, 0.644227, 0.341275, 0.644227, 0.546900, 0.745960, 0.653995, 0.069444, 0.645705, 0.069444, 0.662236, 0.032432, 
19.1, 0.528799, 0.069444, 0.632693, 0.133866, 0.632693, 0.212435, 0.632855, 0.263171, 0.640437, 0.273074, 0.640437, 0.347385, 0.640437, 0.341275, 0.640437, 0.546900, 0.745960, 0.648804, 0.069444, 0.640991, 0.069444, 0.662236, 0.032432, 
19.2, 0.526568, 0.069444, 0.632693, 0.133866, 0.632693, 0.212435, 0.632855, 0.263171, 0.640437, 0.273074, 0.640437, 0.341069, 0.640437, 0.334014, 0.640437, 0.546900, 0.745960, 0.648804, 0.069444, 0.640991, 0.069444, 0.662236, 0.032432, 
19.3, 0.524318, 0.069444, 0.629197, 0.133866, 0.629197, 0.212435, 0.629359, 0.263171, 0.636579, 0.273074, 0.636579, 0.341069, 0.636579, 0.334014, 0.636579, 0.546900, 0.745960, 0.643486, 0.069444, 0.636172, 0.069444, 0.662236, 0.032432, 
19.4, 0.522038, 0.069444, 0.625663, 0.133866, 0.625663, 0.212435, 0.625823, 0.263171, 0.636579, 0.273074, 0.636579, 0.341069, 0.636579, 0.334014, 0.636579, 0.512719, 0.745960, 0.643486, 0.069444, 0.636172, 0.069444, 0.662236, 0.032432, 
19.5, 0.522038, 0.069444, 0.625663, 0.133866, 0.625663, 0.212435, 0.625823, 0.263171, 0.636579, 0.273074, 0.636579, 0.341069, 0.636579, 0.334014, 0.636579, 0.512719, 0.745960, 0.643486, 0.069444, 0.636172, 0.069444, 0.662236, 0.032432, 
19.6, 0.522038, 0.069444, 0.625663, 0.133866, 0.625663, 0.212435, 0.625823, 0.263171, 0.636579, 0.273074, 0.636579, 0.341069, 0.636579, 0.334014, 0.636579, 0.512719, 0.745960, 0.643486, 0.069444, 0.636172, 0.069444, 0.662236, 0.032432, 
19.7, 0.519621, 0.069444, 0.625663, 0.133866, 0.625663, 0.212435, 0.625823, 0.263171, 0.636579, 0.273074, 0.636579, 0.334247, 0.636579, 0.325868, 0.636579, 0.512719, 0.745960, 0.643486, 0.069444, 0.636172, 0.069444, 0.662236, 0.032432, 
19.8, 0.517193, 0.069444, 0.621894, 0.133866, 0.621894, 0.212435, 0.622053, 0.263171, 0.632446, 0.273074, 0.632446, 0.334247, 0.632446, 0.325868, 0.632446, 0.512719, 0.725239, 0.637791, 0.069444, 0.631000, 0.069444, 0.662236, 0.032432, 
19.9, 0.517193, 0.069444, 0.621894, 0.133866, 0.621894, 0.212435, 0.622053, 0.263171, 0.632446, 0.273074, 0.632446, 0.334247, 0.632446, 0.325868, 0.632446, 0.512719, 0.725239, 0.637791, 0.069444, 0.631000, 0.069444, 0.662236, 0.032432, 
20.0, 0.517193, 0.069444, 0.621894, 0.133866, 0.621894, 0.212435, 0.622053, 0.263171, 0.632446, 0.273074, 0.632446, 0.334247, 0.632446, 0.325868, 0.632446, 0.512719, 0.725239, 0.637791, 0.069444, 0.631000, 0.069444, 0.662236, 0.032432, 
20.1, 0.517193, 0.069444, 0.621894, 0.133866, 0.621894, 0.212435, 0.622053, 0.263171, 0.632446, 0.273074, 0.632446, 0.334247, 0.632446, 0.325868, 0.632446, 0.512719, 0.725239, 0.637791, 0.069444, 0.631000, 0.069444, 0.662236, 0.032432, 
20.2, 0.514645, 0.069444, 0.617957, 0.133866, 0.617957, 0.212435, 0.618116, 0.263171, 0.628143, 0.273074, 0.628143, 0.334247, 0.628143, 0.325868, 0.628143, 0.512719, 0.725239, 0.631886, 0.069444, 0.625607, 0.069444, 0.662236, 0.032432, 
20.3, 0.512097, 0.069444, 0.614021, 0.133866, 0.614021, 0.212435, 0.614179, 0.263171, 0.623841, 0.273074, 0.623841, 0.334247, 0.623841, 0.325868, 0.623841, 0.512719, 0.725239, 0.631886, 0.069444, 0.625607, 0.069444, 0.662236, 0.032432, 
20.4, 0.504338, 0.069444, 0.610008, 0.133866, 0.610008, 0.199158, 0.610165, 0.253049, 0.619478, 0.254869, 0.619478, 0.319392, 0.619478, 0.307764, 0.619478, 0.476096, 0.703262, 0.631886, 0.069444, 0.625607, 0.069444, 0.630701, 0.032432, 
20.5, 0.504338, 0.069444, 0.610008, 0.133866, 0.610008, 0.199158, 0.610165, 0.253049, 0.619478, 0.254869, 0.619478, 0.319392, 0.619478, 0.307764, 0.619478, 0.476096, 0.703262, 0.631886, 0.069444, 0.625607, 0.069444, 0.630701, 0.032432, 
20.6, 0.501670, 0.069444, 0.605859, 0.133866, 0.605859, 0.199158, 0.606014, 0.253049, 0.614957, 0.254869, 0.614957, 0.319392, 0.614957, 0.307764, 0.614957, 0.476096, 0.680576, 0.631886, 0.069444, 0.625607, 0.069444, 0.597506, 0.032432, 
20.7, 0.501670, 0.069444, 0.605859, 0.133866, 0.605859, 0.199158, 0.606014, 0.253049, 0.614957, 0.254869, 0.614957, 0.319392, 0.614957, 0.307764, 0.614957, 0.476096, 0.680576, 0.631886, 0.069444, 0.625607, 0.069444, 0.597506, 0.032432, 
20.8, 0.501670, 0.069444, 0.605859, 0.133866, 0.605859, 0.199158, 0.606014, 0.253049, 0.614957, 0.254869, 0.614957, 0.319392, 0.614957, 0.307764, 0.614957, 0.476096, 0.680576, 0.631886, 0.069444, 0.625607, 0.069444, 0.597506, 0.032432, 
20.9, 0.501670, 0.069444, 0.605859, 0.133866, 0.605859, 0.199158, 0.606014, 0.253049, 0.614957, 0.254869, 0.614957, 0.319392, 0.614957, 0.307764, 0.614957, 0.476096, 0.680576, 0.631886, 0.069444, 0.625607, 0.069444, 0.597506, 0.032432, 
21.0, 0.498803, 0.069444, 0.605859, 0.133866, 0.605859, 0.199158, 0.606014, 0.253049, 0.614957, 0.244250, 0.614957, 0.310987, 0.614957, 0.297505, 0.614957, 0.476096, 0.680576, 0.631886, 0.069444, 0.625607, 0.069444, 0.597506, 0.032432, 
21.1, 0.495920, 0.069444, 0.601404, 0.133866, 0.601404, 0.199158, 0.601558, 0.253049, 0.610114, 0.244250, 0.610114, 0.310987, 0.610114, 0.297505, 0.610114, 0.476096, 0.680576, 0.631886, 0.069444, 0.625607, 0.069444, 0.597506, 0.032432, 
21.2, 0.490086, 0.069444, 0.596882, 0.133866, 0.596882, 0.199158, 0.597035, 0.242505, 0.605194, 0.233630, 0.605194, 0.302582, 0.605194, 0.287246, 0.605194, 0.476096, 0.680576, 0.625164, 0.069444, 0.619473, 0.069444, 0.597506, 0.032432, 
21.3, 0.490086, 0.069444, 0.596882, 0.133866, 0.596882, 0.199158, 0.597035, 0.242505, 0.605194, 0.233630, 0.605194, 0.302582, 0.605194, 0.287246, 0.605194, 0.476096, 0.680576, 0.625164, 0.069444, 0.619473, 0.069444, 0.597506, 0.032432, 
