time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, 
385.0, 0.896122, 0.548387, 0.982812, 0.656716, 0.979112, 0.694417, 0.979455, 0.715924, 0.979455, 0.745889, 0.979455, 0.768385, 0.965846, 0.775266, 0.973624, 0.804956, 0.965846, 0.756343, 0.987802, 0.789176, 0.986527, 0.800987, 0.971519, 0.813148, 0.987216, 0.989101, 0.675000, 0.983452, 0.709037, 
392.0, 0.894434, 0.548387, 0.982812, 0.656716, 0.979112, 0.684205, 0.979455, 0.708226, 0.979455, 0.739825, 0.979455, 0.763228, 0.965846, 0.769882, 0.973624, 0.799796, 0.965846, 0.748464, 0.987802, 0.781588, 0.986527, 0.795981, 0.971519, 0.808776, 0.987216, 0.989101, 0.675000, 0.983452, 0.695134, 
394.0, 0.892746, 0.548387, 0.982812, 0.656716, 0.979112, 0.684205, 0.979455, 0.708226, 0.979455, 0.739825, 0.979455, 0.763228, 0.965846, 0.769882, 0.973624, 0.794636, 0.965846, 0.748464, 0.987802, 0.781588, 0.979676, 0.795981, 0.965736, 0.808776, 0.980721, 0.989101, 0.675000, 0.983452, 0.695134, 
410.0, 0.891059, 0.548387, 0.982812, 0.641791, 0.979112, 0.673993, 0.979455, 0.700528, 0.979455, 0.733761, 0.979455, 0.758071, 0.965846, 0.769882, 0.973624, 0.789476, 0.965846, 0.740586, 0.987802, 0.774000, 0.979676, 0.790974, 0.965736, 0.804404, 0.980721, 0.989101, 0.650000, 0.983452, 0.695134, 
415.0, 0.889371, 0.516129, 0.982812, 0.626866, 0.979112, 0.663781, 0.979455, 0.692829, 0.979455, 0.727697, 0.979455, 0.752915, 0.965846, 0.764499, 0.973624, 0.784316, 0.965846, 0.732707, 0.987802, 0.766411, 0.979676, 0.785968, 0.965736, 0.800033, 0.980721, 0.989101, 0.650000, 0.983452, 0.695134, 
417.0, 0.887683, 0.516129, 0.982812, 0.626866, 0.979112, 0.663781, 0.979455, 0.685131, 0.979455, 0.721632, 0.979455, 0.747758, 0.965846, 0.759115, 0.973624, 0.784316, 0.965846, 0.732707, 0.987802, 0.766411, 0.979676, 0.785968, 0.965736, 0.795661, 0.980721, 0.989101, 0.650000, 0.983452, 0.681232, 
420.0, 0.884308, 0.516129, 0.982812, 0.626866, 0.979112, 0.663781, 0.979455, 0.677433, 0.979455, 0.715568, 0.979455, 0.742601, 0.965846, 0.753731, 0.973624, 0.784316, 0.965846, 0.732707, 0.987802, 0.766411, 0.979676, 0.785968, 0.965736, 0.786917, 0.980721, 0.989101, 0.625000, 0.983452, 0.681232, 
424.0, 0.884308, 0.516129, 0.982812, 0.626866, 0.979112, 0.663781, 0.979455, 0.677433, 0.979455, 0.715568, 0.979455, 0.742601, 0.965846, 0.753731, 0.973624, 0.784316, 0.965846, 0.732707, 0.987802, 0.766411, 0.979676, 0.785968, 0.965736, 0.786917, 0.980721, 0.989101, 0.625000, 0.983452, 0.681232, 
426.0, 0.880927, 0.483871, 0.982812, 0.611940, 0.979112, 0.653569, 0.979455, 0.669735, 0.979455, 0.709504, 0.979455, 0.737444, 0.965846, 0.748347, 0.969821, 0.779156, 0.965846, 0.724829, 0.987802, 0.751083, 0.979676, 0.775892, 0.965736, 0.778125, 0.980721, 0.983606, 0.600000, 0.983452, 0.667329, 
429.0, 0.880927, 0.483871, 0.982812, 0.611940, 0.979112, 0.653569, 0.979455, 0.669735, 0.979455, 0.709504, 0.979455, 0.737444, 0.965846, 0.748347, 0.969821, 0.779156, 0.965846, 0.724829, 0.987802, 0.751083, 0.979676, 0.775892, 0.965736, 0.778125, 0.980721, 0.983606, 0.600000, 0.983452, 0.667329, 
432.0, 0.880927, 0.483871, 0.982812, 0.611940, 0.979112, 0.653569, 0.979455, 0.669735, 0.979455, 0.709504, 0.979455, 0.737444, 0.965846, 0.748347, 0.969821, 0.779156, 0.965846, 0.724829, 0.987802, 0.751083, 0.979676, 0.775892, 0.965736, 0.778125, 0.980721, 0.983606, 0.600000, 0.983452, 0.667329, 
436.0, 0.879229, 0.483871, 0.982812, 0.611940, 0.979112, 0.653569, 0.979455, 0.661948, 0.979455, 0.703388, 0.979455, 0.732250, 0.965846, 0.742924, 0.969821, 0.779156, 0.965846, 0.724829, 0.987802, 0.751083, 0.979676, 0.775892, 0.965736, 0.773704, 0.980721, 0.983606, 0.600000, 0.983452, 0.653426, 
438.0, 0.877532, 0.483871, 0.982812, 0.611940, 0.979112, 0.653569, 0.979455, 0.661948, 0.979455, 0.703388, 0.979455, 0.732250, 0.965846, 0.737502, 0.969821, 0.779156, 0.965846, 0.724829, 0.981590, 0.751083, 0.979676, 0.775892, 0.959918, 0.773704, 0.980721, 0.983606, 0.600000, 0.979267, 0.653426, 
446.0, 0.875835, 0.483871, 0.982812, 0.611940, 0.979112, 0.643357, 0.979455, 0.654160, 0.979455, 0.697271, 0.979455, 0.727057, 0.965846, 0.732079, 0.969821, 0.773996, 0.965846, 0.716950, 0.981590, 0.743419, 0.979676, 0.770853, 0.959918, 0.769283, 0.980721, 0.983606, 0.600000, 0.979267, 0.639524, 
448.0, 0.874137, 0.483871, 0.982812, 0.611940, 0.979112, 0.633145, 0.979455, 0.646372, 0.979455, 0.691155, 0.979455, 0.721864, 0.965846, 0.726656, 0.969821, 0.768836, 0.965846, 0.716950, 0.981590, 0.743419, 0.979676, 0.765815, 0.959918, 0.764862, 0.980721, 0.983606, 0.575000, 0.979267, 0.625621, 
449.0, 0.872440, 0.483871, 0.982812, 0.611940, 0.979112, 0.633145, 0.979455, 0.646372, 0.979455, 0.691155, 0.979455, 0.721864, 0.965846, 0.726656, 0.969821, 0.768836, 0.965846, 0.716950, 0.981590, 0.735755, 0.979676, 0.760777, 0.959918, 0.760440, 0.980721, 0.983606, 0.575000, 0.979267, 0.625621, 
455.0, 0.870742, 0.483871, 0.982812, 0.597015, 0.979112, 0.622933, 0.979455, 0.638585, 0.979455, 0.685038, 0.979455, 0.716671, 0.965846, 0.726656, 0.969821, 0.763676, 0.965846, 0.709072, 0.981590, 0.728091, 0.979676, 0.755739, 0.959918, 0.756019, 0.980721, 0.983606, 0.575000, 0.979267, 0.611718, 
456.0, 0.869045, 0.483871, 0.978463, 0.597015, 0.974891, 0.622933, 0.975305, 0.638585, 0.975305, 0.685038, 0.975305, 0.716671, 0.962013, 0.726656, 0.966003, 0.763676, 0.962013, 0.709072, 0.981590, 0.728091, 0.979676, 0.755739, 0.959918, 0.756019, 0.980721, 0.983606, 0.575000, 0.975082, 0.611718, 
460.0, 0.867348, 0.483871, 0.978463, 0.597015, 0.974891, 0.622933, 0.975305, 0.638585, 0.975305, 0.678922, 0.975305, 0.711477, 0.962013, 0.721233, 0.966003, 0.758516, 0.962013, 0.709072, 0.981590, 0.728091, 0.979676, 0.755739, 0.959918, 0.756019, 0.980721, 0.983606, 0.575000, 0.975082, 0.611718, 
461.0, 0.867348, 0.483871, 0.978463, 0.597015, 0.974891, 0.622933, 0.975305, 0.638585, 0.975305, 0.678922, 0.975305, 0.711477, 0.962013, 0.721233, 0.966003, 0.758516, 0.962013, 0.709072, 0.981590, 0.728091, 0.979676, 0.755739, 0.959918, 0.756019, 0.980721, 0.983606, 0.575000, 0.975082, 0.611718, 
465.0, 0.865647, 0.483871, 0.978463, 0.597015, 0.974891, 0.622933, 0.975305, 0.630797, 0.975305, 0.672806, 0.975305, 0.706284, 0.962013, 0.715810, 0.966003, 0.758516, 0.962013, 0.709072, 0.981590, 0.728091, 0.979676, 0.750700, 0.959918, 0.751598, 0.980721, 0.983606, 0.550000, 0.975082, 0.611718, 
471.0, 0.863946, 0.483871, 0.978463, 0.597015, 0.974891, 0.622933, 0.975305, 0.630797, 0.975305, 0.672806, 0.975305, 0.701091, 0.962013, 0.710388, 0.966003, 0.753356, 0.962013, 0.701193, 0.981590, 0.728091, 0.979676, 0.745662, 0.959918, 0.751598, 0.980721, 0.983606, 0.525000, 0.975082, 0.597816, 
473.0, 0.862246, 0.483871, 0.978463, 0.597015, 0.974891, 0.612721, 0.975305, 0.623009, 0.975305, 0.666689, 0.975305, 0.695898, 0.962013, 0.704965, 0.966003, 0.748196, 0.962013, 0.693314, 0.981590, 0.720427, 0.979676, 0.740624, 0.959918, 0.747177, 0.980721, 0.983606, 0.525000, 0.975082, 0.597816, 
476.0, 0.858844, 0.483871, 0.978463, 0.597015, 0.974891, 0.612721, 0.975305, 0.623009, 0.975305, 0.666689, 0.975305, 0.695898, 0.958181, 0.699542, 0.966003, 0.743036, 0.958181, 0.693314, 0.975337, 0.712763, 0.972728, 0.735586, 0.954065, 0.742756, 0.974139, 0.983606, 0.525000, 0.970879, 0.597816, 
481.0, 0.857144, 0.483871, 0.974114, 0.597015, 0.970671, 0.612721, 0.971155, 0.623009, 0.971155, 0.666689, 0.971155, 0.695898, 0.954348, 0.699542, 0.962184, 0.743036, 0.954348, 0.693314, 0.975337, 0.712763, 0.972728, 0.735586, 0.954065, 0.742756, 0.974139, 0.978080, 0.525000, 0.966676, 0.597816, 
486.0, 0.855443, 0.483871, 0.974114, 0.597015, 0.970671, 0.612721, 0.971155, 0.615222, 0.971155, 0.660573, 0.971155, 0.690704, 0.954348, 0.694119, 0.962184, 0.743036, 0.954348, 0.693314, 0.975337, 0.712763, 0.972728, 0.735586, 0.954065, 0.738335, 0.974139, 0.978080, 0.525000, 0.966676, 0.597816, 
488.0, 0.855443, 0.483871, 0.974114, 0.597015, 0.970671, 0.612721, 0.971155, 0.615222, 0.971155, 0.660573, 0.971155, 0.690704, 0.954348, 0.694119, 0.962184, 0.743036, 0.954348, 0.693314, 0.975337, 0.712763, 0.972728, 0.735586, 0.954065, 0.738335, 0.974139, 0.978080, 0.525000, 0.966676, 0.597816, 
490.0, 0.853739, 0.451613, 0.974114, 0.582090, 0.970671, 0.602509, 0.971155, 0.607334, 0.971155, 0.654399, 0.971155, 0.685472, 0.954348, 0.688696, 0.962184, 0.737876, 0.954348, 0.685436, 0.975337, 0.705098, 0.972728, 0.730547, 0.954065, 0.733887, 0.974139, 0.978080, 0.500000, 0.966676, 0.597816, 
491.0, 0.852035, 0.451613, 0.974114, 0.582090, 0.970671, 0.602509, 0.971155, 0.607334, 0.971155, 0.654399, 0.971155, 0.685472, 0.950515, 0.688696, 0.958366, 0.737876, 0.950515, 0.685436, 0.975337, 0.705098, 0.972728, 0.730547, 0.954065, 0.733887, 0.974139, 0.978080, 0.500000, 0.966676, 0.597816, 
495.0, 0.850331, 0.451613, 0.969766, 0.582090, 0.966451, 0.602509, 0.967004, 0.607334, 0.967004, 0.654399, 0.967004, 0.685472, 0.946683, 0.688696, 0.954548, 0.737876, 0.946683, 0.685436, 0.975337, 0.705098, 0.972728, 0.730547, 0.954065, 0.733887, 0.974139, 0.978080, 0.500000, 0.966676, 0.597816, 
498.0, 0.848627, 0.419355, 0.969766, 0.567164, 0.966451, 0.592297, 0.967004, 0.599447, 0.967004, 0.648226, 0.967004, 0.680239, 0.946683, 0.683274, 0.954548, 0.732716, 0.946683, 0.677557, 0.975337, 0.697434, 0.972728, 0.725509, 0.954065, 0.729439, 0.974139, 0.978080, 0.500000, 0.966676, 0.597816, 
500.0, 0.846923, 0.419355, 0.969766, 0.552239, 0.966451, 0.582085, 0.967004, 0.591559, 0.967004, 0.642052, 0.967004, 0.675006, 0.946683, 0.677851, 0.954548, 0.727556, 0.946683, 0.669679, 0.975337, 0.689770, 0.972728, 0.720471, 0.954065, 0.724991, 0.974139, 0.978080, 0.475000, 0.966676, 0.597816, 
502.0, 0.845219, 0.419355, 0.969766, 0.552239, 0.966451, 0.582085, 0.967004, 0.591559, 0.967004, 0.642052, 0.967004, 0.675006, 0.946683, 0.677851, 0.950730, 0.727556, 0.946683, 0.661800, 0.975337, 0.689770, 0.972728, 0.715433, 0.954065, 0.720543, 0.974139, 0.978080, 0.475000, 0.966676, 0.583582, 
503.0, 0.843514, 0.419355, 0.969766, 0.552239, 0.966451, 0.582085, 0.967004, 0.591559, 0.967004, 0.642052, 0.967004, 0.675006, 0.946683, 0.677851, 0.946912, 0.727556, 0.946683, 0.653922, 0.975337, 0.682106, 0.972728, 0.710394, 0.954065, 0.716096, 0.974139, 0.972554, 0.475000, 0.966676, 0.583582, 
515.0, 0.841810, 0.419355, 0.969766, 0.537313, 0.966451, 0.571873, 0.967004, 0.583672, 0.967004, 0.635878, 0.967004, 0.669774, 0.946683, 0.677851, 0.946912, 0.722396, 0.946683, 0.646043, 0.975337, 0.682106, 0.972728, 0.705356, 0.954065, 0.716096, 0.974139, 0.972554, 0.450000, 0.966676, 0.569348, 
526.0, 0.841810, 0.419355, 0.969766, 0.537313, 0.966451, 0.571873, 0.967004, 0.583672, 0.967004, 0.635878, 0.967004, 0.669774, 0.946683, 0.677851, 0.946912, 0.722396, 0.946683, 0.646043, 0.975337, 0.682106, 0.972728, 0.705356, 0.954065, 0.716096, 0.974139, 0.972554, 0.450000, 0.966676, 0.569348, 
529.0, 0.841810, 0.419355, 0.969766, 0.537313, 0.966451, 0.571873, 0.967004, 0.583672, 0.967004, 0.635878, 0.967004, 0.669774, 0.946683, 0.677851, 0.946912, 0.722396, 0.946683, 0.646043, 0.975337, 0.682106, 0.972728, 0.705356, 0.954065, 0.716096, 0.974139, 0.972554, 0.450000, 0.966676, 0.569348, 
530.0, 0.840099, 0.419355, 0.969766, 0.537313, 0.966451, 0.571873, 0.967004, 0.583672, 0.967004, 0.635878, 0.967004, 0.669774, 0.946683, 0.677851, 0.946912, 0.722396, 0.946683, 0.638164, 0.975337, 0.674442, 0.972728, 0.700282, 0.954065, 0.711620, 0.974139, 0.972554, 0.450000, 0.966676, 0.555115, 
533.0, 0.838388, 0.419355, 0.969766, 0.537313, 0.966451, 0.571873, 0.967004, 0.583672, 0.967004, 0.635878, 0.967004, 0.669774, 0.946683, 0.677851, 0.946912, 0.722396, 0.946683, 0.638164, 0.975337, 0.666778, 0.972728, 0.695207, 0.954065, 0.707144, 0.974139, 0.972554, 0.450000, 0.966676, 0.555115, 
535.0, 0.836677, 0.387097, 0.969766, 0.522388, 0.966451, 0.561661, 0.967004, 0.575785, 0.967004, 0.629705, 0.967004, 0.664541, 0.946683, 0.672428, 0.946912, 0.717236, 0.946683, 0.630286, 0.975337, 0.659114, 0.972728, 0.690133, 0.954065, 0.702669, 0.974139, 0.972554, 0.450000, 0.966676, 0.555115, 
536.0, 0.834966, 0.387097, 0.969766, 0.522388, 0.966451, 0.561661, 0.967004, 0.575785, 0.967004, 0.629705, 0.967004, 0.664541, 0.942834, 0.672428, 0.943078, 0.717236, 0.942834, 0.630286, 0.975337, 0.659114, 0.972728, 0.690133, 0.954065, 0.702669, 0.974139, 0.972554, 0.450000, 0.966676, 0.555115, 
537.0, 0.833255, 0.387097, 0.969766, 0.522388, 0.966451, 0.561661, 0.967004, 0.575785, 0.967004, 0.623531, 0.967004, 0.659309, 0.942834, 0.667005, 0.943078, 0.712076, 0.942834, 0.630286, 0.975337, 0.659114, 0.972728, 0.690133, 0.954065, 0.702669, 0.974139, 0.972554, 0.450000, 0.966676, 0.555115, 
540.0, 0.831544, 0.354839, 0.969766, 0.507463, 0.966451, 0.551449, 0.967004, 0.567897, 0.967004, 0.617358, 0.967004, 0.654076, 0.942834, 0.661582, 0.943078, 0.706916, 0.942834, 0.622407, 0.975337, 0.651450, 0.972728, 0.685058, 0.954065, 0.698193, 0.974139, 0.972554, 0.450000, 0.966676, 0.540881, 
541.0, 0.831544, 0.354839, 0.969766, 0.507463, 0.966451, 0.551449, 0.967004, 0.567897, 0.967004, 0.617358, 0.967004, 0.654076, 0.942834, 0.661582, 0.943078, 0.706916, 0.942834, 0.622407, 0.975337, 0.651450, 0.972728, 0.685058, 0.954065, 0.698193, 0.974139, 0.972554, 0.450000, 0.966676, 0.540881, 
542.0, 0.829830, 0.354839, 0.969766, 0.507463, 0.966451, 0.551449, 0.967004, 0.567897, 0.967004, 0.617358, 0.967004, 0.654076, 0.942834, 0.661582, 0.943078, 0.706916, 0.942834, 0.622407, 0.975337, 0.651450, 0.972728, 0.679946, 0.954065, 0.693689, 0.974139, 0.972554, 0.450000, 0.966676, 0.540881, 
544.0, 0.826401, 0.322581, 0.965397, 0.492085, 0.962212, 0.541044, 0.962836, 0.559899, 0.962836, 0.611122, 0.962836, 0.648801, 0.938986, 0.656115, 0.939244, 0.701718, 0.938986, 0.614428, 0.975337, 0.643694, 0.972728, 0.674833, 0.954065, 0.684680, 0.974139, 0.966996, 0.423529, 0.966676, 0.526647, 
545.0, 0.824686, 0.322581, 0.965397, 0.492085, 0.962212, 0.541044, 0.962836, 0.559899, 0.962836, 0.611122, 0.962836, 0.648801, 0.935138, 0.656115, 0.935411, 0.701718, 0.935138, 0.614428, 0.975337, 0.643694, 0.972728, 0.674833, 0.954065, 0.684680, 0.974139, 0.966996, 0.423529, 0.966676, 0.526647, 
546.0, 0.824686, 0.322581, 0.965397, 0.492085, 0.962212, 0.541044, 0.962836, 0.559899, 0.962836, 0.611122, 0.962836, 0.648801, 0.935138, 0.656115, 0.935411, 0.701718, 0.935138, 0.614428, 0.975337, 0.643694, 0.972728, 0.674833, 0.954065, 0.684680, 0.974139, 0.966996, 0.423529, 0.966676, 0.526647, 
547.0, 0.822968, 0.322581, 0.965397, 0.492085, 0.962212, 0.541044, 0.962836, 0.559899, 0.962836, 0.611122, 0.962836, 0.643483, 0.935138, 0.650601, 0.935411, 0.696482, 0.935138, 0.614428, 0.975337, 0.643694, 0.972728, 0.674833, 0.954065, 0.684680, 0.974139, 0.966996, 0.423529, 0.962455, 0.526647, 
548.0, 0.819532, 0.322581, 0.961029, 0.476707, 0.957973, 0.530435, 0.958668, 0.551784, 0.958668, 0.604822, 0.958668, 0.638165, 0.931289, 0.645088, 0.931577, 0.691245, 0.931289, 0.606343, 0.969045, 0.635844, 0.965730, 0.669682, 0.948176, 0.680145, 0.967512, 0.961439, 0.397059, 0.958234, 0.526647, 
550.0, 0.817814, 0.322581, 0.956661, 0.476707, 0.953734, 0.530435, 0.954500, 0.551784, 0.954500, 0.604822, 0.954500, 0.638165, 0.927441, 0.645088, 0.927743, 0.691245, 0.927441, 0.606343, 0.962752, 0.635844, 0.958732, 0.669682, 0.942287, 0.680145, 0.960885, 0.955881, 0.397059, 0.954012, 0.526647, 
552.0, 0.814378, 0.322581, 0.952292, 0.476707, 0.949495, 0.530435, 0.950332, 0.551784, 0.950332, 0.604822, 0.950332, 0.638165, 0.923593, 0.645088, 0.923910, 0.691245, 0.923593, 0.606343, 0.962752, 0.635844, 0.958732, 0.669682, 0.942287, 0.671077, 0.960885, 0.950324, 0.397059, 0.954012, 0.526647, 
553.0, 0.814378, 0.322581, 0.952292, 0.476707, 0.949495, 0.530435, 0.950332, 0.551784, 0.950332, 0.604822, 0.950332, 0.638165, 0.923593, 0.645088, 0.923910, 0.691245, 0.923593, 0.606343, 0.962752, 0.635844, 0.958732, 0.669682, 0.942287, 0.671077, 0.960885, 0.950324, 0.397059, 0.954012, 0.526647, 
554.0, 0.810934, 0.322581, 0.952292, 0.476707, 0.949495, 0.530435, 0.946145, 0.551784, 0.946145, 0.604822, 0.946145, 0.632847, 0.919728, 0.639574, 0.920060, 0.686008, 0.919728, 0.606343, 0.956418, 0.635844, 0.958732, 0.669682, 0.936360, 0.671077, 0.954213, 0.950324, 0.397059, 0.945532, 0.526647, 
557.0, 0.809213, 0.322581, 0.952292, 0.476707, 0.949495, 0.530435, 0.946145, 0.551784, 0.946145, 0.604822, 0.946145, 0.632847, 0.919728, 0.639574, 0.920060, 0.686008, 0.919728, 0.606343, 0.956418, 0.635844, 0.958732, 0.664530, 0.936360, 0.666543, 0.954213, 0.950324, 0.397059, 0.945532, 0.526647, 
559.0, 0.807491, 0.322581, 0.947904, 0.476707, 0.945238, 0.530435, 0.941959, 0.551784, 0.941959, 0.604822, 0.941959, 0.632847, 0.915864, 0.639574, 0.916211, 0.686008, 0.915864, 0.598259, 0.956418, 0.635844, 0.958732, 0.659379, 0.936360, 0.662008, 0.954213, 0.944734, 0.397059, 0.945532, 0.526647, 
563.0, 0.805769, 0.322581, 0.947904, 0.476707, 0.945238, 0.530435, 0.941959, 0.543670, 0.941959, 0.598521, 0.941959, 0.627529, 0.915864, 0.634060, 0.916211, 0.686008, 0.915864, 0.590174, 0.956418, 0.635844, 0.958732, 0.654228, 0.936360, 0.657474, 0.954213, 0.944734, 0.397059, 0.945532, 0.526647, 
564.0, 0.804047, 0.322581, 0.947904, 0.476707, 0.945238, 0.530435, 0.941959, 0.543670, 0.941959, 0.598521, 0.941959, 0.627529, 0.915864, 0.634060, 0.916211, 0.686008, 0.915864, 0.590174, 0.956418, 0.635844, 0.958732, 0.649076, 0.936360, 0.657474, 0.954213, 0.944734, 0.397059, 0.945532, 0.526647, 
570.0, 0.804047, 0.322581, 0.947904, 0.476707, 0.945238, 0.530435, 0.941959, 0.543670, 0.941959, 0.598521, 0.941959, 0.627529, 0.915864, 0.634060, 0.916211, 0.686008, 0.915864, 0.590174, 0.956418, 0.635844, 0.958732, 0.649076, 0.936360, 0.657474, 0.954213, 0.944734, 0.397059, 0.945532, 0.526647, 
573.0, 0.802322, 0.322581, 0.947904, 0.476707, 0.945238, 0.530435, 0.941959, 0.543670, 0.941959, 0.592221, 0.941959, 0.622211, 0.915864, 0.628547, 0.916211, 0.686008, 0.915864, 0.590174, 0.956418, 0.635844, 0.958732, 0.649076, 0.936360, 0.657474, 0.954213, 0.944734, 0.397059, 0.945532, 0.526647, 
575.0, 0.800597, 0.322581, 0.947904, 0.461330, 0.945238, 0.519826, 0.941959, 0.535555, 0.941959, 0.585921, 0.941959, 0.616893, 0.915864, 0.623033, 0.916211, 0.680731, 0.915864, 0.590174, 0.956418, 0.635844, 0.958732, 0.649076, 0.936360, 0.652940, 0.954213, 0.944734, 0.370588, 0.945532, 0.526647, 
577.0, 0.798871, 0.322581, 0.947904, 0.445952, 0.945238, 0.509218, 0.941959, 0.527441, 0.941959, 0.579621, 0.941959, 0.611575, 0.915864, 0.617520, 0.916211, 0.675454, 0.915864, 0.582089, 0.956418, 0.635844, 0.958732, 0.643925, 0.936360, 0.652940, 0.954213, 0.944734, 0.370588, 0.945532, 0.526647, 
578.0, 0.797146, 0.322581, 0.947904, 0.445952, 0.945238, 0.509218, 0.941959, 0.527441, 0.941959, 0.579621, 0.941959, 0.611575, 0.915864, 0.617520, 0.916211, 0.675454, 0.915864, 0.582089, 0.956418, 0.627994, 0.958732, 0.638774, 0.936360, 0.648405, 0.954213, 0.944734, 0.370588, 0.945532, 0.526647, 
594.0, 0.793695, 0.322581, 0.943516, 0.445952, 0.940980, 0.509218, 0.937772, 0.527441, 0.937772, 0.579621, 0.937772, 0.611575, 0.912000, 0.617520, 0.912361, 0.670177, 0.912000, 0.574005, 0.950042, 0.620145, 0.951630, 0.633622, 0.930396, 0.643871, 0.947493, 0.944734, 0.370588, 0.941273, 0.526647, 
595.0, 0.791969, 0.322581, 0.943516, 0.430574, 0.940980, 0.498609, 0.937772, 0.519326, 0.937772, 0.573320, 0.937772, 0.606257, 0.912000, 0.612006, 0.912361, 0.664900, 0.912000, 0.565920, 0.950042, 0.612295, 0.951630, 0.628471, 0.930396, 0.639337, 0.947493, 0.944734, 0.344118, 0.941273, 0.526647, 
596.0, 0.791969, 0.322581, 0.943516, 0.430574, 0.940980, 0.498609, 0.937772, 0.519326, 0.937772, 0.573320, 0.937772, 0.606257, 0.912000, 0.612006, 0.912361, 0.664900, 0.912000, 0.565920, 0.950042, 0.612295, 0.951630, 0.628471, 0.930396, 0.639337, 0.947493, 0.944734, 0.344118, 0.941273, 0.526647, 
598.0, 0.790240, 0.322581, 0.943516, 0.430574, 0.940980, 0.498609, 0.933586, 0.519326, 0.933586, 0.573320, 0.933586, 0.606257, 0.908135, 0.612006, 0.908511, 0.664900, 0.908135, 0.565920, 0.950042, 0.612295, 0.951630, 0.628471, 0.930396, 0.639337, 0.947493, 0.944734, 0.344118, 0.941273, 0.526647, 
600.0, 0.788511, 0.322581, 0.943516, 0.430574, 0.940980, 0.498609, 0.933586, 0.519326, 0.933586, 0.573320, 0.933586, 0.606257, 0.908135, 0.612006, 0.908511, 0.659581, 0.908135, 0.565920, 0.950042, 0.612295, 0.951630, 0.628471, 0.930396, 0.639337, 0.947493, 0.944734, 0.344118, 0.941273, 0.526647, 
615.0, 0.788511, 0.322581, 0.943516, 0.430574, 0.940980, 0.498609, 0.933586, 0.519326, 0.933586, 0.573320, 0.933586, 0.606257, 0.908135, 0.612006, 0.908511, 0.659581, 0.908135, 0.565920, 0.950042, 0.612295, 0.951630, 0.628471, 0.930396, 0.639337, 0.947493, 0.944734, 0.344118, 0.941273, 0.526647, 
622.0, 0.786778, 0.290323, 0.943516, 0.415197, 0.940980, 0.488000, 0.933586, 0.511212, 0.933586, 0.567020, 0.933586, 0.600939, 0.908135, 0.606493, 0.908511, 0.654262, 0.908135, 0.557719, 0.950042, 0.604445, 0.951630, 0.623277, 0.930396, 0.634802, 0.947493, 0.944734, 0.344118, 0.941273, 0.512018, 
623.0, 0.786778, 0.290323, 0.943516, 0.415197, 0.940980, 0.488000, 0.933586, 0.511212, 0.933586, 0.567020, 0.933586, 0.600939, 0.908135, 0.606493, 0.908511, 0.654262, 0.908135, 0.557719, 0.950042, 0.604445, 0.951630, 0.623277, 0.930396, 0.634802, 0.947493, 0.944734, 0.344118, 0.941273, 0.512018, 
624.0, 0.783297, 0.225806, 0.943516, 0.384441, 0.940980, 0.466783, 0.933586, 0.494983, 0.933586, 0.554278, 0.933586, 0.590208, 0.908135, 0.595364, 0.908511, 0.643623, 0.908135, 0.541315, 0.950042, 0.588745, 0.951630, 0.612889, 0.930396, 0.625734, 0.947493, 0.944734, 0.317647, 0.941273, 0.497389, 
628.0, 0.783297, 0.225806, 0.943516, 0.384441, 0.940980, 0.466783, 0.933586, 0.494983, 0.933586, 0.554278, 0.933586, 0.590208, 0.908135, 0.595364, 0.908511, 0.643623, 0.908135, 0.541315, 0.950042, 0.588745, 0.951630, 0.612889, 0.930396, 0.625734, 0.947493, 0.944734, 0.317647, 0.941273, 0.497389, 
629.0, 0.781552, 0.225806, 0.943516, 0.384441, 0.940980, 0.466783, 0.933586, 0.494983, 0.933586, 0.554278, 0.933586, 0.590208, 0.908135, 0.589748, 0.908511, 0.638260, 0.908135, 0.541315, 0.950042, 0.588745, 0.944421, 0.612889, 0.924355, 0.625734, 0.940676, 0.944734, 0.317647, 0.941273, 0.497389, 
631.0, 0.781552, 0.225806, 0.943516, 0.384441, 0.940980, 0.466783, 0.933586, 0.494983, 0.933586, 0.554278, 0.933586, 0.590208, 0.908135, 0.589748, 0.908511, 0.638260, 0.908135, 0.541315, 0.950042, 0.588745, 0.944421, 0.612889, 0.924355, 0.625734, 0.940676, 0.944734, 0.317647, 0.941273, 0.497389, 
637.0, 0.779800, 0.225806, 0.943516, 0.384441, 0.940980, 0.466783, 0.933586, 0.494983, 0.933586, 0.554278, 0.933586, 0.590208, 0.908135, 0.584077, 0.908511, 0.638260, 0.908135, 0.541315, 0.943535, 0.588745, 0.937156, 0.612889, 0.918273, 0.625734, 0.933810, 0.944734, 0.317647, 0.936955, 0.497389, 
