time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, r17_l, r17_r, r18_l, r18_r, r19_l, r19_r, 
57.0, 0.550000, 0.366667, 0.619792, 0.383333, 0.598253, 0.425000, 0.683333, 0.333333, 0.789474, 0.357143, 0.792453, 0.425926, 0.792453, 0.406250, 0.743243, 0.475309, 0.736842, 0.476563, 0.693069, 0.493007, 0.623457, 0.515789, 0.649351, 0.500000, 0.352941, 0.469565, 0.661972, 0.623377, 0.366667, 0.627358, 0.366667, 0.531579, 0.388889, 0.606897, 0.387097, 0.514535, 0.352941, 0.525114, 0.371429, 
58.0, 0.536667, 0.366667, 0.619792, 0.383333, 0.593886, 0.425000, 0.666667, 0.333333, 0.789474, 0.357143, 0.792453, 0.425926, 0.792453, 0.406250, 0.729730, 0.469136, 0.736842, 0.464844, 0.683168, 0.482517, 0.617284, 0.500000, 0.649351, 0.486928, 0.352941, 0.469565, 0.647887, 0.619048, 0.366667, 0.617925, 0.366667, 0.518421, 0.388889, 0.596552, 0.387097, 0.500000, 0.352941, 0.509132, 0.371429, 
59.0, 0.531111, 0.366667, 0.619792, 0.383333, 0.593886, 0.425000, 0.666667, 0.309524, 0.789474, 0.357143, 0.792453, 0.407407, 0.792453, 0.385417, 0.729730, 0.456790, 0.736842, 0.457031, 0.683168, 0.475524, 0.617284, 0.484211, 0.649351, 0.480392, 0.352941, 0.469565, 0.647887, 0.619048, 0.366667, 0.617925, 0.366667, 0.510526, 0.388889, 0.596552, 0.387097, 0.491279, 0.352941, 0.500000, 0.371429, 
60.0, 0.491111, 0.266667, 0.593750, 0.333333, 0.572052, 0.375000, 0.633333, 0.261905, 0.754386, 0.357143, 0.754717, 0.351852, 0.754717, 0.333333, 0.675676, 0.401235, 0.684211, 0.410156, 0.623762, 0.433566, 0.580247, 0.436842, 0.623377, 0.434641, 0.264706, 0.417391, 0.619718, 0.584416, 0.266667, 0.594340, 0.266667, 0.468421, 0.305556, 0.562069, 0.290323, 0.444767, 0.264706, 0.461187, 0.285714, 
61.0, 0.478889, 0.266667, 0.588542, 0.333333, 0.567686, 0.362500, 0.633333, 0.238095, 0.754386, 0.333333, 0.754717, 0.333333, 0.754717, 0.312500, 0.662162, 0.388889, 0.684211, 0.386719, 0.613861, 0.412587, 0.574074, 0.426316, 0.616883, 0.415033, 0.264706, 0.408696, 0.619718, 0.575758, 0.266667, 0.584906, 0.266667, 0.452632, 0.305556, 0.551724, 0.290323, 0.427326, 0.264706, 0.445205, 0.285714, 
62.0, 0.471111, 0.266667, 0.572917, 0.333333, 0.554585, 0.362500, 0.616667, 0.238095, 0.754386, 0.333333, 0.754717, 0.333333, 0.754717, 0.312500, 0.662162, 0.388889, 0.684211, 0.386719, 0.603960, 0.409091, 0.567901, 0.421053, 0.597403, 0.415033, 0.264706, 0.408696, 0.605634, 0.558442, 0.266667, 0.570755, 0.266667, 0.444737, 0.305556, 0.537931, 0.290323, 0.427326, 0.264706, 0.442922, 0.285714, 
63.0, 0.461111, 0.266667, 0.562500, 0.333333, 0.545852, 0.362500, 0.616667, 0.238095, 0.754386, 0.333333, 0.754717, 0.333333, 0.754717, 0.312500, 0.662162, 0.382716, 0.684211, 0.382813, 0.603960, 0.398601, 0.567901, 0.410526, 0.584416, 0.405229, 0.264706, 0.391304, 0.605634, 0.549784, 0.266667, 0.561321, 0.266667, 0.434211, 0.305556, 0.527586, 0.290323, 0.418605, 0.264706, 0.433790, 0.285714, 
64.0, 0.457778, 0.266667, 0.562500, 0.333333, 0.545852, 0.362500, 0.616667, 0.238095, 0.754386, 0.333333, 0.754717, 0.314815, 0.754717, 0.302083, 0.662162, 0.364198, 0.684211, 0.371094, 0.603960, 0.388112, 0.567901, 0.400000, 0.584416, 0.395425, 0.264706, 0.391304, 0.605634, 0.549784, 0.266667, 0.561321, 0.266667, 0.426316, 0.305556, 0.527586, 0.290323, 0.412791, 0.264706, 0.426941, 0.285714, 
65.0, 0.373333, 0.166667, 0.489583, 0.216667, 0.454148, 0.262500, 0.550000, 0.142857, 0.631579, 0.214286, 0.641509, 0.203704, 0.641509, 0.239583, 0.567568, 0.265432, 0.605263, 0.300781, 0.534653, 0.318182, 0.469136, 0.305263, 0.519481, 0.310458, 0.176471, 0.286957, 0.535211, 0.484848, 0.166667, 0.485849, 0.166667, 0.344737, 0.194444, 0.458621, 0.161290, 0.325581, 0.176471, 0.344749, 0.200000, 
66.0, 0.362222, 0.166667, 0.453125, 0.216667, 0.419214, 0.250000, 0.533333, 0.142857, 0.631579, 0.214286, 0.641509, 0.203704, 0.641509, 0.239583, 0.567568, 0.265432, 0.578947, 0.300781, 0.514851, 0.318182, 0.456790, 0.300000, 0.480519, 0.310458, 0.176471, 0.278261, 0.521127, 0.467532, 0.166667, 0.452830, 0.166667, 0.339474, 0.194444, 0.437931, 0.161290, 0.322674, 0.176471, 0.340183, 0.200000, 
67.0, 0.353333, 0.166667, 0.447917, 0.216667, 0.414847, 0.237500, 0.500000, 0.142857, 0.631579, 0.214286, 0.641509, 0.203704, 0.641509, 0.229167, 0.567568, 0.265432, 0.578947, 0.296875, 0.514851, 0.314685, 0.450617, 0.294737, 0.474026, 0.307190, 0.176471, 0.269565, 0.492958, 0.458874, 0.166667, 0.443396, 0.166667, 0.334211, 0.194444, 0.424138, 0.161290, 0.319767, 0.176471, 0.333333, 0.200000, 
68.0, 0.350000, 0.166667, 0.442708, 0.216667, 0.410480, 0.237500, 0.500000, 0.142857, 0.614035, 0.214286, 0.622642, 0.203704, 0.622642, 0.229167, 0.554054, 0.259259, 0.565789, 0.292969, 0.504950, 0.311189, 0.444444, 0.294737, 0.467532, 0.303922, 0.176471, 0.269565, 0.492958, 0.450216, 0.166667, 0.438679, 0.166667, 0.331579, 0.194444, 0.417241, 0.161290, 0.316860, 0.176471, 0.331050, 0.200000, 
69.0, 0.346667, 0.166667, 0.437500, 0.216667, 0.406114, 0.237500, 0.500000, 0.142857, 0.614035, 0.214286, 0.622642, 0.203704, 0.622642, 0.218750, 0.554054, 0.246914, 0.565789, 0.285156, 0.504950, 0.304196, 0.438272, 0.284211, 0.461039, 0.297386, 0.176471, 0.269565, 0.492958, 0.445887, 0.166667, 0.433962, 0.166667, 0.326316, 0.194444, 0.413793, 0.161290, 0.311047, 0.176471, 0.326484, 0.200000, 
71.0, 0.341111, 0.166667, 0.437500, 0.216667, 0.406114, 0.237500, 0.500000, 0.142857, 0.614035, 0.214286, 0.622642, 0.203704, 0.622642, 0.208333, 0.554054, 0.234568, 0.565789, 0.277344, 0.504950, 0.297203, 0.432099, 0.273684, 0.461039, 0.290850, 0.176471, 0.260870, 0.478873, 0.445887, 0.166667, 0.429245, 0.166667, 0.321053, 0.194444, 0.410345, 0.161290, 0.305233, 0.176471, 0.321918, 0.200000, 
72.0, 0.334444, 0.133333, 0.421875, 0.200000, 0.393013, 0.225000, 0.500000, 0.142857, 0.578947, 0.190476, 0.584906, 0.185185, 0.584906, 0.197917, 0.527027, 0.222222, 0.539474, 0.265625, 0.485149, 0.286713, 0.419753, 0.263158, 0.448052, 0.281046, 0.147059, 0.252174, 0.478873, 0.437229, 0.133333, 0.419811, 0.133333, 0.313158, 0.166667, 0.403448, 0.129032, 0.296512, 0.147059, 0.315068, 0.171429, 
73.0, 0.322222, 0.100000, 0.421875, 0.183333, 0.393013, 0.200000, 0.466667, 0.142857, 0.578947, 0.190476, 0.584906, 0.185185, 0.584906, 0.197917, 0.527027, 0.216049, 0.539474, 0.261719, 0.485149, 0.283217, 0.419753, 0.257895, 0.448052, 0.274510, 0.117647, 0.226087, 0.436620, 0.432900, 0.100000, 0.419811, 0.100000, 0.302632, 0.138889, 0.396552, 0.096774, 0.290698, 0.117647, 0.303653, 0.142857, 
74.0, 0.298889, 0.066667, 0.375000, 0.166667, 0.353712, 0.187500, 0.466667, 0.119048, 0.508772, 0.166667, 0.528302, 0.148148, 0.528302, 0.177083, 0.486486, 0.179012, 0.500000, 0.230469, 0.455446, 0.255245, 0.388889, 0.226316, 0.402597, 0.248366, 0.088235, 0.208696, 0.436620, 0.411255, 0.066667, 0.386792, 0.066667, 0.276316, 0.111111, 0.375862, 0.064516, 0.258721, 0.088235, 0.276256, 0.114286, 
76.0, 0.293333, 0.066667, 0.364583, 0.166667, 0.344978, 0.187500, 0.466667, 0.119048, 0.508772, 0.142857, 0.528302, 0.148148, 0.528302, 0.177083, 0.486486, 0.172840, 0.500000, 0.226563, 0.455446, 0.251748, 0.388889, 0.221053, 0.389610, 0.245098, 0.088235, 0.208696, 0.436620, 0.393939, 0.066667, 0.377358, 0.066667, 0.273684, 0.111111, 0.362069, 0.064516, 0.255814, 0.088235, 0.273973, 0.114286, 
77.0, 0.285556, 0.066667, 0.364583, 0.166667, 0.344978, 0.187500, 0.466667, 0.119048, 0.508772, 0.142857, 0.528302, 0.148148, 0.528302, 0.145833, 0.472973, 0.166667, 0.500000, 0.214844, 0.445545, 0.241259, 0.382716, 0.215789, 0.389610, 0.235294, 0.088235, 0.208696, 0.436620, 0.385281, 0.066667, 0.372642, 0.066667, 0.265789, 0.111111, 0.355172, 0.064516, 0.241279, 0.088235, 0.262557, 0.114286, 
78.0, 0.280000, 0.066667, 0.359375, 0.166667, 0.340611, 0.187500, 0.466667, 0.119048, 0.491228, 0.119048, 0.509434, 0.148148, 0.509434, 0.145833, 0.459459, 0.160494, 0.486842, 0.210938, 0.435644, 0.237762, 0.370370, 0.210526, 0.383117, 0.232026, 0.088235, 0.200000, 0.436620, 0.376623, 0.066667, 0.363208, 0.066667, 0.263158, 0.111111, 0.344828, 0.064516, 0.238372, 0.088235, 0.260274, 0.114286, 
79.0, 0.258889, 0.066667, 0.359375, 0.166667, 0.340611, 0.187500, 0.350000, 0.119048, 0.491228, 0.119048, 0.509434, 0.129630, 0.509434, 0.135417, 0.459459, 0.160494, 0.486842, 0.207031, 0.435644, 0.220280, 0.370370, 0.184211, 0.383117, 0.228758, 0.088235, 0.200000, 0.323944, 0.359307, 0.066667, 0.363208, 0.066667, 0.236842, 0.111111, 0.324138, 0.064516, 0.232558, 0.088235, 0.237443, 0.114286, 
80.0, 0.190000, 0.033333, 0.255208, 0.133333, 0.244541, 0.137500, 0.333333, 0.023810, 0.333333, 0.000000, 0.358491, 0.037037, 0.358491, 0.083333, 0.351351, 0.086420, 0.342105, 0.117188, 0.316832, 0.129371, 0.265432, 0.115789, 0.272727, 0.130719, 0.088235, 0.139130, 0.295775, 0.272727, 0.066667, 0.268868, 0.066667, 0.155263, 0.111111, 0.248276, 0.064516, 0.145349, 0.088235, 0.164384, 0.085714, 

