time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, 
385.0, 0.902140, 0.614955, 0.977349, 0.672438, 0.977851, 0.766507, 0.967503, 0.769871, 0.979590, 0.720022, 0.977851, 0.769961, 0.967503, 0.806748, 0.969663, 0.831867, 0.967503, 0.771528, 0.987255, 0.810386, 0.981509, 0.827369, 0.976355, 0.842026, 0.987046, 0.985957, 0.748067, 0.961454, 0.667534, 
392.0, 0.900438, 0.582589, 0.977349, 0.657495, 0.977851, 0.755861, 0.967503, 0.760919, 0.979590, 0.710671, 0.977851, 0.763898, 0.967503, 0.801768, 0.969663, 0.827848, 0.967503, 0.763049, 0.987255, 0.802441, 0.981509, 0.822262, 0.976355, 0.838054, 0.987046, 0.985957, 0.738716, 0.961454, 0.649967, 
394.0, 0.898736, 0.582589, 0.977349, 0.657495, 0.977851, 0.755861, 0.967503, 0.760919, 0.979590, 0.710671, 0.977851, 0.763898, 0.967503, 0.801768, 0.969663, 0.823829, 0.967503, 0.763049, 0.987255, 0.802441, 0.975177, 0.822262, 0.970291, 0.838054, 0.980422, 0.985957, 0.738716, 0.957906, 0.649967, 
403.0, 0.897033, 0.550223, 0.977349, 0.642552, 0.977851, 0.745215, 0.967503, 0.751967, 0.979590, 0.701320, 0.977851, 0.757836, 0.967503, 0.796788, 0.969663, 0.819811, 0.967503, 0.754571, 0.987255, 0.794496, 0.975177, 0.817155, 0.970291, 0.834083, 0.980422, 0.985957, 0.729365, 0.957906, 0.632401, 
410.0, 0.895331, 0.517857, 0.977349, 0.627609, 0.977851, 0.734569, 0.967503, 0.743015, 0.979590, 0.691969, 0.977851, 0.751773, 0.967503, 0.791808, 0.969663, 0.815792, 0.967503, 0.746093, 0.987255, 0.786551, 0.975177, 0.812047, 0.970291, 0.830111, 0.980422, 0.985957, 0.720015, 0.957906, 0.614834, 
415.0, 0.893629, 0.517857, 0.977349, 0.627609, 0.977851, 0.734569, 0.967503, 0.734063, 0.979590, 0.682618, 0.977851, 0.745710, 0.967503, 0.786829, 0.969663, 0.811773, 0.967503, 0.746093, 0.987255, 0.786551, 0.975177, 0.806940, 0.970291, 0.826139, 0.980422, 0.985957, 0.720015, 0.957906, 0.614834, 
417.0, 0.891927, 0.517857, 0.977349, 0.627609, 0.977851, 0.734569, 0.967503, 0.734063, 0.979590, 0.682618, 0.977851, 0.739648, 0.967503, 0.781849, 0.969663, 0.807755, 0.967503, 0.746093, 0.987255, 0.786551, 0.975177, 0.806940, 0.970291, 0.822167, 0.980422, 0.985957, 0.720015, 0.957906, 0.614834, 
420.0, 0.888523, 0.517857, 0.977349, 0.627609, 0.977851, 0.734569, 0.967503, 0.734063, 0.979590, 0.682618, 0.977851, 0.733585, 0.967503, 0.776869, 0.969663, 0.803736, 0.967503, 0.746093, 0.987255, 0.786551, 0.975177, 0.806940, 0.970291, 0.814223, 0.980422, 0.985957, 0.720015, 0.957906, 0.614834, 
426.0, 0.885118, 0.485491, 0.977349, 0.612666, 0.977851, 0.723923, 0.967503, 0.725111, 0.975492, 0.673267, 0.977851, 0.727522, 0.967503, 0.771889, 0.965845, 0.799717, 0.967503, 0.737614, 0.987255, 0.770662, 0.975177, 0.796726, 0.970291, 0.806280, 0.980422, 0.985957, 0.710664, 0.957906, 0.597267, 
429.0, 0.885118, 0.485491, 0.977349, 0.612666, 0.977851, 0.723923, 0.967503, 0.725111, 0.975492, 0.673267, 0.977851, 0.727522, 0.967503, 0.771889, 0.965845, 0.799717, 0.967503, 0.737614, 0.987255, 0.770662, 0.975177, 0.796726, 0.970291, 0.806280, 0.980422, 0.985957, 0.710664, 0.957906, 0.597267, 
432.0, 0.885118, 0.485491, 0.977349, 0.612666, 0.977851, 0.723923, 0.967503, 0.725111, 0.975492, 0.673267, 0.977851, 0.727522, 0.967503, 0.771889, 0.965845, 0.799717, 0.967503, 0.737614, 0.987255, 0.770662, 0.975177, 0.796726, 0.970291, 0.806280, 0.980422, 0.985957, 0.710664, 0.957906, 0.597267, 
438.0, 0.883410, 0.485491, 0.977349, 0.612666, 0.977851, 0.723923, 0.967503, 0.725111, 0.975492, 0.673267, 0.977851, 0.727522, 0.967503, 0.766876, 0.965845, 0.795678, 0.967503, 0.737614, 0.980717, 0.770662, 0.968803, 0.796726, 0.964189, 0.806280, 0.980422, 0.981217, 0.710664, 0.954345, 0.597267, 
446.0, 0.881701, 0.485491, 0.977349, 0.612666, 0.977851, 0.723923, 0.967503, 0.725111, 0.975492, 0.663916, 0.977851, 0.721409, 0.967503, 0.761864, 0.965845, 0.791639, 0.967503, 0.729136, 0.980717, 0.762717, 0.968803, 0.791618, 0.964189, 0.802288, 0.980422, 0.981217, 0.701313, 0.954345, 0.597267, 
448.0, 0.879992, 0.485491, 0.977349, 0.597723, 0.977851, 0.713278, 0.967503, 0.716047, 0.975492, 0.663916, 0.977851, 0.715295, 0.967503, 0.756852, 0.965845, 0.787600, 0.967503, 0.729136, 0.980717, 0.762717, 0.968803, 0.791618, 0.964189, 0.798297, 0.980422, 0.981217, 0.691962, 0.954345, 0.579701, 
449.0, 0.878283, 0.485491, 0.977349, 0.597723, 0.977851, 0.713278, 0.967503, 0.716047, 0.975492, 0.663916, 0.977851, 0.715295, 0.967503, 0.756852, 0.965845, 0.787600, 0.967503, 0.729136, 0.980717, 0.754772, 0.968803, 0.786511, 0.964189, 0.794305, 0.980422, 0.981217, 0.691962, 0.954345, 0.579701, 
455.0, 0.876575, 0.485491, 0.977349, 0.582780, 0.977851, 0.702632, 0.967503, 0.716047, 0.975492, 0.654565, 0.977851, 0.709181, 0.967503, 0.756852, 0.965845, 0.783561, 0.967503, 0.720658, 0.980717, 0.754772, 0.968803, 0.781404, 0.964189, 0.790314, 0.980422, 0.981217, 0.682611, 0.954345, 0.562134, 
456.0, 0.874866, 0.485491, 0.972761, 0.582780, 0.973365, 0.702632, 0.963386, 0.716047, 0.971376, 0.654565, 0.973365, 0.709181, 0.963386, 0.756852, 0.962013, 0.783561, 0.963386, 0.720658, 0.980717, 0.754772, 0.968803, 0.781404, 0.964189, 0.790314, 0.980422, 0.976476, 0.682611, 0.950784, 0.562134, 
460.0, 0.873157, 0.485491, 0.972761, 0.582780, 0.973365, 0.691986, 0.963386, 0.706983, 0.971376, 0.654565, 0.973365, 0.703068, 0.963386, 0.751840, 0.962013, 0.779522, 0.963386, 0.720658, 0.980717, 0.754772, 0.968803, 0.781404, 0.964189, 0.790314, 0.980422, 0.976476, 0.682611, 0.950784, 0.562134, 
461.0, 0.873157, 0.485491, 0.972761, 0.582780, 0.973365, 0.691986, 0.963386, 0.706983, 0.971376, 0.654565, 0.973365, 0.703068, 0.963386, 0.751840, 0.962013, 0.779522, 0.963386, 0.720658, 0.980717, 0.754772, 0.968803, 0.781404, 0.964189, 0.790314, 0.980422, 0.976476, 0.682611, 0.950784, 0.562134, 
463.0, 0.873157, 0.485491, 0.972761, 0.582780, 0.973365, 0.691986, 0.963386, 0.706983, 0.971376, 0.654565, 0.973365, 0.703068, 0.963386, 0.751840, 0.962013, 0.779522, 0.963386, 0.720658, 0.980717, 0.754772, 0.968803, 0.781404, 0.964189, 0.790314, 0.980422, 0.976476, 0.682611, 0.950784, 0.562134, 
465.0, 0.871442, 0.453125, 0.972761, 0.567837, 0.973365, 0.681340, 0.963386, 0.697919, 0.971376, 0.645215, 0.973365, 0.696954, 0.963386, 0.746827, 0.962013, 0.775483, 0.963386, 0.720658, 0.980717, 0.754772, 0.968803, 0.776263, 0.964189, 0.786302, 0.980422, 0.976476, 0.682611, 0.950784, 0.562134, 
473.0, 0.869726, 0.453125, 0.972761, 0.567837, 0.973365, 0.681340, 0.963386, 0.697919, 0.971376, 0.635864, 0.973365, 0.690841, 0.963386, 0.741815, 0.962013, 0.771444, 0.963386, 0.720658, 0.980717, 0.754772, 0.968803, 0.771122, 0.964189, 0.782290, 0.980422, 0.976476, 0.682611, 0.950784, 0.562134, 
475.0, 0.868011, 0.453125, 0.972761, 0.567837, 0.973365, 0.681340, 0.963386, 0.697919, 0.971376, 0.635864, 0.973365, 0.690841, 0.963386, 0.736803, 0.962013, 0.767405, 0.963386, 0.720658, 0.974135, 0.754772, 0.962387, 0.771122, 0.958047, 0.782290, 0.973707, 0.971736, 0.682611, 0.947210, 0.562134, 
476.0, 0.866296, 0.453125, 0.972761, 0.567837, 0.973365, 0.681340, 0.959269, 0.697919, 0.971376, 0.635864, 0.973365, 0.690841, 0.959269, 0.736803, 0.962013, 0.767405, 0.959269, 0.720658, 0.974135, 0.754772, 0.962387, 0.765982, 0.958047, 0.778279, 0.973707, 0.971736, 0.682611, 0.947210, 0.562134, 
481.0, 0.864580, 0.453125, 0.968172, 0.567837, 0.968880, 0.681340, 0.955152, 0.697919, 0.967260, 0.635864, 0.968880, 0.690841, 0.955152, 0.736803, 0.958180, 0.767405, 0.955152, 0.720658, 0.974135, 0.754772, 0.962387, 0.765982, 0.958047, 0.778279, 0.973707, 0.966996, 0.682611, 0.943635, 0.562134, 
488.0, 0.864580, 0.453125, 0.968172, 0.567837, 0.968880, 0.681340, 0.955152, 0.697919, 0.967260, 0.635864, 0.968880, 0.690841, 0.955152, 0.736803, 0.958180, 0.767405, 0.955152, 0.720658, 0.974135, 0.754772, 0.962387, 0.765982, 0.958047, 0.778279, 0.973707, 0.966996, 0.682611, 0.943635, 0.562134, 
490.0, 0.862861, 0.420759, 0.968172, 0.552894, 0.968880, 0.670694, 0.955152, 0.688855, 0.967260, 0.626513, 0.968880, 0.684672, 0.955152, 0.731756, 0.958180, 0.763345, 0.955152, 0.712078, 0.974135, 0.746742, 0.962387, 0.760841, 0.958047, 0.774246, 0.973707, 0.966996, 0.673130, 0.943635, 0.544567, 
491.0, 0.859424, 0.420759, 0.968172, 0.552894, 0.968880, 0.660048, 0.955152, 0.679792, 0.967260, 0.626513, 0.968880, 0.678504, 0.955152, 0.721663, 0.958180, 0.755224, 0.955152, 0.712078, 0.974135, 0.746742, 0.962387, 0.760841, 0.958047, 0.774246, 0.973707, 0.966996, 0.673130, 0.943635, 0.544567, 
495.0, 0.857705, 0.420759, 0.963584, 0.552894, 0.964394, 0.660048, 0.951035, 0.679792, 0.963144, 0.626513, 0.964394, 0.678504, 0.951035, 0.721663, 0.954347, 0.755224, 0.951035, 0.712078, 0.974135, 0.746742, 0.962387, 0.760841, 0.958047, 0.774246, 0.973707, 0.962256, 0.673130, 0.940061, 0.544567, 
498.0, 0.855986, 0.420759, 0.963584, 0.552894, 0.964394, 0.660048, 0.951035, 0.679792, 0.963144, 0.617162, 0.964394, 0.672336, 0.951035, 0.716616, 0.954347, 0.751164, 0.951035, 0.703499, 0.974135, 0.738713, 0.962387, 0.755700, 0.958047, 0.770214, 0.973707, 0.962256, 0.663650, 0.940061, 0.544567, 
500.0, 0.854267, 0.420759, 0.963584, 0.537951, 0.964394, 0.649402, 0.951035, 0.670728, 0.963144, 0.607811, 0.964394, 0.666168, 0.951035, 0.711570, 0.954347, 0.747104, 0.951035, 0.694920, 0.974135, 0.730683, 0.962387, 0.750559, 0.958047, 0.766181, 0.973707, 0.962256, 0.654169, 0.940061, 0.527001, 
502.0, 0.852548, 0.420759, 0.963584, 0.537951, 0.964394, 0.649402, 0.951035, 0.670728, 0.963144, 0.607811, 0.964394, 0.666168, 0.951035, 0.711570, 0.954347, 0.747104, 0.951035, 0.686341, 0.974135, 0.730683, 0.962387, 0.745418, 0.958047, 0.762149, 0.973707, 0.962256, 0.644688, 0.940061, 0.527001, 
503.0, 0.850829, 0.420759, 0.963584, 0.537951, 0.964394, 0.649402, 0.951035, 0.670728, 0.963144, 0.607811, 0.964394, 0.666168, 0.951035, 0.711570, 0.954347, 0.747104, 0.951035, 0.677761, 0.974135, 0.722654, 0.962387, 0.740278, 0.958047, 0.758116, 0.973707, 0.962256, 0.644688, 0.940061, 0.527001, 
504.0, 0.849110, 0.420759, 0.963584, 0.537951, 0.964394, 0.649402, 0.951035, 0.670728, 0.963144, 0.598460, 0.964394, 0.659999, 0.951035, 0.706523, 0.954347, 0.743043, 0.951035, 0.669182, 0.974135, 0.714624, 0.962387, 0.735137, 0.958047, 0.754083, 0.973707, 0.962256, 0.635208, 0.940061, 0.527001, 
515.0, 0.847392, 0.420759, 0.963584, 0.523008, 0.964394, 0.638756, 0.951035, 0.670728, 0.963144, 0.589109, 0.964394, 0.653831, 0.951035, 0.706523, 0.954347, 0.738983, 0.951035, 0.660603, 0.974135, 0.714624, 0.962387, 0.729996, 0.958047, 0.750051, 0.973707, 0.962256, 0.625727, 0.940061, 0.509434, 
518.0, 0.845673, 0.420759, 0.963584, 0.523008, 0.964394, 0.638756, 0.951035, 0.670728, 0.959028, 0.589109, 0.964394, 0.653831, 0.951035, 0.706523, 0.950514, 0.738983, 0.951035, 0.652024, 0.974135, 0.706595, 0.962387, 0.724855, 0.958047, 0.746018, 0.973707, 0.962256, 0.625727, 0.940061, 0.509434, 
525.0, 0.843954, 0.420759, 0.963584, 0.508065, 0.964394, 0.638756, 0.951035, 0.661664, 0.959028, 0.589109, 0.964394, 0.647663, 0.951035, 0.701477, 0.950514, 0.734923, 0.951035, 0.652024, 0.974135, 0.706595, 0.962387, 0.724855, 0.958047, 0.741986, 0.973707, 0.962256, 0.625727, 0.940061, 0.491867, 
526.0, 0.843954, 0.420759, 0.963584, 0.508065, 0.964394, 0.638756, 0.951035, 0.661664, 0.959028, 0.589109, 0.964394, 0.647663, 0.951035, 0.701477, 0.950514, 0.734923, 0.951035, 0.652024, 0.974135, 0.706595, 0.962387, 0.724855, 0.958047, 0.741986, 0.973707, 0.962256, 0.625727, 0.940061, 0.491867, 
529.0, 0.842232, 0.420759, 0.963584, 0.508065, 0.964394, 0.638756, 0.951035, 0.661664, 0.954912, 0.589109, 0.964394, 0.647663, 0.951035, 0.701477, 0.946682, 0.734923, 0.951035, 0.652024, 0.974135, 0.706595, 0.962387, 0.719678, 0.958047, 0.737931, 0.973707, 0.962256, 0.625727, 0.940061, 0.491867, 
530.0, 0.840506, 0.420759, 0.963584, 0.508065, 0.964394, 0.638756, 0.951035, 0.661664, 0.954912, 0.589109, 0.964394, 0.647663, 0.951035, 0.701477, 0.946682, 0.734923, 0.951035, 0.643444, 0.974135, 0.698565, 0.962387, 0.714500, 0.958047, 0.733877, 0.973707, 0.962256, 0.616246, 0.940061, 0.491867, 
533.0, 0.838780, 0.420759, 0.963584, 0.508065, 0.964394, 0.638756, 0.951035, 0.661664, 0.954912, 0.589109, 0.964394, 0.647663, 0.951035, 0.701477, 0.946682, 0.734923, 0.951035, 0.643444, 0.974135, 0.690536, 0.962387, 0.709322, 0.958047, 0.729822, 0.973707, 0.962256, 0.616246, 0.940061, 0.491867, 
535.0, 0.837054, 0.420759, 0.963584, 0.508065, 0.964394, 0.638756, 0.951035, 0.661664, 0.954912, 0.579758, 0.964394, 0.641495, 0.951035, 0.696430, 0.946682, 0.730862, 0.951035, 0.634865, 0.974135, 0.682506, 0.962387, 0.704145, 0.958047, 0.725768, 0.973707, 0.962256, 0.606765, 0.940061, 0.491867, 
536.0, 0.835328, 0.420759, 0.963584, 0.508065, 0.964394, 0.638756, 0.946900, 0.661664, 0.954912, 0.579758, 0.964394, 0.641495, 0.946900, 0.696430, 0.942833, 0.730862, 0.946900, 0.634865, 0.974135, 0.682506, 0.962387, 0.704145, 0.958047, 0.725768, 0.973707, 0.962256, 0.606765, 0.936473, 0.491867, 
537.0, 0.833602, 0.420759, 0.963584, 0.508065, 0.964394, 0.628110, 0.946900, 0.652600, 0.954912, 0.579758, 0.964394, 0.635327, 0.946900, 0.691384, 0.942833, 0.726802, 0.946900, 0.634865, 0.974135, 0.682506, 0.962387, 0.704145, 0.958047, 0.725768, 0.973707, 0.962256, 0.606765, 0.936473, 0.491867, 
540.0, 0.831876, 0.420759, 0.963584, 0.508065, 0.964394, 0.628110, 0.946900, 0.652600, 0.954912, 0.570407, 0.964394, 0.629158, 0.946900, 0.686337, 0.942833, 0.722742, 0.946900, 0.626286, 0.974135, 0.674477, 0.962387, 0.698967, 0.958047, 0.721713, 0.973707, 0.962256, 0.597285, 0.936473, 0.491867, 
541.0, 0.831876, 0.420759, 0.963584, 0.508065, 0.964394, 0.628110, 0.946900, 0.652600, 0.954912, 0.570407, 0.964394, 0.629158, 0.946900, 0.686337, 0.942833, 0.722742, 0.946900, 0.626286, 0.974135, 0.674477, 0.962387, 0.698967, 0.958047, 0.721713, 0.973707, 0.962256, 0.597285, 0.936473, 0.491867, 
542.0, 0.830147, 0.420759, 0.963584, 0.508065, 0.964394, 0.628110, 0.946900, 0.652600, 0.954912, 0.570407, 0.964394, 0.629158, 0.946900, 0.686337, 0.942833, 0.722742, 0.946900, 0.626286, 0.974135, 0.674477, 0.962387, 0.693751, 0.958047, 0.717636, 0.973707, 0.962256, 0.597285, 0.936473, 0.491867, 
544.0, 0.828417, 0.420759, 0.958973, 0.508065, 0.959888, 0.628110, 0.942765, 0.652600, 0.950778, 0.570407, 0.959888, 0.629158, 0.942765, 0.686337, 0.938985, 0.722742, 0.942765, 0.626286, 0.974135, 0.674477, 0.962387, 0.693751, 0.958047, 0.713558, 0.973707, 0.962256, 0.597285, 0.936473, 0.491867, 
545.0, 0.826688, 0.420759, 0.958973, 0.508065, 0.959888, 0.628110, 0.938630, 0.652600, 0.950778, 0.570407, 0.959888, 0.629158, 0.938630, 0.686337, 0.935137, 0.722742, 0.938630, 0.626286, 0.974135, 0.674477, 0.962387, 0.693751, 0.958047, 0.713558, 0.973707, 0.962256, 0.597285, 0.932885, 0.491867, 
546.0, 0.826688, 0.420759, 0.958973, 0.508065, 0.959888, 0.628110, 0.938630, 0.652600, 0.950778, 0.570407, 0.959888, 0.629158, 0.938630, 0.686337, 0.935137, 0.722742, 0.938630, 0.626286, 0.974135, 0.674477, 0.962387, 0.693751, 0.958047, 0.713558, 0.973707, 0.962256, 0.597285, 0.932885, 0.491867, 
547.0, 0.824955, 0.420759, 0.958973, 0.508065, 0.959888, 0.628110, 0.938630, 0.643277, 0.950778, 0.570407, 0.959888, 0.629158, 0.938630, 0.681215, 0.935137, 0.718635, 0.938630, 0.626286, 0.974135, 0.674477, 0.962387, 0.693751, 0.958047, 0.713558, 0.973707, 0.957492, 0.597285, 0.929297, 0.491867, 
548.0, 0.819755, 0.420759, 0.954363, 0.492188, 0.955381, 0.617091, 0.934495, 0.633954, 0.946644, 0.560739, 0.955381, 0.622867, 0.934495, 0.676093, 0.931289, 0.714529, 0.934495, 0.608644, 0.967508, 0.658026, 0.955928, 0.683240, 0.951866, 0.705356, 0.966945, 0.952729, 0.577702, 0.925709, 0.472949, 
550.0, 0.816289, 0.420759, 0.949752, 0.492188, 0.950875, 0.617091, 0.930360, 0.633954, 0.938377, 0.560739, 0.950875, 0.622867, 0.930360, 0.676093, 0.923592, 0.714529, 0.930360, 0.599823, 0.960881, 0.658026, 0.949469, 0.677984, 0.945685, 0.701255, 0.960183, 0.947965, 0.577702, 0.922121, 0.472949, 
552.0, 0.812823, 0.420759, 0.945142, 0.492188, 0.946368, 0.617091, 0.926225, 0.633954, 0.934243, 0.560739, 0.946368, 0.622867, 0.926225, 0.676093, 0.919744, 0.714529, 0.926225, 0.599823, 0.960881, 0.658026, 0.949469, 0.677984, 0.945685, 0.693054, 0.960183, 0.947965, 0.577702, 0.922121, 0.472949, 
553.0, 0.812823, 0.420759, 0.945142, 0.492188, 0.946368, 0.617091, 0.926225, 0.633954, 0.934243, 0.560739, 0.946368, 0.622867, 0.926225, 0.676093, 0.919744, 0.714529, 0.926225, 0.599823, 0.960881, 0.658026, 0.949469, 0.677984, 0.945685, 0.693054, 0.960183, 0.947965, 0.577702, 0.922121, 0.472949, 
554.0, 0.809349, 0.420759, 0.945142, 0.492188, 0.941840, 0.606071, 0.922072, 0.624631, 0.930090, 0.560739, 0.946368, 0.622867, 0.922072, 0.670971, 0.915879, 0.710422, 0.922072, 0.599823, 0.954208, 0.658026, 0.949469, 0.677984, 0.945685, 0.693054, 0.953373, 0.947965, 0.577702, 0.914917, 0.472949, 
557.0, 0.807613, 0.420759, 0.945142, 0.492188, 0.941840, 0.606071, 0.922072, 0.624631, 0.930090, 0.560739, 0.946368, 0.622867, 0.922072, 0.670971, 0.915879, 0.710422, 0.922072, 0.599823, 0.954208, 0.649801, 0.949469, 0.672728, 0.945685, 0.688953, 0.953373, 0.947965, 0.577702, 0.914917, 0.472949, 
559.0, 0.805876, 0.420759, 0.940509, 0.492188, 0.937312, 0.606071, 0.917918, 0.624631, 0.925938, 0.560739, 0.941840, 0.622867, 0.917918, 0.670971, 0.912015, 0.710422, 0.917918, 0.599823, 0.954208, 0.649801, 0.949469, 0.667473, 0.945685, 0.684852, 0.953373, 0.947965, 0.577702, 0.914917, 0.472949, 
563.0, 0.804139, 0.420759, 0.940509, 0.492188, 0.937312, 0.606071, 0.917918, 0.624631, 0.925938, 0.551071, 0.941840, 0.616575, 0.917918, 0.665849, 0.912015, 0.706316, 0.917918, 0.591002, 0.954208, 0.641575, 0.949469, 0.662217, 0.945685, 0.680751, 0.953373, 0.947965, 0.577702, 0.914917, 0.472949, 
564.0, 0.802402, 0.420759, 0.940509, 0.492188, 0.937312, 0.606071, 0.917918, 0.624631, 0.925938, 0.551071, 0.941840, 0.616575, 0.917918, 0.665849, 0.912015, 0.706316, 0.917918, 0.591002, 0.954208, 0.641575, 0.949469, 0.656961, 0.945685, 0.676650, 0.953373, 0.947965, 0.577702, 0.914917, 0.472949, 
566.0, 0.802402, 0.420759, 0.940509, 0.492188, 0.937312, 0.606071, 0.917918, 0.624631, 0.925938, 0.551071, 0.941840, 0.616575, 0.917918, 0.665849, 0.912015, 0.706316, 0.917918, 0.591002, 0.954208, 0.641575, 0.949469, 0.656961, 0.945685, 0.676650, 0.953373, 0.947965, 0.577702, 0.914917, 0.472949, 
567.0, 0.802402, 0.420759, 0.940509, 0.492188, 0.937312, 0.606071, 0.917918, 0.624631, 0.925938, 0.551071, 0.941840, 0.616575, 0.917918, 0.665849, 0.912015, 0.706316, 0.917918, 0.591002, 0.954208, 0.641575, 0.949469, 0.656961, 0.945685, 0.676650, 0.953373, 0.947965, 0.577702, 0.914917, 0.472949, 
570.0, 0.802402, 0.420759, 0.940509, 0.492188, 0.937312, 0.606071, 0.917918, 0.624631, 0.925938, 0.551071, 0.941840, 0.616575, 0.917918, 0.665849, 0.912015, 0.706316, 0.917918, 0.591002, 0.954208, 0.641575, 0.949469, 0.656961, 0.945685, 0.676650, 0.953373, 0.947965, 0.577702, 0.914917, 0.472949, 
571.0, 0.800654, 0.420759, 0.940509, 0.476310, 0.937312, 0.595052, 0.917918, 0.615309, 0.925938, 0.541403, 0.941840, 0.610284, 0.917918, 0.660727, 0.912015, 0.702185, 0.917918, 0.591002, 0.954208, 0.641575, 0.949469, 0.651663, 0.945685, 0.672524, 0.953373, 0.947965, 0.577702, 0.914917, 0.472949, 
573.0, 0.798906, 0.420759, 0.940509, 0.476310, 0.937312, 0.595052, 0.917918, 0.615309, 0.925938, 0.541403, 0.941840, 0.603992, 0.917918, 0.655605, 0.912015, 0.698055, 0.917918, 0.591002, 0.954208, 0.641575, 0.949469, 0.651663, 0.945685, 0.672524, 0.953373, 0.943128, 0.577702, 0.911286, 0.472949, 
575.0, 0.797158, 0.388393, 0.940509, 0.460433, 0.937312, 0.584032, 0.917918, 0.605986, 0.925938, 0.541403, 0.941840, 0.597700, 0.917918, 0.650484, 0.912015, 0.693924, 0.917918, 0.591002, 0.954208, 0.641575, 0.949469, 0.651663, 0.945685, 0.668398, 0.953373, 0.943128, 0.577702, 0.911286, 0.472949, 
578.0, 0.795410, 0.388393, 0.940509, 0.460433, 0.937312, 0.584032, 0.917918, 0.605986, 0.925938, 0.541403, 0.941840, 0.597700, 0.917918, 0.650484, 0.912015, 0.693924, 0.917918, 0.591002, 0.954208, 0.633350, 0.949469, 0.646365, 0.945685, 0.664272, 0.953373, 0.943128, 0.577702, 0.911286, 0.472949, 
579.0, 0.793661, 0.356027, 0.940509, 0.460433, 0.937312, 0.573013, 0.917918, 0.596663, 0.925938, 0.541403, 0.941840, 0.591409, 0.917918, 0.645362, 0.912015, 0.689794, 0.917918, 0.591002, 0.954208, 0.633350, 0.949469, 0.646365, 0.945685, 0.660146, 0.953373, 0.943128, 0.577702, 0.911286, 0.472949, 
586.0, 0.791913, 0.356027, 0.940509, 0.460433, 0.937312, 0.573013, 0.917918, 0.596663, 0.921749, 0.541403, 0.941840, 0.591409, 0.917918, 0.645362, 0.908117, 0.689794, 0.917918, 0.591002, 0.954208, 0.633350, 0.949469, 0.641067, 0.945685, 0.656020, 0.953373, 0.943128, 0.577702, 0.911286, 0.472949, 
594.0, 0.788417, 0.356027, 0.935830, 0.460433, 0.932740, 0.573013, 0.913727, 0.596663, 0.917559, 0.541403, 0.937268, 0.591409, 0.913727, 0.645362, 0.904220, 0.685663, 0.913727, 0.591002, 0.947489, 0.633350, 0.942921, 0.635769, 0.939423, 0.651894, 0.946514, 0.938292, 0.577702, 0.907655, 0.472949, 
595.0, 0.786669, 0.323661, 0.935830, 0.444556, 0.932740, 0.561993, 0.913727, 0.587340, 0.917559, 0.531735, 0.937268, 0.585117, 0.913727, 0.640240, 0.904220, 0.681533, 0.913727, 0.591002, 0.947489, 0.625125, 0.942921, 0.630471, 0.939423, 0.647768, 0.946514, 0.938292, 0.567910, 0.907655, 0.454031, 
596.0, 0.786669, 0.323661, 0.935830, 0.444556, 0.932740, 0.561993, 0.913727, 0.587340, 0.917559, 0.531735, 0.937268, 0.585117, 0.913727, 0.640240, 0.904220, 0.681533, 0.913727, 0.591002, 0.947489, 0.625125, 0.942921, 0.630471, 0.939423, 0.647768, 0.946514, 0.938292, 0.567910, 0.907655, 0.454031, 
598.0, 0.784917, 0.323661, 0.931150, 0.444556, 0.928168, 0.561993, 0.909536, 0.587340, 0.913369, 0.531735, 0.932696, 0.585117, 0.909536, 0.640240, 0.900322, 0.681533, 0.909536, 0.591002, 0.947489, 0.625125, 0.942921, 0.630471, 0.939423, 0.647768, 0.946514, 0.938292, 0.567910, 0.907655, 0.454031, 
600.0, 0.783165, 0.323661, 0.931150, 0.444556, 0.928168, 0.561993, 0.909536, 0.587340, 0.913369, 0.531735, 0.932696, 0.585117, 0.909536, 0.635118, 0.900322, 0.677377, 0.909536, 0.591002, 0.947489, 0.625125, 0.942921, 0.630471, 0.939423, 0.647768, 0.946514, 0.938292, 0.567910, 0.907655, 0.454031, 
612.0, 0.781413, 0.323661, 0.931150, 0.444556, 0.928168, 0.561993, 0.905344, 0.587340, 0.913369, 0.531735, 0.928124, 0.585117, 0.905344, 0.635118, 0.896425, 0.677377, 0.905344, 0.591002, 0.947489, 0.625125, 0.942921, 0.630471, 0.939423, 0.647768, 0.946514, 0.938292, 0.567910, 0.904010, 0.454031, 
615.0, 0.781413, 0.323661, 0.931150, 0.444556, 0.928168, 0.561993, 0.905344, 0.587340, 0.913369, 0.531735, 0.928124, 0.585117, 0.905344, 0.635118, 0.896425, 0.677377, 0.905344, 0.591002, 0.947489, 0.625125, 0.942921, 0.630471, 0.939423, 0.647768, 0.946514, 0.938292, 0.567910, 0.904010, 0.454031, 
