time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, 
2.362765, 0.706043, 0.601673, 0.923077, 0.923077, 0.592868, 0.835294, 0.598291, 0.793548, 0.598291, 0.791667, 0.598291, 0.769912, 0.598291, 0.618687, 0.923077, 0.630884, 0.923077, 0.770370, 0.597895, 
2.384668, 0.703984, 0.601673, 0.923077, 0.923077, 0.592868, 0.835294, 0.598291, 0.793548, 0.598291, 0.786458, 0.598291, 0.765487, 0.598291, 0.618687, 0.923077, 0.630884, 0.923077, 0.770370, 0.597895, 
2.433949, 0.701926, 0.601673, 0.923077, 0.923077, 0.592868, 0.823529, 0.598291, 0.787097, 0.598291, 0.781250, 0.598291, 0.761062, 0.598291, 0.618687, 0.923077, 0.630884, 0.923077, 0.770370, 0.597895, 
2.455852, 0.699867, 0.601673, 0.903846, 0.903846, 0.592868, 0.811765, 0.598291, 0.780645, 0.598291, 0.776042, 0.598291, 0.756637, 0.598291, 0.618687, 0.903846, 0.630884, 0.903846, 0.770370, 0.597895, 
2.480493, 0.697809, 0.601673, 0.903846, 0.903846, 0.592868, 0.800000, 0.598291, 0.774194, 0.598291, 0.770833, 0.598291, 0.752212, 0.598291, 0.618687, 0.903846, 0.630884, 0.903846, 0.770370, 0.597895, 
2.609172, 0.695750, 0.601673, 0.884615, 0.884615, 0.592868, 0.788235, 0.598291, 0.767742, 0.598291, 0.765625, 0.598291, 0.747788, 0.598291, 0.618687, 0.884615, 0.630884, 0.884615, 0.770370, 0.597895, 
2.631075, 0.693692, 0.601673, 0.884615, 0.884615, 0.592868, 0.788235, 0.598291, 0.767742, 0.598291, 0.765625, 0.598291, 0.747788, 0.598291, 0.618687, 0.884615, 0.630884, 0.884615, 0.762963, 0.597895, 
2.672142, 0.691634, 0.601673, 0.884615, 0.884615, 0.592868, 0.776471, 0.598291, 0.761290, 0.598291, 0.760417, 0.598291, 0.743363, 0.598291, 0.618687, 0.884615, 0.630884, 0.884615, 0.762963, 0.597895, 
2.696783, 0.689575, 0.601673, 0.884615, 0.884615, 0.592868, 0.776471, 0.598291, 0.761290, 0.598291, 0.760417, 0.598291, 0.743363, 0.598291, 0.612795, 0.884615, 0.625877, 0.884615, 0.762963, 0.597895, 
2.704997, 0.687517, 0.601673, 0.884615, 0.884615, 0.592868, 0.776471, 0.598291, 0.761290, 0.598291, 0.760417, 0.598291, 0.743363, 0.598291, 0.606902, 0.884615, 0.620870, 0.884615, 0.762963, 0.597895, 
2.740589, 0.685458, 0.601673, 0.884615, 0.884615, 0.592868, 0.764706, 0.598291, 0.754839, 0.598291, 0.755208, 0.598291, 0.738938, 0.598291, 0.606902, 0.884615, 0.620870, 0.884615, 0.762963, 0.597895, 
2.767967, 0.685458, 0.601673, 0.884615, 0.884615, 0.592868, 0.764706, 0.598291, 0.754839, 0.598291, 0.755208, 0.598291, 0.738938, 0.598291, 0.606902, 0.884615, 0.620870, 0.884615, 0.762963, 0.597895, 
2.770705, 0.683394, 0.592417, 0.884615, 0.884615, 0.584020, 0.764706, 0.590418, 0.754839, 0.590418, 0.755208, 0.590418, 0.738938, 0.590418, 0.600952, 0.884615, 0.615863, 0.884615, 0.762963, 0.587218, 
2.778919, 0.681329, 0.583160, 0.884615, 0.884615, 0.575171, 0.764706, 0.582546, 0.754839, 0.582546, 0.755208, 0.582546, 0.738938, 0.582546, 0.595002, 0.884615, 0.610856, 0.884615, 0.762963, 0.587218, 
2.861054, 0.679264, 0.583160, 0.884615, 0.884615, 0.575171, 0.764706, 0.582546, 0.754839, 0.582546, 0.755208, 0.582546, 0.738938, 0.582546, 0.589052, 0.884615, 0.605849, 0.884615, 0.762963, 0.587218, 
2.915811, 0.677200, 0.573904, 0.884615, 0.884615, 0.566322, 0.764706, 0.574674, 0.754839, 0.574674, 0.755208, 0.574674, 0.738938, 0.574674, 0.583102, 0.884615, 0.600842, 0.884615, 0.762963, 0.576541, 
2.989733, 0.675135, 0.564647, 0.884615, 0.884615, 0.557473, 0.764706, 0.566802, 0.754839, 0.566802, 0.755208, 0.566802, 0.738938, 0.566802, 0.577152, 0.884615, 0.595835, 0.884615, 0.762963, 0.576541, 
3.00616, 0.673070, 0.564647, 0.884615, 0.884615, 0.557473, 0.764706, 0.566802, 0.748387, 0.566802, 0.750000, 0.566802, 0.734513, 0.566802, 0.577152, 0.884615, 0.595835, 0.884615, 0.762963, 0.576541, 
3.008898, 0.671006, 0.555391, 0.884615, 0.884615, 0.548624, 0.764706, 0.558929, 0.748387, 0.558929, 0.750000, 0.558929, 0.734513, 0.558929, 0.577152, 0.884615, 0.595835, 0.884615, 0.762963, 0.576541, 
3.028063, 0.668941, 0.555391, 0.884615, 0.884615, 0.548624, 0.764706, 0.558929, 0.748387, 0.558929, 0.750000, 0.558929, 0.734513, 0.558929, 0.577152, 0.884615, 0.595835, 0.884615, 0.762963, 0.576541, 
3.058179, 0.666877, 0.555391, 0.884615, 0.884615, 0.548624, 0.752941, 0.558929, 0.741935, 0.558929, 0.744792, 0.558929, 0.730088, 0.558929, 0.577152, 0.884615, 0.595835, 0.884615, 0.762963, 0.576541, 
3.074606, 0.666877, 0.555391, 0.884615, 0.884615, 0.548624, 0.752941, 0.558929, 0.741935, 0.558929, 0.744792, 0.558929, 0.730088, 0.558929, 0.577152, 0.884615, 0.595835, 0.884615, 0.762963, 0.576541, 
3.08282, 0.664806, 0.555391, 0.884615, 0.884615, 0.548624, 0.752941, 0.558929, 0.741935, 0.558929, 0.739547, 0.558929, 0.725637, 0.558929, 0.577152, 0.884615, 0.595835, 0.884615, 0.762963, 0.576541, 
3.154004, 0.662734, 0.555391, 0.865385, 0.865385, 0.548624, 0.741176, 0.558929, 0.735427, 0.558929, 0.734302, 0.558929, 0.721185, 0.558929, 0.577152, 0.865385, 0.595835, 0.865385, 0.762963, 0.576541, 
3.225188, 0.660663, 0.555391, 0.846154, 0.846154, 0.548624, 0.729412, 0.558929, 0.728919, 0.558929, 0.729057, 0.558929, 0.716733, 0.558929, 0.577152, 0.846154, 0.595835, 0.846154, 0.762963, 0.576541, 
3.252567, 0.658592, 0.555391, 0.846154, 0.846154, 0.548624, 0.729412, 0.558929, 0.728919, 0.558929, 0.729057, 0.558929, 0.716733, 0.558929, 0.577152, 0.846154, 0.595835, 0.846154, 0.762963, 0.576541, 
3.263518, 0.656521, 0.555391, 0.846154, 0.846154, 0.548624, 0.729412, 0.558929, 0.728919, 0.558929, 0.729057, 0.558929, 0.712281, 0.558929, 0.577152, 0.846154, 0.595835, 0.846154, 0.755556, 0.576541, 
3.27447, 0.654450, 0.555391, 0.846154, 0.846154, 0.548624, 0.729412, 0.558929, 0.722411, 0.558929, 0.723812, 0.558929, 0.707830, 0.558929, 0.577152, 0.846154, 0.595835, 0.846154, 0.748148, 0.576541, 
3.33744, 0.652379, 0.555391, 0.846154, 0.846154, 0.548624, 0.729412, 0.558929, 0.722411, 0.558929, 0.723812, 0.558929, 0.707830, 0.558929, 0.577152, 0.846154, 0.595835, 0.846154, 0.748148, 0.576541, 
3.378508, 0.650308, 0.555391, 0.846154, 0.846154, 0.548624, 0.729412, 0.558929, 0.722411, 0.558929, 0.718567, 0.558929, 0.703378, 0.558929, 0.577152, 0.846154, 0.595835, 0.846154, 0.748148, 0.576541, 
3.403149, 0.648237, 0.546134, 0.846154, 0.846154, 0.539776, 0.729412, 0.551057, 0.722411, 0.551057, 0.718567, 0.551057, 0.703378, 0.551057, 0.571202, 0.846154, 0.590828, 0.846154, 0.748148, 0.565865, 
3.411362, 0.646166, 0.546134, 0.846154, 0.846154, 0.539776, 0.729412, 0.551057, 0.715903, 0.551057, 0.713322, 0.551057, 0.698926, 0.551057, 0.571202, 0.846154, 0.590828, 0.846154, 0.748148, 0.565865, 
3.416838, 0.644095, 0.536878, 0.846154, 0.846154, 0.530927, 0.729412, 0.543185, 0.715903, 0.543185, 0.713322, 0.543185, 0.698926, 0.543185, 0.565252, 0.846154, 0.585821, 0.846154, 0.748148, 0.555188, 
3.455168, 0.644095, 0.536878, 0.846154, 0.846154, 0.530927, 0.729412, 0.543185, 0.715903, 0.543185, 0.713322, 0.543185, 0.698926, 0.543185, 0.565252, 0.846154, 0.585821, 0.846154, 0.748148, 0.555188, 
3.468857, 0.642017, 0.536878, 0.846154, 0.846154, 0.530927, 0.729412, 0.543185, 0.715903, 0.543185, 0.713322, 0.543185, 0.698926, 0.543185, 0.559302, 0.846154, 0.580814, 0.846154, 0.748148, 0.555188, 
3.482546, 0.639940, 0.536878, 0.846154, 0.846154, 0.530927, 0.729412, 0.543185, 0.715903, 0.543185, 0.713322, 0.543185, 0.698926, 0.543185, 0.559302, 0.846154, 0.580814, 0.846154, 0.748148, 0.555188, 
3.493498, 0.639940, 0.536878, 0.846154, 0.846154, 0.530927, 0.729412, 0.543185, 0.715903, 0.543185, 0.713322, 0.543185, 0.698926, 0.543185, 0.559302, 0.846154, 0.580814, 0.846154, 0.748148, 0.555188, 
3.504449, 0.639940, 0.536878, 0.846154, 0.846154, 0.530927, 0.729412, 0.543185, 0.715903, 0.543185, 0.713322, 0.543185, 0.698926, 0.543185, 0.559302, 0.846154, 0.580814, 0.846154, 0.748148, 0.555188, 
3.537303, 0.637848, 0.536878, 0.846154, 0.846154, 0.530927, 0.729412, 0.543185, 0.715903, 0.543185, 0.713322, 0.543185, 0.698926, 0.543185, 0.553223, 0.846154, 0.575763, 0.846154, 0.748148, 0.555188, 
3.540041, 0.635757, 0.536878, 0.846154, 0.846154, 0.530927, 0.729412, 0.543185, 0.715903, 0.543185, 0.713322, 0.543185, 0.698926, 0.543185, 0.553223, 0.846154, 0.575763, 0.846154, 0.740667, 0.555188, 
3.550992, 0.633666, 0.536878, 0.846154, 0.846154, 0.530927, 0.729412, 0.543185, 0.715903, 0.543185, 0.713322, 0.543185, 0.698926, 0.543185, 0.553223, 0.846154, 0.575763, 0.846154, 0.733185, 0.555188, 
3.59206, 0.631574, 0.527459, 0.846154, 0.846154, 0.521928, 0.729412, 0.535197, 0.715903, 0.535197, 0.713322, 0.535197, 0.698926, 0.535197, 0.547143, 0.846154, 0.570713, 0.846154, 0.733185, 0.544511, 
3.608487, 0.629483, 0.518040, 0.846154, 0.846154, 0.512929, 0.729412, 0.527209, 0.715903, 0.527209, 0.713322, 0.527209, 0.698926, 0.527209, 0.541064, 0.846154, 0.565662, 0.846154, 0.733185, 0.533835, 
3.622177, 0.627392, 0.508621, 0.846154, 0.846154, 0.503931, 0.729412, 0.519221, 0.715903, 0.519221, 0.713322, 0.519221, 0.698926, 0.519221, 0.541064, 0.846154, 0.565662, 0.846154, 0.733185, 0.533835, 
3.646817, 0.627392, 0.508621, 0.846154, 0.846154, 0.503931, 0.729412, 0.519221, 0.715903, 0.519221, 0.713322, 0.519221, 0.698926, 0.519221, 0.541064, 0.846154, 0.565662, 0.846154, 0.733185, 0.533835, 
3.657769, 0.625293, 0.508621, 0.846154, 0.846154, 0.503931, 0.729412, 0.519221, 0.715903, 0.519221, 0.708077, 0.519221, 0.694474, 0.519221, 0.541064, 0.846154, 0.565662, 0.846154, 0.725704, 0.533835, 
3.682409, 0.623195, 0.508621, 0.846154, 0.846154, 0.503931, 0.729412, 0.519221, 0.715903, 0.519221, 0.702832, 0.519221, 0.690023, 0.519221, 0.541064, 0.846154, 0.565662, 0.846154, 0.725704, 0.533835, 
3.739904, 0.623195, 0.508621, 0.846154, 0.846154, 0.503931, 0.729412, 0.519221, 0.715903, 0.519221, 0.702832, 0.519221, 0.690023, 0.519221, 0.541064, 0.846154, 0.565662, 0.846154, 0.725704, 0.533835, 
3.753593, 0.621090, 0.508621, 0.846154, 0.846154, 0.503931, 0.729412, 0.519221, 0.715903, 0.519221, 0.702832, 0.519221, 0.690023, 0.519221, 0.541064, 0.846154, 0.560566, 0.846154, 0.725704, 0.533835, 
3.761807, 0.618984, 0.508621, 0.846154, 0.846154, 0.503931, 0.729412, 0.510979, 0.715903, 0.510979, 0.702832, 0.510979, 0.690023, 0.510979, 0.534916, 0.846154, 0.555470, 0.846154, 0.725704, 0.522940, 
3.767283, 0.616879, 0.508621, 0.846154, 0.846154, 0.503931, 0.729412, 0.510979, 0.709394, 0.510979, 0.697587, 0.510979, 0.685571, 0.510979, 0.534916, 0.846154, 0.555470, 0.846154, 0.718222, 0.522940, 
3.816564, 0.614774, 0.508621, 0.846154, 0.846154, 0.503931, 0.729412, 0.510979, 0.702886, 0.510979, 0.692342, 0.510979, 0.681119, 0.510979, 0.534916, 0.846154, 0.555470, 0.846154, 0.710741, 0.522940, 
3.871321, 0.612668, 0.498840, 0.846154, 0.846154, 0.494599, 0.729412, 0.502738, 0.702886, 0.502738, 0.692342, 0.502738, 0.681119, 0.502738, 0.534916, 0.846154, 0.555470, 0.846154, 0.710741, 0.522940, 
3.882272, 0.610563, 0.489058, 0.846154, 0.846154, 0.485266, 0.729412, 0.494496, 0.702886, 0.494496, 0.692342, 0.494496, 0.681119, 0.494496, 0.528767, 0.846154, 0.550374, 0.846154, 0.710741, 0.512045, 
3.967146, 0.608457, 0.489058, 0.846154, 0.846154, 0.485266, 0.729412, 0.486254, 0.702886, 0.486254, 0.692342, 0.486254, 0.681119, 0.486254, 0.522619, 0.846154, 0.545278, 0.846154, 0.710741, 0.501151, 
3.969884, 0.608457, 0.489058, 0.846154, 0.846154, 0.485266, 0.729412, 0.486254, 0.702886, 0.486254, 0.692342, 0.486254, 0.681119, 0.486254, 0.522619, 0.846154, 0.545278, 0.846154, 0.710741, 0.501151, 
4.010951, 0.606345, 0.489058, 0.846154, 0.846154, 0.485266, 0.729412, 0.486254, 0.696378, 0.486254, 0.687097, 0.486254, 0.676638, 0.486254, 0.522619, 0.846154, 0.545278, 0.846154, 0.703180, 0.501151, 
4.024641, 0.606345, 0.489058, 0.846154, 0.846154, 0.485266, 0.729412, 0.486254, 0.696378, 0.486254, 0.687097, 0.486254, 0.676638, 0.486254, 0.522619, 0.846154, 0.545278, 0.846154, 0.703180, 0.501151, 
4.068446, 0.604225, 0.479277, 0.846154, 0.846154, 0.475934, 0.729412, 0.478013, 0.696378, 0.478013, 0.687097, 0.478013, 0.676638, 0.478013, 0.516470, 0.846154, 0.540182, 0.846154, 0.703180, 0.501151, 
4.109514, 0.604225, 0.479277, 0.846154, 0.846154, 0.475934, 0.729412, 0.478013, 0.696378, 0.478013, 0.687097, 0.478013, 0.676638, 0.478013, 0.516470, 0.846154, 0.540182, 0.846154, 0.703180, 0.501151, 
4.13963, 0.602097, 0.479277, 0.846154, 0.846154, 0.475934, 0.729412, 0.478013, 0.689808, 0.478013, 0.681811, 0.478013, 0.672127, 0.478013, 0.516470, 0.846154, 0.540182, 0.846154, 0.695619, 0.501151, 
4.147844, 0.599970, 0.479277, 0.846154, 0.846154, 0.475934, 0.729412, 0.478013, 0.689808, 0.478013, 0.676526, 0.478013, 0.667616, 0.478013, 0.516470, 0.846154, 0.540182, 0.846154, 0.688058, 0.501151, 
4.17796, 0.597842, 0.479277, 0.846154, 0.846154, 0.475934, 0.717454, 0.478013, 0.683239, 0.478013, 0.671240, 0.478013, 0.663105, 0.478013, 0.516470, 0.846154, 0.540182, 0.846154, 0.688058, 0.501151, 
4.194387, 0.597842, 0.479277, 0.846154, 0.846154, 0.475934, 0.717454, 0.478013, 0.683239, 0.478013, 0.671240, 0.478013, 0.663105, 0.478013, 0.516470, 0.846154, 0.540182, 0.846154, 0.688058, 0.501151, 
4.210815, 0.595707, 0.479277, 0.846154, 0.846154, 0.475934, 0.717454, 0.478013, 0.676669, 0.478013, 0.665955, 0.478013, 0.658594, 0.478013, 0.516470, 0.846154, 0.540182, 0.846154, 0.688058, 0.501151, 
4.21629, 0.593572, 0.469292, 0.846154, 0.846154, 0.466416, 0.717454, 0.469627, 0.676669, 0.469627, 0.665955, 0.469627, 0.658594, 0.469627, 0.510248, 0.846154, 0.535037, 0.846154, 0.688058, 0.490014, 
4.246407, 0.591437, 0.469292, 0.846154, 0.846154, 0.466416, 0.717454, 0.469627, 0.676669, 0.469627, 0.665955, 0.469627, 0.654083, 0.469627, 0.510248, 0.846154, 0.535037, 0.846154, 0.688058, 0.490014, 
4.281999, 0.589301, 0.459307, 0.846154, 0.846154, 0.456897, 0.717454, 0.461240, 0.676669, 0.461240, 0.665955, 0.461240, 0.654083, 0.461240, 0.504025, 0.846154, 0.529893, 0.846154, 0.688058, 0.478877, 
4.301164, 0.589301, 0.459307, 0.846154, 0.846154, 0.456897, 0.717454, 0.461240, 0.676669, 0.461240, 0.665955, 0.461240, 0.654083, 0.461240, 0.504025, 0.846154, 0.529893, 0.846154, 0.688058, 0.478877, 
4.306639, 0.589301, 0.459307, 0.846154, 0.846154, 0.456897, 0.717454, 0.461240, 0.676669, 0.461240, 0.665955, 0.461240, 0.654083, 0.461240, 0.504025, 0.846154, 0.529893, 0.846154, 0.688058, 0.478877, 
4.342231, 0.587151, 0.459307, 0.846154, 0.846154, 0.456897, 0.717454, 0.461240, 0.669970, 0.461240, 0.660584, 0.461240, 0.649509, 0.461240, 0.504025, 0.846154, 0.529893, 0.846154, 0.688058, 0.478877, 
4.391513, 0.587151, 0.459307, 0.846154, 0.846154, 0.456897, 0.717454, 0.461240, 0.669970, 0.461240, 0.660584, 0.461240, 0.649509, 0.461240, 0.504025, 0.846154, 0.529893, 0.846154, 0.688058, 0.478877, 
4.418891, 0.584992, 0.459307, 0.846154, 0.846154, 0.456897, 0.717454, 0.461240, 0.669970, 0.461240, 0.660584, 0.461240, 0.649509, 0.461240, 0.504025, 0.846154, 0.524748, 0.846154, 0.688058, 0.478877, 
4.533881, 0.582833, 0.459307, 0.846154, 0.846154, 0.456897, 0.717454, 0.461240, 0.669970, 0.461240, 0.660584, 0.461240, 0.649509, 0.461240, 0.504025, 0.846154, 0.519604, 0.846154, 0.688058, 0.478877, 
4.602327, 0.582833, 0.459307, 0.846154, 0.846154, 0.456897, 0.717454, 0.461240, 0.669970, 0.461240, 0.660584, 0.461240, 0.649509, 0.461240, 0.504025, 0.846154, 0.519604, 0.846154, 0.688058, 0.478877, 
4.616016, 0.582833, 0.459307, 0.846154, 0.846154, 0.456897, 0.717454, 0.461240, 0.669970, 0.461240, 0.660584, 0.461240, 0.649509, 0.461240, 0.504025, 0.846154, 0.519604, 0.846154, 0.688058, 0.478877, 
4.646133, 0.582833, 0.459307, 0.846154, 0.846154, 0.456897, 0.717454, 0.461240, 0.669970, 0.461240, 0.660584, 0.461240, 0.649509, 0.461240, 0.504025, 0.846154, 0.519604, 0.846154, 0.688058, 0.478877, 
4.659822, 0.582833, 0.459307, 0.846154, 0.846154, 0.456897, 0.717454, 0.461240, 0.669970, 0.461240, 0.660584, 0.461240, 0.649509, 0.461240, 0.504025, 0.846154, 0.519604, 0.846154, 0.688058, 0.478877, 
4.66256, 0.580642, 0.449101, 0.846154, 0.846154, 0.447176, 0.717454, 0.452699, 0.669970, 0.452699, 0.660584, 0.452699, 0.649509, 0.452699, 0.497803, 0.846154, 0.514459, 0.846154, 0.688058, 0.467741, 
4.843258, 0.578451, 0.438894, 0.846154, 0.846154, 0.437455, 0.717454, 0.444157, 0.669970, 0.444157, 0.660584, 0.444157, 0.649509, 0.444157, 0.491580, 0.846154, 0.509314, 0.846154, 0.688058, 0.456604, 
4.856947, 0.576260, 0.438894, 0.846154, 0.846154, 0.437455, 0.717454, 0.444157, 0.669970, 0.444157, 0.660584, 0.444157, 0.649509, 0.444157, 0.485358, 0.846154, 0.504170, 0.846154, 0.680057, 0.456604, 
4.867899, 0.576260, 0.438894, 0.846154, 0.846154, 0.437455, 0.717454, 0.444157, 0.669970, 0.444157, 0.660584, 0.444157, 0.649509, 0.444157, 0.485358, 0.846154, 0.504170, 0.846154, 0.680057, 0.456604, 
4.876112, 0.576260, 0.438894, 0.846154, 0.846154, 0.437455, 0.717454, 0.444157, 0.669970, 0.444157, 0.660584, 0.444157, 0.649509, 0.444157, 0.485358, 0.846154, 0.504170, 0.846154, 0.680057, 0.456604, 
4.881588, 0.576260, 0.438894, 0.846154, 0.846154, 0.437455, 0.717454, 0.444157, 0.669970, 0.444157, 0.660584, 0.444157, 0.649509, 0.444157, 0.485358, 0.846154, 0.504170, 0.846154, 0.680057, 0.456604, 
4.928131, 0.576260, 0.438894, 0.846154, 0.846154, 0.437455, 0.717454, 0.444157, 0.669970, 0.444157, 0.660584, 0.444157, 0.649509, 0.444157, 0.485358, 0.846154, 0.504170, 0.846154, 0.680057, 0.456604, 
4.974675, 0.576260, 0.438894, 0.846154, 0.846154, 0.437455, 0.717454, 0.444157, 0.669970, 0.444157, 0.660584, 0.444157, 0.649509, 0.444157, 0.485358, 0.846154, 0.504170, 0.846154, 0.680057, 0.456604, 
4.977413, 0.574027, 0.438894, 0.846154, 0.846154, 0.437455, 0.717454, 0.444157, 0.669970, 0.444157, 0.660584, 0.444157, 0.649509, 0.444157, 0.485358, 0.846154, 0.498972, 0.846154, 0.680057, 0.456604, 
5.051335, 0.574027, 0.438894, 0.846154, 0.846154, 0.437455, 0.717454, 0.444157, 0.669970, 0.444157, 0.660584, 0.444157, 0.649509, 0.444157, 0.485358, 0.846154, 0.498972, 0.846154, 0.680057, 0.456604, 
5.065024, 0.574027, 0.438894, 0.846154, 0.846154, 0.437455, 0.717454, 0.444157, 0.669970, 0.444157, 0.660584, 0.444157, 0.649509, 0.444157, 0.485358, 0.846154, 0.498972, 0.846154, 0.680057, 0.456604, 
5.127995, 0.571775, 0.438894, 0.846154, 0.846154, 0.437455, 0.717454, 0.444157, 0.669970, 0.444157, 0.660584, 0.444157, 0.649509, 0.444157, 0.485358, 0.846154, 0.498972, 0.846154, 0.680057, 0.456604, 
5.158111, 0.569524, 0.438894, 0.846154, 0.846154, 0.437455, 0.717454, 0.444157, 0.669970, 0.444157, 0.660584, 0.444157, 0.649509, 0.444157, 0.478971, 0.846154, 0.493664, 0.846154, 0.680057, 0.456604, 
5.166324, 0.569524, 0.438894, 0.846154, 0.846154, 0.437455, 0.717454, 0.444157, 0.669970, 0.444157, 0.660584, 0.444157, 0.649509, 0.444157, 0.478971, 0.846154, 0.493664, 0.846154, 0.680057, 0.456604, 
5.182752, 0.569524, 0.438894, 0.846154, 0.846154, 0.437455, 0.717454, 0.444157, 0.669970, 0.444157, 0.660584, 0.444157, 0.649509, 0.444157, 0.478971, 0.846154, 0.493664, 0.846154, 0.680057, 0.456604, 
5.253936, 0.567246, 0.438894, 0.846154, 0.846154, 0.437455, 0.717454, 0.435274, 0.669970, 0.435274, 0.660584, 0.435274, 0.649509, 0.435274, 0.472499, 0.846154, 0.488298, 0.846154, 0.671863, 0.456604, 
5.344285, 0.564968, 0.438894, 0.825000, 0.825000, 0.437455, 0.704643, 0.435274, 0.662991, 0.435274, 0.654938, 0.435274, 0.644698, 0.435274, 0.472499, 0.825000, 0.488298, 0.825000, 0.671863, 0.456604, 
5.347023, 0.562690, 0.428189, 0.825000, 0.825000, 0.427281, 0.704643, 0.426391, 0.662991, 0.426391, 0.654938, 0.426391, 0.644698, 0.426391, 0.466026, 0.825000, 0.482932, 0.825000, 0.671863, 0.445189, 
5.396304, 0.562690, 0.428189, 0.825000, 0.825000, 0.427281, 0.704643, 0.426391, 0.662991, 0.426391, 0.654938, 0.426391, 0.644698, 0.426391, 0.466026, 0.825000, 0.482932, 0.825000, 0.671863, 0.445189, 
5.404517, 0.562690, 0.428189, 0.825000, 0.825000, 0.427281, 0.704643, 0.426391, 0.662991, 0.426391, 0.654938, 0.426391, 0.644698, 0.426391, 0.466026, 0.825000, 0.482932, 0.825000, 0.671863, 0.445189, 
5.44011, 0.562690, 0.428189, 0.825000, 0.825000, 0.427281, 0.704643, 0.426391, 0.662991, 0.426391, 0.654938, 0.426391, 0.644698, 0.426391, 0.466026, 0.825000, 0.482932, 0.825000, 0.671863, 0.445189, 
5.448323, 0.560384, 0.428189, 0.825000, 0.825000, 0.427281, 0.704643, 0.426391, 0.655938, 0.426391, 0.649243, 0.426391, 0.639851, 0.426391, 0.466026, 0.825000, 0.482932, 0.825000, 0.671863, 0.445189, 
5.46475, 0.558078, 0.428189, 0.825000, 0.825000, 0.427281, 0.704643, 0.426391, 0.655938, 0.426391, 0.643548, 0.426391, 0.635004, 0.426391, 0.466026, 0.825000, 0.482932, 0.825000, 0.663670, 0.445189, 
5.546886, 0.555772, 0.417210, 0.825000, 0.825000, 0.416860, 0.704643, 0.417319, 0.655938, 0.417319, 0.643548, 0.417319, 0.635004, 0.417319, 0.459369, 0.825000, 0.477444, 0.825000, 0.663670, 0.433473, 
5.623546, 0.553466, 0.417210, 0.825000, 0.825000, 0.416860, 0.704643, 0.417319, 0.655938, 0.417319, 0.643548, 0.417319, 0.635004, 0.417319, 0.459369, 0.825000, 0.477444, 0.825000, 0.655476, 0.433473, 
5.629021, 0.551160, 0.406231, 0.825000, 0.825000, 0.406438, 0.704643, 0.408247, 0.655938, 0.408247, 0.643548, 0.408247, 0.635004, 0.408247, 0.452711, 0.825000, 0.471956, 0.825000, 0.655476, 0.421758, 
5.637235, 0.551160, 0.406231, 0.825000, 0.825000, 0.406438, 0.704643, 0.408247, 0.655938, 0.408247, 0.643548, 0.408247, 0.635004, 0.408247, 0.452711, 0.825000, 0.471956, 0.825000, 0.655476, 0.421758, 
5.787817, 0.548844, 0.406231, 0.825000, 0.825000, 0.406438, 0.704643, 0.408247, 0.655938, 0.408247, 0.643548, 0.408247, 0.635004, 0.408247, 0.452711, 0.825000, 0.466404, 0.825000, 0.655476, 0.421758, 
5.908282, 0.546518, 0.406231, 0.825000, 0.825000, 0.406438, 0.704643, 0.408247, 0.655938, 0.408247, 0.643548, 0.408247, 0.635004, 0.408247, 0.452711, 0.825000, 0.466404, 0.825000, 0.647179, 0.421758, 
5.938398, 0.546518, 0.406231, 0.825000, 0.825000, 0.406438, 0.704643, 0.408247, 0.655938, 0.408247, 0.643548, 0.408247, 0.635004, 0.408247, 0.452711, 0.825000, 0.466404, 0.825000, 0.647179, 0.421758, 
5.94935, 0.544183, 0.395251, 0.825000, 0.825000, 0.396017, 0.704643, 0.398969, 0.655938, 0.398969, 0.643548, 0.398969, 0.635004, 0.398969, 0.445852, 0.825000, 0.460785, 0.825000, 0.647179, 0.409708, 
5.952088, 0.544183, 0.395251, 0.825000, 0.825000, 0.396017, 0.704643, 0.398969, 0.655938, 0.398969, 0.643548, 0.398969, 0.635004, 0.398969, 0.445852, 0.825000, 0.460785, 0.825000, 0.647179, 0.409708, 
6.045175, 0.541837, 0.395251, 0.825000, 0.825000, 0.396017, 0.704643, 0.398969, 0.655938, 0.398969, 0.637751, 0.398969, 0.630081, 0.398969, 0.445852, 0.825000, 0.460785, 0.825000, 0.638774, 0.409708, 
6.058864, 0.539491, 0.384272, 0.825000, 0.825000, 0.385595, 0.704643, 0.389690, 0.655938, 0.389690, 0.637751, 0.389690, 0.630081, 0.389690, 0.438993, 0.825000, 0.455165, 0.825000, 0.638774, 0.397658, 
6.16564, 0.537146, 0.384272, 0.825000, 0.825000, 0.385595, 0.704643, 0.389690, 0.655938, 0.389690, 0.637751, 0.389690, 0.630081, 0.389690, 0.438993, 0.825000, 0.449546, 0.825000, 0.638774, 0.397658, 
6.168378, 0.534800, 0.384272, 0.825000, 0.825000, 0.385595, 0.704643, 0.389690, 0.655938, 0.389690, 0.637751, 0.389690, 0.630081, 0.389690, 0.432133, 0.825000, 0.443927, 0.825000, 0.638774, 0.397658, 
