time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, 
12.4, 0.589160, 0.227273, 0.687712, 0.294374, 0.686323, 0.360826, 0.686323, 0.386230, 0.687712, 0.477273, 0.713560, 0.423294, 0.687599, 0.402454, 0.769855, 0.687500, 0.729167, 0.739364, 0.186667, 0.674905, 0.227273, 
12.5, 0.587767, 0.227273, 0.685486, 0.294374, 0.684101, 0.360826, 0.684101, 0.386230, 0.685486, 0.477273, 0.713560, 0.423294, 0.685388, 0.402454, 0.762660, 0.687500, 0.729167, 0.739364, 0.186667, 0.671919, 0.227273, 
12.6, 0.582196, 0.227273, 0.683261, 0.286826, 0.681880, 0.348996, 0.681880, 0.375930, 0.683261, 0.454545, 0.713560, 0.412154, 0.683177, 0.398080, 0.755465, 0.687500, 0.729167, 0.739364, 0.186667, 0.671919, 0.227273, 
12.7, 0.582196, 0.227273, 0.683261, 0.286826, 0.681880, 0.348996, 0.681880, 0.375930, 0.683261, 0.454545, 0.713560, 0.412154, 0.683177, 0.398080, 0.755465, 0.687500, 0.729167, 0.739364, 0.186667, 0.671919, 0.227273, 
12.8, 0.580799, 0.227273, 0.681035, 0.286826, 0.679659, 0.348996, 0.679659, 0.375930, 0.681035, 0.454545, 0.713560, 0.412154, 0.680966, 0.398080, 0.748270, 0.666667, 0.729167, 0.727989, 0.186667, 0.671919, 0.227273, 
12.9, 0.578007, 0.227273, 0.676584, 0.286826, 0.675217, 0.348996, 0.675217, 0.375930, 0.676584, 0.454545, 0.713560, 0.412154, 0.676545, 0.393705, 0.748270, 0.666667, 0.729167, 0.727989, 0.186667, 0.668932, 0.227273, 
13.0, 0.578007, 0.227273, 0.676584, 0.286826, 0.675217, 0.348996, 0.675217, 0.375930, 0.676584, 0.454545, 0.713560, 0.412154, 0.676545, 0.393705, 0.748270, 0.666667, 0.729167, 0.727989, 0.186667, 0.668932, 0.227273, 
13.1, 0.575167, 0.209091, 0.676584, 0.271322, 0.675217, 0.336750, 0.675217, 0.365341, 0.676584, 0.454545, 0.713560, 0.404592, 0.676545, 0.384858, 0.748270, 0.666667, 0.729167, 0.727989, 0.173333, 0.668932, 0.209091, 
13.2, 0.575167, 0.209091, 0.676584, 0.271322, 0.675217, 0.336750, 0.675217, 0.365341, 0.676584, 0.454545, 0.713560, 0.404592, 0.676545, 0.384858, 0.748270, 0.666667, 0.729167, 0.727989, 0.173333, 0.668932, 0.209091, 
13.3, 0.573729, 0.200000, 0.676584, 0.263570, 0.675217, 0.330514, 0.675217, 0.359968, 0.676584, 0.454545, 0.713560, 0.400775, 0.676545, 0.380434, 0.748270, 0.666667, 0.729167, 0.727989, 0.160000, 0.668932, 0.200000, 
13.5, 0.570853, 0.200000, 0.671981, 0.263570, 0.670624, 0.330514, 0.670624, 0.359968, 0.671981, 0.454545, 0.713560, 0.400775, 0.671973, 0.376010, 0.748270, 0.642857, 0.729167, 0.715856, 0.160000, 0.665864, 0.200000, 
13.6, 0.569415, 0.190909, 0.671981, 0.255818, 0.670624, 0.324278, 0.670624, 0.354595, 0.671981, 0.454545, 0.713560, 0.396958, 0.671973, 0.376010, 0.748270, 0.642857, 0.729167, 0.715856, 0.146667, 0.665864, 0.190909, 
13.7, 0.569415, 0.190909, 0.671981, 0.255818, 0.670624, 0.324278, 0.670624, 0.354595, 0.671981, 0.454545, 0.713560, 0.396958, 0.671973, 0.376010, 0.748270, 0.642857, 0.729167, 0.715856, 0.146667, 0.665864, 0.190909, 
13.8, 0.567970, 0.190909, 0.671981, 0.247823, 0.670624, 0.317920, 0.670624, 0.349140, 0.671981, 0.454545, 0.713560, 0.393104, 0.671973, 0.376010, 0.748270, 0.642857, 0.729167, 0.715856, 0.146667, 0.665864, 0.190909, 
13.9, 0.566521, 0.181364, 0.671981, 0.239829, 0.670624, 0.311561, 0.670624, 0.343685, 0.671981, 0.454545, 0.713560, 0.389250, 0.671973, 0.376010, 0.748270, 0.642857, 0.729167, 0.715856, 0.146667, 0.665864, 0.181364, 
14.0, 0.563623, 0.162273, 0.671981, 0.223840, 0.670624, 0.298844, 0.670624, 0.332774, 0.671981, 0.454545, 0.713560, 0.381542, 0.671973, 0.371534, 0.748270, 0.642857, 0.729167, 0.715856, 0.120000, 0.665864, 0.162273, 
14.1, 0.563623, 0.162273, 0.671981, 0.223840, 0.670624, 0.298844, 0.670624, 0.332774, 0.671981, 0.454545, 0.713560, 0.381542, 0.671973, 0.371534, 0.748270, 0.642857, 0.729167, 0.715856, 0.120000, 0.665864, 0.162273, 
14.2, 0.563623, 0.162273, 0.671981, 0.223840, 0.670624, 0.298844, 0.670624, 0.332774, 0.671981, 0.454545, 0.713560, 0.381542, 0.671973, 0.371534, 0.748270, 0.642857, 0.729167, 0.715856, 0.120000, 0.665864, 0.162273, 
14.3, 0.563623, 0.162273, 0.671981, 0.223840, 0.670624, 0.298844, 0.670624, 0.332774, 0.671981, 0.454545, 0.713560, 0.381542, 0.671973, 0.371534, 0.748270, 0.642857, 0.729167, 0.715856, 0.120000, 0.665864, 0.162273, 
14.4, 0.562124, 0.152727, 0.671981, 0.215846, 0.670624, 0.292348, 0.670624, 0.327228, 0.671981, 0.454545, 0.713560, 0.377649, 0.671973, 0.371534, 0.748270, 0.642857, 0.729167, 0.715856, 0.120000, 0.665864, 0.152727, 
14.5, 0.562124, 0.152727, 0.671981, 0.215846, 0.670624, 0.292348, 0.670624, 0.327228, 0.671981, 0.454545, 0.713560, 0.377649, 0.671973, 0.371534, 0.748270, 0.642857, 0.729167, 0.715856, 0.120000, 0.665864, 0.152727, 
14.6, 0.560617, 0.152727, 0.669555, 0.215846, 0.668203, 0.292348, 0.668203, 0.327228, 0.669555, 0.454545, 0.713560, 0.377649, 0.669565, 0.371534, 0.748270, 0.642857, 0.729167, 0.715856, 0.120000, 0.662616, 0.152727, 
14.7, 0.559106, 0.143182, 0.669555, 0.207544, 0.668203, 0.285704, 0.668203, 0.321586, 0.669555, 0.454545, 0.713560, 0.373715, 0.669565, 0.366831, 0.748270, 0.642857, 0.729167, 0.715856, 0.106667, 0.662616, 0.143182, 
14.8, 0.557579, 0.143182, 0.667103, 0.207544, 0.665755, 0.285704, 0.665755, 0.321586, 0.667103, 0.454545, 0.713560, 0.373715, 0.667121, 0.366831, 0.748270, 0.642857, 0.729167, 0.715856, 0.106667, 0.659335, 0.143182, 
14.9, 0.557579, 0.143182, 0.667103, 0.207544, 0.665755, 0.285704, 0.665755, 0.321586, 0.667103, 0.454545, 0.713560, 0.373715, 0.667121, 0.366831, 0.748270, 0.642857, 0.729167, 0.715856, 0.106667, 0.659335, 0.143182, 
15.0, 0.556038, 0.143182, 0.664632, 0.207544, 0.663289, 0.285704, 0.663289, 0.321586, 0.664632, 0.454545, 0.704171, 0.373715, 0.664659, 0.366831, 0.748270, 0.642857, 0.729167, 0.715856, 0.106667, 0.656039, 0.143182, 
15.1, 0.556038, 0.143182, 0.664632, 0.207544, 0.663289, 0.285704, 0.663289, 0.321586, 0.664632, 0.454545, 0.704171, 0.373715, 0.664659, 0.366831, 0.748270, 0.642857, 0.729167, 0.715856, 0.106667, 0.656039, 0.143182, 
15.2, 0.556038, 0.143182, 0.664632, 0.207544, 0.663289, 0.285704, 0.663289, 0.321586, 0.664632, 0.454545, 0.704171, 0.373715, 0.664659, 0.366831, 0.748270, 0.642857, 0.729167, 0.715856, 0.106667, 0.656039, 0.143182, 
15.3, 0.554481, 0.133636, 0.664632, 0.199243, 0.663289, 0.278901, 0.663289, 0.315739, 0.664632, 0.454545, 0.704171, 0.369608, 0.664659, 0.366831, 0.748270, 0.642857, 0.729167, 0.715856, 0.093333, 0.656039, 0.133636, 
15.4, 0.552914, 0.133636, 0.662114, 0.199243, 0.660777, 0.278901, 0.660777, 0.315739, 0.662114, 0.454545, 0.704171, 0.369608, 0.662151, 0.366831, 0.740137, 0.642857, 0.729167, 0.715856, 0.093333, 0.652692, 0.133636, 
15.5, 0.549755, 0.123357, 0.662114, 0.190580, 0.660777, 0.271929, 0.660777, 0.303824, 0.662114, 0.454545, 0.704171, 0.361303, 0.662151, 0.361940, 0.740137, 0.642857, 0.729167, 0.715856, 0.093333, 0.652692, 0.123357, 
15.6, 0.549755, 0.123357, 0.662114, 0.190580, 0.660777, 0.271929, 0.660777, 0.303824, 0.662114, 0.454545, 0.704171, 0.361303, 0.662151, 0.361940, 0.740137, 0.642857, 0.729167, 0.715856, 0.093333, 0.652692, 0.123357, 
15.7, 0.549755, 0.123357, 0.662114, 0.190580, 0.660777, 0.271929, 0.660777, 0.303824, 0.662114, 0.454545, 0.704171, 0.361303, 0.662151, 0.361940, 0.740137, 0.642857, 0.729167, 0.715856, 0.093333, 0.652692, 0.123357, 
15.8, 0.549755, 0.123357, 0.662114, 0.190580, 0.660777, 0.271929, 0.660777, 0.303824, 0.662114, 0.454545, 0.704171, 0.361303, 0.662151, 0.361940, 0.740137, 0.642857, 0.729167, 0.715856, 0.093333, 0.652692, 0.123357, 
15.9, 0.548124, 0.113077, 0.662114, 0.181505, 0.660777, 0.264773, 0.660777, 0.297748, 0.662114, 0.454545, 0.704171, 0.357052, 0.662151, 0.356913, 0.740137, 0.642857, 0.729167, 0.715856, 0.080000, 0.652692, 0.113077, 
16.0, 0.546478, 0.113077, 0.662114, 0.172429, 0.660777, 0.257617, 0.660777, 0.291671, 0.662114, 0.454545, 0.704171, 0.352698, 0.662151, 0.351741, 0.740137, 0.642857, 0.729167, 0.715856, 0.080000, 0.652692, 0.113077, 
16.1, 0.544817, 0.113077, 0.659445, 0.172429, 0.658112, 0.257617, 0.658112, 0.291671, 0.659445, 0.454545, 0.704171, 0.352698, 0.659492, 0.351741, 0.731325, 0.612245, 0.729167, 0.701539, 0.080000, 0.652692, 0.113077, 
16.2, 0.543135, 0.102797, 0.659445, 0.163354, 0.658112, 0.250461, 0.658112, 0.285595, 0.659445, 0.454545, 0.704171, 0.348343, 0.659492, 0.346491, 0.731325, 0.612245, 0.729167, 0.701539, 0.080000, 0.652692, 0.102797, 
16.3, 0.543135, 0.102797, 0.659445, 0.163354, 0.658112, 0.250461, 0.658112, 0.285595, 0.659445, 0.454545, 0.704171, 0.348343, 0.659492, 0.346491, 0.731325, 0.612245, 0.729167, 0.701539, 0.080000, 0.652692, 0.102797, 
16.4, 0.539687, 0.102797, 0.659445, 0.154279, 0.658112, 0.243094, 0.658112, 0.272902, 0.659445, 0.454545, 0.704171, 0.339412, 0.659492, 0.341160, 0.731325, 0.612245, 0.729167, 0.701539, 0.080000, 0.652692, 0.102797, 
16.5, 0.537951, 0.092517, 0.659445, 0.145204, 0.658112, 0.235728, 0.658112, 0.266555, 0.659445, 0.454545, 0.704171, 0.334886, 0.659492, 0.335745, 0.731325, 0.612245, 0.729167, 0.701539, 0.066667, 0.652692, 0.092517, 
16.6, 0.537951, 0.092517, 0.659445, 0.145204, 0.658112, 0.235728, 0.658112, 0.266555, 0.659445, 0.454545, 0.704171, 0.334886, 0.659492, 0.335745, 0.731325, 0.612245, 0.729167, 0.701539, 0.066667, 0.652692, 0.092517, 
16.7, 0.537951, 0.092517, 0.659445, 0.145204, 0.658112, 0.235728, 0.658112, 0.266555, 0.659445, 0.454545, 0.704171, 0.334886, 0.659492, 0.335745, 0.731325, 0.612245, 0.729167, 0.701539, 0.066667, 0.652692, 0.092517, 
16.8, 0.536164, 0.092517, 0.656577, 0.145204, 0.655251, 0.235728, 0.655251, 0.266555, 0.656577, 0.454545, 0.704171, 0.334886, 0.656637, 0.335745, 0.722297, 0.612245, 0.729167, 0.701539, 0.066667, 0.648783, 0.092517, 
16.9, 0.536164, 0.092517, 0.656577, 0.145204, 0.655251, 0.235728, 0.655251, 0.266555, 0.656577, 0.454545, 0.704171, 0.334886, 0.656637, 0.335745, 0.722297, 0.612245, 0.729167, 0.701539, 0.066667, 0.648783, 0.092517, 
17.0, 0.536164, 0.092517, 0.656577, 0.145204, 0.655251, 0.235728, 0.655251, 0.266555, 0.656577, 0.454545, 0.704171, 0.334886, 0.656637, 0.335745, 0.722297, 0.612245, 0.729167, 0.701539, 0.066667, 0.648783, 0.092517, 
17.1, 0.536164, 0.092517, 0.656577, 0.145204, 0.655251, 0.235728, 0.655251, 0.266555, 0.656577, 0.454545, 0.704171, 0.334886, 0.656637, 0.335745, 0.722297, 0.612245, 0.729167, 0.701539, 0.066667, 0.648783, 0.092517, 
17.2, 0.536164, 0.092517, 0.656577, 0.145204, 0.655251, 0.235728, 0.655251, 0.266555, 0.656577, 0.454545, 0.704171, 0.334886, 0.656637, 0.335745, 0.722297, 0.612245, 0.729167, 0.701539, 0.066667, 0.648783, 0.092517, 
17.3, 0.536164, 0.092517, 0.656577, 0.145204, 0.655251, 0.235728, 0.655251, 0.266555, 0.656577, 0.454545, 0.704171, 0.334886, 0.656637, 0.335745, 0.722297, 0.612245, 0.729167, 0.701539, 0.066667, 0.648783, 0.092517, 
17.4, 0.534263, 0.092517, 0.653566, 0.145204, 0.652245, 0.235728, 0.652245, 0.266555, 0.653566, 0.454545, 0.704171, 0.334886, 0.653639, 0.335745, 0.712916, 0.612245, 0.701122, 0.701539, 0.066667, 0.644677, 0.092517, 
17.5, 0.534263, 0.092517, 0.653566, 0.145204, 0.652245, 0.235728, 0.652245, 0.266555, 0.653566, 0.454545, 0.704171, 0.334886, 0.653639, 0.335745, 0.712916, 0.612245, 0.701122, 0.701539, 0.066667, 0.644677, 0.092517, 
17.6, 0.532348, 0.092517, 0.650526, 0.145204, 0.649212, 0.235728, 0.649212, 0.266555, 0.650526, 0.454545, 0.704171, 0.334886, 0.650613, 0.335745, 0.712916, 0.612245, 0.701122, 0.701539, 0.066667, 0.640571, 0.092517, 
17.7, 0.532348, 0.092517, 0.650526, 0.145204, 0.649212, 0.235728, 0.649212, 0.266555, 0.650526, 0.454545, 0.704171, 0.334886, 0.650613, 0.335745, 0.712916, 0.612245, 0.701122, 0.701539, 0.066667, 0.640571, 0.092517, 
17.8, 0.530405, 0.092517, 0.647443, 0.145204, 0.646135, 0.235728, 0.646135, 0.266555, 0.647443, 0.454545, 0.704171, 0.334886, 0.647544, 0.329410, 0.712916, 0.612245, 0.701122, 0.685595, 0.066667, 0.640571, 0.092517, 
17.9, 0.526461, 0.092517, 0.644345, 0.145204, 0.643043, 0.225906, 0.643043, 0.258715, 0.644345, 0.454545, 0.704171, 0.329305, 0.644460, 0.315965, 0.712916, 0.612245, 0.701122, 0.669271, 0.066667, 0.640571, 0.092517, 
18.0, 0.526461, 0.092517, 0.644345, 0.145204, 0.643043, 0.225906, 0.643043, 0.258715, 0.644345, 0.454545, 0.704171, 0.329305, 0.644460, 0.315965, 0.712916, 0.612245, 0.701122, 0.669271, 0.066667, 0.640571, 0.092517, 
18.1, 0.522488, 0.069388, 0.641232, 0.130683, 0.639937, 0.215637, 0.639937, 0.250630, 0.641232, 0.454545, 0.704171, 0.323627, 0.641362, 0.309242, 0.712916, 0.612245, 0.701122, 0.669271, 0.033333, 0.636384, 0.069388, 
18.2, 0.520486, 0.069388, 0.638104, 0.130683, 0.636815, 0.215637, 0.636815, 0.250630, 0.638104, 0.454545, 0.704171, 0.323627, 0.638248, 0.309242, 0.702875, 0.573980, 0.701122, 0.652539, 0.033333, 0.636384, 0.069388, 
18.3, 0.520486, 0.069388, 0.638104, 0.130683, 0.636815, 0.215637, 0.636815, 0.250630, 0.638104, 0.454545, 0.704171, 0.323627, 0.638248, 0.309242, 0.702875, 0.573980, 0.701122, 0.652539, 0.033333, 0.636384, 0.069388, 
18.4, 0.518453, 0.069388, 0.634930, 0.130683, 0.633647, 0.215637, 0.633647, 0.250630, 0.634930, 0.454545, 0.704171, 0.323627, 0.635089, 0.309242, 0.702875, 0.573980, 0.701122, 0.652539, 0.033333, 0.632170, 0.069388, 
18.5, 0.518453, 0.069388, 0.634930, 0.130683, 0.633647, 0.215637, 0.633647, 0.250630, 0.634930, 0.454545, 0.704171, 0.323627, 0.635089, 0.309242, 0.702875, 0.573980, 0.701122, 0.652539, 0.033333, 0.632170, 0.069388, 
18.6, 0.518453, 0.069388, 0.634930, 0.130683, 0.633647, 0.215637, 0.633647, 0.250630, 0.634930, 0.454545, 0.704171, 0.323627, 0.635089, 0.309242, 0.702875, 0.573980, 0.701122, 0.652539, 0.033333, 0.632170, 0.069388, 
18.7, 0.518453, 0.069388, 0.634930, 0.130683, 0.633647, 0.215637, 0.633647, 0.250630, 0.634930, 0.454545, 0.704171, 0.323627, 0.635089, 0.309242, 0.702875, 0.573980, 0.701122, 0.652539, 0.033333, 0.632170, 0.069388, 
18.8, 0.518453, 0.069388, 0.634930, 0.130683, 0.633647, 0.215637, 0.633647, 0.250630, 0.634930, 0.454545, 0.704171, 0.323627, 0.635089, 0.309242, 0.702875, 0.573980, 0.701122, 0.652539, 0.033333, 0.632170, 0.069388, 
18.9, 0.518453, 0.069388, 0.634930, 0.130683, 0.633647, 0.215637, 0.633647, 0.250630, 0.634930, 0.454545, 0.704171, 0.323627, 0.635089, 0.309242, 0.702875, 0.573980, 0.701122, 0.652539, 0.033333, 0.632170, 0.069388, 
19.0, 0.518453, 0.069388, 0.634930, 0.130683, 0.633647, 0.215637, 0.633647, 0.250630, 0.634930, 0.454545, 0.704171, 0.323627, 0.635089, 0.309242, 0.702875, 0.573980, 0.701122, 0.652539, 0.033333, 0.632170, 0.069388, 
19.1, 0.518453, 0.069388, 0.634930, 0.130683, 0.633647, 0.215637, 0.633647, 0.250630, 0.634930, 0.454545, 0.704171, 0.323627, 0.635089, 0.309242, 0.702875, 0.573980, 0.701122, 0.652539, 0.033333, 0.632170, 0.069388, 
19.2, 0.516179, 0.069388, 0.634930, 0.130683, 0.633647, 0.215637, 0.633647, 0.250630, 0.634930, 0.454545, 0.704171, 0.316885, 0.635089, 0.301511, 0.702875, 0.573980, 0.701122, 0.652539, 0.033333, 0.632170, 0.069388, 
19.3, 0.513895, 0.069388, 0.631382, 0.130683, 0.630107, 0.215637, 0.630107, 0.250630, 0.631382, 0.454545, 0.704171, 0.316885, 0.631541, 0.301511, 0.691161, 0.573980, 0.669253, 0.652539, 0.033333, 0.627380, 0.069388, 
19.4, 0.511570, 0.069388, 0.627775, 0.130683, 0.626506, 0.215637, 0.626506, 0.250630, 0.627775, 0.454545, 0.704171, 0.316885, 0.627932, 0.301511, 0.679446, 0.526148, 0.669253, 0.633895, 0.033333, 0.627380, 0.069388, 
19.5, 0.511570, 0.069388, 0.627775, 0.130683, 0.626506, 0.215637, 0.626506, 0.250630, 0.627775, 0.454545, 0.704171, 0.316885, 0.627932, 0.301511, 0.679446, 0.526148, 0.669253, 0.633895, 0.033333, 0.627380, 0.069388, 
19.6, 0.511570, 0.069388, 0.627775, 0.130683, 0.626506, 0.215637, 0.626506, 0.250630, 0.627775, 0.454545, 0.704171, 0.316885, 0.627932, 0.301511, 0.679446, 0.526148, 0.669253, 0.633895, 0.033333, 0.627380, 0.069388, 
19.7, 0.511570, 0.069388, 0.627775, 0.130683, 0.626506, 0.215637, 0.626506, 0.250630, 0.627775, 0.454545, 0.704171, 0.316885, 0.627932, 0.301511, 0.679446, 0.526148, 0.669253, 0.633895, 0.033333, 0.627380, 0.069388, 
19.8, 0.511570, 0.069388, 0.627775, 0.130683, 0.626506, 0.215637, 0.626506, 0.250630, 0.627775, 0.454545, 0.704171, 0.316885, 0.627932, 0.301511, 0.679446, 0.526148, 0.669253, 0.633895, 0.033333, 0.627380, 0.069388, 
19.9, 0.511570, 0.069388, 0.627775, 0.130683, 0.626506, 0.215637, 0.626506, 0.250630, 0.627775, 0.454545, 0.704171, 0.316885, 0.627932, 0.301511, 0.679446, 0.526148, 0.669253, 0.633895, 0.033333, 0.627380, 0.069388, 
20.0, 0.511570, 0.069388, 0.627775, 0.130683, 0.626506, 0.215637, 0.626506, 0.250630, 0.627775, 0.454545, 0.704171, 0.316885, 0.627932, 0.301511, 0.679446, 0.526148, 0.669253, 0.633895, 0.033333, 0.627380, 0.069388, 
20.1, 0.511570, 0.069388, 0.627775, 0.130683, 0.626506, 0.215637, 0.626506, 0.250630, 0.627775, 0.454545, 0.704171, 0.316885, 0.627932, 0.301511, 0.679446, 0.526148, 0.669253, 0.633895, 0.033333, 0.627380, 0.069388, 
20.2, 0.508946, 0.069388, 0.623750, 0.130683, 0.622490, 0.215637, 0.622490, 0.250630, 0.623750, 0.454545, 0.704171, 0.316885, 0.623907, 0.301511, 0.679446, 0.526148, 0.669253, 0.633895, 0.033333, 0.621972, 0.069388, 
20.3, 0.506323, 0.069388, 0.619726, 0.130683, 0.618474, 0.215637, 0.618474, 0.250630, 0.619726, 0.454545, 0.704171, 0.316885, 0.619882, 0.301511, 0.679446, 0.526148, 0.669253, 0.633895, 0.033333, 0.621972, 0.069388, 
20.4, 0.500993, 0.069388, 0.619726, 0.130683, 0.618474, 0.202160, 0.618474, 0.239733, 0.619726, 0.419580, 0.704171, 0.300634, 0.619882, 0.282667, 0.679446, 0.526148, 0.669253, 0.633895, 0.033333, 0.621972, 0.069388, 
20.5, 0.500993, 0.069388, 0.619726, 0.130683, 0.618474, 0.202160, 0.618474, 0.239733, 0.619726, 0.419580, 0.704171, 0.300634, 0.619882, 0.282667, 0.679446, 0.526148, 0.669253, 0.633895, 0.033333, 0.621972, 0.069388, 
20.6, 0.498225, 0.069388, 0.615481, 0.130683, 0.614238, 0.202160, 0.614238, 0.239733, 0.615481, 0.419580, 0.704171, 0.300634, 0.615636, 0.282667, 0.666124, 0.526148, 0.669253, 0.610418, 0.033333, 0.621972, 0.069388, 
20.7, 0.498225, 0.069388, 0.615481, 0.130683, 0.614238, 0.202160, 0.614238, 0.239733, 0.615481, 0.419580, 0.704171, 0.300634, 0.615636, 0.282667, 0.666124, 0.526148, 0.669253, 0.610418, 0.033333, 0.621972, 0.069388, 
20.8, 0.498225, 0.069388, 0.615481, 0.130683, 0.614238, 0.202160, 0.614238, 0.239733, 0.615481, 0.419580, 0.704171, 0.300634, 0.615636, 0.282667, 0.666124, 0.526148, 0.669253, 0.610418, 0.033333, 0.621972, 0.069388, 
20.9, 0.498225, 0.069388, 0.615481, 0.130683, 0.614238, 0.202160, 0.614238, 0.239733, 0.615481, 0.419580, 0.704171, 0.300634, 0.615636, 0.282667, 0.666124, 0.526148, 0.669253, 0.610418, 0.033333, 0.621972, 0.069388, 
21.0, 0.495295, 0.069388, 0.615481, 0.130683, 0.614238, 0.202160, 0.614238, 0.239733, 0.615481, 0.377622, 0.704171, 0.291792, 0.615636, 0.272197, 0.666124, 0.526148, 0.669253, 0.610418, 0.033333, 0.621972, 0.069388, 
21.1, 0.492346, 0.069388, 0.610922, 0.130683, 0.609688, 0.202160, 0.609688, 0.239733, 0.610922, 0.377622, 0.704171, 0.291792, 0.611076, 0.272197, 0.652246, 0.526148, 0.669253, 0.610418, 0.033333, 0.621972, 0.069388, 
21.2, 0.489380, 0.069388, 0.606329, 0.130683, 0.605104, 0.202160, 0.605104, 0.239733, 0.606329, 0.377622, 0.686567, 0.291792, 0.606481, 0.272197, 0.652246, 0.526148, 0.669253, 0.610418, 0.033333, 0.615874, 0.069388, 
21.3, 0.489380, 0.069388, 0.606329, 0.130683, 0.605104, 0.202160, 0.605104, 0.239733, 0.606329, 0.377622, 0.686567, 0.291792, 0.606481, 0.272197, 0.652246, 0.526148, 0.669253, 0.610418, 0.033333, 0.615874, 0.069388, 
21.4, 0.489380, 0.069388, 0.606329, 0.130683, 0.605104, 0.202160, 0.605104, 0.239733, 0.606329, 0.377622, 0.686567, 0.291792, 0.606481, 0.272197, 0.652246, 0.526148, 0.669253, 0.610418, 0.033333, 0.615874, 0.069388, 
21.5, 0.489380, 0.069388, 0.606329, 0.130683, 0.605104, 0.202160, 0.605104, 0.239733, 0.606329, 0.377622, 0.686567, 0.291792, 0.606481, 0.272197, 0.652246, 0.526148, 0.669253, 0.610418, 0.033333, 0.615874, 0.069388, 
21.6, 0.489380, 0.069388, 0.606329, 0.130683, 0.605104, 0.202160, 0.605104, 0.239733, 0.606329, 0.377622, 0.686567, 0.291792, 0.606481, 0.272197, 0.652246, 0.526148, 0.669253, 0.610418, 0.033333, 0.615874, 0.069388, 
21.7, 0.486203, 0.069388, 0.601399, 0.130683, 0.600185, 0.202160, 0.600185, 0.239733, 0.601399, 0.377622, 0.686567, 0.291792, 0.601550, 0.272197, 0.636338, 0.526148, 0.669253, 0.610418, 0.033333, 0.609252, 0.069388, 
21.8, 0.486203, 0.069388, 0.601399, 0.130683, 0.600185, 0.202160, 0.600185, 0.239733, 0.601399, 0.377622, 0.686567, 0.291792, 0.601550, 0.272197, 0.636338, 0.526148, 0.669253, 0.610418, 0.033333, 0.609252, 0.069388, 
21.9, 0.486203, 0.069388, 0.601399, 0.130683, 0.600185, 0.202160, 0.600185, 0.239733, 0.601399, 0.377622, 0.686567, 0.291792, 0.601550, 0.272197, 0.636338, 0.526148, 0.669253, 0.610418, 0.033333, 0.609252, 0.069388, 
22.1, 0.486203, 0.069388, 0.601399, 0.130683, 0.600185, 0.202160, 0.600185, 0.239733, 0.601399, 0.377622, 0.686567, 0.291792, 0.601550, 0.272197, 0.636338, 0.526148, 0.669253, 0.610418, 0.033333, 0.609252, 0.069388, 
22.2, 0.486203, 0.069388, 0.601399, 0.130683, 0.600185, 0.202160, 0.600185, 0.239733, 0.601399, 0.377622, 0.686567, 0.291792, 0.601550, 0.272197, 0.636338, 0.526148, 0.669253, 0.610418, 0.033333, 0.609252, 0.069388, 
22.3, 0.486203, 0.069388, 0.601399, 0.130683, 0.600185, 0.202160, 0.600185, 0.239733, 0.601399, 0.377622, 0.686567, 0.291792, 0.601550, 0.272197, 0.636338, 0.526148, 0.669253, 0.610418, 0.033333, 0.609252, 0.069388, 
22.4, 0.486203, 0.069388, 0.601399, 0.130683, 0.600185, 0.202160, 0.600185, 0.239733, 0.601399, 0.377622, 0.686567, 0.291792, 0.601550, 0.272197, 0.636338, 0.526148, 0.669253, 0.610418, 0.033333, 0.609252, 0.069388, 
22.5, 0.486203, 0.069388, 0.601399, 0.130683, 0.600185, 0.202160, 0.600185, 0.239733, 0.601399, 0.377622, 0.686567, 0.291792, 0.601550, 0.272197, 0.636338, 0.526148, 0.669253, 0.610418, 0.033333, 0.609252, 0.069388, 
22.6, 0.486203, 0.069388, 0.601399, 0.130683, 0.600185, 0.202160, 0.600185, 0.239733, 0.601399, 0.377622, 0.686567, 0.291792, 0.601550, 0.272197, 0.636338, 0.526148, 0.669253, 0.610418, 0.033333, 0.609252, 0.069388, 
22.7, 0.486203, 0.069388, 0.601399, 0.130683, 0.600185, 0.202160, 0.600185, 0.239733, 0.601399, 0.377622, 0.686567, 0.291792, 0.601550, 0.272197, 0.636338, 0.526148, 0.669253, 0.610418, 0.033333, 0.609252, 0.069388, 
22.8, 0.486203, 0.069388, 0.601399, 0.130683, 0.600185, 0.202160, 0.600185, 0.239733, 0.601399, 0.377622, 0.686567, 0.291792, 0.601550, 0.272197, 0.636338, 0.526148, 0.669253, 0.610418, 0.033333, 0.609252, 0.069388, 
22.9, 0.478485, 0.069388, 0.589944, 0.130683, 0.588752, 0.202160, 0.588752, 0.239733, 0.589944, 0.377622, 0.666374, 0.291792, 0.590092, 0.272197, 0.636338, 0.526148, 0.669253, 0.579897, 0.033333, 0.601636, 0.069388, 
23.0, 0.478485, 0.069388, 0.589944, 0.130683, 0.588752, 0.202160, 0.588752, 0.239733, 0.589944, 0.377622, 0.666374, 0.291792, 0.590092, 0.272197, 0.636338, 0.526148, 0.669253, 0.579897, 0.033333, 0.601636, 0.069388, 
