time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, r17_l, r17_r, r18_l, r18_r, 
147.0, 0.796292, 0.902965, 0.629576, 0.890568, 0.718614, 0.878719, 0.677064, 0.557576, 0.852969, 0.653271, 0.828025, 0.705547, 0.828025, 0.705610, 0.937391, 0.722632, 0.828025, 0.730421, 0.820509, 0.733138, 0.833003, 0.757116, 0.820509, 0.739849, 0.851181, 0.898624, 0.722216, 0.902407, 0.698424, 0.863628, 0.638445, 0.844224, 0.749781, 0.876354, 0.648362, 0.826712, 0.696918, 
150.0, 0.796292, 0.902965, 0.629576, 0.890568, 0.718614, 0.878719, 0.677064, 0.557576, 0.852969, 0.653271, 0.828025, 0.705547, 0.828025, 0.705610, 0.937391, 0.722632, 0.828025, 0.730421, 0.820509, 0.733138, 0.833003, 0.757116, 0.820509, 0.739849, 0.851181, 0.898624, 0.722216, 0.902407, 0.698424, 0.863628, 0.638445, 0.844224, 0.749781, 0.876354, 0.648362, 0.826712, 0.696918, 
151.0, 0.796292, 0.902965, 0.629576, 0.890568, 0.718614, 0.878719, 0.677064, 0.557576, 0.852969, 0.653271, 0.828025, 0.705547, 0.828025, 0.705610, 0.937391, 0.722632, 0.828025, 0.730421, 0.820509, 0.733138, 0.833003, 0.757116, 0.820509, 0.739849, 0.851181, 0.898624, 0.722216, 0.902407, 0.698424, 0.863628, 0.638445, 0.844224, 0.749781, 0.876354, 0.648362, 0.826712, 0.696918, 
152.0, 0.794637, 0.902965, 0.600959, 0.890568, 0.712575, 0.878719, 0.677064, 0.517749, 0.852969, 0.653271, 0.828025, 0.705547, 0.828025, 0.695079, 0.937391, 0.715879, 0.828025, 0.721514, 0.820509, 0.727667, 0.833003, 0.753131, 0.820509, 0.734816, 0.851181, 0.898624, 0.711436, 0.902407, 0.698424, 0.863628, 0.638445, 0.844224, 0.749781, 0.876354, 0.622428, 0.826712, 0.696918, 
153.0, 0.791326, 0.902965, 0.600959, 0.890568, 0.706536, 0.878719, 0.677064, 0.517749, 0.852969, 0.628145, 0.824958, 0.705547, 0.824958, 0.695079, 0.937391, 0.709125, 0.824958, 0.712606, 0.817620, 0.722196, 0.829711, 0.749147, 0.817620, 0.729783, 0.851181, 0.898624, 0.700657, 0.902407, 0.698424, 0.863628, 0.638445, 0.839229, 0.749781, 0.876354, 0.622428, 0.826712, 0.696918, 
154.0, 0.789670, 0.902965, 0.600959, 0.890568, 0.706536, 0.878719, 0.677064, 0.517749, 0.848038, 0.628145, 0.821892, 0.705547, 0.821892, 0.695079, 0.937391, 0.709125, 0.821892, 0.712606, 0.814731, 0.722196, 0.826418, 0.749147, 0.814731, 0.729783, 0.851181, 0.898624, 0.700657, 0.902407, 0.698424, 0.863628, 0.638445, 0.839229, 0.749781, 0.869453, 0.622428, 0.822094, 0.696918, 
155.0, 0.788011, 0.894903, 0.600959, 0.884115, 0.706536, 0.872305, 0.677064, 0.517749, 0.843079, 0.628145, 0.818813, 0.705547, 0.818813, 0.695079, 0.937391, 0.709125, 0.818813, 0.712606, 0.811832, 0.722196, 0.823113, 0.749147, 0.811832, 0.729783, 0.845861, 0.890529, 0.700657, 0.902407, 0.698424, 0.855631, 0.638445, 0.834233, 0.749781, 0.862498, 0.622428, 0.817449, 0.696918, 
157.0, 0.788011, 0.894903, 0.600959, 0.884115, 0.706536, 0.872305, 0.677064, 0.517749, 0.843079, 0.628145, 0.818813, 0.705547, 0.818813, 0.695079, 0.937391, 0.709125, 0.818813, 0.712606, 0.811832, 0.722196, 0.823113, 0.749147, 0.811832, 0.729783, 0.845861, 0.890529, 0.700657, 0.902407, 0.698424, 0.855631, 0.638445, 0.834233, 0.749781, 0.862498, 0.622428, 0.817449, 0.696918, 
160.0, 0.784679, 0.886841, 0.600959, 0.877661, 0.700445, 0.865891, 0.677064, 0.517749, 0.838090, 0.601972, 0.815724, 0.691436, 0.815724, 0.684547, 0.912056, 0.702306, 0.815724, 0.703586, 0.808922, 0.716683, 0.819794, 0.745140, 0.808922, 0.724715, 0.840541, 0.890529, 0.700657, 0.883607, 0.682182, 0.855631, 0.638445, 0.829208, 0.749781, 0.855486, 0.622428, 0.812778, 0.682090, 
161.0, 0.783010, 0.886841, 0.600959, 0.877661, 0.694355, 0.865891, 0.677064, 0.517749, 0.838090, 0.601972, 0.815724, 0.677325, 0.815724, 0.684547, 0.912056, 0.695488, 0.815724, 0.703586, 0.808922, 0.711170, 0.819794, 0.741134, 0.808922, 0.719647, 0.840541, 0.890529, 0.700657, 0.883607, 0.682182, 0.855631, 0.638445, 0.829208, 0.739784, 0.855486, 0.622428, 0.812778, 0.682090, 
162.0, 0.783010, 0.886841, 0.600959, 0.877661, 0.694355, 0.865891, 0.677064, 0.517749, 0.838090, 0.601972, 0.815724, 0.677325, 0.815724, 0.684547, 0.912056, 0.695488, 0.815724, 0.703586, 0.808922, 0.711170, 0.819794, 0.741134, 0.808922, 0.719647, 0.840541, 0.890529, 0.700657, 0.883607, 0.682182, 0.855631, 0.638445, 0.829208, 0.739784, 0.855486, 0.622428, 0.812778, 0.682090, 
163.0, 0.783010, 0.886841, 0.600959, 0.877661, 0.694355, 0.865891, 0.677064, 0.517749, 0.838090, 0.601972, 0.815724, 0.677325, 0.815724, 0.684547, 0.912056, 0.695488, 0.815724, 0.703586, 0.808922, 0.711170, 0.819794, 0.741134, 0.808922, 0.719647, 0.840541, 0.890529, 0.700657, 0.883607, 0.682182, 0.855631, 0.638445, 0.829208, 0.739784, 0.855486, 0.622428, 0.812778, 0.682090, 
164.0, 0.781329, 0.886841, 0.600959, 0.877661, 0.688264, 0.865891, 0.677064, 0.517749, 0.838090, 0.601972, 0.815724, 0.677325, 0.815724, 0.684547, 0.912056, 0.688669, 0.815724, 0.694565, 0.808922, 0.705614, 0.819794, 0.737084, 0.808922, 0.714543, 0.840541, 0.890529, 0.700657, 0.883607, 0.665939, 0.855631, 0.638445, 0.829208, 0.739784, 0.855486, 0.622428, 0.812778, 0.667262, 
165.0, 0.779649, 0.886841, 0.600959, 0.877661, 0.688264, 0.865891, 0.677064, 0.517749, 0.833072, 0.601972, 0.812610, 0.677325, 0.812610, 0.684547, 0.912056, 0.688669, 0.812610, 0.694565, 0.805991, 0.705614, 0.816461, 0.737084, 0.805991, 0.714543, 0.840541, 0.890529, 0.700657, 0.883607, 0.665939, 0.847559, 0.638445, 0.824152, 0.739784, 0.848473, 0.622428, 0.808107, 0.667262, 
167.0, 0.777969, 0.886841, 0.600959, 0.877661, 0.682173, 0.865891, 0.677064, 0.517749, 0.833072, 0.601972, 0.812610, 0.677325, 0.812610, 0.674016, 0.912056, 0.681851, 0.812610, 0.685545, 0.805991, 0.700058, 0.816461, 0.733034, 0.805991, 0.709439, 0.840541, 0.890529, 0.700657, 0.883607, 0.649697, 0.847559, 0.638445, 0.824152, 0.739784, 0.848473, 0.622428, 0.808107, 0.652434, 
168.0, 0.777969, 0.886841, 0.600959, 0.877661, 0.682173, 0.865891, 0.677064, 0.517749, 0.833072, 0.601972, 0.812610, 0.677325, 0.812610, 0.674016, 0.912056, 0.681851, 0.812610, 0.685545, 0.805991, 0.700058, 0.816461, 0.733034, 0.805991, 0.709439, 0.840541, 0.890529, 0.700657, 0.883607, 0.649697, 0.847559, 0.638445, 0.824152, 0.739784, 0.848473, 0.622428, 0.808107, 0.652434, 
170.0, 0.776285, 0.886841, 0.600959, 0.877661, 0.676082, 0.865891, 0.677064, 0.517749, 0.833072, 0.601972, 0.812610, 0.677325, 0.812610, 0.674016, 0.912056, 0.675032, 0.812610, 0.676525, 0.805991, 0.694502, 0.816461, 0.728985, 0.805991, 0.704335, 0.840541, 0.890529, 0.700657, 0.883607, 0.649697, 0.847559, 0.638445, 0.824152, 0.739784, 0.848473, 0.622428, 0.808107, 0.652434, 
171.0, 0.776285, 0.886841, 0.600959, 0.877661, 0.676082, 0.865891, 0.677064, 0.517749, 0.833072, 0.601972, 0.812610, 0.677325, 0.812610, 0.674016, 0.912056, 0.675032, 0.812610, 0.676525, 0.805991, 0.694502, 0.816461, 0.728985, 0.805991, 0.704335, 0.840541, 0.890529, 0.700657, 0.883607, 0.649697, 0.847559, 0.638445, 0.824152, 0.739784, 0.848473, 0.622428, 0.808107, 0.652434, 
173.0, 0.776285, 0.886841, 0.600959, 0.877661, 0.676082, 0.865891, 0.677064, 0.517749, 0.833072, 0.601972, 0.812610, 0.677325, 0.812610, 0.674016, 0.912056, 0.675032, 0.812610, 0.676525, 0.805991, 0.694502, 0.816461, 0.728985, 0.805991, 0.704335, 0.840541, 0.890529, 0.700657, 0.883607, 0.649697, 0.847559, 0.638445, 0.824152, 0.739784, 0.848473, 0.622428, 0.808107, 0.652434, 
174.0, 0.776285, 0.886841, 0.600959, 0.877661, 0.676082, 0.865891, 0.677064, 0.517749, 0.833072, 0.601972, 0.812610, 0.677325, 0.812610, 0.674016, 0.912056, 0.675032, 0.812610, 0.676525, 0.805991, 0.694502, 0.816461, 0.728985, 0.805991, 0.704335, 0.840541, 0.890529, 0.700657, 0.883607, 0.649697, 0.847559, 0.638445, 0.824152, 0.739784, 0.848473, 0.622428, 0.808107, 0.652434, 
175.0, 0.774590, 0.886841, 0.600959, 0.877661, 0.669991, 0.865891, 0.677064, 0.517749, 0.833072, 0.601972, 0.812610, 0.677325, 0.812610, 0.674016, 0.912056, 0.675032, 0.812610, 0.676525, 0.805991, 0.694502, 0.816461, 0.724912, 0.805991, 0.699231, 0.840541, 0.890529, 0.700657, 0.883607, 0.633038, 0.839487, 0.638445, 0.819064, 0.739784, 0.848473, 0.622428, 0.808107, 0.637261, 
176.0, 0.772895, 0.878474, 0.600959, 0.871012, 0.669991, 0.859281, 0.677064, 0.517749, 0.827992, 0.601972, 0.809460, 0.677325, 0.809460, 0.674016, 0.886722, 0.675032, 0.809460, 0.676525, 0.803028, 0.694502, 0.813101, 0.724912, 0.803028, 0.699231, 0.835083, 0.882048, 0.700657, 0.864807, 0.633038, 0.839487, 0.638445, 0.819064, 0.739784, 0.841403, 0.622428, 0.803408, 0.637261, 
177.0, 0.771200, 0.878474, 0.600959, 0.871012, 0.669991, 0.859281, 0.677064, 0.517749, 0.822912, 0.601972, 0.806311, 0.677325, 0.806311, 0.674016, 0.886722, 0.675032, 0.806311, 0.676525, 0.800065, 0.694502, 0.809741, 0.724912, 0.800065, 0.699231, 0.835083, 0.882048, 0.700657, 0.864807, 0.633038, 0.839487, 0.638445, 0.819064, 0.739784, 0.834332, 0.622428, 0.798710, 0.637261, 
179.0, 0.771200, 0.878474, 0.600959, 0.871012, 0.669991, 0.859281, 0.677064, 0.517749, 0.822912, 0.601972, 0.806311, 0.677325, 0.806311, 0.674016, 0.886722, 0.675032, 0.806311, 0.676525, 0.800065, 0.694502, 0.809741, 0.724912, 0.800065, 0.699231, 0.835083, 0.882048, 0.700657, 0.864807, 0.633038, 0.839487, 0.638445, 0.819064, 0.739784, 0.834332, 0.622428, 0.798710, 0.637261, 
180.0, 0.767795, 0.870027, 0.600959, 0.864260, 0.663900, 0.852568, 0.677064, 0.517749, 0.817833, 0.601972, 0.803149, 0.663214, 0.803149, 0.674016, 0.886722, 0.668144, 0.803149, 0.676525, 0.797091, 0.688856, 0.806367, 0.720816, 0.797091, 0.694128, 0.829553, 0.873484, 0.700657, 0.864807, 0.633038, 0.839487, 0.638445, 0.813977, 0.739784, 0.827262, 0.622428, 0.794012, 0.637261, 
181.0, 0.767795, 0.870027, 0.600959, 0.864260, 0.663900, 0.852568, 0.677064, 0.517749, 0.817833, 0.601972, 0.803149, 0.663214, 0.803149, 0.674016, 0.886722, 0.668144, 0.803149, 0.676525, 0.797091, 0.688856, 0.806367, 0.720816, 0.797091, 0.694128, 0.829553, 0.873484, 0.700657, 0.864807, 0.633038, 0.839487, 0.638445, 0.813977, 0.739784, 0.827262, 0.622428, 0.794012, 0.637261, 
183.0, 0.767795, 0.870027, 0.600959, 0.864260, 0.663900, 0.852568, 0.677064, 0.517749, 0.817833, 0.601972, 0.803149, 0.663214, 0.803149, 0.674016, 0.886722, 0.668144, 0.803149, 0.676525, 0.797091, 0.688856, 0.806367, 0.720816, 0.797091, 0.694128, 0.829553, 0.873484, 0.700657, 0.864807, 0.633038, 0.839487, 0.638445, 0.813977, 0.739784, 0.827262, 0.622428, 0.794012, 0.637261, 
186.0, 0.766081, 0.870027, 0.600959, 0.857455, 0.663900, 0.845802, 0.677064, 0.517749, 0.817833, 0.601972, 0.799949, 0.663214, 0.799949, 0.674016, 0.886722, 0.668144, 0.799949, 0.676525, 0.794083, 0.688856, 0.802951, 0.720816, 0.794083, 0.694128, 0.823985, 0.873484, 0.689535, 0.864807, 0.633038, 0.839487, 0.638445, 0.808825, 0.739784, 0.827262, 0.622428, 0.789229, 0.637261, 
187.0, 0.766081, 0.870027, 0.600959, 0.857455, 0.663900, 0.845802, 0.677064, 0.517749, 0.817833, 0.601972, 0.799949, 0.663214, 0.799949, 0.674016, 0.886722, 0.668144, 0.799949, 0.676525, 0.794083, 0.688856, 0.802951, 0.720816, 0.794083, 0.694128, 0.823985, 0.873484, 0.689535, 0.864807, 0.633038, 0.839487, 0.638445, 0.808825, 0.739784, 0.827262, 0.622428, 0.789229, 0.637261, 
190.0, 0.764356, 0.870027, 0.600959, 0.857455, 0.657810, 0.845802, 0.677064, 0.517749, 0.817833, 0.575800, 0.799949, 0.649103, 0.799949, 0.663317, 0.886722, 0.661256, 0.799949, 0.667504, 0.794083, 0.683209, 0.802951, 0.716721, 0.794083, 0.689024, 0.823985, 0.873484, 0.689535, 0.864807, 0.633038, 0.839487, 0.638445, 0.808825, 0.739784, 0.827262, 0.622428, 0.789229, 0.637261, 
191.0, 0.762623, 0.870027, 0.600959, 0.857455, 0.657810, 0.845802, 0.677064, 0.517749, 0.817833, 0.575800, 0.799949, 0.649103, 0.799949, 0.663317, 0.886722, 0.661256, 0.799949, 0.667504, 0.791040, 0.683209, 0.802951, 0.716721, 0.791040, 0.689024, 0.823985, 0.873484, 0.689535, 0.864807, 0.633038, 0.839487, 0.638445, 0.808825, 0.729509, 0.827262, 0.622428, 0.784387, 0.637261, 
193.0, 0.757411, 0.870027, 0.600959, 0.857455, 0.651719, 0.845802, 0.654495, 0.517749, 0.817833, 0.549627, 0.796723, 0.634992, 0.796723, 0.663317, 0.886722, 0.654368, 0.796723, 0.658484, 0.787986, 0.671823, 0.799519, 0.708483, 0.787986, 0.678816, 0.818342, 0.873484, 0.678414, 0.864807, 0.616379, 0.839487, 0.638445, 0.808825, 0.708960, 0.827262, 0.622428, 0.779545, 0.622088, 
194.0, 0.752200, 0.861327, 0.572342, 0.850540, 0.645628, 0.838925, 0.631926, 0.477922, 0.817833, 0.549627, 0.796723, 0.620881, 0.796723, 0.641920, 0.886722, 0.640592, 0.796723, 0.658484, 0.787986, 0.654742, 0.799519, 0.696125, 0.787986, 0.668608, 0.812698, 0.864749, 0.667292, 0.864807, 0.616379, 0.839487, 0.589334, 0.808825, 0.708960, 0.827262, 0.596493, 0.779545, 0.622088, 
195.0, 0.752200, 0.861327, 0.572342, 0.850540, 0.645628, 0.838925, 0.631926, 0.477922, 0.817833, 0.549627, 0.796723, 0.620881, 0.796723, 0.641920, 0.886722, 0.640592, 0.796723, 0.658484, 0.787986, 0.654742, 0.799519, 0.696125, 0.787986, 0.668608, 0.812698, 0.864749, 0.667292, 0.864807, 0.616379, 0.839487, 0.589334, 0.808825, 0.708960, 0.827262, 0.596493, 0.779545, 0.622088, 
196.0, 0.750450, 0.861327, 0.572342, 0.850540, 0.645628, 0.838925, 0.631926, 0.477922, 0.817833, 0.549627, 0.793471, 0.620881, 0.793471, 0.641920, 0.886722, 0.640592, 0.793471, 0.658484, 0.784896, 0.654742, 0.796058, 0.696125, 0.784896, 0.668608, 0.812698, 0.864749, 0.667292, 0.864807, 0.616379, 0.839487, 0.589334, 0.808825, 0.698685, 0.827262, 0.596493, 0.774642, 0.622088, 
199.0, 0.748697, 0.861327, 0.572342, 0.850540, 0.645628, 0.838925, 0.631926, 0.477922, 0.817833, 0.549627, 0.793471, 0.620881, 0.793471, 0.641920, 0.886722, 0.640592, 0.793471, 0.658484, 0.784896, 0.649049, 0.796058, 0.692006, 0.784896, 0.663504, 0.812698, 0.864749, 0.667292, 0.864807, 0.616379, 0.839487, 0.589334, 0.808825, 0.698685, 0.827262, 0.596493, 0.774642, 0.622088, 
201.0, 0.746944, 0.861327, 0.572342, 0.850540, 0.645628, 0.838925, 0.631926, 0.477922, 0.817833, 0.549627, 0.790206, 0.620881, 0.790206, 0.641920, 0.886722, 0.640592, 0.790206, 0.658484, 0.781793, 0.649049, 0.792582, 0.692006, 0.781793, 0.663504, 0.812698, 0.864749, 0.667292, 0.864807, 0.616379, 0.839487, 0.589334, 0.803607, 0.698685, 0.819809, 0.596493, 0.769708, 0.622088, 
202.0, 0.746944, 0.861327, 0.572342, 0.850540, 0.645628, 0.838925, 0.631926, 0.477922, 0.817833, 0.549627, 0.790206, 0.620881, 0.790206, 0.641920, 0.886722, 0.640592, 0.790206, 0.658484, 0.781793, 0.649049, 0.792582, 0.692006, 0.781793, 0.663504, 0.812698, 0.864749, 0.667292, 0.864807, 0.616379, 0.839487, 0.589334, 0.803607, 0.698685, 0.819809, 0.596493, 0.769708, 0.622088, 
203.0, 0.746944, 0.861327, 0.572342, 0.850540, 0.645628, 0.838925, 0.631926, 0.477922, 0.817833, 0.549627, 0.790206, 0.620881, 0.790206, 0.641920, 0.886722, 0.640592, 0.790206, 0.658484, 0.781793, 0.649049, 0.792582, 0.692006, 0.781793, 0.663504, 0.812698, 0.864749, 0.667292, 0.864807, 0.616379, 0.839487, 0.589334, 0.803607, 0.698685, 0.819809, 0.596493, 0.769708, 0.622088, 
204.0, 0.745174, 0.861327, 0.572342, 0.850540, 0.645628, 0.838925, 0.631926, 0.477922, 0.812487, 0.549627, 0.786914, 0.620881, 0.786914, 0.641920, 0.859011, 0.640592, 0.786914, 0.658484, 0.778666, 0.649049, 0.789075, 0.692006, 0.778666, 0.663504, 0.812698, 0.864749, 0.667292, 0.844216, 0.616379, 0.839487, 0.589334, 0.803607, 0.698685, 0.812218, 0.596493, 0.764710, 0.622088, 
208.0, 0.745174, 0.861327, 0.572342, 0.850540, 0.645628, 0.838925, 0.631926, 0.477922, 0.812487, 0.549627, 0.786914, 0.620881, 0.786914, 0.641920, 0.859011, 0.640592, 0.786914, 0.658484, 0.778666, 0.649049, 0.789075, 0.692006, 0.778666, 0.663504, 0.812698, 0.864749, 0.667292, 0.844216, 0.616379, 0.839487, 0.589334, 0.803607, 0.698685, 0.812218, 0.596493, 0.764710, 0.622088, 
211.0, 0.743399, 0.861327, 0.543725, 0.850540, 0.639420, 0.838925, 0.631926, 0.477922, 0.812487, 0.549627, 0.786914, 0.606442, 0.786914, 0.630852, 0.859011, 0.633553, 0.786914, 0.658484, 0.778666, 0.643254, 0.789075, 0.687812, 0.778666, 0.658280, 0.812698, 0.864749, 0.656171, 0.844216, 0.616379, 0.839487, 0.589334, 0.803607, 0.688410, 0.812218, 0.570559, 0.764710, 0.622088, 
215.0, 0.741625, 0.861327, 0.543725, 0.850540, 0.639420, 0.838925, 0.631926, 0.477922, 0.812487, 0.549627, 0.783621, 0.606442, 0.783621, 0.630852, 0.859011, 0.633553, 0.783621, 0.658484, 0.775539, 0.643254, 0.789075, 0.687812, 0.775539, 0.658280, 0.812698, 0.864749, 0.656171, 0.844216, 0.616379, 0.831257, 0.589334, 0.803607, 0.688410, 0.812218, 0.570559, 0.764710, 0.622088, 
216.0, 0.739842, 0.861327, 0.543725, 0.850540, 0.639420, 0.838925, 0.631926, 0.477922, 0.812487, 0.549627, 0.780315, 0.606442, 0.780315, 0.630852, 0.859011, 0.633553, 0.780315, 0.658484, 0.772399, 0.643254, 0.785552, 0.687812, 0.772399, 0.653055, 0.812698, 0.855834, 0.656171, 0.844216, 0.616379, 0.831257, 0.589334, 0.798320, 0.688410, 0.812218, 0.570559, 0.764710, 0.622088, 
217.0, 0.739842, 0.861327, 0.543725, 0.850540, 0.639420, 0.838925, 0.631926, 0.477922, 0.812487, 0.549627, 0.780315, 0.606442, 0.780315, 0.630852, 0.859011, 0.633553, 0.780315, 0.658484, 0.772399, 0.643254, 0.785552, 0.687812, 0.772399, 0.653055, 0.812698, 0.855834, 0.656171, 0.844216, 0.616379, 0.831257, 0.589334, 0.798320, 0.688410, 0.812218, 0.570559, 0.764710, 0.622088, 
218.0, 0.736268, 0.852355, 0.543725, 0.843452, 0.639420, 0.838925, 0.609357, 0.477922, 0.807142, 0.549627, 0.776994, 0.606442, 0.776994, 0.630852, 0.859011, 0.633553, 0.776994, 0.658484, 0.769247, 0.637406, 0.782014, 0.683593, 0.769247, 0.647831, 0.806851, 0.846919, 0.656171, 0.844216, 0.616379, 0.831257, 0.540223, 0.798320, 0.688410, 0.812218, 0.570559, 0.759712, 0.622088, 
219.0, 0.736268, 0.852355, 0.543725, 0.843452, 0.639420, 0.838925, 0.609357, 0.477922, 0.807142, 0.549627, 0.776994, 0.606442, 0.776994, 0.630852, 0.859011, 0.633553, 0.776994, 0.658484, 0.769247, 0.637406, 0.782014, 0.683593, 0.769247, 0.647831, 0.806851, 0.846919, 0.656171, 0.844216, 0.616379, 0.831257, 0.540223, 0.798320, 0.688410, 0.812218, 0.570559, 0.759712, 0.622088, 
221.0, 0.734473, 0.852355, 0.543725, 0.843452, 0.633212, 0.838925, 0.609357, 0.477922, 0.807142, 0.549627, 0.776994, 0.606442, 0.776994, 0.630852, 0.859011, 0.633553, 0.776994, 0.649339, 0.769247, 0.637406, 0.782014, 0.679373, 0.769247, 0.642607, 0.806851, 0.846919, 0.656171, 0.844216, 0.616379, 0.823027, 0.540223, 0.793033, 0.688410, 0.812218, 0.570559, 0.759712, 0.622088, 
223.0, 0.734473, 0.852355, 0.543725, 0.843452, 0.633212, 0.838925, 0.609357, 0.477922, 0.807142, 0.549627, 0.776994, 0.606442, 0.776994, 0.630852, 0.859011, 0.633553, 0.776994, 0.649339, 0.769247, 0.637406, 0.782014, 0.679373, 0.769247, 0.642607, 0.806851, 0.846919, 0.656171, 0.844216, 0.616379, 0.823027, 0.540223, 0.793033, 0.688410, 0.812218, 0.570559, 0.759712, 0.622088, 
226.0, 0.734473, 0.852355, 0.543725, 0.843452, 0.633212, 0.838925, 0.609357, 0.477922, 0.807142, 0.549627, 0.776994, 0.606442, 0.776994, 0.630852, 0.859011, 0.633553, 0.776994, 0.649339, 0.769247, 0.637406, 0.782014, 0.679373, 0.769247, 0.642607, 0.806851, 0.846919, 0.656171, 0.844216, 0.616379, 0.823027, 0.540223, 0.793033, 0.688410, 0.812218, 0.570559, 0.759712, 0.622088, 
227.0, 0.732663, 0.852355, 0.543725, 0.843452, 0.633212, 0.838925, 0.609357, 0.477922, 0.801651, 0.549627, 0.773616, 0.606442, 0.773616, 0.630852, 0.859011, 0.633553, 0.773616, 0.649339, 0.766041, 0.637406, 0.778410, 0.679373, 0.766041, 0.642607, 0.806851, 0.846919, 0.656171, 0.844216, 0.616379, 0.823027, 0.540223, 0.793033, 0.688410, 0.812218, 0.570559, 0.754613, 0.622088, 
233.0, 0.732663, 0.852355, 0.543725, 0.843452, 0.633212, 0.838925, 0.609357, 0.477922, 0.801651, 0.549627, 0.773616, 0.606442, 0.773616, 0.630852, 0.859011, 0.633553, 0.773616, 0.649339, 0.766041, 0.637406, 0.778410, 0.679373, 0.766041, 0.642607, 0.806851, 0.846919, 0.656171, 0.844216, 0.616379, 0.823027, 0.540223, 0.793033, 0.688410, 0.812218, 0.570559, 0.754613, 0.622088, 
235.0, 0.732663, 0.852355, 0.543725, 0.843452, 0.633212, 0.838925, 0.609357, 0.477922, 0.801651, 0.549627, 0.773616, 0.606442, 0.773616, 0.630852, 0.859011, 0.633553, 0.773616, 0.649339, 0.766041, 0.637406, 0.778410, 0.679373, 0.766041, 0.642607, 0.806851, 0.846919, 0.656171, 0.844216, 0.616379, 0.823027, 0.540223, 0.793033, 0.688410, 0.812218, 0.570559, 0.754613, 0.622088, 
239.0, 0.732663, 0.852355, 0.543725, 0.843452, 0.633212, 0.838925, 0.609357, 0.477922, 0.801651, 0.549627, 0.773616, 0.606442, 0.773616, 0.630852, 0.859011, 0.633553, 0.773616, 0.649339, 0.766041, 0.637406, 0.778410, 0.679373, 0.766041, 0.642607, 0.806851, 0.846919, 0.656171, 0.844216, 0.616379, 0.823027, 0.540223, 0.793033, 0.688410, 0.812218, 0.570559, 0.754613, 0.622088, 
241.0, 0.730841, 0.852355, 0.543725, 0.843452, 0.633212, 0.838925, 0.609357, 0.477922, 0.801651, 0.549627, 0.770208, 0.606442, 0.770208, 0.630852, 0.859011, 0.633553, 0.770208, 0.649339, 0.762809, 0.637406, 0.774773, 0.679373, 0.762809, 0.637251, 0.806851, 0.846919, 0.656171, 0.844216, 0.616379, 0.823027, 0.540223, 0.787675, 0.688410, 0.812218, 0.570559, 0.754613, 0.622088, 
242.0, 0.729014, 0.852355, 0.543725, 0.843452, 0.626880, 0.838925, 0.609357, 0.477922, 0.801651, 0.522145, 0.770208, 0.592003, 0.770208, 0.619587, 0.859011, 0.626353, 0.770208, 0.639928, 0.762809, 0.631449, 0.774773, 0.675100, 0.762809, 0.631896, 0.806851, 0.846919, 0.656171, 0.844216, 0.616379, 0.823027, 0.540223, 0.787675, 0.677654, 0.812218, 0.570559, 0.754613, 0.622088, 
244.0, 0.727182, 0.852355, 0.543725, 0.843452, 0.620483, 0.838925, 0.585920, 0.477922, 0.801651, 0.522145, 0.770208, 0.577203, 0.770208, 0.608113, 0.859011, 0.619070, 0.770208, 0.639928, 0.762809, 0.625435, 0.774773, 0.670800, 0.762809, 0.626496, 0.806851, 0.846919, 0.656171, 0.844216, 0.616379, 0.823027, 0.486200, 0.787675, 0.666724, 0.812218, 0.570559, 0.754613, 0.622088, 
245.0, 0.727182, 0.852355, 0.543725, 0.843452, 0.620483, 0.838925, 0.585920, 0.477922, 0.801651, 0.522145, 0.770208, 0.577203, 0.770208, 0.608113, 0.859011, 0.619070, 0.770208, 0.639928, 0.762809, 0.625435, 0.774773, 0.670800, 0.762809, 0.626496, 0.806851, 0.846919, 0.656171, 0.844216, 0.616379, 0.823027, 0.486200, 0.787675, 0.666724, 0.812218, 0.570559, 0.754613, 0.622088, 
247.0, 0.725341, 0.852355, 0.543725, 0.843452, 0.620483, 0.838925, 0.585920, 0.477922, 0.796084, 0.522145, 0.766785, 0.577203, 0.766785, 0.608113, 0.859011, 0.619070, 0.766785, 0.639928, 0.759563, 0.625435, 0.774773, 0.670800, 0.759563, 0.626496, 0.806851, 0.846919, 0.656171, 0.844216, 0.616379, 0.823027, 0.486200, 0.787675, 0.666724, 0.804408, 0.570559, 0.749445, 0.622088, 
248.0, 0.721650, 0.852355, 0.543725, 0.843452, 0.607556, 0.838925, 0.585920, 0.477922, 0.796084, 0.494664, 0.766785, 0.562013, 0.766785, 0.584266, 0.859011, 0.604153, 0.766785, 0.630517, 0.759563, 0.613050, 0.774773, 0.662032, 0.759563, 0.615600, 0.806851, 0.837813, 0.656171, 0.844216, 0.599257, 0.823027, 0.486200, 0.787675, 0.655612, 0.804408, 0.570559, 0.749445, 0.606536, 
