time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, r17_l, r17_r, r18_l, r18_r, r19_l, r19_r, 
88.0, 0.958581, 0.995420, 0.733333, 0.659879, 0.997658, 0.764663, 0.995445, 0.814333, 0.995445, 0.839717, 0.995486, 0.995611, 0.756098, 0.745098, 0.995445, 0.787375, 0.997753, 0.846017, 0.997753, 0.869297, 0.997753, 0.882101, 0.997753, 0.860805, 0.995158, 0.894868, 0.995158, 0.903505, 0.995445, 0.904608, 0.995158, 0.912162, 0.995158, 0.915482, 0.995445, 0.920690, 0.995445, 0.993975, 0.687500, 
89.0, 0.958581, 0.995420, 0.733333, 0.659879, 0.997658, 0.764663, 0.995445, 0.814333, 0.995445, 0.839717, 0.995486, 0.995611, 0.756098, 0.745098, 0.995445, 0.787375, 0.997753, 0.846017, 0.997753, 0.869297, 0.997753, 0.882101, 0.997753, 0.860805, 0.995158, 0.894868, 0.995158, 0.903505, 0.995445, 0.904608, 0.995158, 0.912162, 0.995158, 0.915482, 0.995445, 0.920690, 0.995445, 0.993975, 0.687500, 
90.0, 0.957548, 0.993056, 0.733333, 0.659879, 0.995158, 0.764663, 0.993080, 0.814333, 0.993080, 0.839717, 0.993144, 0.993343, 0.756098, 0.745098, 0.993080, 0.787375, 0.995349, 0.846017, 0.995349, 0.869297, 0.995349, 0.882101, 0.995349, 0.860805, 0.992645, 0.894868, 0.992645, 0.903505, 0.993080, 0.904608, 0.992645, 0.912162, 0.992645, 0.915482, 0.993080, 0.920690, 0.993080, 0.991883, 0.687500, 
91.0, 0.955480, 0.993056, 0.733333, 0.659879, 0.995158, 0.764663, 0.993080, 0.814333, 0.993080, 0.839717, 0.993144, 0.993343, 0.756098, 0.745098, 0.993080, 0.775445, 0.995349, 0.838530, 0.995349, 0.858080, 0.995349, 0.872077, 0.995349, 0.841461, 0.992645, 0.884463, 0.992645, 0.896334, 0.993080, 0.900341, 0.992645, 0.906496, 0.992645, 0.910479, 0.993080, 0.916457, 0.993080, 0.991883, 0.656250, 
92.0, 0.955480, 0.993056, 0.733333, 0.659879, 0.995158, 0.764663, 0.993080, 0.814333, 0.993080, 0.839717, 0.993144, 0.993343, 0.756098, 0.745098, 0.993080, 0.775445, 0.995349, 0.838530, 0.995349, 0.858080, 0.995349, 0.872077, 0.995349, 0.841461, 0.992645, 0.884463, 0.992645, 0.896334, 0.993080, 0.900341, 0.992645, 0.906496, 0.992645, 0.910479, 0.993080, 0.916457, 0.993080, 0.991883, 0.656250, 
94.0, 0.955480, 0.993056, 0.733333, 0.659879, 0.995158, 0.764663, 0.993080, 0.814333, 0.993080, 0.839717, 0.993144, 0.993343, 0.756098, 0.745098, 0.993080, 0.775445, 0.995349, 0.838530, 0.995349, 0.858080, 0.995349, 0.872077, 0.995349, 0.841461, 0.992645, 0.884463, 0.992645, 0.896334, 0.993080, 0.900341, 0.992645, 0.906496, 0.992645, 0.910479, 0.993080, 0.916457, 0.993080, 0.991883, 0.656250, 
98.0, 0.955480, 0.993056, 0.733333, 0.659879, 0.995158, 0.764663, 0.993080, 0.814333, 0.993080, 0.839717, 0.993144, 0.993343, 0.756098, 0.745098, 0.993080, 0.775445, 0.995349, 0.838530, 0.995349, 0.858080, 0.995349, 0.872077, 0.995349, 0.841461, 0.992645, 0.884463, 0.992645, 0.896334, 0.993080, 0.900341, 0.992645, 0.906496, 0.992645, 0.910479, 0.993080, 0.916457, 0.993080, 0.991883, 0.656250, 
100.0, 0.955480, 0.993056, 0.733333, 0.659879, 0.995158, 0.764663, 0.993080, 0.814333, 0.993080, 0.839717, 0.993144, 0.993343, 0.756098, 0.745098, 0.993080, 0.775445, 0.995349, 0.838530, 0.995349, 0.858080, 0.995349, 0.872077, 0.995349, 0.841461, 0.992645, 0.884463, 0.992645, 0.896334, 0.993080, 0.900341, 0.992645, 0.906496, 0.992645, 0.910479, 0.993080, 0.916457, 0.993080, 0.991883, 0.656250, 
102.0, 0.955480, 0.993056, 0.733333, 0.659879, 0.995158, 0.764663, 0.993080, 0.814333, 0.993080, 0.839717, 0.993144, 0.993343, 0.756098, 0.745098, 0.993080, 0.775445, 0.995349, 0.838530, 0.995349, 0.858080, 0.995349, 0.872077, 0.995349, 0.841461, 0.992645, 0.884463, 0.992645, 0.896334, 0.993080, 0.900341, 0.992645, 0.906496, 0.992645, 0.910479, 0.993080, 0.916457, 0.993080, 0.991883, 0.656250, 
103.0, 0.954436, 0.990651, 0.733333, 0.659879, 0.995158, 0.764663, 0.990676, 0.814333, 0.990676, 0.839717, 0.990762, 0.991038, 0.756098, 0.745098, 0.990676, 0.775445, 0.992903, 0.838530, 0.992903, 0.858080, 0.992903, 0.872077, 0.992903, 0.841461, 0.992645, 0.884463, 0.992645, 0.896334, 0.990676, 0.900341, 0.992645, 0.906496, 0.992645, 0.910479, 0.990676, 0.916457, 0.990676, 0.989759, 0.656250, 
104.0, 0.954436, 0.990651, 0.733333, 0.659879, 0.995158, 0.764663, 0.990676, 0.814333, 0.990676, 0.839717, 0.990762, 0.991038, 0.756098, 0.745098, 0.990676, 0.775445, 0.992903, 0.838530, 0.992903, 0.858080, 0.992903, 0.872077, 0.992903, 0.841461, 0.992645, 0.884463, 0.992645, 0.896334, 0.990676, 0.900341, 0.992645, 0.906496, 0.992645, 0.910479, 0.990676, 0.916457, 0.990676, 0.989759, 0.656250, 
105.0, 0.953388, 0.990651, 0.733333, 0.633484, 0.995158, 0.750502, 0.990676, 0.804402, 0.990676, 0.831869, 0.990762, 0.991038, 0.756098, 0.745098, 0.990676, 0.775445, 0.992903, 0.838530, 0.992903, 0.858080, 0.992903, 0.872077, 0.992903, 0.841461, 0.992645, 0.879198, 0.992645, 0.892690, 0.990676, 0.896054, 0.992645, 0.903628, 0.992645, 0.907950, 0.990676, 0.914315, 0.990676, 0.989759, 0.656250, 
108.0, 0.952336, 0.990651, 0.733333, 0.633484, 0.995158, 0.736342, 0.990676, 0.794471, 0.990676, 0.824021, 0.990762, 0.991038, 0.730894, 0.725490, 0.990676, 0.775445, 0.992903, 0.830976, 0.992903, 0.852398, 0.992903, 0.866977, 0.992903, 0.831677, 0.992645, 0.873934, 0.992645, 0.889047, 0.990676, 0.891767, 0.992645, 0.900759, 0.992645, 0.905421, 0.990676, 0.912169, 0.990676, 0.989759, 0.625000, 
109.0, 0.952336, 0.990651, 0.733333, 0.633484, 0.995158, 0.736342, 0.990676, 0.794471, 0.990676, 0.824021, 0.990762, 0.991038, 0.730894, 0.725490, 0.990676, 0.775445, 0.992903, 0.830976, 0.992903, 0.852398, 0.992903, 0.866977, 0.992903, 0.831677, 0.992645, 0.873934, 0.992645, 0.889047, 0.990676, 0.891767, 0.992645, 0.900759, 0.992645, 0.905421, 0.990676, 0.912169, 0.990676, 0.989759, 0.625000, 
110.0, 0.952336, 0.990651, 0.733333, 0.633484, 0.995158, 0.736342, 0.990676, 0.794471, 0.990676, 0.824021, 0.990762, 0.991038, 0.730894, 0.725490, 0.990676, 0.775445, 0.992903, 0.830976, 0.992903, 0.852398, 0.992903, 0.866977, 0.992903, 0.831677, 0.992645, 0.873934, 0.992645, 0.889047, 0.990676, 0.891767, 0.992645, 0.900759, 0.992645, 0.905421, 0.990676, 0.912169, 0.990676, 0.989759, 0.625000, 
111.0, 0.952336, 0.990651, 0.733333, 0.633484, 0.995158, 0.736342, 0.990676, 0.794471, 0.990676, 0.824021, 0.990762, 0.991038, 0.730894, 0.725490, 0.990676, 0.775445, 0.992903, 0.830976, 0.992903, 0.852398, 0.992903, 0.866977, 0.992903, 0.831677, 0.992645, 0.873934, 0.992645, 0.889047, 0.990676, 0.891767, 0.992645, 0.900759, 0.992645, 0.905421, 0.990676, 0.912169, 0.990676, 0.989759, 0.625000, 
112.0, 0.951276, 0.990651, 0.733333, 0.633484, 0.995158, 0.736342, 0.990676, 0.794471, 0.990676, 0.824021, 0.990762, 0.991038, 0.730894, 0.725490, 0.990676, 0.775445, 0.992903, 0.823352, 0.992903, 0.846677, 0.992903, 0.861847, 0.992903, 0.821893, 0.992645, 0.873934, 0.992645, 0.885388, 0.990676, 0.887459, 0.992645, 0.900759, 0.992645, 0.905421, 0.990676, 0.910013, 0.990676, 0.989759, 0.625000, 
113.0, 0.949150, 0.990651, 0.733333, 0.633484, 0.995158, 0.736342, 0.990676, 0.784540, 0.990676, 0.816173, 0.990762, 0.991038, 0.730894, 0.725490, 0.990676, 0.775445, 0.992903, 0.815657, 0.992903, 0.840917, 0.992903, 0.856686, 0.992903, 0.811990, 0.992645, 0.868637, 0.992645, 0.881714, 0.990676, 0.883130, 0.992645, 0.895003, 0.992645, 0.900334, 0.990676, 0.905690, 0.990676, 0.989759, 0.625000, 
114.0, 0.947024, 0.990651, 0.733333, 0.633484, 0.995158, 0.722181, 0.990676, 0.774610, 0.990676, 0.808325, 0.990762, 0.991038, 0.730894, 0.725490, 0.990676, 0.775445, 0.992903, 0.815657, 0.992903, 0.840917, 0.992903, 0.856686, 0.992903, 0.811990, 0.992645, 0.863341, 0.992645, 0.874367, 0.990676, 0.878801, 0.992645, 0.892126, 0.992645, 0.897791, 0.990676, 0.901366, 0.990676, 0.989759, 0.625000, 
116.0, 0.947024, 0.990651, 0.733333, 0.633484, 0.995158, 0.722181, 0.990676, 0.774610, 0.990676, 0.808325, 0.990762, 0.991038, 0.730894, 0.725490, 0.990676, 0.775445, 0.992903, 0.815657, 0.992903, 0.840917, 0.992903, 0.856686, 0.992903, 0.811990, 0.992645, 0.863341, 0.992645, 0.874367, 0.990676, 0.878801, 0.992645, 0.892126, 0.992645, 0.897791, 0.990676, 0.901366, 0.990676, 0.989759, 0.625000, 
117.0, 0.944896, 0.990651, 0.733333, 0.607089, 0.995158, 0.708021, 0.990676, 0.764679, 0.990676, 0.800477, 0.990762, 0.988684, 0.730894, 0.725490, 0.990676, 0.763329, 0.992903, 0.807962, 0.992903, 0.835157, 0.992903, 0.851525, 0.992903, 0.802088, 0.992645, 0.863341, 0.992645, 0.870693, 0.990676, 0.878801, 0.992645, 0.889248, 0.992645, 0.895248, 0.990676, 0.899205, 0.990676, 0.987584, 0.625000, 
118.0, 0.944896, 0.990651, 0.733333, 0.607089, 0.995158, 0.708021, 0.990676, 0.764679, 0.990676, 0.800477, 0.990762, 0.988684, 0.730894, 0.725490, 0.990676, 0.763329, 0.992903, 0.807962, 0.992903, 0.835157, 0.992903, 0.851525, 0.992903, 0.802088, 0.992645, 0.863341, 0.992645, 0.870693, 0.990676, 0.878801, 0.992645, 0.889248, 0.992645, 0.895248, 0.990676, 0.899205, 0.990676, 0.987584, 0.625000, 
119.0, 0.944896, 0.990651, 0.733333, 0.607089, 0.995158, 0.708021, 0.990676, 0.764679, 0.990676, 0.800477, 0.990762, 0.988684, 0.730894, 0.725490, 0.990676, 0.763329, 0.992903, 0.807962, 0.992903, 0.835157, 0.992903, 0.851525, 0.992903, 0.802088, 0.992645, 0.863341, 0.992645, 0.870693, 0.990676, 0.878801, 0.992645, 0.889248, 0.992645, 0.895248, 0.990676, 0.899205, 0.990676, 0.987584, 0.625000, 
120.0, 0.944896, 0.990651, 0.733333, 0.607089, 0.995158, 0.708021, 0.990676, 0.764679, 0.990676, 0.800477, 0.990762, 0.988684, 0.730894, 0.725490, 0.990676, 0.763329, 0.992903, 0.807962, 0.992903, 0.835157, 0.992903, 0.851525, 0.992903, 0.802088, 0.992645, 0.863341, 0.992645, 0.870693, 0.990676, 0.878801, 0.992645, 0.889248, 0.992645, 0.895248, 0.990676, 0.899205, 0.990676, 0.987584, 0.625000, 
123.0, 0.943822, 0.990651, 0.733333, 0.607089, 0.995158, 0.693860, 0.990676, 0.754748, 0.990676, 0.792552, 0.990762, 0.988684, 0.730894, 0.725490, 0.990676, 0.763329, 0.992903, 0.807962, 0.992903, 0.835157, 0.992903, 0.851525, 0.992903, 0.792186, 0.992645, 0.858044, 0.992645, 0.867019, 0.990676, 0.874472, 0.992645, 0.886370, 0.992645, 0.892704, 0.990676, 0.897043, 0.990676, 0.987584, 0.625000, 
124.0, 0.943822, 0.990651, 0.733333, 0.607089, 0.995158, 0.693860, 0.990676, 0.754748, 0.990676, 0.792552, 0.990762, 0.988684, 0.730894, 0.725490, 0.990676, 0.763329, 0.992903, 0.807962, 0.992903, 0.835157, 0.992903, 0.851525, 0.992903, 0.792186, 0.992645, 0.858044, 0.992645, 0.867019, 0.990676, 0.874472, 0.992645, 0.886370, 0.992645, 0.892704, 0.990676, 0.897043, 0.990676, 0.987584, 0.625000, 
125.0, 0.943822, 0.990651, 0.733333, 0.607089, 0.995158, 0.693860, 0.990676, 0.754748, 0.990676, 0.792552, 0.990762, 0.988684, 0.730894, 0.725490, 0.990676, 0.763329, 0.992903, 0.807962, 0.992903, 0.835157, 0.992903, 0.851525, 0.992903, 0.792186, 0.992645, 0.858044, 0.992645, 0.867019, 0.990676, 0.874472, 0.992645, 0.886370, 0.992645, 0.892704, 0.990676, 0.897043, 0.990676, 0.987584, 0.625000, 
126.0, 0.943822, 0.990651, 0.733333, 0.607089, 0.995158, 0.693860, 0.990676, 0.754748, 0.990676, 0.792552, 0.990762, 0.988684, 0.730894, 0.725490, 0.990676, 0.763329, 0.992903, 0.807962, 0.992903, 0.835157, 0.992903, 0.851525, 0.992903, 0.792186, 0.992645, 0.858044, 0.992645, 0.867019, 0.990676, 0.874472, 0.992645, 0.886370, 0.992645, 0.892704, 0.990676, 0.897043, 0.990676, 0.987584, 0.625000, 
127.0, 0.942741, 0.990651, 0.733333, 0.607089, 0.995158, 0.693860, 0.990676, 0.754748, 0.990676, 0.792552, 0.990762, 0.988684, 0.730894, 0.725490, 0.990676, 0.763329, 0.992903, 0.807962, 0.992903, 0.829358, 0.992903, 0.851525, 0.992903, 0.792186, 0.992645, 0.858044, 0.992645, 0.867019, 0.990676, 0.874472, 0.992645, 0.886370, 0.992645, 0.890147, 0.990676, 0.894871, 0.990676, 0.987584, 0.625000, 
129.0, 0.940579, 0.990651, 0.698413, 0.580694, 0.995158, 0.679700, 0.990676, 0.744817, 0.990676, 0.784626, 0.988273, 0.988684, 0.730894, 0.705882, 0.990676, 0.751017, 0.992903, 0.800193, 0.992903, 0.823558, 0.992903, 0.846333, 0.992903, 0.792186, 0.992645, 0.852747, 0.992645, 0.863329, 0.990676, 0.870142, 0.992645, 0.883483, 0.992645, 0.887589, 0.990676, 0.892699, 0.990676, 0.985354, 0.625000, 
130.0, 0.939498, 0.990651, 0.698413, 0.580694, 0.995158, 0.679700, 0.990676, 0.744817, 0.990676, 0.776701, 0.988273, 0.988684, 0.730894, 0.705882, 0.990676, 0.751017, 0.992903, 0.800193, 0.992903, 0.823558, 0.992903, 0.846333, 0.992903, 0.782158, 0.992645, 0.852747, 0.992645, 0.859640, 0.990676, 0.870142, 0.992645, 0.880595, 0.992645, 0.885031, 0.990676, 0.890527, 0.990676, 0.985354, 0.625000, 
131.0, 0.939498, 0.990651, 0.698413, 0.580694, 0.995158, 0.679700, 0.990676, 0.744817, 0.990676, 0.776701, 0.988273, 0.988684, 0.730894, 0.705882, 0.990676, 0.751017, 0.992903, 0.800193, 0.992903, 0.823558, 0.992903, 0.846333, 0.992903, 0.782158, 0.992645, 0.852747, 0.992645, 0.859640, 0.990676, 0.870142, 0.992645, 0.880595, 0.992645, 0.885031, 0.990676, 0.890527, 0.990676, 0.985354, 0.625000, 
132.0, 0.939498, 0.990651, 0.698413, 0.580694, 0.995158, 0.679700, 0.990676, 0.744817, 0.990676, 0.776701, 0.988273, 0.988684, 0.730894, 0.705882, 0.990676, 0.751017, 0.992903, 0.800193, 0.992903, 0.823558, 0.992903, 0.846333, 0.992903, 0.782158, 0.992645, 0.852747, 0.992645, 0.859640, 0.990676, 0.870142, 0.992645, 0.880595, 0.992645, 0.885031, 0.990676, 0.890527, 0.990676, 0.985354, 0.625000, 
133.0, 0.939498, 0.990651, 0.698413, 0.580694, 0.995158, 0.679700, 0.990676, 0.744817, 0.990676, 0.776701, 0.988273, 0.988684, 0.730894, 0.705882, 0.990676, 0.751017, 0.992903, 0.800193, 0.992903, 0.823558, 0.992903, 0.846333, 0.992903, 0.782158, 0.992645, 0.852747, 0.992645, 0.859640, 0.990676, 0.870142, 0.992645, 0.880595, 0.992645, 0.885031, 0.990676, 0.890527, 0.990676, 0.985354, 0.625000, 
135.0, 0.938399, 0.990651, 0.698413, 0.580694, 0.995158, 0.679700, 0.990676, 0.744817, 0.990676, 0.776701, 0.988273, 0.988684, 0.730894, 0.705882, 0.990676, 0.751017, 0.992903, 0.800193, 0.992903, 0.823558, 0.992903, 0.846333, 0.992903, 0.782158, 0.992645, 0.852747, 0.992645, 0.859640, 0.990676, 0.870142, 0.992645, 0.880595, 0.992645, 0.885031, 0.990676, 0.890527, 0.990676, 0.983073, 0.625000, 
136.0, 0.938399, 0.990651, 0.698413, 0.580694, 0.995158, 0.679700, 0.990676, 0.744817, 0.990676, 0.776701, 0.988273, 0.988684, 0.730894, 0.705882, 0.990676, 0.751017, 0.992903, 0.800193, 0.992903, 0.823558, 0.992903, 0.846333, 0.992903, 0.782158, 0.992645, 0.852747, 0.992645, 0.859640, 0.990676, 0.870142, 0.992645, 0.880595, 0.992645, 0.885031, 0.990676, 0.890527, 0.990676, 0.983073, 0.625000, 
137.0, 0.937297, 0.988065, 0.698413, 0.580694, 0.992409, 0.679700, 0.988089, 0.744817, 0.988089, 0.776701, 0.985712, 0.986200, 0.730894, 0.705882, 0.988089, 0.751017, 0.990269, 0.800193, 0.990269, 0.823558, 0.990269, 0.846333, 0.990269, 0.782158, 0.989880, 0.852747, 0.989880, 0.859640, 0.988089, 0.870142, 0.989880, 0.880595, 0.989880, 0.885031, 0.988089, 0.890527, 0.988089, 0.980782, 0.625000, 
138.0, 0.936192, 0.988065, 0.698413, 0.580694, 0.992409, 0.679700, 0.988089, 0.744817, 0.988089, 0.776701, 0.985712, 0.986200, 0.730894, 0.705882, 0.988089, 0.751017, 0.990269, 0.800193, 0.990269, 0.823558, 0.990269, 0.846333, 0.990269, 0.782158, 0.989880, 0.852747, 0.989880, 0.855935, 0.988089, 0.870142, 0.989880, 0.880595, 0.989880, 0.885031, 0.988089, 0.888334, 0.988089, 0.980782, 0.625000, 
139.0, 0.936192, 0.988065, 0.698413, 0.580694, 0.992409, 0.679700, 0.988089, 0.744817, 0.988089, 0.776701, 0.985712, 0.986200, 0.730894, 0.705882, 0.988089, 0.751017, 0.990269, 0.800193, 0.990269, 0.823558, 0.990269, 0.846333, 0.990269, 0.782158, 0.989880, 0.852747, 0.989880, 0.855935, 0.988089, 0.870142, 0.989880, 0.880595, 0.989880, 0.885031, 0.988089, 0.888334, 0.988089, 0.980782, 0.625000, 
140.0, 0.936192, 0.988065, 0.698413, 0.580694, 0.992409, 0.679700, 0.988089, 0.744817, 0.988089, 0.776701, 0.985712, 0.986200, 0.730894, 0.705882, 0.988089, 0.751017, 0.990269, 0.800193, 0.990269, 0.823558, 0.990269, 0.846333, 0.990269, 0.782158, 0.989880, 0.852747, 0.989880, 0.855935, 0.988089, 0.870142, 0.989880, 0.880595, 0.989880, 0.885031, 0.988089, 0.888334, 0.988089, 0.980782, 0.625000, 
143.0, 0.936192, 0.988065, 0.698413, 0.580694, 0.992409, 0.679700, 0.988089, 0.744817, 0.988089, 0.776701, 0.985712, 0.986200, 0.730894, 0.705882, 0.988089, 0.751017, 0.990269, 0.800193, 0.990269, 0.823558, 0.990269, 0.846333, 0.990269, 0.782158, 0.989880, 0.852747, 0.989880, 0.855935, 0.988089, 0.870142, 0.989880, 0.880595, 0.989880, 0.885031, 0.988089, 0.888334, 0.988089, 0.980782, 0.625000, 
144.0, 0.935075, 0.988065, 0.698413, 0.580694, 0.992409, 0.665540, 0.988089, 0.734886, 0.988089, 0.768694, 0.985712, 0.986200, 0.730894, 0.705882, 0.988089, 0.751017, 0.990269, 0.800193, 0.990269, 0.823558, 0.990269, 0.846333, 0.990269, 0.782158, 0.989880, 0.847418, 0.989880, 0.852213, 0.988089, 0.865748, 0.989880, 0.877660, 0.989880, 0.882428, 0.988089, 0.886130, 0.988089, 0.980782, 0.625000, 
145.0, 0.935075, 0.988065, 0.698413, 0.580694, 0.992409, 0.665540, 0.988089, 0.734886, 0.988089, 0.768694, 0.985712, 0.986200, 0.730894, 0.705882, 0.988089, 0.751017, 0.990269, 0.800193, 0.990269, 0.823558, 0.990269, 0.846333, 0.990269, 0.782158, 0.989880, 0.847418, 0.989880, 0.852213, 0.988089, 0.865748, 0.989880, 0.877660, 0.989880, 0.882428, 0.988089, 0.886130, 0.988089, 0.980782, 0.625000, 
146.0, 0.935075, 0.988065, 0.698413, 0.580694, 0.992409, 0.665540, 0.988089, 0.734886, 0.988089, 0.768694, 0.985712, 0.986200, 0.730894, 0.705882, 0.988089, 0.751017, 0.990269, 0.800193, 0.990269, 0.823558, 0.990269, 0.846333, 0.990269, 0.782158, 0.989880, 0.847418, 0.989880, 0.852213, 0.988089, 0.865748, 0.989880, 0.877660, 0.989880, 0.882428, 0.988089, 0.886130, 0.988089, 0.980782, 0.625000, 
149.0, 0.933950, 0.988065, 0.663492, 0.580694, 0.992409, 0.651071, 0.988089, 0.724819, 0.988089, 0.760602, 0.985712, 0.986200, 0.704791, 0.705882, 0.988089, 0.751017, 0.990269, 0.792348, 0.990269, 0.817717, 0.990269, 0.841109, 0.990269, 0.772130, 0.989880, 0.842020, 0.989880, 0.848459, 0.988089, 0.861308, 0.989880, 0.874705, 0.989880, 0.879809, 0.988089, 0.883914, 0.988089, 0.980782, 0.625000, 
150.0, 0.933950, 0.988065, 0.663492, 0.580694, 0.992409, 0.651071, 0.988089, 0.724819, 0.988089, 0.760602, 0.985712, 0.986200, 0.704791, 0.705882, 0.988089, 0.751017, 0.990269, 0.792348, 0.990269, 0.817717, 0.990269, 0.841109, 0.990269, 0.772130, 0.989880, 0.842020, 0.989880, 0.848459, 0.988089, 0.861308, 0.989880, 0.874705, 0.989880, 0.879809, 0.988089, 0.883914, 0.988089, 0.980782, 0.625000, 
151.0, 0.931694, 0.988065, 0.663492, 0.580694, 0.992409, 0.636603, 0.988089, 0.714752, 0.988089, 0.752511, 0.985712, 0.986200, 0.678688, 0.685714, 0.988089, 0.738706, 0.990269, 0.784503, 0.990269, 0.811876, 0.990269, 0.835885, 0.990269, 0.762103, 0.989880, 0.831225, 0.989880, 0.840951, 0.988089, 0.852429, 0.989880, 0.868795, 0.989880, 0.874572, 0.988089, 0.879484, 0.988089, 0.980782, 0.592105, 
152.0, 0.931694, 0.988065, 0.663492, 0.580694, 0.992409, 0.636603, 0.988089, 0.714752, 0.988089, 0.752511, 0.985712, 0.986200, 0.678688, 0.685714, 0.988089, 0.738706, 0.990269, 0.784503, 0.990269, 0.811876, 0.990269, 0.835885, 0.990269, 0.762103, 0.989880, 0.831225, 0.989880, 0.840951, 0.988089, 0.852429, 0.989880, 0.868795, 0.989880, 0.874572, 0.988089, 0.879484, 0.988089, 0.980782, 0.592105, 
153.0, 0.931694, 0.988065, 0.663492, 0.580694, 0.992409, 0.636603, 0.988089, 0.714752, 0.988089, 0.752511, 0.985712, 0.986200, 0.678688, 0.685714, 0.988089, 0.738706, 0.990269, 0.784503, 0.990269, 0.811876, 0.990269, 0.835885, 0.990269, 0.762103, 0.989880, 0.831225, 0.989880, 0.840951, 0.988089, 0.852429, 0.989880, 0.868795, 0.989880, 0.874572, 0.988089, 0.879484, 0.988089, 0.980782, 0.592105, 
154.0, 0.931694, 0.988065, 0.663492, 0.580694, 0.992409, 0.636603, 0.988089, 0.714752, 0.988089, 0.752511, 0.985712, 0.986200, 0.678688, 0.685714, 0.988089, 0.738706, 0.990269, 0.784503, 0.990269, 0.811876, 0.990269, 0.835885, 0.990269, 0.762103, 0.989880, 0.831225, 0.989880, 0.840951, 0.988089, 0.852429, 0.989880, 0.868795, 0.989880, 0.874572, 0.988089, 0.879484, 0.988089, 0.980782, 0.592105, 
155.0, 0.931694, 0.988065, 0.663492, 0.580694, 0.992409, 0.636603, 0.988089, 0.714752, 0.988089, 0.752511, 0.985712, 0.986200, 0.678688, 0.685714, 0.988089, 0.738706, 0.990269, 0.784503, 0.990269, 0.811876, 0.990269, 0.835885, 0.990269, 0.762103, 0.989880, 0.831225, 0.989880, 0.840951, 0.988089, 0.852429, 0.989880, 0.868795, 0.989880, 0.874572, 0.988089, 0.879484, 0.988089, 0.980782, 0.592105, 
158.0, 0.931694, 0.988065, 0.663492, 0.580694, 0.992409, 0.636603, 0.988089, 0.714752, 0.988089, 0.752511, 0.985712, 0.986200, 0.678688, 0.685714, 0.988089, 0.738706, 0.990269, 0.784503, 0.990269, 0.811876, 0.990269, 0.835885, 0.990269, 0.762103, 0.989880, 0.831225, 0.989880, 0.840951, 0.988089, 0.852429, 0.989880, 0.868795, 0.989880, 0.874572, 0.988089, 0.879484, 0.988089, 0.980782, 0.592105, 
159.0, 0.931694, 0.988065, 0.663492, 0.580694, 0.992409, 0.636603, 0.988089, 0.714752, 0.988089, 0.752511, 0.985712, 0.986200, 0.678688, 0.685714, 0.988089, 0.738706, 0.990269, 0.784503, 0.990269, 0.811876, 0.990269, 0.835885, 0.990269, 0.762103, 0.989880, 0.831225, 0.989880, 0.840951, 0.988089, 0.852429, 0.989880, 0.868795, 0.989880, 0.874572, 0.988089, 0.879484, 0.988089, 0.980782, 0.592105, 
161.0, 0.931694, 0.988065, 0.663492, 0.580694, 0.992409, 0.636603, 0.988089, 0.714752, 0.988089, 0.752511, 0.985712, 0.986200, 0.678688, 0.685714, 0.988089, 0.738706, 0.990269, 0.784503, 0.990269, 0.811876, 0.990269, 0.835885, 0.990269, 0.762103, 0.989880, 0.831225, 0.989880, 0.840951, 0.988089, 0.852429, 0.989880, 0.868795, 0.989880, 0.874572, 0.988089, 0.879484, 0.988089, 0.980782, 0.592105, 
165.0, 0.931694, 0.988065, 0.663492, 0.580694, 0.992409, 0.636603, 0.988089, 0.714752, 0.988089, 0.752511, 0.985712, 0.986200, 0.678688, 0.685714, 0.988089, 0.738706, 0.990269, 0.784503, 0.990269, 0.811876, 0.990269, 0.835885, 0.990269, 0.762103, 0.989880, 0.831225, 0.989880, 0.840951, 0.988089, 0.852429, 0.989880, 0.868795, 0.989880, 0.874572, 0.988089, 0.879484, 0.988089, 0.980782, 0.592105, 
166.0, 0.931694, 0.988065, 0.663492, 0.580694, 0.992409, 0.636603, 0.988089, 0.714752, 0.988089, 0.752511, 0.985712, 0.986200, 0.678688, 0.685714, 0.988089, 0.738706, 0.990269, 0.784503, 0.990269, 0.811876, 0.990269, 0.835885, 0.990269, 0.762103, 0.989880, 0.831225, 0.989880, 0.840951, 0.988089, 0.852429, 0.989880, 0.868795, 0.989880, 0.874572, 0.988089, 0.879484, 0.988089, 0.980782, 0.592105, 
167.0, 0.930532, 0.988065, 0.663492, 0.580694, 0.992409, 0.636603, 0.988089, 0.714752, 0.988089, 0.752511, 0.985712, 0.986200, 0.678688, 0.685714, 0.988089, 0.738706, 0.990269, 0.784503, 0.990269, 0.811876, 0.990269, 0.835885, 0.990269, 0.751804, 0.989880, 0.825720, 0.989880, 0.837128, 0.988089, 0.852429, 0.989880, 0.865778, 0.989880, 0.871881, 0.988089, 0.877205, 0.988089, 0.980782, 0.592105, 
