time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, 
14.0, 0.568833, 0.150376, 0.674225, 0.231060, 0.674225, 0.288589, 0.674225, 0.338386, 0.675584, 0.317325, 0.674202, 0.400321, 0.682566, 0.531309, 0.751025, 0.666667, 0.739130, 0.669224, 0.150376, 
14.1, 0.568833, 0.150376, 0.674225, 0.231060, 0.674225, 0.288589, 0.674225, 0.338386, 0.675584, 0.317325, 0.674202, 0.400321, 0.682566, 0.531309, 0.751025, 0.666667, 0.739130, 0.669224, 0.150376, 
14.2, 0.568833, 0.150376, 0.674225, 0.231060, 0.674225, 0.288589, 0.674225, 0.338386, 0.675584, 0.317325, 0.674202, 0.400321, 0.682566, 0.531309, 0.751025, 0.666667, 0.739130, 0.669224, 0.150376, 
14.3, 0.568833, 0.150376, 0.674225, 0.231060, 0.674225, 0.288589, 0.674225, 0.338386, 0.675584, 0.317325, 0.674202, 0.400321, 0.682566, 0.531309, 0.751025, 0.666667, 0.739130, 0.669224, 0.150376, 
14.4, 0.567344, 0.140977, 0.674225, 0.223358, 0.674225, 0.282315, 0.674225, 0.333180, 0.675584, 0.317325, 0.674202, 0.396358, 0.682566, 0.531309, 0.751025, 0.666667, 0.739130, 0.669224, 0.140977, 
14.5, 0.567344, 0.140977, 0.674225, 0.223358, 0.674225, 0.282315, 0.674225, 0.333180, 0.675584, 0.317325, 0.674202, 0.396358, 0.682566, 0.531309, 0.751025, 0.666667, 0.739130, 0.669224, 0.140977, 
14.6, 0.565851, 0.140977, 0.671817, 0.223358, 0.671817, 0.282315, 0.671817, 0.333180, 0.673171, 0.317325, 0.671811, 0.396358, 0.679951, 0.531309, 0.751025, 0.666667, 0.739130, 0.666168, 0.140977, 
14.7, 0.565851, 0.140977, 0.671817, 0.223358, 0.671817, 0.282315, 0.671817, 0.333180, 0.673171, 0.317325, 0.671811, 0.396358, 0.679951, 0.531309, 0.751025, 0.666667, 0.739130, 0.666168, 0.140977, 
14.8, 0.564338, 0.140977, 0.669383, 0.223358, 0.669383, 0.282315, 0.669383, 0.333180, 0.670732, 0.317325, 0.669386, 0.396358, 0.677295, 0.531309, 0.740296, 0.666667, 0.739130, 0.663084, 0.140977, 
14.9, 0.564338, 0.140977, 0.669383, 0.223358, 0.669383, 0.282315, 0.669383, 0.333180, 0.670732, 0.317325, 0.669386, 0.396358, 0.677295, 0.531309, 0.740296, 0.666667, 0.739130, 0.663084, 0.140977, 
15.0, 0.562812, 0.140977, 0.666931, 0.223358, 0.666931, 0.282315, 0.666931, 0.333180, 0.668275, 0.317325, 0.666943, 0.396358, 0.674618, 0.531309, 0.740296, 0.666667, 0.739130, 0.659985, 0.140977, 
15.1, 0.562812, 0.140977, 0.666931, 0.223358, 0.666931, 0.282315, 0.666931, 0.333180, 0.668275, 0.317325, 0.666943, 0.396358, 0.674618, 0.531309, 0.740296, 0.666667, 0.739130, 0.659985, 0.140977, 
15.2, 0.562812, 0.140977, 0.666931, 0.223358, 0.666931, 0.282315, 0.666931, 0.333180, 0.668275, 0.317325, 0.666943, 0.396358, 0.674618, 0.531309, 0.740296, 0.666667, 0.739130, 0.659985, 0.140977, 
15.3, 0.562812, 0.140977, 0.666931, 0.223358, 0.666931, 0.282315, 0.666931, 0.333180, 0.668275, 0.317325, 0.666943, 0.396358, 0.674618, 0.531309, 0.740296, 0.666667, 0.739130, 0.659985, 0.140977, 
15.4, 0.561262, 0.140977, 0.664433, 0.223358, 0.664433, 0.282315, 0.664433, 0.333180, 0.665773, 0.317325, 0.664454, 0.396358, 0.671897, 0.531309, 0.740296, 0.666667, 0.739130, 0.656843, 0.140977, 
15.5, 0.558144, 0.130908, 0.664433, 0.215086, 0.664433, 0.275750, 0.664433, 0.322256, 0.665773, 0.312123, 0.664454, 0.388100, 0.671897, 0.531309, 0.740296, 0.666667, 0.739130, 0.656843, 0.130908, 
15.6, 0.558144, 0.130908, 0.664433, 0.215086, 0.664433, 0.275750, 0.664433, 0.322256, 0.665773, 0.312123, 0.664454, 0.388100, 0.671897, 0.531309, 0.740296, 0.666667, 0.739130, 0.656843, 0.130908, 
15.7, 0.558144, 0.130908, 0.664433, 0.215086, 0.664433, 0.275750, 0.664433, 0.322256, 0.665773, 0.312123, 0.664454, 0.388100, 0.671897, 0.531309, 0.740296, 0.666667, 0.739130, 0.656843, 0.130908, 
15.8, 0.558144, 0.130908, 0.664433, 0.215086, 0.664433, 0.275750, 0.664433, 0.322256, 0.665773, 0.312123, 0.664454, 0.388100, 0.671897, 0.531309, 0.740296, 0.666667, 0.739130, 0.656843, 0.130908, 
15.9, 0.556540, 0.120838, 0.664433, 0.206482, 0.664433, 0.269024, 0.664433, 0.316700, 0.665773, 0.306921, 0.664454, 0.383882, 0.671897, 0.531309, 0.740296, 0.666667, 0.739130, 0.656843, 0.120838, 
16.0, 0.554931, 0.120838, 0.664433, 0.197879, 0.664433, 0.262299, 0.664433, 0.311144, 0.665773, 0.306921, 0.664454, 0.383882, 0.671897, 0.531309, 0.740296, 0.666667, 0.739130, 0.656843, 0.120838, 
16.1, 0.553309, 0.120838, 0.661807, 0.197879, 0.661807, 0.262299, 0.661807, 0.311144, 0.663141, 0.306921, 0.661838, 0.383882, 0.669038, 0.531309, 0.740296, 0.619048, 0.739130, 0.656843, 0.120838, 
16.2, 0.550044, 0.110768, 0.659160, 0.189275, 0.659160, 0.255573, 0.659160, 0.305588, 0.660488, 0.301719, 0.659201, 0.379663, 0.666154, 0.531309, 0.740296, 0.619048, 0.739130, 0.653525, 0.110768, 
16.3, 0.550044, 0.110768, 0.659160, 0.189275, 0.659160, 0.255573, 0.659160, 0.305588, 0.660488, 0.301719, 0.659201, 0.379663, 0.666154, 0.531309, 0.740296, 0.619048, 0.739130, 0.653525, 0.110768, 
16.4, 0.548378, 0.110768, 0.659160, 0.180672, 0.659160, 0.248666, 0.659160, 0.299822, 0.660488, 0.296331, 0.659201, 0.375349, 0.666154, 0.531309, 0.740296, 0.619048, 0.739130, 0.653525, 0.110768, 
16.5, 0.546701, 0.100698, 0.659160, 0.172069, 0.659160, 0.241758, 0.659160, 0.294056, 0.660488, 0.290943, 0.659201, 0.371035, 0.666154, 0.531309, 0.740296, 0.619048, 0.739130, 0.653525, 0.100698, 
16.6, 0.546701, 0.100698, 0.659160, 0.172069, 0.659160, 0.241758, 0.659160, 0.294056, 0.660488, 0.290943, 0.659201, 0.371035, 0.666154, 0.531309, 0.740296, 0.619048, 0.739130, 0.653525, 0.100698, 
16.7, 0.546701, 0.100698, 0.659160, 0.172069, 0.659160, 0.241758, 0.659160, 0.294056, 0.660488, 0.290943, 0.659201, 0.371035, 0.666154, 0.531309, 0.740296, 0.619048, 0.739130, 0.653525, 0.100698, 
16.8, 0.543230, 0.089509, 0.656355, 0.163012, 0.656355, 0.234648, 0.656355, 0.287930, 0.657678, 0.285348, 0.656408, 0.366564, 0.663085, 0.531309, 0.728160, 0.619048, 0.739130, 0.649973, 0.089509, 
16.9, 0.543230, 0.089509, 0.656355, 0.163012, 0.656355, 0.234648, 0.656355, 0.287930, 0.657678, 0.285348, 0.656408, 0.366564, 0.663085, 0.531309, 0.728160, 0.619048, 0.739130, 0.649973, 0.089509, 
17.0, 0.543230, 0.089509, 0.656355, 0.163012, 0.656355, 0.234648, 0.656355, 0.287930, 0.657678, 0.285348, 0.656408, 0.366564, 0.663085, 0.531309, 0.728160, 0.619048, 0.739130, 0.649973, 0.089509, 
17.1, 0.543230, 0.089509, 0.656355, 0.163012, 0.656355, 0.234648, 0.656355, 0.287930, 0.657678, 0.285348, 0.656408, 0.366564, 0.663085, 0.531309, 0.728160, 0.619048, 0.739130, 0.649973, 0.089509, 
17.2, 0.543230, 0.089509, 0.656355, 0.163012, 0.656355, 0.234648, 0.656355, 0.287930, 0.657678, 0.285348, 0.656408, 0.366564, 0.663085, 0.531309, 0.728160, 0.619048, 0.739130, 0.649973, 0.089509, 
17.3, 0.543230, 0.089509, 0.656355, 0.163012, 0.656355, 0.234648, 0.656355, 0.287930, 0.657678, 0.285348, 0.656408, 0.366564, 0.663085, 0.531309, 0.728160, 0.619048, 0.739130, 0.649973, 0.089509, 
17.4, 0.541382, 0.089509, 0.653398, 0.163012, 0.653398, 0.234648, 0.653398, 0.287930, 0.654715, 0.285348, 0.653465, 0.366564, 0.659850, 0.531309, 0.715157, 0.619048, 0.709565, 0.646238, 0.089509, 
17.6, 0.539521, 0.089509, 0.650414, 0.163012, 0.650414, 0.234648, 0.650414, 0.287930, 0.651726, 0.285348, 0.650494, 0.366564, 0.656583, 0.531309, 0.715157, 0.619048, 0.709565, 0.642481, 0.089509, 
17.7, 0.539521, 0.089509, 0.650414, 0.163012, 0.650414, 0.234648, 0.650414, 0.287930, 0.651726, 0.285348, 0.650494, 0.366564, 0.656583, 0.531309, 0.715157, 0.619048, 0.709565, 0.642481, 0.089509, 
17.8, 0.537635, 0.089509, 0.647389, 0.163012, 0.647389, 0.234648, 0.647389, 0.287930, 0.648695, 0.285348, 0.647483, 0.361677, 0.653267, 0.507159, 0.715157, 0.619048, 0.709565, 0.642481, 0.089509, 
17.9, 0.533795, 0.089509, 0.644350, 0.163012, 0.644350, 0.225623, 0.644350, 0.280547, 0.645649, 0.285348, 0.644457, 0.351343, 0.649934, 0.507159, 0.715157, 0.619048, 0.709565, 0.642481, 0.089509, 
18.0, 0.533795, 0.089509, 0.644350, 0.163012, 0.644350, 0.225623, 0.644350, 0.280547, 0.645649, 0.285348, 0.644457, 0.351343, 0.649934, 0.507159, 0.715157, 0.619048, 0.709565, 0.642481, 0.089509, 
18.1, 0.529927, 0.067132, 0.641296, 0.149428, 0.641296, 0.216222, 0.641296, 0.272965, 0.642589, 0.278554, 0.641417, 0.346099, 0.646584, 0.507159, 0.701913, 0.619048, 0.709565, 0.638634, 0.067132, 
18.2, 0.527971, 0.067132, 0.638213, 0.149428, 0.638213, 0.216222, 0.638213, 0.272965, 0.639500, 0.278554, 0.638348, 0.346099, 0.643199, 0.507159, 0.701913, 0.567460, 0.709565, 0.638634, 0.067132, 
18.3, 0.527971, 0.067132, 0.638213, 0.149428, 0.638213, 0.216222, 0.638213, 0.272965, 0.639500, 0.278554, 0.638348, 0.346099, 0.643199, 0.507159, 0.701913, 0.567460, 0.709565, 0.638634, 0.067132, 
18.4, 0.525994, 0.067132, 0.635084, 0.149428, 0.635084, 0.216222, 0.635084, 0.272965, 0.636365, 0.278554, 0.635234, 0.346099, 0.639759, 0.507159, 0.701913, 0.567460, 0.709565, 0.634716, 0.067132, 
18.5, 0.525994, 0.067132, 0.635084, 0.149428, 0.635084, 0.216222, 0.635084, 0.272965, 0.636365, 0.278554, 0.635234, 0.346099, 0.639759, 0.507159, 0.701913, 0.567460, 0.709565, 0.634716, 0.067132, 
18.6, 0.525994, 0.067132, 0.635084, 0.149428, 0.635084, 0.216222, 0.635084, 0.272965, 0.636365, 0.278554, 0.635234, 0.346099, 0.639759, 0.507159, 0.701913, 0.567460, 0.709565, 0.634716, 0.067132, 
18.7, 0.525994, 0.067132, 0.635084, 0.149428, 0.635084, 0.216222, 0.635084, 0.272965, 0.636365, 0.278554, 0.635234, 0.346099, 0.639759, 0.507159, 0.701913, 0.567460, 0.709565, 0.634716, 0.067132, 
18.8, 0.525994, 0.067132, 0.635084, 0.149428, 0.635084, 0.216222, 0.635084, 0.272965, 0.636365, 0.278554, 0.635234, 0.346099, 0.639759, 0.507159, 0.701913, 0.567460, 0.709565, 0.634716, 0.067132, 
18.9, 0.525994, 0.067132, 0.635084, 0.149428, 0.635084, 0.216222, 0.635084, 0.272965, 0.636365, 0.278554, 0.635234, 0.346099, 0.639759, 0.507159, 0.701913, 0.567460, 0.709565, 0.634716, 0.067132, 
19.0, 0.525994, 0.067132, 0.635084, 0.149428, 0.635084, 0.216222, 0.635084, 0.272965, 0.636365, 0.278554, 0.635234, 0.346099, 0.639759, 0.507159, 0.701913, 0.567460, 0.709565, 0.634716, 0.067132, 
19.1, 0.523820, 0.067132, 0.631688, 0.149428, 0.631688, 0.216222, 0.631688, 0.272965, 0.632962, 0.278554, 0.631837, 0.346099, 0.635996, 0.507159, 0.687589, 0.567460, 0.709565, 0.630427, 0.067132, 
19.2, 0.521610, 0.067132, 0.631688, 0.149428, 0.631688, 0.216222, 0.631688, 0.264435, 0.632962, 0.278554, 0.631837, 0.339919, 0.635996, 0.507159, 0.687589, 0.567460, 0.709565, 0.630427, 0.067132, 
19.3, 0.519381, 0.067132, 0.628217, 0.149428, 0.628217, 0.216222, 0.628217, 0.264435, 0.629484, 0.278554, 0.628366, 0.339919, 0.632141, 0.507159, 0.672309, 0.567460, 0.675776, 0.626018, 0.067132, 
19.4, 0.517123, 0.067132, 0.624708, 0.149428, 0.624708, 0.216222, 0.624708, 0.264435, 0.625967, 0.278554, 0.624855, 0.339919, 0.628239, 0.473348, 0.672309, 0.567460, 0.675776, 0.626018, 0.067132, 
19.5, 0.517123, 0.067132, 0.624708, 0.149428, 0.624708, 0.216222, 0.624708, 0.264435, 0.625967, 0.278554, 0.624855, 0.339919, 0.628239, 0.473348, 0.672309, 0.567460, 0.675776, 0.626018, 0.067132, 
19.6, 0.517123, 0.067132, 0.624708, 0.149428, 0.624708, 0.216222, 0.624708, 0.264435, 0.625967, 0.278554, 0.624855, 0.339919, 0.628239, 0.473348, 0.672309, 0.567460, 0.675776, 0.626018, 0.067132, 
19.7, 0.514717, 0.067132, 0.624708, 0.149428, 0.624708, 0.216222, 0.624708, 0.264435, 0.625967, 0.270816, 0.624855, 0.333254, 0.628239, 0.473348, 0.672309, 0.567460, 0.675776, 0.626018, 0.067132, 
19.8, 0.512312, 0.067132, 0.620945, 0.149428, 0.620945, 0.216222, 0.620945, 0.264435, 0.622196, 0.270816, 0.621091, 0.333254, 0.624051, 0.473348, 0.672309, 0.567460, 0.675776, 0.621276, 0.067132, 
19.9, 0.512312, 0.067132, 0.620945, 0.149428, 0.620945, 0.216222, 0.620945, 0.264435, 0.622196, 0.270816, 0.621091, 0.333254, 0.624051, 0.473348, 0.672309, 0.567460, 0.675776, 0.621276, 0.067132, 
20.0, 0.512312, 0.067132, 0.620945, 0.149428, 0.620945, 0.216222, 0.620945, 0.264435, 0.622196, 0.270816, 0.621091, 0.333254, 0.624051, 0.473348, 0.672309, 0.567460, 0.675776, 0.621276, 0.067132, 
20.1, 0.512312, 0.067132, 0.620945, 0.149428, 0.620945, 0.216222, 0.620945, 0.264435, 0.622196, 0.270816, 0.621091, 0.333254, 0.624051, 0.473348, 0.672309, 0.567460, 0.675776, 0.621276, 0.067132, 
20.2, 0.509789, 0.067132, 0.617039, 0.149428, 0.617039, 0.216222, 0.617039, 0.264435, 0.618283, 0.270816, 0.617185, 0.333254, 0.619717, 0.473348, 0.654617, 0.567460, 0.675776, 0.616384, 0.067132, 
20.3, 0.507265, 0.067132, 0.613134, 0.149428, 0.613134, 0.216222, 0.613134, 0.264435, 0.614370, 0.270816, 0.613279, 0.333254, 0.615384, 0.473348, 0.654617, 0.567460, 0.675776, 0.611492, 0.067132, 
20.4, 0.499579, 0.067132, 0.609153, 0.149428, 0.609153, 0.202708, 0.609153, 0.254264, 0.610381, 0.254403, 0.609296, 0.319368, 0.610988, 0.473348, 0.654617, 0.504409, 0.675776, 0.611492, 0.067132, 
20.5, 0.499579, 0.067132, 0.609153, 0.149428, 0.609153, 0.202708, 0.609153, 0.254264, 0.610381, 0.254403, 0.609296, 0.319368, 0.610988, 0.473348, 0.654617, 0.504409, 0.675776, 0.611492, 0.067132, 
20.6, 0.496922, 0.067132, 0.605037, 0.149428, 0.605037, 0.202708, 0.605037, 0.254264, 0.606257, 0.254403, 0.605179, 0.319368, 0.606429, 0.473348, 0.654617, 0.504409, 0.675776, 0.611492, 0.067132, 
20.7, 0.496922, 0.067132, 0.605037, 0.149428, 0.605037, 0.202708, 0.605037, 0.254264, 0.606257, 0.254403, 0.605179, 0.319368, 0.606429, 0.473348, 0.654617, 0.504409, 0.675776, 0.611492, 0.067132, 
20.8, 0.496922, 0.067132, 0.605037, 0.149428, 0.605037, 0.202708, 0.605037, 0.254264, 0.606257, 0.254403, 0.605179, 0.319368, 0.606429, 0.473348, 0.654617, 0.504409, 0.675776, 0.611492, 0.067132, 
20.9, 0.496922, 0.067132, 0.605037, 0.149428, 0.605037, 0.202708, 0.605037, 0.254264, 0.606257, 0.254403, 0.605179, 0.319368, 0.606429, 0.473348, 0.654617, 0.504409, 0.675776, 0.611492, 0.067132, 
21.0, 0.494066, 0.067132, 0.605037, 0.149428, 0.605037, 0.202708, 0.605037, 0.243670, 0.606257, 0.244618, 0.605179, 0.311384, 0.606429, 0.473348, 0.654617, 0.504409, 0.675776, 0.611492, 0.067132, 
21.1, 0.491193, 0.067132, 0.600620, 0.149428, 0.600620, 0.202708, 0.600620, 0.243670, 0.601831, 0.244618, 0.600762, 0.311384, 0.606429, 0.473348, 0.654617, 0.504409, 0.675776, 0.605882, 0.067132, 
21.2, 0.485380, 0.067132, 0.596138, 0.149428, 0.596138, 0.189194, 0.596138, 0.233075, 0.597340, 0.234834, 0.596279, 0.303400, 0.601458, 0.473348, 0.654617, 0.504409, 0.675776, 0.600166, 0.067132, 
21.3, 0.485380, 0.067132, 0.596138, 0.149428, 0.596138, 0.189194, 0.596138, 0.233075, 0.597340, 0.234834, 0.596279, 0.303400, 0.601458, 0.473348, 0.654617, 0.504409, 0.675776, 0.600166, 0.067132, 
21.4, 0.485380, 0.067132, 0.596138, 0.149428, 0.596138, 0.189194, 0.596138, 0.233075, 0.597340, 0.234834, 0.596279, 0.303400, 0.601458, 0.473348, 0.654617, 0.504409, 0.675776, 0.600166, 0.067132, 
21.5, 0.485380, 0.067132, 0.596138, 0.149428, 0.596138, 0.189194, 0.596138, 0.233075, 0.597340, 0.234834, 0.596279, 0.303400, 0.601458, 0.473348, 0.654617, 0.504409, 0.675776, 0.600166, 0.067132, 
21.6, 0.485380, 0.067132, 0.596138, 0.149428, 0.596138, 0.189194, 0.596138, 0.233075, 0.597340, 0.234834, 0.596279, 0.303400, 0.601458, 0.473348, 0.654617, 0.504409, 0.675776, 0.600166, 0.067132, 
21.7, 0.485380, 0.067132, 0.596138, 0.149428, 0.596138, 0.189194, 0.596138, 0.233075, 0.597340, 0.234834, 0.596279, 0.303400, 0.601458, 0.473348, 0.654617, 0.504409, 0.675776, 0.600166, 0.067132, 
21.8, 0.485380, 0.067132, 0.596138, 0.149428, 0.596138, 0.189194, 0.596138, 0.233075, 0.597340, 0.234834, 0.596279, 0.303400, 0.601458, 0.473348, 0.654617, 0.504409, 0.675776, 0.600166, 0.067132, 
21.9, 0.485380, 0.067132, 0.596138, 0.149428, 0.596138, 0.189194, 0.596138, 0.233075, 0.597340, 0.234834, 0.596279, 0.303400, 0.601458, 0.473348, 0.654617, 0.504409, 0.675776, 0.600166, 0.067132, 
22.1, 0.485380, 0.067132, 0.596138, 0.149428, 0.596138, 0.189194, 0.596138, 0.233075, 0.597340, 0.234834, 0.596279, 0.303400, 0.601458, 0.473348, 0.654617, 0.504409, 0.675776, 0.600166, 0.067132, 
22.2, 0.485380, 0.067132, 0.596138, 0.149428, 0.596138, 0.189194, 0.596138, 0.233075, 0.597340, 0.234834, 0.596279, 0.303400, 0.601458, 0.473348, 0.654617, 0.504409, 0.675776, 0.600166, 0.067132, 
22.3, 0.485380, 0.067132, 0.596138, 0.149428, 0.596138, 0.189194, 0.596138, 0.233075, 0.597340, 0.234834, 0.596279, 0.303400, 0.601458, 0.473348, 0.654617, 0.504409, 0.675776, 0.600166, 0.067132, 
22.4, 0.481913, 0.067132, 0.596138, 0.149428, 0.596138, 0.189194, 0.596138, 0.233075, 0.597340, 0.223092, 0.596279, 0.292564, 0.601458, 0.414180, 0.654617, 0.504409, 0.675776, 0.600166, 0.067132, 
22.5, 0.481913, 0.067132, 0.596138, 0.149428, 0.596138, 0.189194, 0.596138, 0.233075, 0.597340, 0.223092, 0.596279, 0.292564, 0.601458, 0.414180, 0.654617, 0.504409, 0.675776, 0.600166, 0.067132, 
22.6, 0.481913, 0.067132, 0.596138, 0.149428, 0.596138, 0.189194, 0.596138, 0.233075, 0.597340, 0.223092, 0.596279, 0.292564, 0.601458, 0.414180, 0.654617, 0.504409, 0.675776, 0.600166, 0.067132, 
22.7, 0.481913, 0.067132, 0.596138, 0.149428, 0.596138, 0.189194, 0.596138, 0.233075, 0.597340, 0.223092, 0.596279, 0.292564, 0.601458, 0.414180, 0.654617, 0.504409, 0.675776, 0.600166, 0.067132, 
22.8, 0.481913, 0.067132, 0.596138, 0.149428, 0.596138, 0.189194, 0.596138, 0.233075, 0.597340, 0.223092, 0.596279, 0.292564, 0.601458, 0.414180, 0.654617, 0.504409, 0.675776, 0.600166, 0.067132, 
22.9, 0.474384, 0.067132, 0.584783, 0.149428, 0.584783, 0.189194, 0.584783, 0.233075, 0.585962, 0.223092, 0.584921, 0.292564, 0.589057, 0.414180, 0.654617, 0.504409, 0.675776, 0.593021, 0.067132, 
23.0, 0.474384, 0.067132, 0.584783, 0.149428, 0.584783, 0.189194, 0.584783, 0.233075, 0.585962, 0.223092, 0.584921, 0.292564, 0.589057, 0.414180, 0.654617, 0.504409, 0.675776, 0.593021, 0.067132, 
23.1, 0.474384, 0.067132, 0.584783, 0.149428, 0.584783, 0.189194, 0.584783, 0.233075, 0.585962, 0.223092, 0.584921, 0.292564, 0.589057, 0.414180, 0.654617, 0.504409, 0.675776, 0.593021, 0.067132, 
23.2, 0.474384, 0.067132, 0.584783, 0.149428, 0.584783, 0.189194, 0.584783, 0.233075, 0.585962, 0.223092, 0.584921, 0.292564, 0.589057, 0.414180, 0.654617, 0.504409, 0.675776, 0.593021, 0.067132, 
23.3, 0.474384, 0.067132, 0.584783, 0.149428, 0.584783, 0.189194, 0.584783, 0.233075, 0.585962, 0.223092, 0.584921, 0.292564, 0.589057, 0.414180, 0.654617, 0.504409, 0.675776, 0.593021, 0.067132, 
23.4, 0.466274, 0.067132, 0.584783, 0.119542, 0.584783, 0.162166, 0.584783, 0.211887, 0.585962, 0.188770, 0.584921, 0.261768, 0.589057, 0.414180, 0.654617, 0.504409, 0.675776, 0.593021, 0.067132, 
23.5, 0.466274, 0.067132, 0.584783, 0.119542, 0.584783, 0.162166, 0.584783, 0.211887, 0.585962, 0.188770, 0.584921, 0.261768, 0.589057, 0.414180, 0.654617, 0.504409, 0.675776, 0.593021, 0.067132, 
23.6, 0.466274, 0.067132, 0.584783, 0.119542, 0.584783, 0.162166, 0.584783, 0.211887, 0.585962, 0.188770, 0.584921, 0.261768, 0.589057, 0.414180, 0.654617, 0.504409, 0.675776, 0.593021, 0.067132, 
23.7, 0.466274, 0.067132, 0.584783, 0.119542, 0.584783, 0.162166, 0.584783, 0.211887, 0.585962, 0.188770, 0.584921, 0.261768, 0.589057, 0.414180, 0.654617, 0.504409, 0.675776, 0.593021, 0.067132, 
23.8, 0.466274, 0.067132, 0.584783, 0.119542, 0.584783, 0.162166, 0.584783, 0.211887, 0.585962, 0.188770, 0.584921, 0.261768, 0.589057, 0.414180, 0.654617, 0.504409, 0.675776, 0.593021, 0.067132, 
23.9, 0.466274, 0.067132, 0.584783, 0.119542, 0.584783, 0.162166, 0.584783, 0.211887, 0.585962, 0.188770, 0.584921, 0.261768, 0.589057, 0.414180, 0.654617, 0.504409, 0.675776, 0.593021, 0.067132, 
24.0, 0.466274, 0.067132, 0.584783, 0.119542, 0.584783, 0.162166, 0.584783, 0.211887, 0.585962, 0.188770, 0.584921, 0.261768, 0.589057, 0.414180, 0.654617, 0.504409, 0.675776, 0.593021, 0.067132, 
24.1, 0.466274, 0.067132, 0.584783, 0.119542, 0.584783, 0.162166, 0.584783, 0.211887, 0.585962, 0.188770, 0.584921, 0.261768, 0.589057, 0.414180, 0.654617, 0.504409, 0.675776, 0.593021, 0.067132, 
24.2, 0.461565, 0.067132, 0.577821, 0.119542, 0.577821, 0.162166, 0.577821, 0.211887, 0.578986, 0.188770, 0.577958, 0.261768, 0.581306, 0.414180, 0.654617, 0.504409, 0.675776, 0.584427, 0.067132, 
24.3, 0.461565, 0.067132, 0.577821, 0.119542, 0.577821, 0.162166, 0.577821, 0.211887, 0.578986, 0.188770, 0.577958, 0.261768, 0.581306, 0.414180, 0.654617, 0.504409, 0.675776, 0.584427, 0.067132, 
24.5, 0.461565, 0.067132, 0.577821, 0.119542, 0.577821, 0.162166, 0.577821, 0.211887, 0.578986, 0.188770, 0.577958, 0.261768, 0.581306, 0.414180, 0.654617, 0.504409, 0.675776, 0.584427, 0.067132, 
24.6, 0.451847, 0.067132, 0.563554, 0.119542, 0.563554, 0.162166, 0.563554, 0.211887, 0.564690, 0.188770, 0.563687, 0.261768, 0.565380, 0.414180, 0.654617, 0.504409, 0.675776, 0.566981, 0.067132, 
24.7, 0.451847, 0.067132, 0.563554, 0.119542, 0.563554, 0.162166, 0.563554, 0.211887, 0.564690, 0.188770, 0.563687, 0.261768, 0.565380, 0.414180, 0.654617, 0.504409, 0.675776, 0.566981, 0.067132, 
24.8, 0.451847, 0.067132, 0.563554, 0.119542, 0.563554, 0.162166, 0.563554, 0.211887, 0.564690, 0.188770, 0.563687, 0.261768, 0.565380, 0.414180, 0.654617, 0.504409, 0.675776, 0.566981, 0.067132, 
24.9, 0.451847, 0.067132, 0.563554, 0.119542, 0.563554, 0.162166, 0.563554, 0.211887, 0.564690, 0.188770, 0.563687, 0.261768, 0.565380, 0.414180, 0.654617, 0.504409, 0.675776, 0.566981, 0.067132, 
25.0, 0.451847, 0.067132, 0.563554, 0.119542, 0.563554, 0.162166, 0.563554, 0.211887, 0.564690, 0.188770, 0.563687, 0.261768, 0.565380, 0.414180, 0.654617, 0.504409, 0.675776, 0.566981, 0.067132, 
25.1, 0.451847, 0.067132, 0.563554, 0.119542, 0.563554, 0.162166, 0.563554, 0.211887, 0.564690, 0.188770, 0.563687, 0.261768, 0.565380, 0.414180, 0.654617, 0.504409, 0.675776, 0.566981, 0.067132, 
25.2, 0.451847, 0.067132, 0.563554, 0.119542, 0.563554, 0.162166, 0.563554, 0.211887, 0.564690, 0.188770, 0.563687, 0.261768, 0.565380, 0.414180, 0.654617, 0.504409, 0.675776, 0.566981, 0.067132, 
25.3, 0.451847, 0.067132, 0.563554, 0.119542, 0.563554, 0.162166, 0.563554, 0.211887, 0.564690, 0.188770, 0.563687, 0.261768, 0.565380, 0.414180, 0.654617, 0.504409, 0.675776, 0.566981, 0.067132, 
25.5, 0.451847, 0.067132, 0.563554, 0.119542, 0.563554, 0.162166, 0.563554, 0.211887, 0.564690, 0.188770, 0.563687, 0.261768, 0.565380, 0.414180, 0.654617, 0.504409, 0.675776, 0.566981, 0.067132, 
25.6, 0.451847, 0.067132, 0.563554, 0.119542, 0.563554, 0.162166, 0.563554, 0.211887, 0.564690, 0.188770, 0.563687, 0.261768, 0.565380, 0.414180, 0.654617, 0.504409, 0.675776, 0.566981, 0.067132, 
25.7, 0.451847, 0.067132, 0.563554, 0.119542, 0.563554, 0.162166, 0.563554, 0.211887, 0.564690, 0.188770, 0.563687, 0.261768, 0.565380, 0.414180, 0.654617, 0.504409, 0.675776, 0.566981, 0.067132, 
25.8, 0.451847, 0.067132, 0.563554, 0.119542, 0.563554, 0.162166, 0.563554, 0.211887, 0.564690, 0.188770, 0.563687, 0.261768, 0.565380, 0.414180, 0.654617, 0.504409, 0.675776, 0.566981, 0.067132, 
