time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, 
11.4, 0.603212, 0.234454, 0.707116, 0.580645, 0.909091, 0.351109, 0.707116, 0.390097, 0.708568, 0.362922, 0.706879, 0.428073, 0.706879, 0.733333, 0.589744, 0.683333, 0.909091, 0.713743, 0.234454, 0.702592, 0.234454, 0.716466, 0.228070, 
11.6, 0.601844, 0.234454, 0.704892, 0.580645, 0.909091, 0.351109, 0.704892, 0.390097, 0.706340, 0.362922, 0.704670, 0.428073, 0.704670, 0.733333, 0.589744, 0.683333, 0.909091, 0.710392, 0.234454, 0.699577, 0.234454, 0.716466, 0.228070, 
11.7, 0.601844, 0.234454, 0.704892, 0.580645, 0.909091, 0.351109, 0.704892, 0.390097, 0.706340, 0.362922, 0.704670, 0.428073, 0.704670, 0.733333, 0.589744, 0.683333, 0.909091, 0.710392, 0.234454, 0.699577, 0.234454, 0.716466, 0.228070, 
11.8, 0.600473, 0.234454, 0.704892, 0.548387, 0.909091, 0.345623, 0.704892, 0.385453, 0.706340, 0.357882, 0.704670, 0.424536, 0.704670, 0.733333, 0.589744, 0.683333, 0.909091, 0.710392, 0.234454, 0.699577, 0.234454, 0.716466, 0.228070, 
11.9, 0.600473, 0.234454, 0.704892, 0.548387, 0.909091, 0.345623, 0.704892, 0.385453, 0.706340, 0.357882, 0.704670, 0.424536, 0.704670, 0.733333, 0.589744, 0.683333, 0.909091, 0.710392, 0.234454, 0.699577, 0.234454, 0.716466, 0.228070, 
12.0, 0.599099, 0.225770, 0.704892, 0.548387, 0.909091, 0.340137, 0.704892, 0.380809, 0.706340, 0.352841, 0.704670, 0.420998, 0.704670, 0.733333, 0.589744, 0.683333, 0.909091, 0.710392, 0.225770, 0.699577, 0.225770, 0.716466, 0.219298, 
12.1, 0.599099, 0.225770, 0.704892, 0.548387, 0.909091, 0.340137, 0.704892, 0.380809, 0.706340, 0.352841, 0.704670, 0.420998, 0.704670, 0.733333, 0.589744, 0.683333, 0.909091, 0.710392, 0.225770, 0.699577, 0.225770, 0.716466, 0.219298, 
12.2, 0.599099, 0.225770, 0.704892, 0.548387, 0.909091, 0.340137, 0.704892, 0.380809, 0.706340, 0.352841, 0.704670, 0.420998, 0.704670, 0.733333, 0.589744, 0.683333, 0.909091, 0.710392, 0.225770, 0.699577, 0.225770, 0.716466, 0.219298, 
12.3, 0.597706, 0.225770, 0.702626, 0.548387, 0.909091, 0.340137, 0.702626, 0.380809, 0.704068, 0.352841, 0.702419, 0.420998, 0.702419, 0.733333, 0.589744, 0.683333, 0.909091, 0.706961, 0.225770, 0.696481, 0.225770, 0.716466, 0.219298, 
12.4, 0.594907, 0.225770, 0.698078, 0.548387, 0.909091, 0.340137, 0.698078, 0.380809, 0.699511, 0.352841, 0.697901, 0.420998, 0.697901, 0.733333, 0.589744, 0.683333, 0.909091, 0.703512, 0.225770, 0.693372, 0.225770, 0.716466, 0.219298, 
12.5, 0.593507, 0.225770, 0.695804, 0.548387, 0.909091, 0.340137, 0.695804, 0.380809, 0.697233, 0.352841, 0.695643, 0.420998, 0.695643, 0.733333, 0.589744, 0.683333, 0.909091, 0.703512, 0.225770, 0.690263, 0.225770, 0.711690, 0.219298, 
12.6, 0.587908, 0.225770, 0.693530, 0.483871, 0.909091, 0.328799, 0.693530, 0.371169, 0.694954, 0.342614, 0.693384, 0.410110, 0.693384, 0.733333, 0.589744, 0.683333, 0.909091, 0.703512, 0.225770, 0.690263, 0.225770, 0.711690, 0.219298, 
12.7, 0.587908, 0.225770, 0.693530, 0.483871, 0.909091, 0.328799, 0.693530, 0.371169, 0.694954, 0.342614, 0.693384, 0.410110, 0.693384, 0.733333, 0.589744, 0.683333, 0.909091, 0.703512, 0.225770, 0.690263, 0.225770, 0.711690, 0.219298, 
12.8, 0.587908, 0.225770, 0.693530, 0.483871, 0.909091, 0.328799, 0.693530, 0.371169, 0.694954, 0.342614, 0.693384, 0.410110, 0.693384, 0.733333, 0.589744, 0.683333, 0.909091, 0.703512, 0.225770, 0.690263, 0.225770, 0.711690, 0.219298, 
12.9, 0.585095, 0.225770, 0.688967, 0.483871, 0.909091, 0.328799, 0.688967, 0.371169, 0.690382, 0.342614, 0.688852, 0.410110, 0.688852, 0.700000, 0.589744, 0.665812, 0.909091, 0.700046, 0.225770, 0.687139, 0.225770, 0.711690, 0.219298, 
13.0, 0.583678, 0.217087, 0.688967, 0.483871, 0.909091, 0.323031, 0.688967, 0.366285, 0.690382, 0.337423, 0.688852, 0.406448, 0.688852, 0.700000, 0.589744, 0.665812, 0.909091, 0.700046, 0.217087, 0.687139, 0.217087, 0.711690, 0.210526, 
13.1, 0.580810, 0.199720, 0.688967, 0.483871, 0.909091, 0.311284, 0.688967, 0.356385, 0.690382, 0.327040, 0.688852, 0.399058, 0.688852, 0.700000, 0.589744, 0.665812, 0.909091, 0.700046, 0.199720, 0.687139, 0.199720, 0.711690, 0.192982, 
13.2, 0.577927, 0.182353, 0.688967, 0.483871, 0.909091, 0.299538, 0.688967, 0.346486, 0.690382, 0.316658, 0.688852, 0.391668, 0.688852, 0.700000, 0.589744, 0.665812, 0.909091, 0.700046, 0.182353, 0.687139, 0.182353, 0.711690, 0.175439, 
13.3, 0.576472, 0.173669, 0.688967, 0.483871, 0.909091, 0.293547, 0.688967, 0.341464, 0.690382, 0.311381, 0.688852, 0.387938, 0.688852, 0.700000, 0.589744, 0.665812, 0.909091, 0.700046, 0.173669, 0.687139, 0.173669, 0.711690, 0.166667, 
13.5, 0.573560, 0.173669, 0.684216, 0.483871, 0.877743, 0.293547, 0.684216, 0.341464, 0.685621, 0.311381, 0.684134, 0.387938, 0.684134, 0.663158, 0.589744, 0.646789, 0.877743, 0.696456, 0.173669, 0.683913, 0.173669, 0.706642, 0.166667, 
13.6, 0.572104, 0.164986, 0.684216, 0.483871, 0.877743, 0.287556, 0.684216, 0.336443, 0.685621, 0.306103, 0.684134, 0.384208, 0.684134, 0.663158, 0.589744, 0.646789, 0.877743, 0.696456, 0.164986, 0.683913, 0.164986, 0.706642, 0.157895, 
13.7, 0.572104, 0.164986, 0.684216, 0.483871, 0.877743, 0.287556, 0.684216, 0.336443, 0.685621, 0.306103, 0.684134, 0.384208, 0.684134, 0.663158, 0.589744, 0.646789, 0.877743, 0.696456, 0.164986, 0.683913, 0.164986, 0.706642, 0.157895, 
13.8, 0.572104, 0.164986, 0.684216, 0.483871, 0.877743, 0.287556, 0.684216, 0.336443, 0.685621, 0.306103, 0.684134, 0.384208, 0.684134, 0.663158, 0.589744, 0.646789, 0.877743, 0.696456, 0.164986, 0.683913, 0.164986, 0.706642, 0.157895, 
13.9, 0.570638, 0.155820, 0.684216, 0.483871, 0.877743, 0.281438, 0.684216, 0.331345, 0.685621, 0.300733, 0.684134, 0.380441, 0.684134, 0.663158, 0.589744, 0.646789, 0.877743, 0.696456, 0.155820, 0.683913, 0.155820, 0.706642, 0.148607, 
14.0, 0.567704, 0.137488, 0.684216, 0.483871, 0.877743, 0.269202, 0.684216, 0.321150, 0.685621, 0.289992, 0.684134, 0.372908, 0.684134, 0.663158, 0.589744, 0.646789, 0.877743, 0.696456, 0.137488, 0.683913, 0.137488, 0.706642, 0.130031, 
14.1, 0.567704, 0.137488, 0.684216, 0.483871, 0.877743, 0.269202, 0.684216, 0.321150, 0.685621, 0.289992, 0.684134, 0.372908, 0.684134, 0.663158, 0.589744, 0.646789, 0.877743, 0.696456, 0.137488, 0.683913, 0.137488, 0.706642, 0.130031, 
14.2, 0.567704, 0.137488, 0.684216, 0.483871, 0.877743, 0.269202, 0.684216, 0.321150, 0.685621, 0.289992, 0.684134, 0.372908, 0.684134, 0.663158, 0.589744, 0.646789, 0.877743, 0.696456, 0.137488, 0.683913, 0.137488, 0.706642, 0.130031, 
14.3, 0.567704, 0.137488, 0.684216, 0.483871, 0.877743, 0.269202, 0.684216, 0.321150, 0.685621, 0.289992, 0.684134, 0.372908, 0.684134, 0.663158, 0.589744, 0.646789, 0.877743, 0.696456, 0.137488, 0.683913, 0.137488, 0.706642, 0.130031, 
14.4, 0.566190, 0.128322, 0.684216, 0.483871, 0.877743, 0.262941, 0.684216, 0.315970, 0.685621, 0.289992, 0.684134, 0.369103, 0.684134, 0.663158, 0.589744, 0.646789, 0.877743, 0.696456, 0.128322, 0.683913, 0.128322, 0.706642, 0.120743, 
14.5, 0.566190, 0.128322, 0.684216, 0.483871, 0.877743, 0.262941, 0.684216, 0.315970, 0.685621, 0.289992, 0.684134, 0.369103, 0.684134, 0.663158, 0.589744, 0.646789, 0.877743, 0.696456, 0.128322, 0.683913, 0.128322, 0.706642, 0.120743, 
14.6, 0.564668, 0.128322, 0.681719, 0.483871, 0.877743, 0.262941, 0.681719, 0.315970, 0.683119, 0.289992, 0.681655, 0.369103, 0.681655, 0.663158, 0.589744, 0.646789, 0.877743, 0.692692, 0.128322, 0.680494, 0.128322, 0.706642, 0.120743, 
14.7, 0.563142, 0.119157, 0.681719, 0.483871, 0.877743, 0.256528, 0.681719, 0.310704, 0.683119, 0.284521, 0.681655, 0.365258, 0.681655, 0.663158, 0.589744, 0.646789, 0.877743, 0.692692, 0.119157, 0.680494, 0.119157, 0.706642, 0.111455, 
14.8, 0.561603, 0.119157, 0.679194, 0.483871, 0.877743, 0.256528, 0.679194, 0.310704, 0.680589, 0.284521, 0.679140, 0.365258, 0.679140, 0.663158, 0.558704, 0.646789, 0.877743, 0.688886, 0.119157, 0.677040, 0.119157, 0.701289, 0.111455, 
14.9, 0.561603, 0.119157, 0.679194, 0.483871, 0.877743, 0.256528, 0.679194, 0.310704, 0.680589, 0.284521, 0.679140, 0.365258, 0.679140, 0.663158, 0.558704, 0.646789, 0.877743, 0.688886, 0.119157, 0.677040, 0.119157, 0.701289, 0.111455, 
15.0, 0.561603, 0.119157, 0.679194, 0.483871, 0.877743, 0.256528, 0.679194, 0.310704, 0.680589, 0.284521, 0.679140, 0.365258, 0.679140, 0.663158, 0.558704, 0.646789, 0.877743, 0.688886, 0.119157, 0.677040, 0.119157, 0.701289, 0.111455, 
15.1, 0.561603, 0.119157, 0.679194, 0.483871, 0.877743, 0.256528, 0.679194, 0.310704, 0.680589, 0.284521, 0.679140, 0.365258, 0.679140, 0.663158, 0.558704, 0.646789, 0.877743, 0.688886, 0.119157, 0.677040, 0.119157, 0.701289, 0.111455, 
15.2, 0.561603, 0.119157, 0.679194, 0.483871, 0.877743, 0.256528, 0.679194, 0.310704, 0.680589, 0.284521, 0.679140, 0.365258, 0.679140, 0.663158, 0.558704, 0.646789, 0.877743, 0.688886, 0.119157, 0.677040, 0.119157, 0.701289, 0.111455, 
15.3, 0.560034, 0.109991, 0.679194, 0.483871, 0.877743, 0.250115, 0.679194, 0.305347, 0.680589, 0.284521, 0.679140, 0.361330, 0.679140, 0.663158, 0.558704, 0.646789, 0.877743, 0.688886, 0.109991, 0.677040, 0.109991, 0.701289, 0.102167, 
15.4, 0.558457, 0.109991, 0.676602, 0.483871, 0.877743, 0.250115, 0.676602, 0.305347, 0.677991, 0.284521, 0.676558, 0.361330, 0.676558, 0.663158, 0.558704, 0.646789, 0.877743, 0.685016, 0.109991, 0.673513, 0.109991, 0.701289, 0.102167, 
15.5, 0.556866, 0.109991, 0.676602, 0.483871, 0.877743, 0.250115, 0.676602, 0.299894, 0.677991, 0.284521, 0.676558, 0.357360, 0.676558, 0.663158, 0.558704, 0.646789, 0.877743, 0.685016, 0.109991, 0.673513, 0.109991, 0.701289, 0.102167, 
15.6, 0.556866, 0.109991, 0.676602, 0.483871, 0.877743, 0.250115, 0.676602, 0.299894, 0.677991, 0.284521, 0.676558, 0.357360, 0.676558, 0.663158, 0.558704, 0.646789, 0.877743, 0.685016, 0.109991, 0.673513, 0.109991, 0.701289, 0.102167, 
15.7, 0.556866, 0.109991, 0.676602, 0.483871, 0.877743, 0.250115, 0.676602, 0.299894, 0.677991, 0.284521, 0.676558, 0.357360, 0.676558, 0.663158, 0.558704, 0.646789, 0.877743, 0.685016, 0.109991, 0.673513, 0.109991, 0.701289, 0.102167, 
15.8, 0.556866, 0.109991, 0.676602, 0.483871, 0.877743, 0.250115, 0.676602, 0.299894, 0.677991, 0.284521, 0.676558, 0.357360, 0.676558, 0.663158, 0.558704, 0.646789, 0.877743, 0.685016, 0.109991, 0.673513, 0.109991, 0.701289, 0.102167, 
15.9, 0.555223, 0.099992, 0.676602, 0.483871, 0.877743, 0.243355, 0.676602, 0.294341, 0.677991, 0.278942, 0.676558, 0.353299, 0.676558, 0.663158, 0.558704, 0.646789, 0.877743, 0.685016, 0.099992, 0.673513, 0.099992, 0.701289, 0.091950, 
16.0, 0.553566, 0.099992, 0.676602, 0.439883, 0.877743, 0.236595, 0.676602, 0.288787, 0.677991, 0.278942, 0.676558, 0.349142, 0.676558, 0.663158, 0.558704, 0.646789, 0.877743, 0.685016, 0.099992, 0.673513, 0.099992, 0.701289, 0.091950, 
16.1, 0.551893, 0.099992, 0.673851, 0.439883, 0.877743, 0.236595, 0.673851, 0.288787, 0.675235, 0.278942, 0.673819, 0.349142, 0.673819, 0.663158, 0.558704, 0.646789, 0.877743, 0.685016, 0.099992, 0.673513, 0.099992, 0.701289, 0.091950, 
16.2, 0.548507, 0.089992, 0.671055, 0.439883, 0.877743, 0.229835, 0.671055, 0.283233, 0.672433, 0.273249, 0.671034, 0.344986, 0.671034, 0.663158, 0.558704, 0.646789, 0.877743, 0.685016, 0.089992, 0.673513, 0.089992, 0.701289, 0.081734, 
16.3, 0.548507, 0.089992, 0.671055, 0.439883, 0.877743, 0.229835, 0.671055, 0.283233, 0.672433, 0.273249, 0.671034, 0.344986, 0.671034, 0.663158, 0.558704, 0.646789, 0.877743, 0.685016, 0.089992, 0.673513, 0.089992, 0.701289, 0.081734, 
16.4, 0.545058, 0.079993, 0.671055, 0.439883, 0.877743, 0.223075, 0.671055, 0.271904, 0.672433, 0.267435, 0.671034, 0.336572, 0.671034, 0.663158, 0.558704, 0.646789, 0.877743, 0.685016, 0.079993, 0.673513, 0.079993, 0.701289, 0.081734, 
16.5, 0.543316, 0.069994, 0.671055, 0.439883, 0.877743, 0.216315, 0.671055, 0.266239, 0.672433, 0.261622, 0.671034, 0.332311, 0.671034, 0.663158, 0.558704, 0.646789, 0.877743, 0.685016, 0.069994, 0.673513, 0.069994, 0.701289, 0.071517, 
16.6, 0.543316, 0.069994, 0.671055, 0.439883, 0.877743, 0.216315, 0.671055, 0.266239, 0.672433, 0.261622, 0.671034, 0.332311, 0.671034, 0.663158, 0.558704, 0.646789, 0.877743, 0.685016, 0.069994, 0.673513, 0.069994, 0.701289, 0.071517, 
16.7, 0.543316, 0.069994, 0.671055, 0.439883, 0.877743, 0.216315, 0.671055, 0.266239, 0.672433, 0.261622, 0.671034, 0.332311, 0.671034, 0.663158, 0.558704, 0.646789, 0.877743, 0.685016, 0.069994, 0.673513, 0.069994, 0.701289, 0.071517, 
16.8, 0.539706, 0.058328, 0.668086, 0.439883, 0.877743, 0.209337, 0.668086, 0.260188, 0.669458, 0.255537, 0.668078, 0.327820, 0.668078, 0.663158, 0.558704, 0.646789, 0.877743, 0.680479, 0.058328, 0.669431, 0.058328, 0.701289, 0.059598, 
16.9, 0.539706, 0.058328, 0.668086, 0.439883, 0.877743, 0.209337, 0.668086, 0.260188, 0.669458, 0.255537, 0.668078, 0.327820, 0.668078, 0.663158, 0.558704, 0.646789, 0.877743, 0.680479, 0.058328, 0.669431, 0.058328, 0.701289, 0.059598, 
17.0, 0.539706, 0.058328, 0.668086, 0.439883, 0.877743, 0.209337, 0.668086, 0.260188, 0.669458, 0.255537, 0.668078, 0.327820, 0.668078, 0.663158, 0.558704, 0.646789, 0.877743, 0.680479, 0.058328, 0.669431, 0.058328, 0.701289, 0.059598, 
17.1, 0.539706, 0.058328, 0.668086, 0.439883, 0.877743, 0.209337, 0.668086, 0.260188, 0.669458, 0.255537, 0.668078, 0.327820, 0.668078, 0.663158, 0.558704, 0.646789, 0.877743, 0.680479, 0.058328, 0.669431, 0.058328, 0.701289, 0.059598, 
17.2, 0.539706, 0.058328, 0.668086, 0.439883, 0.877743, 0.209337, 0.668086, 0.260188, 0.669458, 0.255537, 0.668078, 0.327820, 0.668078, 0.663158, 0.558704, 0.646789, 0.877743, 0.680479, 0.058328, 0.669431, 0.058328, 0.701289, 0.059598, 
17.3, 0.539706, 0.058328, 0.668086, 0.439883, 0.877743, 0.209337, 0.668086, 0.260188, 0.669458, 0.255537, 0.668078, 0.327820, 0.668078, 0.663158, 0.558704, 0.646789, 0.877743, 0.680479, 0.058328, 0.669431, 0.058328, 0.701289, 0.059598, 
17.4, 0.537806, 0.058328, 0.664964, 0.439883, 0.877743, 0.209337, 0.664964, 0.260188, 0.666329, 0.255537, 0.664971, 0.327820, 0.664971, 0.663158, 0.558704, 0.646789, 0.877743, 0.675687, 0.058328, 0.665112, 0.058328, 0.694796, 0.059598, 
17.5, 0.537806, 0.058328, 0.664964, 0.439883, 0.877743, 0.209337, 0.664964, 0.260188, 0.666329, 0.255537, 0.664971, 0.327820, 0.664971, 0.663158, 0.558704, 0.646789, 0.877743, 0.675687, 0.058328, 0.665112, 0.058328, 0.694796, 0.059598, 
17.6, 0.535885, 0.058328, 0.661797, 0.439883, 0.877743, 0.209337, 0.661797, 0.260188, 0.663156, 0.255537, 0.661819, 0.327820, 0.661819, 0.663158, 0.558704, 0.646789, 0.877743, 0.670895, 0.058328, 0.660794, 0.058328, 0.694796, 0.059598, 
17.7, 0.535885, 0.058328, 0.661797, 0.439883, 0.877743, 0.209337, 0.661797, 0.260188, 0.663156, 0.255537, 0.661819, 0.327820, 0.661819, 0.663158, 0.558704, 0.646789, 0.877743, 0.670895, 0.058328, 0.660794, 0.058328, 0.694796, 0.059598, 
17.8, 0.533936, 0.058328, 0.658585, 0.439883, 0.877743, 0.209337, 0.658585, 0.260188, 0.659937, 0.255537, 0.658622, 0.327820, 0.658622, 0.612146, 0.558704, 0.622834, 0.877743, 0.670895, 0.058328, 0.660794, 0.058328, 0.694796, 0.059598, 
17.9, 0.529967, 0.058328, 0.655357, 0.439883, 0.877743, 0.201286, 0.655357, 0.253341, 0.656702, 0.255537, 0.655409, 0.322698, 0.655409, 0.556496, 0.558704, 0.597920, 0.877743, 0.670895, 0.058328, 0.660794, 0.058328, 0.694796, 0.059598, 
18.0, 0.529967, 0.058328, 0.655357, 0.439883, 0.877743, 0.201286, 0.655357, 0.253341, 0.656702, 0.255537, 0.655409, 0.322698, 0.655409, 0.556496, 0.558704, 0.597920, 0.877743, 0.670895, 0.058328, 0.660794, 0.058328, 0.694796, 0.059598, 
18.1, 0.525982, 0.038886, 0.652128, 0.439883, 0.877743, 0.192899, 0.652128, 0.246304, 0.653467, 0.248439, 0.652197, 0.317493, 0.652197, 0.556496, 0.521457, 0.597920, 0.877743, 0.666033, 0.038886, 0.656417, 0.038886, 0.694796, 0.039732, 
18.2, 0.523967, 0.038886, 0.648868, 0.439883, 0.877743, 0.192899, 0.648868, 0.246304, 0.650200, 0.248439, 0.648952, 0.317493, 0.648952, 0.556496, 0.521457, 0.597920, 0.877743, 0.666033, 0.038886, 0.656417, 0.038886, 0.694796, 0.039732, 
18.3, 0.523967, 0.038886, 0.648868, 0.439883, 0.877743, 0.192899, 0.648868, 0.246304, 0.650200, 0.248439, 0.648952, 0.317493, 0.648952, 0.556496, 0.521457, 0.597920, 0.877743, 0.666033, 0.038886, 0.656417, 0.038886, 0.694796, 0.039732, 
18.4, 0.521920, 0.038886, 0.645557, 0.439883, 0.877743, 0.192899, 0.645557, 0.246304, 0.646883, 0.248439, 0.645658, 0.317493, 0.645658, 0.556496, 0.521457, 0.597920, 0.877743, 0.661100, 0.038886, 0.651982, 0.038886, 0.694796, 0.039732, 
18.5, 0.521920, 0.038886, 0.645557, 0.439883, 0.877743, 0.192899, 0.645557, 0.246304, 0.646883, 0.248439, 0.645658, 0.317493, 0.645658, 0.556496, 0.521457, 0.597920, 0.877743, 0.661100, 0.038886, 0.651982, 0.038886, 0.694796, 0.039732, 
18.6, 0.521920, 0.038886, 0.645557, 0.439883, 0.877743, 0.192899, 0.645557, 0.246304, 0.646883, 0.248439, 0.645658, 0.317493, 0.645658, 0.556496, 0.521457, 0.597920, 0.877743, 0.661100, 0.038886, 0.651982, 0.038886, 0.694796, 0.039732, 
18.7, 0.521920, 0.038886, 0.645557, 0.439883, 0.877743, 0.192899, 0.645557, 0.246304, 0.646883, 0.248439, 0.645658, 0.317493, 0.645658, 0.556496, 0.521457, 0.597920, 0.877743, 0.661100, 0.038886, 0.651982, 0.038886, 0.694796, 0.039732, 
18.8, 0.521920, 0.038886, 0.645557, 0.439883, 0.877743, 0.192899, 0.645557, 0.246304, 0.646883, 0.248439, 0.645658, 0.317493, 0.645658, 0.556496, 0.521457, 0.597920, 0.877743, 0.661100, 0.038886, 0.651982, 0.038886, 0.694796, 0.039732, 
18.9, 0.521920, 0.038886, 0.645557, 0.439883, 0.877743, 0.192899, 0.645557, 0.246304, 0.646883, 0.248439, 0.645658, 0.317493, 0.645658, 0.556496, 0.521457, 0.597920, 0.877743, 0.661100, 0.038886, 0.651982, 0.038886, 0.694796, 0.039732, 
19.0, 0.521920, 0.038886, 0.645557, 0.439883, 0.877743, 0.192899, 0.645557, 0.246304, 0.646883, 0.248439, 0.645658, 0.317493, 0.645658, 0.556496, 0.521457, 0.597920, 0.877743, 0.661100, 0.038886, 0.651982, 0.038886, 0.694796, 0.039732, 
19.1, 0.519651, 0.038886, 0.641930, 0.439883, 0.877743, 0.192899, 0.641930, 0.246304, 0.643248, 0.248439, 0.642030, 0.317493, 0.642030, 0.556496, 0.521457, 0.597920, 0.877743, 0.655636, 0.038886, 0.647117, 0.038886, 0.694796, 0.039732, 
19.2, 0.517351, 0.038886, 0.641930, 0.439883, 0.877743, 0.192899, 0.641930, 0.238359, 0.643248, 0.248439, 0.642030, 0.311268, 0.642030, 0.556496, 0.521457, 0.597920, 0.877743, 0.655636, 0.038886, 0.647117, 0.038886, 0.694796, 0.039732, 
19.3, 0.517351, 0.038886, 0.641930, 0.439883, 0.877743, 0.192899, 0.641930, 0.238359, 0.643248, 0.248439, 0.642030, 0.311268, 0.642030, 0.556496, 0.521457, 0.597920, 0.877743, 0.655636, 0.038886, 0.647117, 0.038886, 0.694796, 0.039732, 
19.4, 0.515000, 0.038886, 0.638176, 0.439883, 0.877743, 0.192899, 0.638176, 0.238359, 0.639487, 0.248439, 0.638276, 0.311268, 0.638276, 0.556496, 0.521457, 0.568024, 0.877743, 0.655636, 0.038886, 0.647117, 0.038886, 0.686989, 0.039732, 
19.5, 0.515000, 0.038886, 0.638176, 0.439883, 0.877743, 0.192899, 0.638176, 0.238359, 0.639487, 0.248439, 0.638276, 0.311268, 0.638276, 0.556496, 0.521457, 0.568024, 0.877743, 0.655636, 0.038886, 0.647117, 0.038886, 0.686989, 0.039732, 
19.6, 0.515000, 0.038886, 0.638176, 0.439883, 0.877743, 0.192899, 0.638176, 0.238359, 0.639487, 0.248439, 0.638276, 0.311268, 0.638276, 0.556496, 0.521457, 0.568024, 0.877743, 0.655636, 0.038886, 0.647117, 0.038886, 0.686989, 0.039732, 
19.7, 0.512512, 0.038886, 0.638176, 0.439883, 0.877743, 0.192899, 0.638176, 0.238359, 0.639487, 0.248439, 0.638276, 0.304645, 0.638276, 0.556496, 0.521457, 0.568024, 0.877743, 0.655636, 0.038886, 0.647117, 0.038886, 0.686989, 0.039732, 
19.8, 0.510012, 0.038886, 0.634188, 0.439883, 0.815047, 0.192899, 0.634188, 0.238359, 0.635490, 0.248439, 0.634287, 0.304645, 0.634287, 0.556496, 0.521457, 0.568024, 0.815047, 0.649676, 0.038886, 0.641812, 0.038886, 0.686989, 0.039732, 
19.9, 0.510012, 0.038886, 0.634188, 0.439883, 0.815047, 0.192899, 0.634188, 0.238359, 0.635490, 0.248439, 0.634287, 0.304645, 0.634287, 0.556496, 0.521457, 0.568024, 0.815047, 0.649676, 0.038886, 0.641812, 0.038886, 0.686989, 0.039732, 
20.0, 0.510012, 0.038886, 0.634188, 0.439883, 0.815047, 0.192899, 0.634188, 0.238359, 0.635490, 0.248439, 0.634287, 0.304645, 0.634287, 0.556496, 0.521457, 0.568024, 0.815047, 0.649676, 0.038886, 0.641812, 0.038886, 0.686989, 0.039732, 
20.1, 0.510012, 0.038886, 0.634188, 0.439883, 0.815047, 0.192899, 0.634188, 0.238359, 0.635490, 0.248439, 0.634287, 0.304645, 0.634287, 0.556496, 0.521457, 0.568024, 0.815047, 0.649676, 0.038886, 0.641812, 0.038886, 0.686989, 0.039732, 
20.2, 0.507383, 0.038886, 0.630043, 0.439883, 0.815047, 0.192899, 0.630043, 0.238359, 0.631336, 0.248439, 0.630141, 0.304645, 0.630141, 0.556496, 0.474052, 0.568024, 0.815047, 0.643488, 0.038886, 0.636280, 0.038886, 0.678811, 0.039732, 
20.3, 0.504754, 0.038886, 0.625898, 0.439883, 0.815047, 0.192899, 0.625898, 0.238359, 0.627183, 0.248439, 0.625995, 0.304645, 0.625995, 0.556496, 0.474052, 0.568024, 0.815047, 0.643488, 0.038886, 0.636280, 0.038886, 0.670632, 0.039732, 
20.4, 0.496699, 0.038886, 0.621640, 0.439883, 0.815047, 0.180843, 0.621640, 0.228824, 0.622916, 0.231305, 0.621737, 0.289785, 0.621737, 0.556496, 0.474052, 0.568024, 0.815047, 0.643488, 0.038886, 0.636280, 0.038886, 0.670632, 0.039732, 
20.5, 0.496699, 0.038886, 0.621640, 0.439883, 0.815047, 0.180843, 0.621640, 0.228824, 0.622916, 0.231305, 0.621737, 0.289785, 0.621737, 0.556496, 0.474052, 0.568024, 0.815047, 0.643488, 0.038886, 0.636280, 0.038886, 0.670632, 0.039732, 
20.6, 0.493940, 0.038886, 0.617262, 0.439883, 0.815047, 0.180843, 0.617262, 0.228824, 0.618530, 0.231305, 0.617358, 0.289785, 0.617358, 0.556496, 0.474052, 0.568024, 0.815047, 0.643488, 0.038886, 0.636280, 0.038886, 0.670632, 0.039732, 
20.7, 0.493940, 0.038886, 0.617262, 0.439883, 0.815047, 0.180843, 0.617262, 0.228824, 0.618530, 0.231305, 0.617358, 0.289785, 0.617358, 0.556496, 0.474052, 0.568024, 0.815047, 0.643488, 0.038886, 0.636280, 0.038886, 0.670632, 0.039732, 
20.8, 0.493940, 0.038886, 0.617262, 0.439883, 0.815047, 0.180843, 0.617262, 0.228824, 0.618530, 0.231305, 0.617358, 0.289785, 0.617358, 0.556496, 0.474052, 0.568024, 0.815047, 0.643488, 0.038886, 0.636280, 0.038886, 0.670632, 0.039732, 
20.9, 0.493940, 0.038886, 0.617262, 0.439883, 0.815047, 0.180843, 0.617262, 0.228824, 0.618530, 0.231305, 0.617358, 0.289785, 0.617358, 0.556496, 0.474052, 0.568024, 0.815047, 0.643488, 0.038886, 0.636280, 0.038886, 0.670632, 0.039732, 
21.0, 0.493940, 0.038886, 0.617262, 0.439883, 0.815047, 0.180843, 0.617262, 0.228824, 0.618530, 0.231305, 0.617358, 0.289785, 0.617358, 0.556496, 0.474052, 0.568024, 0.815047, 0.643488, 0.038886, 0.636280, 0.038886, 0.670632, 0.039732, 
21.1, 0.490964, 0.038886, 0.612586, 0.439883, 0.815047, 0.180843, 0.612586, 0.228824, 0.613844, 0.231305, 0.612681, 0.289785, 0.612681, 0.556496, 0.474052, 0.568024, 0.815047, 0.643488, 0.038886, 0.636280, 0.038886, 0.670632, 0.039732, 
