time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, 
67.0, 0.361111, 0.166667, 0.478261, 0.081081, 0.525424, 0.217391, 0.525424, 0.279221, 0.591549, 0.291457, 0.521008, 0.301724, 0.431373, 0.308271, 0.438889, 0.308017, 0.600000, 0.309322, 0.500000, 0.335180, 0.575758, 0.266667, 0.442623, 0.407407, 0.266667, 0.408964, 0.300000, 0.390123, 0.266667, 0.319838, 0.435000, 0.336516, 0.426136, 
68.0, 0.356667, 0.166667, 0.456522, 0.081081, 0.508475, 0.217391, 0.508475, 0.279221, 0.563380, 0.291457, 0.504202, 0.301724, 0.423529, 0.308271, 0.433333, 0.303797, 0.600000, 0.309322, 0.484848, 0.332410, 0.575758, 0.266667, 0.442623, 0.403704, 0.266667, 0.403361, 0.300000, 0.382716, 0.266667, 0.319838, 0.430000, 0.334129, 0.420455, 
69.0, 0.353333, 0.166667, 0.456522, 0.054054, 0.508475, 0.206522, 0.508475, 0.266234, 0.563380, 0.281407, 0.504202, 0.293103, 0.419608, 0.300752, 0.433333, 0.295359, 0.600000, 0.300847, 0.484848, 0.326870, 0.575758, 0.266667, 0.437158, 0.403704, 0.266667, 0.400560, 0.300000, 0.380247, 0.266667, 0.311741, 0.430000, 0.329356, 0.420455, 
71.0, 0.346667, 0.166667, 0.413043, 0.054054, 0.500000, 0.195652, 0.500000, 0.259740, 0.549296, 0.276382, 0.495798, 0.288793, 0.415686, 0.296992, 0.427778, 0.286920, 0.566667, 0.296610, 0.462121, 0.321330, 0.545455, 0.266667, 0.431694, 0.400000, 0.266667, 0.392157, 0.300000, 0.372840, 0.266667, 0.307692, 0.425000, 0.324582, 0.414773, 
72.0, 0.338889, 0.166667, 0.413043, 0.054054, 0.483051, 0.163043, 0.483051, 0.246753, 0.521127, 0.256281, 0.478992, 0.271552, 0.407843, 0.281955, 0.416667, 0.270042, 0.566667, 0.279661, 0.446970, 0.310249, 0.545455, 0.233333, 0.420765, 0.388889, 0.233333, 0.383754, 0.266667, 0.367901, 0.233333, 0.291498, 0.410000, 0.315036, 0.403409, 
73.0, 0.326667, 0.133333, 0.391304, 0.054054, 0.483051, 0.163043, 0.483051, 0.246753, 0.521127, 0.256281, 0.478992, 0.267241, 0.400000, 0.278195, 0.416667, 0.261603, 0.566667, 0.271186, 0.446970, 0.301939, 0.545455, 0.200000, 0.398907, 0.388889, 0.200000, 0.369748, 0.233333, 0.355556, 0.200000, 0.287449, 0.410000, 0.307876, 0.403409, 
74.0, 0.301111, 0.133333, 0.369565, 0.027027, 0.449153, 0.141304, 0.449153, 0.220779, 0.492958, 0.231156, 0.445378, 0.241379, 0.372549, 0.255639, 0.366667, 0.236287, 0.533333, 0.250000, 0.409091, 0.277008, 0.515152, 0.133333, 0.366120, 0.348148, 0.133333, 0.338936, 0.166667, 0.333333, 0.133333, 0.259109, 0.355000, 0.279236, 0.357955, 
76.0, 0.295556, 0.133333, 0.369565, 0.027027, 0.432203, 0.141304, 0.432203, 0.220779, 0.478873, 0.226131, 0.428571, 0.237069, 0.360784, 0.251880, 0.361111, 0.232068, 0.533333, 0.245763, 0.393939, 0.274238, 0.515152, 0.133333, 0.366120, 0.340741, 0.133333, 0.327731, 0.166667, 0.323457, 0.133333, 0.255061, 0.350000, 0.276850, 0.352273, 
77.0, 0.285556, 0.133333, 0.369565, 0.027027, 0.415254, 0.108696, 0.415254, 0.201299, 0.450704, 0.206030, 0.411765, 0.219828, 0.352941, 0.236842, 0.355556, 0.223629, 0.500000, 0.237288, 0.378788, 0.263158, 0.484848, 0.133333, 0.366120, 0.337037, 0.133333, 0.322129, 0.166667, 0.318519, 0.133333, 0.230769, 0.345000, 0.260143, 0.346591, 
78.0, 0.281111, 0.133333, 0.369565, 0.027027, 0.406780, 0.108696, 0.406780, 0.194805, 0.436620, 0.201005, 0.403361, 0.215517, 0.349020, 0.233083, 0.350000, 0.219409, 0.500000, 0.233051, 0.371212, 0.260388, 0.484848, 0.133333, 0.355191, 0.329630, 0.133333, 0.316527, 0.166667, 0.311111, 0.133333, 0.226721, 0.340000, 0.257757, 0.335227, 
79.0, 0.261111, 0.100000, 0.347826, 0.027027, 0.389831, 0.097826, 0.389831, 0.188312, 0.436620, 0.195980, 0.386555, 0.211207, 0.333333, 0.225564, 0.350000, 0.215190, 0.500000, 0.207627, 0.356061, 0.240997, 0.484848, 0.133333, 0.322404, 0.329630, 0.133333, 0.305322, 0.166667, 0.288889, 0.133333, 0.222672, 0.340000, 0.236277, 0.335227, 
80.0, 0.190000, 0.100000, 0.326087, 0.027027, 0.288136, 0.054348, 0.288136, 0.084416, 0.352113, 0.105528, 0.285714, 0.107759, 0.250980, 0.120301, 0.266667, 0.122363, 0.466667, 0.131356, 0.265152, 0.155125, 0.454545, 0.100000, 0.229508, 0.244444, 0.100000, 0.226891, 0.133333, 0.217284, 0.133333, 0.129555, 0.260000, 0.162291, 0.255682, 

