time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, r17_l, r17_r, r18_l, r18_r, 
94.0, 0.956412, 0.633333, 0.995469, 0.762197, 0.995469, 0.789523, 0.995469, 0.831714, 0.995469, 0.807763, 0.993246, 0.851424, 0.993246, 0.878566, 0.993246, 0.841285, 0.993047, 0.893834, 0.993246, 0.842623, 0.993246, 0.862190, 0.993291, 0.888546, 0.992831, 0.904284, 0.993047, 0.912403, 0.993246, 0.993232, 0.700000, 0.993465, 0.773585, 0.918800, 0.993291, 0.954928, 0.937920, 
95.0, 0.956412, 0.633333, 0.995469, 0.762197, 0.995469, 0.789523, 0.995469, 0.831714, 0.995469, 0.807763, 0.993246, 0.851424, 0.993246, 0.878566, 0.993246, 0.841285, 0.993047, 0.893834, 0.993246, 0.842623, 0.993246, 0.862190, 0.993291, 0.888546, 0.992831, 0.904284, 0.993047, 0.912403, 0.993246, 0.993232, 0.700000, 0.993465, 0.773585, 0.918800, 0.993291, 0.954928, 0.937920, 
98.0, 0.956412, 0.633333, 0.995469, 0.762197, 0.995469, 0.789523, 0.995469, 0.831714, 0.995469, 0.807763, 0.993246, 0.851424, 0.993246, 0.878566, 0.993246, 0.841285, 0.993047, 0.893834, 0.993246, 0.842623, 0.993246, 0.862190, 0.993291, 0.888546, 0.992831, 0.904284, 0.993047, 0.912403, 0.993246, 0.993232, 0.700000, 0.993465, 0.773585, 0.918800, 0.993291, 0.954928, 0.937920, 
100.0, 0.956412, 0.633333, 0.995469, 0.762197, 0.995469, 0.789523, 0.995469, 0.831714, 0.995469, 0.807763, 0.993246, 0.851424, 0.993246, 0.878566, 0.993246, 0.841285, 0.993047, 0.893834, 0.993246, 0.842623, 0.993246, 0.862190, 0.993291, 0.888546, 0.992831, 0.904284, 0.993047, 0.912403, 0.993246, 0.993232, 0.700000, 0.993465, 0.773585, 0.918800, 0.993291, 0.954928, 0.937920, 
102.0, 0.956412, 0.633333, 0.995469, 0.762197, 0.995469, 0.789523, 0.995469, 0.831714, 0.995469, 0.807763, 0.993246, 0.851424, 0.993246, 0.878566, 0.993246, 0.841285, 0.993047, 0.893834, 0.993246, 0.842623, 0.993246, 0.862190, 0.993291, 0.888546, 0.992831, 0.904284, 0.993047, 0.912403, 0.993246, 0.993232, 0.700000, 0.993465, 0.773585, 0.918800, 0.993291, 0.954928, 0.937920, 
103.0, 0.955366, 0.633333, 0.993082, 0.762197, 0.993082, 0.789523, 0.993082, 0.831714, 0.993082, 0.807763, 0.990892, 0.851424, 0.990892, 0.878566, 0.990892, 0.841285, 0.990625, 0.893834, 0.990892, 0.842623, 0.990892, 0.862190, 0.990954, 0.888546, 0.992831, 0.904284, 0.990625, 0.912403, 0.990892, 0.990878, 0.700000, 0.991187, 0.773585, 0.918800, 0.990954, 0.954928, 0.937920, 
104.0, 0.955366, 0.633333, 0.993082, 0.762197, 0.993082, 0.789523, 0.993082, 0.831714, 0.993082, 0.807763, 0.990892, 0.851424, 0.990892, 0.878566, 0.990892, 0.841285, 0.990625, 0.893834, 0.990892, 0.842623, 0.990892, 0.862190, 0.990954, 0.888546, 0.992831, 0.904284, 0.990625, 0.912403, 0.990892, 0.990878, 0.700000, 0.991187, 0.773585, 0.918800, 0.990954, 0.954928, 0.937920, 
105.0, 0.954313, 0.633333, 0.993082, 0.762197, 0.993082, 0.789523, 0.993082, 0.831714, 0.993082, 0.793591, 0.990892, 0.851424, 0.990892, 0.878566, 0.990892, 0.841285, 0.990625, 0.890329, 0.990892, 0.842623, 0.990892, 0.862190, 0.990954, 0.883439, 0.992831, 0.901502, 0.990625, 0.909931, 0.990892, 0.990878, 0.700000, 0.991187, 0.773585, 0.916607, 0.990954, 0.952643, 0.937920, 
109.0, 0.954313, 0.633333, 0.993082, 0.762197, 0.993082, 0.789523, 0.993082, 0.831714, 0.993082, 0.793591, 0.990892, 0.851424, 0.990892, 0.878566, 0.990892, 0.841285, 0.990625, 0.890329, 0.990892, 0.842623, 0.990892, 0.862190, 0.990954, 0.883439, 0.992831, 0.901502, 0.990625, 0.909931, 0.990892, 0.990878, 0.700000, 0.991187, 0.773585, 0.916607, 0.990954, 0.952643, 0.937920, 
110.0, 0.954313, 0.633333, 0.993082, 0.762197, 0.993082, 0.789523, 0.993082, 0.831714, 0.993082, 0.793591, 0.990892, 0.851424, 0.990892, 0.878566, 0.990892, 0.841285, 0.990625, 0.890329, 0.990892, 0.842623, 0.990892, 0.862190, 0.990954, 0.883439, 0.992831, 0.901502, 0.990625, 0.909931, 0.990892, 0.990878, 0.700000, 0.991187, 0.773585, 0.916607, 0.990954, 0.952643, 0.937920, 
111.0, 0.954313, 0.633333, 0.993082, 0.762197, 0.993082, 0.789523, 0.993082, 0.831714, 0.993082, 0.793591, 0.990892, 0.851424, 0.990892, 0.878566, 0.990892, 0.841285, 0.990625, 0.890329, 0.990892, 0.842623, 0.990892, 0.862190, 0.990954, 0.883439, 0.992831, 0.901502, 0.990625, 0.909931, 0.990892, 0.990878, 0.700000, 0.991187, 0.773585, 0.916607, 0.990954, 0.952643, 0.937920, 
112.0, 0.953248, 0.633333, 0.993082, 0.762197, 0.993082, 0.789523, 0.993082, 0.824083, 0.993082, 0.793591, 0.990892, 0.842170, 0.990892, 0.873630, 0.990892, 0.841285, 0.990625, 0.886810, 0.990892, 0.842623, 0.990892, 0.857207, 0.990954, 0.878273, 0.992831, 0.898702, 0.990625, 0.907444, 0.990892, 0.990878, 0.700000, 0.991187, 0.773585, 0.914399, 0.990954, 0.952643, 0.937920, 
113.0, 0.951113, 0.633333, 0.993082, 0.762197, 0.993082, 0.789523, 0.993082, 0.824083, 0.993082, 0.779420, 0.990892, 0.832812, 0.990892, 0.868666, 0.990892, 0.841285, 0.990625, 0.883277, 0.990892, 0.836091, 0.990892, 0.857207, 0.990954, 0.878273, 0.992831, 0.893085, 0.990625, 0.902459, 0.990892, 0.990878, 0.700000, 0.991187, 0.773585, 0.909971, 0.990954, 0.952643, 0.937920, 
114.0, 0.948979, 0.633333, 0.993082, 0.762197, 0.993082, 0.789523, 0.993082, 0.824083, 0.993082, 0.779420, 0.990892, 0.832812, 0.990892, 0.863703, 0.990892, 0.833906, 0.990625, 0.879744, 0.990892, 0.836091, 0.990892, 0.857207, 0.990954, 0.873106, 0.992831, 0.890277, 0.990625, 0.897473, 0.990892, 0.990878, 0.700000, 0.991187, 0.773585, 0.905543, 0.990954, 0.948019, 0.927499, 
115.0, 0.947911, 0.633333, 0.993082, 0.748339, 0.993082, 0.779529, 0.993082, 0.816382, 0.993082, 0.779420, 0.990892, 0.823455, 0.990892, 0.858739, 0.990892, 0.826526, 0.990625, 0.876211, 0.990892, 0.829559, 0.990892, 0.852194, 0.990954, 0.867940, 0.992831, 0.887468, 0.990625, 0.894980, 0.990892, 0.990878, 0.700000, 0.991187, 0.773585, 0.903328, 0.990954, 0.948019, 0.927499, 
116.0, 0.947911, 0.633333, 0.993082, 0.748339, 0.993082, 0.779529, 0.993082, 0.816382, 0.993082, 0.779420, 0.990892, 0.823455, 0.990892, 0.858739, 0.990892, 0.826526, 0.990625, 0.876211, 0.990892, 0.829559, 0.990892, 0.852194, 0.990954, 0.867940, 0.992831, 0.887468, 0.990625, 0.894980, 0.990892, 0.990878, 0.700000, 0.991187, 0.773585, 0.903328, 0.990954, 0.948019, 0.927499, 
117.0, 0.945771, 0.598148, 0.993082, 0.734481, 0.993082, 0.769535, 0.993082, 0.808680, 0.993082, 0.765249, 0.990892, 0.814097, 0.990892, 0.853775, 0.990892, 0.819146, 0.990625, 0.872678, 0.990892, 0.823027, 0.990892, 0.847181, 0.990954, 0.862774, 0.992831, 0.884660, 0.990625, 0.892487, 0.990892, 0.990878, 0.700000, 0.988849, 0.773585, 0.901114, 0.990954, 0.945706, 0.917078, 
118.0, 0.945771, 0.598148, 0.993082, 0.734481, 0.993082, 0.769535, 0.993082, 0.808680, 0.993082, 0.765249, 0.990892, 0.814097, 0.990892, 0.853775, 0.990892, 0.819146, 0.990625, 0.872678, 0.990892, 0.823027, 0.990892, 0.847181, 0.990954, 0.862774, 0.992831, 0.884660, 0.990625, 0.892487, 0.990892, 0.990878, 0.700000, 0.988849, 0.773585, 0.901114, 0.990954, 0.945706, 0.917078, 
119.0, 0.945771, 0.598148, 0.993082, 0.734481, 0.993082, 0.769535, 0.993082, 0.808680, 0.993082, 0.765249, 0.990892, 0.814097, 0.990892, 0.853775, 0.990892, 0.819146, 0.990625, 0.872678, 0.990892, 0.823027, 0.990892, 0.847181, 0.990954, 0.862774, 0.992831, 0.884660, 0.990625, 0.892487, 0.990892, 0.990878, 0.700000, 0.988849, 0.773585, 0.901114, 0.990954, 0.945706, 0.917078, 
120.0, 0.945771, 0.598148, 0.993082, 0.734481, 0.993082, 0.769535, 0.993082, 0.808680, 0.993082, 0.765249, 0.990892, 0.814097, 0.990892, 0.853775, 0.990892, 0.819146, 0.990625, 0.872678, 0.990892, 0.823027, 0.990892, 0.847181, 0.990954, 0.862774, 0.992831, 0.884660, 0.990625, 0.892487, 0.990892, 0.990878, 0.700000, 0.988849, 0.773585, 0.901114, 0.990954, 0.945706, 0.917078, 
123.0, 0.944693, 0.598148, 0.993082, 0.734481, 0.993082, 0.769535, 0.993082, 0.808680, 0.993082, 0.751077, 0.990892, 0.804740, 0.990892, 0.848811, 0.990892, 0.819146, 0.990625, 0.869144, 0.990892, 0.823027, 0.990892, 0.847181, 0.990954, 0.862774, 0.992831, 0.881851, 0.990625, 0.889994, 0.990892, 0.990878, 0.700000, 0.988849, 0.773585, 0.898895, 0.990954, 0.943371, 0.917078, 
124.0, 0.944693, 0.598148, 0.993082, 0.734481, 0.993082, 0.769535, 0.993082, 0.808680, 0.993082, 0.751077, 0.990892, 0.804740, 0.990892, 0.848811, 0.990892, 0.819146, 0.990625, 0.869144, 0.990892, 0.823027, 0.990892, 0.847181, 0.990954, 0.862774, 0.992831, 0.881851, 0.990625, 0.889994, 0.990892, 0.990878, 0.700000, 0.988849, 0.773585, 0.898895, 0.990954, 0.943371, 0.917078, 
125.0, 0.944693, 0.598148, 0.993082, 0.734481, 0.993082, 0.769535, 0.993082, 0.808680, 0.993082, 0.751077, 0.990892, 0.804740, 0.990892, 0.848811, 0.990892, 0.819146, 0.990625, 0.869144, 0.990892, 0.823027, 0.990892, 0.847181, 0.990954, 0.862774, 0.992831, 0.881851, 0.990625, 0.889994, 0.990892, 0.990878, 0.700000, 0.988849, 0.773585, 0.898895, 0.990954, 0.943371, 0.917078, 
126.0, 0.943606, 0.598148, 0.993082, 0.720356, 0.993082, 0.759410, 0.993082, 0.800904, 0.993082, 0.736906, 0.990892, 0.795160, 0.990892, 0.843818, 0.990892, 0.811700, 0.990625, 0.865582, 0.990892, 0.816443, 0.990892, 0.842077, 0.990954, 0.857576, 0.992831, 0.879025, 0.990625, 0.887480, 0.990892, 0.990878, 0.700000, 0.988849, 0.773585, 0.896653, 0.990954, 0.943371, 0.917078, 
127.0, 0.942517, 0.598148, 0.993082, 0.720356, 0.993082, 0.759410, 0.993082, 0.800904, 0.993082, 0.736906, 0.990892, 0.795160, 0.990892, 0.843818, 0.990892, 0.804253, 0.990625, 0.862020, 0.990892, 0.816443, 0.990892, 0.842077, 0.990954, 0.857576, 0.992831, 0.879025, 0.990625, 0.887480, 0.990892, 0.990878, 0.700000, 0.988849, 0.773585, 0.894412, 0.990954, 0.943371, 0.917078, 
129.0, 0.940341, 0.598148, 0.993082, 0.706231, 0.993082, 0.749284, 0.993082, 0.793128, 0.993082, 0.722735, 0.990892, 0.795160, 0.990892, 0.838825, 0.990892, 0.796806, 0.990625, 0.858458, 0.990892, 0.809858, 0.990892, 0.836974, 0.988513, 0.852379, 0.992831, 0.876198, 0.990625, 0.884965, 0.990892, 0.990878, 0.665000, 0.988849, 0.753227, 0.892170, 0.988513, 0.938689, 0.896235, 
130.0, 0.939252, 0.598148, 0.993082, 0.706231, 0.993082, 0.749284, 0.993082, 0.793128, 0.993082, 0.722735, 0.990892, 0.785579, 0.990892, 0.838825, 0.990892, 0.796806, 0.990625, 0.854896, 0.990892, 0.809858, 0.990892, 0.836974, 0.988513, 0.847181, 0.992831, 0.873372, 0.990625, 0.882451, 0.990892, 0.990878, 0.665000, 0.988849, 0.753227, 0.889928, 0.988513, 0.938689, 0.896235, 
131.0, 0.939252, 0.598148, 0.993082, 0.706231, 0.993082, 0.749284, 0.993082, 0.793128, 0.993082, 0.722735, 0.990892, 0.785579, 0.990892, 0.838825, 0.990892, 0.796806, 0.990625, 0.854896, 0.990892, 0.809858, 0.990892, 0.836974, 0.988513, 0.847181, 0.992831, 0.873372, 0.990625, 0.882451, 0.990892, 0.990878, 0.665000, 0.988849, 0.753227, 0.889928, 0.988513, 0.938689, 0.896235, 
132.0, 0.939252, 0.598148, 0.993082, 0.706231, 0.993082, 0.749284, 0.993082, 0.793128, 0.993082, 0.722735, 0.990892, 0.785579, 0.990892, 0.838825, 0.990892, 0.796806, 0.990625, 0.854896, 0.990892, 0.809858, 0.990892, 0.836974, 0.988513, 0.847181, 0.992831, 0.873372, 0.990625, 0.882451, 0.990892, 0.990878, 0.665000, 0.988849, 0.753227, 0.889928, 0.988513, 0.938689, 0.896235, 
133.0, 0.939252, 0.598148, 0.993082, 0.706231, 0.993082, 0.749284, 0.993082, 0.793128, 0.993082, 0.722735, 0.990892, 0.785579, 0.990892, 0.838825, 0.990892, 0.796806, 0.990625, 0.854896, 0.990892, 0.809858, 0.990892, 0.836974, 0.988513, 0.847181, 0.992831, 0.873372, 0.990625, 0.882451, 0.990892, 0.990878, 0.665000, 0.988849, 0.753227, 0.889928, 0.988513, 0.938689, 0.896235, 
135.0, 0.938147, 0.598148, 0.993082, 0.706231, 0.993082, 0.749284, 0.993082, 0.793128, 0.993082, 0.722735, 0.990892, 0.785579, 0.990892, 0.838825, 0.990892, 0.796806, 0.990625, 0.854896, 0.990892, 0.809858, 0.990892, 0.836974, 0.988513, 0.847181, 0.992831, 0.873372, 0.990625, 0.882451, 0.990892, 0.990878, 0.665000, 0.988849, 0.753227, 0.889928, 0.988513, 0.936313, 0.896235, 
136.0, 0.938147, 0.598148, 0.993082, 0.706231, 0.993082, 0.749284, 0.993082, 0.793128, 0.993082, 0.722735, 0.990892, 0.785579, 0.990892, 0.838825, 0.990892, 0.796806, 0.990625, 0.854896, 0.990892, 0.809858, 0.990892, 0.836974, 0.988513, 0.847181, 0.992831, 0.873372, 0.990625, 0.882451, 0.990892, 0.990878, 0.665000, 0.988849, 0.753227, 0.889928, 0.988513, 0.936313, 0.896235, 
137.0, 0.937040, 0.598148, 0.990515, 0.706231, 0.990515, 0.749284, 0.990515, 0.793128, 0.990515, 0.722735, 0.988364, 0.785579, 0.988364, 0.838825, 0.988364, 0.796806, 0.988018, 0.854896, 0.988364, 0.809858, 0.988364, 0.836974, 0.986004, 0.847181, 0.990133, 0.873372, 0.988018, 0.882451, 0.988364, 0.988350, 0.665000, 0.986401, 0.753227, 0.889928, 0.986004, 0.936313, 0.896235, 
138.0, 0.935929, 0.598148, 0.990515, 0.706231, 0.990515, 0.749284, 0.990515, 0.793128, 0.990515, 0.722735, 0.988364, 0.785579, 0.988364, 0.838825, 0.988364, 0.796806, 0.988018, 0.854896, 0.988364, 0.809858, 0.988364, 0.836974, 0.986004, 0.847181, 0.990133, 0.873372, 0.988018, 0.879916, 0.988364, 0.988350, 0.665000, 0.986401, 0.753227, 0.887664, 0.986004, 0.933937, 0.885691, 
139.0, 0.935929, 0.598148, 0.990515, 0.706231, 0.990515, 0.749284, 0.990515, 0.793128, 0.990515, 0.722735, 0.988364, 0.785579, 0.988364, 0.838825, 0.988364, 0.796806, 0.988018, 0.854896, 0.988364, 0.809858, 0.988364, 0.836974, 0.986004, 0.847181, 0.990133, 0.873372, 0.988018, 0.879916, 0.988364, 0.988350, 0.665000, 0.986401, 0.753227, 0.887664, 0.986004, 0.933937, 0.885691, 
140.0, 0.935929, 0.598148, 0.990515, 0.706231, 0.990515, 0.749284, 0.990515, 0.793128, 0.990515, 0.722735, 0.988364, 0.785579, 0.988364, 0.838825, 0.988364, 0.796806, 0.988018, 0.854896, 0.988364, 0.809858, 0.988364, 0.836974, 0.986004, 0.847181, 0.990133, 0.873372, 0.988018, 0.879916, 0.988364, 0.988350, 0.665000, 0.986401, 0.753227, 0.887664, 0.986004, 0.933937, 0.885691, 
143.0, 0.935929, 0.598148, 0.990515, 0.706231, 0.990515, 0.749284, 0.990515, 0.793128, 0.990515, 0.722735, 0.988364, 0.785579, 0.988364, 0.838825, 0.988364, 0.796806, 0.988018, 0.854896, 0.988364, 0.809858, 0.988364, 0.836974, 0.986004, 0.847181, 0.990133, 0.873372, 0.988018, 0.879916, 0.988364, 0.988350, 0.665000, 0.986401, 0.753227, 0.887664, 0.986004, 0.933937, 0.885691, 
144.0, 0.934809, 0.598148, 0.990515, 0.706231, 0.990515, 0.749284, 0.990515, 0.793128, 0.990515, 0.708564, 0.988364, 0.785579, 0.988364, 0.838825, 0.988364, 0.796806, 0.988018, 0.851289, 0.988364, 0.809858, 0.988364, 0.836974, 0.986004, 0.847181, 0.990133, 0.870499, 0.988018, 0.877365, 0.988364, 0.988350, 0.665000, 0.986401, 0.753227, 0.885388, 0.986004, 0.931536, 0.875020, 
145.0, 0.934809, 0.598148, 0.990515, 0.706231, 0.990515, 0.749284, 0.990515, 0.793128, 0.990515, 0.708564, 0.988364, 0.785579, 0.988364, 0.838825, 0.988364, 0.796806, 0.988018, 0.851289, 0.988364, 0.809858, 0.988364, 0.836974, 0.986004, 0.847181, 0.990133, 0.870499, 0.988018, 0.877365, 0.988364, 0.988350, 0.665000, 0.986401, 0.753227, 0.885388, 0.986004, 0.931536, 0.875020, 
146.0, 0.934809, 0.598148, 0.990515, 0.706231, 0.990515, 0.749284, 0.990515, 0.793128, 0.990515, 0.708564, 0.988364, 0.785579, 0.988364, 0.838825, 0.988364, 0.796806, 0.988018, 0.851289, 0.988364, 0.809858, 0.988364, 0.836974, 0.986004, 0.847181, 0.990133, 0.870499, 0.988018, 0.877365, 0.988364, 0.988350, 0.665000, 0.986401, 0.753227, 0.885388, 0.986004, 0.931536, 0.875020, 
149.0, 0.933678, 0.598148, 0.990515, 0.706231, 0.990515, 0.749284, 0.990515, 0.785276, 0.990515, 0.708564, 0.988364, 0.775999, 0.988364, 0.833772, 0.988364, 0.796806, 0.988018, 0.847651, 0.988364, 0.809858, 0.988364, 0.836974, 0.986004, 0.847181, 0.990133, 0.867607, 0.988018, 0.874800, 0.988364, 0.988350, 0.665000, 0.986401, 0.732870, 0.883100, 0.986004, 0.929122, 0.875020, 
150.0, 0.933678, 0.598148, 0.990515, 0.706231, 0.990515, 0.749284, 0.990515, 0.785276, 0.990515, 0.708564, 0.988364, 0.775999, 0.988364, 0.833772, 0.988364, 0.796806, 0.988018, 0.847651, 0.988364, 0.809858, 0.988364, 0.836974, 0.986004, 0.847181, 0.990133, 0.867607, 0.988018, 0.874800, 0.988364, 0.988350, 0.665000, 0.986401, 0.732870, 0.883100, 0.986004, 0.929122, 0.875020, 
151.0, 0.931412, 0.562963, 0.990515, 0.692107, 0.990515, 0.739020, 0.990515, 0.777423, 0.990515, 0.694103, 0.988364, 0.766419, 0.988364, 0.823666, 0.988364, 0.789359, 0.988018, 0.840375, 0.988364, 0.803220, 0.988364, 0.831807, 0.986004, 0.841919, 0.990133, 0.861823, 0.988018, 0.869669, 0.988364, 0.988350, 0.665000, 0.986401, 0.732870, 0.878524, 0.986004, 0.926709, 0.875020, 
152.0, 0.931412, 0.562963, 0.990515, 0.692107, 0.990515, 0.739020, 0.990515, 0.777423, 0.990515, 0.694103, 0.988364, 0.766419, 0.988364, 0.823666, 0.988364, 0.789359, 0.988018, 0.840375, 0.988364, 0.803220, 0.988364, 0.831807, 0.986004, 0.841919, 0.990133, 0.861823, 0.988018, 0.869669, 0.988364, 0.988350, 0.665000, 0.986401, 0.732870, 0.878524, 0.986004, 0.926709, 0.875020, 
153.0, 0.931412, 0.562963, 0.990515, 0.692107, 0.990515, 0.739020, 0.990515, 0.777423, 0.990515, 0.694103, 0.988364, 0.766419, 0.988364, 0.823666, 0.988364, 0.789359, 0.988018, 0.840375, 0.988364, 0.803220, 0.988364, 0.831807, 0.986004, 0.841919, 0.990133, 0.861823, 0.988018, 0.869669, 0.988364, 0.988350, 0.665000, 0.986401, 0.732870, 0.878524, 0.986004, 0.926709, 0.875020, 
154.0, 0.931412, 0.562963, 0.990515, 0.692107, 0.990515, 0.739020, 0.990515, 0.777423, 0.990515, 0.694103, 0.988364, 0.766419, 0.988364, 0.823666, 0.988364, 0.789359, 0.988018, 0.840375, 0.988364, 0.803220, 0.988364, 0.831807, 0.986004, 0.841919, 0.990133, 0.861823, 0.988018, 0.869669, 0.988364, 0.988350, 0.665000, 0.986401, 0.732870, 0.878524, 0.986004, 0.926709, 0.875020, 
155.0, 0.931412, 0.562963, 0.990515, 0.692107, 0.990515, 0.739020, 0.990515, 0.777423, 0.990515, 0.694103, 0.988364, 0.766419, 0.988364, 0.823666, 0.988364, 0.789359, 0.988018, 0.840375, 0.988364, 0.803220, 0.988364, 0.831807, 0.986004, 0.841919, 0.990133, 0.861823, 0.988018, 0.869669, 0.988364, 0.988350, 0.665000, 0.986401, 0.732870, 0.878524, 0.986004, 0.926709, 0.875020, 
158.0, 0.931412, 0.562963, 0.990515, 0.692107, 0.990515, 0.739020, 0.990515, 0.777423, 0.990515, 0.694103, 0.988364, 0.766419, 0.988364, 0.823666, 0.988364, 0.789359, 0.988018, 0.840375, 0.988364, 0.803220, 0.988364, 0.831807, 0.986004, 0.841919, 0.990133, 0.861823, 0.988018, 0.869669, 0.988364, 0.988350, 0.665000, 0.986401, 0.732870, 0.878524, 0.986004, 0.926709, 0.875020, 
159.0, 0.931412, 0.562963, 0.990515, 0.692107, 0.990515, 0.739020, 0.990515, 0.777423, 0.990515, 0.694103, 0.988364, 0.766419, 0.988364, 0.823666, 0.988364, 0.789359, 0.988018, 0.840375, 0.988364, 0.803220, 0.988364, 0.831807, 0.986004, 0.841919, 0.990133, 0.861823, 0.988018, 0.869669, 0.988364, 0.988350, 0.665000, 0.986401, 0.732870, 0.878524, 0.986004, 0.926709, 0.875020, 
160.0, 0.931412, 0.562963, 0.990515, 0.692107, 0.990515, 0.739020, 0.990515, 0.777423, 0.990515, 0.694103, 0.988364, 0.766419, 0.988364, 0.823666, 0.988364, 0.789359, 0.988018, 0.840375, 0.988364, 0.803220, 0.988364, 0.831807, 0.986004, 0.841919, 0.990133, 0.861823, 0.988018, 0.869669, 0.988364, 0.988350, 0.665000, 0.986401, 0.732870, 0.878524, 0.986004, 0.926709, 0.875020, 
161.0, 0.931412, 0.562963, 0.990515, 0.692107, 0.990515, 0.739020, 0.990515, 0.777423, 0.990515, 0.694103, 0.988364, 0.766419, 0.988364, 0.823666, 0.988364, 0.789359, 0.988018, 0.840375, 0.988364, 0.803220, 0.988364, 0.831807, 0.986004, 0.841919, 0.990133, 0.861823, 0.988018, 0.869669, 0.988364, 0.988350, 0.665000, 0.986401, 0.732870, 0.878524, 0.986004, 0.926709, 0.875020, 
165.0, 0.931412, 0.562963, 0.990515, 0.692107, 0.990515, 0.739020, 0.990515, 0.777423, 0.990515, 0.694103, 0.988364, 0.766419, 0.988364, 0.823666, 0.988364, 0.789359, 0.988018, 0.840375, 0.988364, 0.803220, 0.988364, 0.831807, 0.986004, 0.841919, 0.990133, 0.861823, 0.988018, 0.869669, 0.988364, 0.988350, 0.665000, 0.986401, 0.732870, 0.878524, 0.986004, 0.926709, 0.875020, 
166.0, 0.931412, 0.562963, 0.990515, 0.692107, 0.990515, 0.739020, 0.990515, 0.777423, 0.990515, 0.694103, 0.988364, 0.766419, 0.988364, 0.823666, 0.988364, 0.789359, 0.988018, 0.840375, 0.988364, 0.803220, 0.988364, 0.831807, 0.986004, 0.841919, 0.990133, 0.861823, 0.988018, 0.869669, 0.988364, 0.988350, 0.665000, 0.986401, 0.732870, 0.878524, 0.986004, 0.926709, 0.875020, 
167.0, 0.930240, 0.562963, 0.990515, 0.692107, 0.990515, 0.739020, 0.990515, 0.777423, 0.990515, 0.694103, 0.988364, 0.756335, 0.988364, 0.823666, 0.988364, 0.789359, 0.988018, 0.836607, 0.988364, 0.803220, 0.988364, 0.831807, 0.986004, 0.836591, 0.990133, 0.858861, 0.988018, 0.867041, 0.988364, 0.988350, 0.665000, 0.986401, 0.732870, 0.876156, 0.986004, 0.926709, 0.875020, 
168.0, 0.930240, 0.562963, 0.990515, 0.692107, 0.990515, 0.739020, 0.990515, 0.777423, 0.990515, 0.694103, 0.988364, 0.756335, 0.988364, 0.823666, 0.988364, 0.789359, 0.988018, 0.836607, 0.988364, 0.803220, 0.988364, 0.831807, 0.986004, 0.836591, 0.990133, 0.858861, 0.988018, 0.867041, 0.988364, 0.988350, 0.665000, 0.986401, 0.732870, 0.876156, 0.986004, 0.926709, 0.875020, 
170.0, 0.930240, 0.562963, 0.990515, 0.692107, 0.990515, 0.739020, 0.990515, 0.777423, 0.990515, 0.694103, 0.988364, 0.756335, 0.988364, 0.823666, 0.988364, 0.789359, 0.988018, 0.836607, 0.988364, 0.803220, 0.988364, 0.831807, 0.986004, 0.836591, 0.990133, 0.858861, 0.988018, 0.867041, 0.988364, 0.988350, 0.665000, 0.986401, 0.732870, 0.876156, 0.986004, 0.926709, 0.875020, 
171.0, 0.929060, 0.562963, 0.990515, 0.692107, 0.990515, 0.739020, 0.990515, 0.777423, 0.990515, 0.694103, 0.988364, 0.756335, 0.988364, 0.823666, 0.988364, 0.789359, 0.988018, 0.836607, 0.988364, 0.803220, 0.988364, 0.831807, 0.986004, 0.831262, 0.990133, 0.855900, 0.988018, 0.864398, 0.988364, 0.988350, 0.665000, 0.986401, 0.732870, 0.873776, 0.986004, 0.924225, 0.864082, 
173.0, 0.929060, 0.562963, 0.990515, 0.692107, 0.990515, 0.739020, 0.990515, 0.777423, 0.990515, 0.694103, 0.988364, 0.756335, 0.988364, 0.823666, 0.988364, 0.789359, 0.988018, 0.836607, 0.988364, 0.803220, 0.988364, 0.831807, 0.986004, 0.831262, 0.990133, 0.855900, 0.988018, 0.864398, 0.988364, 0.988350, 0.665000, 0.986401, 0.732870, 0.873776, 0.986004, 0.924225, 0.864082, 
174.0, 0.927870, 0.525432, 0.990515, 0.677381, 0.990515, 0.727990, 0.990515, 0.769152, 0.990515, 0.677961, 0.988364, 0.756335, 0.988364, 0.818386, 0.988364, 0.781620, 0.988018, 0.832786, 0.988364, 0.796296, 0.988364, 0.826371, 0.986004, 0.825864, 0.990133, 0.852907, 0.988018, 0.861730, 0.988364, 0.988350, 0.665000, 0.986401, 0.732870, 0.871375, 0.986004, 0.921727, 0.864082, 
175.0, 0.927870, 0.525432, 0.990515, 0.677381, 0.990515, 0.727990, 0.990515, 0.769152, 0.990515, 0.677961, 0.988364, 0.756335, 0.988364, 0.818386, 0.988364, 0.781620, 0.988018, 0.832786, 0.988364, 0.796296, 0.988364, 0.826371, 0.986004, 0.825864, 0.990133, 0.852907, 0.988018, 0.861730, 0.988364, 0.988350, 0.665000, 0.986401, 0.732870, 0.871375, 0.986004, 0.921727, 0.864082, 
