time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, r17_l, r17_r, r18_l, r18_r, r19_l, r19_r, r20_l, r20_r, r21_l, r21_r, r22_l, r22_r, r23_l, r23_r, 
47.0, 0.637778, 0.433333, 0.687273, 0.300000, 0.684426, 0.441176, 0.934783, 0.476923, 0.918367, 0.556701, 0.918367, 0.560345, 0.901961, 0.573643, 0.918367, 0.580311, 0.918367, 0.577093, 0.901961, 0.600733, 0.761905, 0.618881, 0.840000, 0.500000, 0.910448, 0.621019, 0.916667, 0.508772, 0.688406, 0.474227, 0.772277, 0.553488, 0.800000, 0.572519, 0.686170, 0.614679, 0.686170, 0.520548, 0.719178, 0.633641, 0.761905, 0.711111, 0.500000, 0.664000, 0.645833, 0.660714, 0.645833, 
48.0, 0.630000, 0.433333, 0.680000, 0.266667, 0.676230, 0.441176, 0.913043, 0.476923, 0.897959, 0.556701, 0.897959, 0.560345, 0.882353, 0.565891, 0.897959, 0.575130, 0.897959, 0.572687, 0.882353, 0.597070, 0.746032, 0.608392, 0.840000, 0.500000, 0.895522, 0.614650, 0.895833, 0.491228, 0.681159, 0.453608, 0.752475, 0.534884, 0.787500, 0.557252, 0.675532, 0.602446, 0.675532, 0.520548, 0.705479, 0.626728, 0.746032, 0.700000, 0.500000, 0.656000, 0.636905, 0.653571, 0.636905, 
49.0, 0.615556, 0.433333, 0.665455, 0.266667, 0.676230, 0.382353, 0.913043, 0.446154, 0.897959, 0.536082, 0.897959, 0.543103, 0.882353, 0.550388, 0.897959, 0.559585, 0.897959, 0.555066, 0.882353, 0.582418, 0.730159, 0.583916, 0.840000, 0.476190, 0.880597, 0.589172, 0.895833, 0.421053, 0.666667, 0.453608, 0.752475, 0.525581, 0.787500, 0.541985, 0.675532, 0.590214, 0.675532, 0.520548, 0.705479, 0.605991, 0.730159, 0.694444, 0.452381, 0.652000, 0.616071, 0.650000, 0.616071, 
50.0, 0.608889, 0.433333, 0.661818, 0.266667, 0.672131, 0.382353, 0.913043, 0.446154, 0.897959, 0.536082, 0.897959, 0.543103, 0.882353, 0.550388, 0.897959, 0.559585, 0.897959, 0.555066, 0.882353, 0.582418, 0.722222, 0.580420, 0.840000, 0.476190, 0.865672, 0.585987, 0.895833, 0.403509, 0.663043, 0.443299, 0.752475, 0.506977, 0.787500, 0.526718, 0.675532, 0.577982, 0.675532, 0.520548, 0.705479, 0.603687, 0.722222, 0.688889, 0.452381, 0.648000, 0.613095, 0.642857, 0.613095, 
51.0, 0.603333, 0.433333, 0.658182, 0.266667, 0.663934, 0.352941, 0.913043, 0.415385, 0.897959, 0.515464, 0.897959, 0.525862, 0.882353, 0.534884, 0.897959, 0.549223, 0.897959, 0.546256, 0.882353, 0.575092, 0.722222, 0.573427, 0.840000, 0.476190, 0.865672, 0.579618, 0.895833, 0.403509, 0.659420, 0.432990, 0.732673, 0.497674, 0.762500, 0.519084, 0.664894, 0.571865, 0.664894, 0.506849, 0.698630, 0.599078, 0.722222, 0.683333, 0.452381, 0.640000, 0.607143, 0.635714, 0.607143, 
52.0, 0.596667, 0.433333, 0.647273, 0.266667, 0.647541, 0.323529, 0.891304, 0.400000, 0.877551, 0.505155, 0.877551, 0.517241, 0.862745, 0.527132, 0.877551, 0.544041, 0.877551, 0.541850, 0.862745, 0.571429, 0.706349, 0.569930, 0.800000, 0.452381, 0.850746, 0.576433, 0.875000, 0.403509, 0.648551, 0.432990, 0.712871, 0.497674, 0.750000, 0.515267, 0.643617, 0.568807, 0.643617, 0.493151, 0.678082, 0.594470, 0.706349, 0.666667, 0.452381, 0.624000, 0.604167, 0.621429, 0.604167, 
53.0, 0.587778, 0.433333, 0.640000, 0.266667, 0.639344, 0.294118, 0.847826, 0.384615, 0.836735, 0.494845, 0.836735, 0.500000, 0.823529, 0.496124, 0.836735, 0.518135, 0.836735, 0.519824, 0.823529, 0.553114, 0.690476, 0.552448, 0.780000, 0.452381, 0.820896, 0.566879, 0.833333, 0.403509, 0.641304, 0.432990, 0.702970, 0.497674, 0.737500, 0.515267, 0.638298, 0.556575, 0.638298, 0.493151, 0.671233, 0.580645, 0.690476, 0.661111, 0.428571, 0.620000, 0.586310, 0.617857, 0.586310, 
54.0, 0.580000, 0.433333, 0.636364, 0.266667, 0.631148, 0.294118, 0.847826, 0.369231, 0.836735, 0.484536, 0.836735, 0.491379, 0.823529, 0.480620, 0.836735, 0.507772, 0.836735, 0.511013, 0.823529, 0.545788, 0.682540, 0.545455, 0.780000, 0.428571, 0.805970, 0.554140, 0.833333, 0.403509, 0.637681, 0.412371, 0.702970, 0.483721, 0.737500, 0.503817, 0.632979, 0.547401, 0.632979, 0.479452, 0.671233, 0.571429, 0.682540, 0.661111, 0.428571, 0.616000, 0.574405, 0.610714, 0.574405, 
55.0, 0.566667, 0.433333, 0.618182, 0.233333, 0.627049, 0.294118, 0.847826, 0.353846, 0.836735, 0.474227, 0.836735, 0.474138, 0.823529, 0.472868, 0.836735, 0.497409, 0.836735, 0.497797, 0.823529, 0.531136, 0.674603, 0.531469, 0.780000, 0.404762, 0.805970, 0.538217, 0.833333, 0.368421, 0.619565, 0.402062, 0.702970, 0.469767, 0.737500, 0.488550, 0.627660, 0.532110, 0.627660, 0.479452, 0.664384, 0.557604, 0.674603, 0.650000, 0.428571, 0.604000, 0.553571, 0.600000, 0.553571, 
56.0, 0.554444, 0.433333, 0.610909, 0.233333, 0.614754, 0.235294, 0.826087, 0.323077, 0.816327, 0.453608, 0.816327, 0.456897, 0.803922, 0.457364, 0.816327, 0.487047, 0.816327, 0.484581, 0.803922, 0.520147, 0.666667, 0.517483, 0.780000, 0.380952, 0.791045, 0.522293, 0.812500, 0.350877, 0.612319, 0.391753, 0.693069, 0.455814, 0.725000, 0.477099, 0.622340, 0.522936, 0.622340, 0.479452, 0.657534, 0.543779, 0.666667, 0.633333, 0.428571, 0.592000, 0.535714, 0.589286, 0.535714, 
57.0, 0.546667, 0.433333, 0.603636, 0.233333, 0.606557, 0.235294, 0.804348, 0.307692, 0.795918, 0.432990, 0.795918, 0.439655, 0.784314, 0.441860, 0.795918, 0.476684, 0.795918, 0.475771, 0.784314, 0.512821, 0.650794, 0.510490, 0.760000, 0.357143, 0.761194, 0.512739, 0.791667, 0.333333, 0.605072, 0.381443, 0.683168, 0.441860, 0.712500, 0.461832, 0.611702, 0.510703, 0.611702, 0.479452, 0.643836, 0.536866, 0.650794, 0.622222, 0.404762, 0.584000, 0.526786, 0.582143, 0.526786, 
58.0, 0.535556, 0.433333, 0.596364, 0.233333, 0.602459, 0.205882, 0.804348, 0.307692, 0.795918, 0.432990, 0.795918, 0.439655, 0.784314, 0.426357, 0.795918, 0.466321, 0.795918, 0.466960, 0.784314, 0.501832, 0.642857, 0.500000, 0.760000, 0.357143, 0.746269, 0.496815, 0.791667, 0.333333, 0.597826, 0.381443, 0.683168, 0.441860, 0.712500, 0.461832, 0.611702, 0.501529, 0.611702, 0.479452, 0.643836, 0.523041, 0.642857, 0.622222, 0.333333, 0.580000, 0.511905, 0.578571, 0.511905, 
59.0, 0.530000, 0.433333, 0.596364, 0.233333, 0.598361, 0.205882, 0.782609, 0.307692, 0.775510, 0.422680, 0.775510, 0.431034, 0.764706, 0.418605, 0.775510, 0.461140, 0.775510, 0.462555, 0.764706, 0.498168, 0.634921, 0.496503, 0.740000, 0.333333, 0.731343, 0.490446, 0.770833, 0.333333, 0.597826, 0.360825, 0.683168, 0.432558, 0.712500, 0.454198, 0.611702, 0.492355, 0.611702, 0.479452, 0.643836, 0.518433, 0.634921, 0.616667, 0.333333, 0.576000, 0.502976, 0.575000, 0.502976, 
60.0, 0.487778, 0.333333, 0.556364, 0.200000, 0.573770, 0.147059, 0.739130, 0.261538, 0.734694, 0.360825, 0.734694, 0.387931, 0.725490, 0.364341, 0.734694, 0.409326, 0.734694, 0.409692, 0.725490, 0.435897, 0.587302, 0.444056, 0.700000, 0.285714, 0.686567, 0.442675, 0.729167, 0.333333, 0.557971, 0.319588, 0.633663, 0.395349, 0.650000, 0.412214, 0.585106, 0.446483, 0.585106, 0.424658, 0.616438, 0.458525, 0.587302, 0.588889, 0.309524, 0.552000, 0.446429, 0.553571, 0.446429, 
61.0, 0.476667, 0.333333, 0.549091, 0.200000, 0.569672, 0.147059, 0.739130, 0.261538, 0.734694, 0.350515, 0.734694, 0.387931, 0.725490, 0.356589, 0.734694, 0.398964, 0.734694, 0.400881, 0.725490, 0.428571, 0.587302, 0.437063, 0.700000, 0.238095, 0.686567, 0.429936, 0.729167, 0.315789, 0.550725, 0.298969, 0.633663, 0.381395, 0.650000, 0.393130, 0.579787, 0.431193, 0.579787, 0.410959, 0.609589, 0.447005, 0.587302, 0.583333, 0.285714, 0.548000, 0.437500, 0.550000, 0.437500, 
62.0, 0.466667, 0.333333, 0.534545, 0.200000, 0.557377, 0.147059, 0.739130, 0.261538, 0.734694, 0.340206, 0.734694, 0.379310, 0.725490, 0.348837, 0.734694, 0.393782, 0.734694, 0.396476, 0.725490, 0.424908, 0.579365, 0.430070, 0.700000, 0.238095, 0.686567, 0.426752, 0.729167, 0.298246, 0.536232, 0.298969, 0.623762, 0.381395, 0.637500, 0.389313, 0.563830, 0.418960, 0.563830, 0.410959, 0.589041, 0.437788, 0.579365, 0.566667, 0.261905, 0.536000, 0.422619, 0.539286, 0.422619, 
63.0, 0.454444, 0.333333, 0.516364, 0.200000, 0.545082, 0.147059, 0.739130, 0.246154, 0.734694, 0.329897, 0.734694, 0.353448, 0.725490, 0.333333, 0.734694, 0.367876, 0.734694, 0.374449, 0.725490, 0.402930, 0.571429, 0.409091, 0.700000, 0.238095, 0.686567, 0.410828, 0.729167, 0.298246, 0.518116, 0.298969, 0.623762, 0.376744, 0.637500, 0.381679, 0.553191, 0.415902, 0.553191, 0.410959, 0.575342, 0.423963, 0.571429, 0.555556, 0.238095, 0.528000, 0.410714, 0.528571, 0.410714, 
64.0, 0.451111, 0.333333, 0.516364, 0.200000, 0.545082, 0.117647, 0.739130, 0.230769, 0.734694, 0.319588, 0.734694, 0.344828, 0.725490, 0.325581, 0.734694, 0.362694, 0.734694, 0.370044, 0.725490, 0.399267, 0.555556, 0.405594, 0.700000, 0.238095, 0.671642, 0.407643, 0.729167, 0.298246, 0.518116, 0.288660, 0.623762, 0.367442, 0.637500, 0.374046, 0.553191, 0.406728, 0.553191, 0.410959, 0.575342, 0.421659, 0.555556, 0.555556, 0.238095, 0.528000, 0.407738, 0.528571, 0.407738, 
65.0, 0.371111, 0.200000, 0.443636, 0.200000, 0.463115, 0.088235, 0.630435, 0.169231, 0.632653, 0.216495, 0.632653, 0.250000, 0.627451, 0.232558, 0.632653, 0.274611, 0.632653, 0.290749, 0.627451, 0.304029, 0.444444, 0.311189, 0.560000, 0.238095, 0.582090, 0.328025, 0.625000, 0.210526, 0.442029, 0.226804, 0.544554, 0.302326, 0.587500, 0.309160, 0.489362, 0.339450, 0.489362, 0.301370, 0.513699, 0.343318, 0.444444, 0.477778, 0.166667, 0.440000, 0.321429, 0.435714, 0.321429, 
66.0, 0.362222, 0.200000, 0.429091, 0.200000, 0.442623, 0.058824, 0.630435, 0.153846, 0.632653, 0.206186, 0.632653, 0.241379, 0.627451, 0.224806, 0.632653, 0.269430, 0.632653, 0.286344, 0.627451, 0.300366, 0.444444, 0.307692, 0.560000, 0.238095, 0.582090, 0.321656, 0.625000, 0.210526, 0.427536, 0.206186, 0.524752, 0.293023, 0.562500, 0.301527, 0.462766, 0.333333, 0.462766, 0.287671, 0.486301, 0.338710, 0.444444, 0.455556, 0.166667, 0.416000, 0.315476, 0.414286, 0.315476, 
67.0, 0.355556, 0.200000, 0.418182, 0.200000, 0.442623, 0.029412, 0.630435, 0.138462, 0.632653, 0.195876, 0.632653, 0.224138, 0.627451, 0.217054, 0.632653, 0.253886, 0.632653, 0.273128, 0.627451, 0.289377, 0.444444, 0.293706, 0.560000, 0.214286, 0.582090, 0.302548, 0.625000, 0.210526, 0.416667, 0.206186, 0.524752, 0.293023, 0.562500, 0.297710, 0.462766, 0.330275, 0.462766, 0.273973, 0.486301, 0.324885, 0.444444, 0.455556, 0.119048, 0.416000, 0.303571, 0.414286, 0.303571, 
68.0, 0.351111, 0.200000, 0.410909, 0.200000, 0.438525, 0.029412, 0.608696, 0.138462, 0.612245, 0.195876, 0.612245, 0.215517, 0.607843, 0.209302, 0.612245, 0.243523, 0.612245, 0.264317, 0.607843, 0.282051, 0.436508, 0.286713, 0.560000, 0.214286, 0.567164, 0.299363, 0.604167, 0.210526, 0.409420, 0.206186, 0.514851, 0.293023, 0.550000, 0.297710, 0.457447, 0.327217, 0.457447, 0.273973, 0.479452, 0.317972, 0.436508, 0.450000, 0.119048, 0.412000, 0.297619, 0.410714, 0.297619, 
69.0, 0.346667, 0.200000, 0.407273, 0.200000, 0.434426, 0.029412, 0.608696, 0.138462, 0.612245, 0.195876, 0.612245, 0.215517, 0.607843, 0.209302, 0.612245, 0.243523, 0.612245, 0.264317, 0.607843, 0.278388, 0.428571, 0.286713, 0.560000, 0.214286, 0.552239, 0.299363, 0.604167, 0.210526, 0.405797, 0.195876, 0.504950, 0.283721, 0.550000, 0.290076, 0.452128, 0.321101, 0.452128, 0.260274, 0.472603, 0.315668, 0.428571, 0.444444, 0.119048, 0.408000, 0.297619, 0.407143, 0.297619, 
71.0, 0.340000, 0.200000, 0.396364, 0.200000, 0.434426, 0.029412, 0.608696, 0.138462, 0.612245, 0.195876, 0.612245, 0.206897, 0.607843, 0.201550, 0.612245, 0.233161, 0.612245, 0.246696, 0.607843, 0.263736, 0.428571, 0.269231, 0.560000, 0.214286, 0.552239, 0.283439, 0.604167, 0.192982, 0.394928, 0.185567, 0.504950, 0.279070, 0.550000, 0.286260, 0.452128, 0.314985, 0.452128, 0.260274, 0.472603, 0.304147, 0.428571, 0.444444, 0.119048, 0.408000, 0.285714, 0.407143, 0.285714, 
72.0, 0.332222, 0.166667, 0.389091, 0.200000, 0.422131, 0.029412, 0.565217, 0.123077, 0.571429, 0.175258, 0.571429, 0.198276, 0.568627, 0.186047, 0.571429, 0.222798, 0.571429, 0.237885, 0.568627, 0.256410, 0.412698, 0.262238, 0.540000, 0.214286, 0.522388, 0.277070, 0.562500, 0.175439, 0.387681, 0.164948, 0.485149, 0.260465, 0.525000, 0.270992, 0.436170, 0.302752, 0.436170, 0.246575, 0.458904, 0.299539, 0.412698, 0.433333, 0.119048, 0.396000, 0.279762, 0.396429, 0.279762, 
73.0, 0.318889, 0.133333, 0.381818, 0.200000, 0.418033, 0.029412, 0.565217, 0.107692, 0.571429, 0.164948, 0.571429, 0.189655, 0.568627, 0.178295, 0.571429, 0.217617, 0.571429, 0.233480, 0.568627, 0.249084, 0.412698, 0.255245, 0.540000, 0.166667, 0.522388, 0.267516, 0.562500, 0.175439, 0.380435, 0.164948, 0.485149, 0.260465, 0.525000, 0.267176, 0.436170, 0.296636, 0.436170, 0.219178, 0.458904, 0.276498, 0.412698, 0.433333, 0.095238, 0.396000, 0.255952, 0.396429, 0.255952, 
74.0, 0.295556, 0.066667, 0.356364, 0.200000, 0.368852, 0.029412, 0.500000, 0.107692, 0.510204, 0.154639, 0.510204, 0.181034, 0.509804, 0.170543, 0.510204, 0.212435, 0.510204, 0.229075, 0.509804, 0.245421, 0.365079, 0.251748, 0.480000, 0.166667, 0.477612, 0.261146, 0.500000, 0.175439, 0.355072, 0.144330, 0.445545, 0.241860, 0.500000, 0.248092, 0.382979, 0.272171, 0.382979, 0.191781, 0.410959, 0.271889, 0.365079, 0.394444, 0.095238, 0.356000, 0.250000, 0.353571, 0.250000, 
76.0, 0.291111, 0.066667, 0.345455, 0.200000, 0.360656, 0.029412, 0.500000, 0.107692, 0.510204, 0.154639, 0.510204, 0.172414, 0.509804, 0.170543, 0.510204, 0.207254, 0.510204, 0.224670, 0.509804, 0.241758, 0.357143, 0.248252, 0.480000, 0.166667, 0.477612, 0.257962, 0.500000, 0.157895, 0.344203, 0.144330, 0.445545, 0.237209, 0.500000, 0.244275, 0.372340, 0.269113, 0.372340, 0.191781, 0.397260, 0.269585, 0.357143, 0.383333, 0.095238, 0.348000, 0.247024, 0.346429, 0.247024, 
77.0, 0.283333, 0.066667, 0.341818, 0.166667, 0.352459, 0.029412, 0.478261, 0.107692, 0.489796, 0.154639, 0.489796, 0.163793, 0.490196, 0.170543, 0.489796, 0.202073, 0.489796, 0.215859, 0.490196, 0.234432, 0.325397, 0.241259, 0.440000, 0.166667, 0.447761, 0.251592, 0.479167, 0.140351, 0.340580, 0.134021, 0.445545, 0.223256, 0.500000, 0.232824, 0.372340, 0.259939, 0.372340, 0.191781, 0.397260, 0.264977, 0.325397, 0.377778, 0.095238, 0.340000, 0.241071, 0.335714, 0.241071, 
78.0, 0.278889, 0.066667, 0.334545, 0.166667, 0.348361, 0.029412, 0.456522, 0.107692, 0.469388, 0.154639, 0.469388, 0.163793, 0.470588, 0.170543, 0.469388, 0.202073, 0.469388, 0.215859, 0.470588, 0.230769, 0.317460, 0.237762, 0.440000, 0.142857, 0.432836, 0.248408, 0.458333, 0.140351, 0.333333, 0.134021, 0.435644, 0.223256, 0.487500, 0.232824, 0.367021, 0.259939, 0.367021, 0.191781, 0.390411, 0.258065, 0.317460, 0.372222, 0.071429, 0.336000, 0.235119, 0.332143, 0.235119, 
79.0, 0.260000, 0.066667, 0.320000, 0.166667, 0.348361, 0.029412, 0.456522, 0.092308, 0.469388, 0.144330, 0.469388, 0.146552, 0.470588, 0.162791, 0.469388, 0.181347, 0.469388, 0.198238, 0.470588, 0.212454, 0.317460, 0.209790, 0.440000, 0.095238, 0.432836, 0.216561, 0.458333, 0.140351, 0.318841, 0.123711, 0.435644, 0.209302, 0.487500, 0.221374, 0.367021, 0.238532, 0.367021, 0.191781, 0.390411, 0.218894, 0.317460, 0.372222, 0.047619, 0.336000, 0.202381, 0.332143, 0.202381, 
80.0, 0.190000, 0.033333, 0.243636, 0.066667, 0.254098, 0.000000, 0.391304, 0.046154, 0.387755, 0.082474, 0.387755, 0.077586, 0.372549, 0.100775, 0.387755, 0.119171, 0.387755, 0.136564, 0.372549, 0.142857, 0.222222, 0.146853, 0.320000, 0.095238, 0.328358, 0.162420, 0.375000, 0.035088, 0.242754, 0.082474, 0.306931, 0.116279, 0.325000, 0.125954, 0.260638, 0.155963, 0.260638, 0.123288, 0.280822, 0.172811, 0.222222, 0.266667, 0.023810, 0.240000, 0.157738, 0.232143, 0.157738, 

