time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, 
74.0, 0.882842, 0.955807, 0.813632, 0.941990, 0.778152, 0.931663, 0.854654, 0.942741, 0.819127, 0.688593, 0.893175, 0.784686, 0.922832, 0.825063, 0.884997, 0.863947, 0.897597, 0.827654, 0.920824, 0.867084, 0.890018, 0.858364, 0.917325, 0.871607, 0.892278, 0.854654, 0.915572, 0.967403, 0.794300, 0.921451, 0.785068, 0.884400, 0.794481, 
75.0, 0.881330, 0.955807, 0.813632, 0.941990, 0.778152, 0.931663, 0.854654, 0.942741, 0.819127, 0.688593, 0.888642, 0.784686, 0.922832, 0.825063, 0.884997, 0.863947, 0.897597, 0.827654, 0.920824, 0.867084, 0.890018, 0.852233, 0.917325, 0.868135, 0.892278, 0.854654, 0.915572, 0.967403, 0.794300, 0.921451, 0.785068, 0.884400, 0.794481, 
76.0, 0.881330, 0.955807, 0.813632, 0.941990, 0.778152, 0.931663, 0.854654, 0.942741, 0.819127, 0.688593, 0.888642, 0.784686, 0.922832, 0.825063, 0.884997, 0.863947, 0.897597, 0.827654, 0.920824, 0.867084, 0.890018, 0.852233, 0.917325, 0.868135, 0.892278, 0.854654, 0.915572, 0.967403, 0.794300, 0.921451, 0.785068, 0.884400, 0.794481, 
77.0, 0.878286, 0.947972, 0.813632, 0.934269, 0.778152, 0.925876, 0.854654, 0.931451, 0.819127, 0.688593, 0.879574, 0.784686, 0.917239, 0.825063, 0.879633, 0.863947, 0.894247, 0.827654, 0.915439, 0.867084, 0.884575, 0.852233, 0.913977, 0.868135, 0.889455, 0.854654, 0.906133, 0.967403, 0.794300, 0.916956, 0.785068, 0.880380, 0.794481, 
78.0, 0.876763, 0.947972, 0.813632, 0.934269, 0.778152, 0.925876, 0.854654, 0.931451, 0.819127, 0.688593, 0.875040, 0.784686, 0.917239, 0.825063, 0.879633, 0.863947, 0.894247, 0.827654, 0.915439, 0.867084, 0.884575, 0.846057, 0.913977, 0.864634, 0.889455, 0.854654, 0.906133, 0.967403, 0.794300, 0.916956, 0.785068, 0.880380, 0.794481, 
80.0, 0.875241, 0.947972, 0.797359, 0.934269, 0.756537, 0.925876, 0.849379, 0.931451, 0.800077, 0.659902, 0.875040, 0.767628, 0.917239, 0.810061, 0.879633, 0.854947, 0.894247, 0.819121, 0.915439, 0.862240, 0.884575, 0.839881, 0.913977, 0.861134, 0.889455, 0.849379, 0.906133, 0.967403, 0.762528, 0.916956, 0.755992, 0.880380, 0.768852, 
82.0, 0.872197, 0.947972, 0.797359, 0.934269, 0.756537, 0.925876, 0.838827, 0.931451, 0.800077, 0.659902, 0.875040, 0.767628, 0.917239, 0.795060, 0.879633, 0.845948, 0.894247, 0.802056, 0.915439, 0.852552, 0.884575, 0.833706, 0.913977, 0.854132, 0.889455, 0.838827, 0.906133, 0.967403, 0.762528, 0.916956, 0.755992, 0.880380, 0.768852, 
83.0, 0.870672, 0.947972, 0.797359, 0.934269, 0.756537, 0.925876, 0.838827, 0.931451, 0.800077, 0.659902, 0.870506, 0.767628, 0.917239, 0.795060, 0.879633, 0.845948, 0.894247, 0.802056, 0.915439, 0.852552, 0.884575, 0.827530, 0.913977, 0.850632, 0.889455, 0.838827, 0.906133, 0.967403, 0.762528, 0.916956, 0.755992, 0.880380, 0.768852, 
84.0, 0.869147, 0.947972, 0.797359, 0.934269, 0.756537, 0.925876, 0.838827, 0.931451, 0.800077, 0.659902, 0.870506, 0.767628, 0.917239, 0.795060, 0.879633, 0.845948, 0.890886, 0.802056, 0.915439, 0.852552, 0.881845, 0.827530, 0.910616, 0.850632, 0.886622, 0.838827, 0.906133, 0.967403, 0.762528, 0.912462, 0.755992, 0.876360, 0.768852, 
85.0, 0.869147, 0.947972, 0.797359, 0.934269, 0.756537, 0.925876, 0.838827, 0.931451, 0.800077, 0.659902, 0.870506, 0.767628, 0.917239, 0.795060, 0.879633, 0.845948, 0.890886, 0.802056, 0.915439, 0.852552, 0.881845, 0.827530, 0.910616, 0.850632, 0.886622, 0.838827, 0.906133, 0.967403, 0.762528, 0.912462, 0.755992, 0.876360, 0.768852, 
88.0, 0.869147, 0.947972, 0.797359, 0.934269, 0.756537, 0.925876, 0.838827, 0.931451, 0.800077, 0.659902, 0.870506, 0.767628, 0.917239, 0.795060, 0.879633, 0.845948, 0.890886, 0.802056, 0.915439, 0.852552, 0.881845, 0.827530, 0.910616, 0.850632, 0.886622, 0.838827, 0.906133, 0.967403, 0.762528, 0.912462, 0.755992, 0.876360, 0.768852, 
89.0, 0.864549, 0.947972, 0.797359, 0.934269, 0.756537, 0.925876, 0.833450, 0.931451, 0.800077, 0.659902, 0.865972, 0.767628, 0.911647, 0.795060, 0.879633, 0.836851, 0.887511, 0.802056, 0.910022, 0.847652, 0.876367, 0.821308, 0.907244, 0.847102, 0.880939, 0.833450, 0.901389, 0.967403, 0.762528, 0.907967, 0.755992, 0.872340, 0.768852, 
90.0, 0.863010, 0.940006, 0.797359, 0.926483, 0.756537, 0.920016, 0.833450, 0.925736, 0.800077, 0.659902, 0.861414, 0.767628, 0.906019, 0.795060, 0.874237, 0.836851, 0.884124, 0.802056, 0.904573, 0.847652, 0.873620, 0.821308, 0.903859, 0.847102, 0.878088, 0.833450, 0.896620, 0.967403, 0.762528, 0.907967, 0.755992, 0.872340, 0.768852, 
91.0, 0.861469, 0.940006, 0.781087, 0.926483, 0.734922, 0.920016, 0.828073, 0.925736, 0.800077, 0.631210, 0.861414, 0.750182, 0.906019, 0.780059, 0.874237, 0.827755, 0.884124, 0.793432, 0.904573, 0.842752, 0.873620, 0.815086, 0.903859, 0.843558, 0.878088, 0.828073, 0.896620, 0.967403, 0.730756, 0.907967, 0.755992, 0.872340, 0.768852, 
92.0, 0.859925, 0.940006, 0.781087, 0.926483, 0.734922, 0.920016, 0.822696, 0.925736, 0.800077, 0.631210, 0.861414, 0.750182, 0.906019, 0.780059, 0.874237, 0.827755, 0.884124, 0.784808, 0.904573, 0.837853, 0.873620, 0.815086, 0.903859, 0.839999, 0.878088, 0.822696, 0.896620, 0.967403, 0.730756, 0.907967, 0.755992, 0.872340, 0.768852, 
93.0, 0.859925, 0.940006, 0.781087, 0.926483, 0.734922, 0.920016, 0.822696, 0.925736, 0.800077, 0.631210, 0.861414, 0.750182, 0.906019, 0.780059, 0.874237, 0.827755, 0.884124, 0.784808, 0.904573, 0.837853, 0.873620, 0.815086, 0.903859, 0.839999, 0.878088, 0.822696, 0.896620, 0.967403, 0.730756, 0.907967, 0.755992, 0.872340, 0.768852, 
94.0, 0.858376, 0.940006, 0.764814, 0.926483, 0.713306, 0.920016, 0.817319, 0.925736, 0.781028, 0.631210, 0.861414, 0.732736, 0.906019, 0.780059, 0.874237, 0.827755, 0.884124, 0.776183, 0.904573, 0.832924, 0.873620, 0.815086, 0.903859, 0.836424, 0.878088, 0.817319, 0.896620, 0.967403, 0.698984, 0.907967, 0.726915, 0.872340, 0.743224, 
95.0, 0.856827, 0.940006, 0.764814, 0.926483, 0.713306, 0.920016, 0.811942, 0.925736, 0.781028, 0.631210, 0.861414, 0.732736, 0.906019, 0.765058, 0.874237, 0.818558, 0.884124, 0.767559, 0.904573, 0.827996, 0.873620, 0.808816, 0.903859, 0.832850, 0.878088, 0.811942, 0.896620, 0.967403, 0.698984, 0.907967, 0.726915, 0.872340, 0.743224, 
96.0, 0.855274, 0.940006, 0.764814, 0.926483, 0.713306, 0.920016, 0.811942, 0.925736, 0.781028, 0.631210, 0.861414, 0.732736, 0.906019, 0.765058, 0.868840, 0.818558, 0.884124, 0.767559, 0.904573, 0.827996, 0.870847, 0.808816, 0.903859, 0.832850, 0.875209, 0.811942, 0.896620, 0.967403, 0.698984, 0.907967, 0.726915, 0.868283, 0.743224, 
97.0, 0.855274, 0.940006, 0.764814, 0.926483, 0.713306, 0.920016, 0.811942, 0.925736, 0.781028, 0.631210, 0.861414, 0.732736, 0.906019, 0.765058, 0.868840, 0.818558, 0.884124, 0.767559, 0.904573, 0.827996, 0.870847, 0.808816, 0.903859, 0.832850, 0.875209, 0.811942, 0.896620, 0.967403, 0.698984, 0.907967, 0.726915, 0.868283, 0.743224, 
99.0, 0.853719, 0.940006, 0.764814, 0.926483, 0.713306, 0.920016, 0.806565, 0.925736, 0.781028, 0.631210, 0.861414, 0.732736, 0.906019, 0.765058, 0.868840, 0.818558, 0.880697, 0.767559, 0.904573, 0.827996, 0.868064, 0.808816, 0.900435, 0.832850, 0.872320, 0.806565, 0.896620, 0.967403, 0.698984, 0.903427, 0.726915, 0.864225, 0.743224, 
100.0, 0.852164, 0.940006, 0.764814, 0.926483, 0.713306, 0.914042, 0.806565, 0.919951, 0.781028, 0.631210, 0.861414, 0.732736, 0.900285, 0.765058, 0.868840, 0.818558, 0.880697, 0.767559, 0.899023, 0.827996, 0.868064, 0.808816, 0.900435, 0.829275, 0.872320, 0.806565, 0.891773, 0.967403, 0.698984, 0.903427, 0.726915, 0.864225, 0.743224, 
101.0, 0.849048, 0.940006, 0.764814, 0.926483, 0.713306, 0.914042, 0.801152, 0.919951, 0.781028, 0.631210, 0.861414, 0.732736, 0.900285, 0.750057, 0.868840, 0.809361, 0.877257, 0.767559, 0.899023, 0.823067, 0.865273, 0.808816, 0.897011, 0.825701, 0.869422, 0.801152, 0.891773, 0.967403, 0.698984, 0.903427, 0.726915, 0.864225, 0.743224, 
103.0, 0.847491, 0.940006, 0.748541, 0.926483, 0.691691, 0.914042, 0.795738, 0.919951, 0.761978, 0.602519, 0.861414, 0.715290, 0.900285, 0.735056, 0.868840, 0.800163, 0.877257, 0.758935, 0.899023, 0.818138, 0.865273, 0.802546, 0.897011, 0.822126, 0.869422, 0.795738, 0.891773, 0.967403, 0.667212, 0.903427, 0.697838, 0.864225, 0.717596, 
105.0, 0.845933, 0.940006, 0.748541, 0.926483, 0.691691, 0.914042, 0.795738, 0.919951, 0.761978, 0.602519, 0.861414, 0.715290, 0.900285, 0.735056, 0.868840, 0.800163, 0.877257, 0.758935, 0.899023, 0.813210, 0.865273, 0.802546, 0.897011, 0.818552, 0.869422, 0.795738, 0.891773, 0.967403, 0.667212, 0.903427, 0.697838, 0.864225, 0.717596, 
106.0, 0.844372, 0.940006, 0.748541, 0.926483, 0.691691, 0.914042, 0.795738, 0.914165, 0.761978, 0.602519, 0.861414, 0.715290, 0.894551, 0.735056, 0.868840, 0.800163, 0.877257, 0.758935, 0.893474, 0.813210, 0.862473, 0.802546, 0.897011, 0.818552, 0.866514, 0.795738, 0.886926, 0.967403, 0.667212, 0.903427, 0.697838, 0.860149, 0.717596, 
109.0, 0.841245, 0.940006, 0.732269, 0.926483, 0.691691, 0.914042, 0.784912, 0.914165, 0.742929, 0.573828, 0.861414, 0.715290, 0.894551, 0.720055, 0.868840, 0.790966, 0.877257, 0.741686, 0.893474, 0.803353, 0.862473, 0.790007, 0.897011, 0.811372, 0.866514, 0.784912, 0.886926, 0.967403, 0.667212, 0.903427, 0.697838, 0.860149, 0.717596, 
110.0, 0.839681, 0.940006, 0.732269, 0.926483, 0.691691, 0.914042, 0.779499, 0.914165, 0.742929, 0.573828, 0.861414, 0.715290, 0.894551, 0.720055, 0.868840, 0.790966, 0.873803, 0.741686, 0.893474, 0.803353, 0.859673, 0.790007, 0.893574, 0.811372, 0.863607, 0.779499, 0.886926, 0.967403, 0.667212, 0.898864, 0.697838, 0.856072, 0.717596, 
111.0, 0.838117, 0.940006, 0.732269, 0.926483, 0.691691, 0.914042, 0.779499, 0.914165, 0.742929, 0.573828, 0.856783, 0.715290, 0.894551, 0.720055, 0.863376, 0.790966, 0.870349, 0.741686, 0.893474, 0.803353, 0.856872, 0.790007, 0.890137, 0.811372, 0.860699, 0.779499, 0.886926, 0.949488, 0.667212, 0.894301, 0.697838, 0.851996, 0.717596, 
113.0, 0.838117, 0.940006, 0.732269, 0.926483, 0.691691, 0.914042, 0.779499, 0.914165, 0.742929, 0.573828, 0.856783, 0.715290, 0.894551, 0.720055, 0.863376, 0.790966, 0.870349, 0.741686, 0.893474, 0.803353, 0.856872, 0.790007, 0.890137, 0.811372, 0.860699, 0.779499, 0.886926, 0.949488, 0.667212, 0.894301, 0.697838, 0.851996, 0.717596, 
115.0, 0.836548, 0.940006, 0.732269, 0.926483, 0.691691, 0.908028, 0.779499, 0.908342, 0.742929, 0.573828, 0.856783, 0.715290, 0.894551, 0.720055, 0.863376, 0.790966, 0.866868, 0.741686, 0.893474, 0.803353, 0.854054, 0.790007, 0.890137, 0.811372, 0.860699, 0.779499, 0.882053, 0.949488, 0.667212, 0.889691, 0.697838, 0.847880, 0.717596, 
116.0, 0.833403, 0.940006, 0.732269, 0.926483, 0.691691, 0.908028, 0.774086, 0.908342, 0.742929, 0.573828, 0.856783, 0.715290, 0.894551, 0.705053, 0.863376, 0.781769, 0.863386, 0.733062, 0.893474, 0.798424, 0.851235, 0.790007, 0.886674, 0.807766, 0.857771, 0.774086, 0.882053, 0.949488, 0.667212, 0.889691, 0.697838, 0.847880, 0.717596, 
117.0, 0.833403, 0.940006, 0.732269, 0.926483, 0.691691, 0.908028, 0.774086, 0.908342, 0.742929, 0.573828, 0.856783, 0.715290, 0.894551, 0.705053, 0.863376, 0.781769, 0.863386, 0.733062, 0.893474, 0.798424, 0.851235, 0.790007, 0.886674, 0.807766, 0.857771, 0.774086, 0.882053, 0.949488, 0.667212, 0.889691, 0.697838, 0.847880, 0.717596, 
118.0, 0.833403, 0.940006, 0.732269, 0.926483, 0.691691, 0.908028, 0.774086, 0.908342, 0.742929, 0.573828, 0.856783, 0.715290, 0.894551, 0.705053, 0.863376, 0.781769, 0.863386, 0.733062, 0.893474, 0.798424, 0.851235, 0.790007, 0.886674, 0.807766, 0.857771, 0.774086, 0.882053, 0.949488, 0.667212, 0.889691, 0.697838, 0.847880, 0.717596, 
119.0, 0.833403, 0.940006, 0.732269, 0.926483, 0.691691, 0.908028, 0.774086, 0.908342, 0.742929, 0.573828, 0.856783, 0.715290, 0.894551, 0.705053, 0.863376, 0.781769, 0.863386, 0.733062, 0.893474, 0.798424, 0.851235, 0.790007, 0.886674, 0.807766, 0.857771, 0.774086, 0.882053, 0.949488, 0.667212, 0.889691, 0.697838, 0.847880, 0.717596, 
120.0, 0.831815, 0.931832, 0.732269, 0.926483, 0.691691, 0.902015, 0.774086, 0.902519, 0.742929, 0.573828, 0.856783, 0.715290, 0.888742, 0.705053, 0.863376, 0.781769, 0.859862, 0.733062, 0.887854, 0.798424, 0.848388, 0.790007, 0.883183, 0.807766, 0.854813, 0.774086, 0.877153, 0.949488, 0.667212, 0.889691, 0.697838, 0.843703, 0.717596, 
121.0, 0.830225, 0.931832, 0.715996, 0.926483, 0.670075, 0.902015, 0.768596, 0.902519, 0.723879, 0.573828, 0.856783, 0.697843, 0.888742, 0.705053, 0.863376, 0.772462, 0.859862, 0.724230, 0.887854, 0.793434, 0.848388, 0.783687, 0.883183, 0.804127, 0.854813, 0.768596, 0.877153, 0.949488, 0.667212, 0.889691, 0.697838, 0.843703, 0.717596, 
122.0, 0.830225, 0.931832, 0.715996, 0.926483, 0.670075, 0.902015, 0.768596, 0.902519, 0.723879, 0.573828, 0.856783, 0.697843, 0.888742, 0.705053, 0.863376, 0.772462, 0.859862, 0.724230, 0.887854, 0.793434, 0.848388, 0.783687, 0.883183, 0.804127, 0.854813, 0.768596, 0.877153, 0.949488, 0.667212, 0.889691, 0.697838, 0.843703, 0.717596, 
123.0, 0.828631, 0.931832, 0.715996, 0.926483, 0.670075, 0.902015, 0.763106, 0.902519, 0.723879, 0.573828, 0.856783, 0.697843, 0.888742, 0.705053, 0.863376, 0.772462, 0.859862, 0.724230, 0.887854, 0.793434, 0.848388, 0.777315, 0.883183, 0.800472, 0.854813, 0.763106, 0.877153, 0.949488, 0.667212, 0.889691, 0.697838, 0.843703, 0.717596, 
124.0, 0.828631, 0.931832, 0.715996, 0.926483, 0.670075, 0.902015, 0.763106, 0.902519, 0.723879, 0.573828, 0.856783, 0.697843, 0.888742, 0.705053, 0.863376, 0.772462, 0.859862, 0.724230, 0.887854, 0.793434, 0.848388, 0.777315, 0.883183, 0.800472, 0.854813, 0.763106, 0.877153, 0.949488, 0.667212, 0.889691, 0.697838, 0.843703, 0.717596, 
126.0, 0.827029, 0.931832, 0.715996, 0.926483, 0.670075, 0.902015, 0.757536, 0.902519, 0.704315, 0.573828, 0.856783, 0.697843, 0.888742, 0.705053, 0.863376, 0.763042, 0.859862, 0.715289, 0.887854, 0.788380, 0.848388, 0.770891, 0.883183, 0.796783, 0.854813, 0.757536, 0.877153, 0.949488, 0.667212, 0.889691, 0.667498, 0.843703, 0.691018, 
127.0, 0.825426, 0.931832, 0.715996, 0.926483, 0.670075, 0.902015, 0.757536, 0.896659, 0.704315, 0.573828, 0.856783, 0.697843, 0.882895, 0.705053, 0.863376, 0.763042, 0.859862, 0.715289, 0.882199, 0.788380, 0.845522, 0.770891, 0.879664, 0.796783, 0.851835, 0.757536, 0.872225, 0.949488, 0.667212, 0.889691, 0.667498, 0.839505, 0.691018, 
128.0, 0.823820, 0.931832, 0.715996, 0.926483, 0.670075, 0.902015, 0.751924, 0.896659, 0.704315, 0.573828, 0.856783, 0.697843, 0.882895, 0.689386, 0.863376, 0.753622, 0.859862, 0.706348, 0.882199, 0.783327, 0.845522, 0.770891, 0.879664, 0.793094, 0.851835, 0.751924, 0.872225, 0.949488, 0.667212, 0.889691, 0.667498, 0.839505, 0.691018, 
129.0, 0.823820, 0.931832, 0.715996, 0.926483, 0.670075, 0.902015, 0.751924, 0.896659, 0.704315, 0.573828, 0.856783, 0.697843, 0.882895, 0.689386, 0.863376, 0.753622, 0.859862, 0.706348, 0.882199, 0.783327, 0.845522, 0.770891, 0.879664, 0.793094, 0.851835, 0.751924, 0.872225, 0.949488, 0.667212, 0.889691, 0.667498, 0.839505, 0.691018, 
130.0, 0.823820, 0.931832, 0.715996, 0.926483, 0.670075, 0.902015, 0.751924, 0.896659, 0.704315, 0.573828, 0.856783, 0.697843, 0.882895, 0.689386, 0.863376, 0.753622, 0.859862, 0.706348, 0.882199, 0.783327, 0.845522, 0.770891, 0.879664, 0.793094, 0.851835, 0.751924, 0.872225, 0.949488, 0.667212, 0.889691, 0.667498, 0.839505, 0.691018, 
131.0, 0.818984, 0.923586, 0.715996, 0.918427, 0.670075, 0.895961, 0.751924, 0.890798, 0.704315, 0.573828, 0.851943, 0.697843, 0.877048, 0.689386, 0.857733, 0.753622, 0.852697, 0.706348, 0.876544, 0.783327, 0.839751, 0.764467, 0.872570, 0.789388, 0.845836, 0.751924, 0.867297, 0.949488, 0.667212, 0.880176, 0.667498, 0.831026, 0.691018, 
136.0, 0.817365, 0.923586, 0.715996, 0.918427, 0.670075, 0.895961, 0.751924, 0.890798, 0.704315, 0.573828, 0.847102, 0.697843, 0.877048, 0.689386, 0.857733, 0.753622, 0.852697, 0.706348, 0.876544, 0.783327, 0.839751, 0.757988, 0.872570, 0.785647, 0.845836, 0.751924, 0.867297, 0.949488, 0.667212, 0.880176, 0.667498, 0.831026, 0.691018, 
138.0, 0.817365, 0.923586, 0.715996, 0.918427, 0.670075, 0.895961, 0.751924, 0.890798, 0.704315, 0.573828, 0.847102, 0.697843, 0.877048, 0.689386, 0.857733, 0.753622, 0.852697, 0.706348, 0.876544, 0.783327, 0.839751, 0.757988, 0.872570, 0.785647, 0.845836, 0.751924, 0.867297, 0.949488, 0.667212, 0.880176, 0.667498, 0.831026, 0.691018, 
141.0, 0.815737, 0.923586, 0.715996, 0.918427, 0.670075, 0.895961, 0.751924, 0.890798, 0.704315, 0.573828, 0.847102, 0.697843, 0.877048, 0.689386, 0.857733, 0.753622, 0.849114, 0.706348, 0.876544, 0.783327, 0.836855, 0.757988, 0.872570, 0.785647, 0.842826, 0.751924, 0.867297, 0.949488, 0.667212, 0.880176, 0.667498, 0.826786, 0.691018, 
142.0, 0.814105, 0.923586, 0.715996, 0.918427, 0.670075, 0.895961, 0.751924, 0.890798, 0.704315, 0.573828, 0.842205, 0.697843, 0.877048, 0.689386, 0.852090, 0.753622, 0.845516, 0.706348, 0.876544, 0.783327, 0.833949, 0.757988, 0.869009, 0.785647, 0.839805, 0.751924, 0.867297, 0.930871, 0.667212, 0.880176, 0.667498, 0.826786, 0.691018, 
143.0, 0.812474, 0.923586, 0.698949, 0.918427, 0.647740, 0.895961, 0.746228, 0.890798, 0.684192, 0.573828, 0.842205, 0.679479, 0.877048, 0.689386, 0.852090, 0.744082, 0.845516, 0.706348, 0.876544, 0.778173, 0.833949, 0.751397, 0.869009, 0.781870, 0.839805, 0.746228, 0.867297, 0.930871, 0.633851, 0.880176, 0.635712, 0.826786, 0.663377, 
144.0, 0.809211, 0.923586, 0.681901, 0.918427, 0.625404, 0.895961, 0.740531, 0.890798, 0.684192, 0.573828, 0.837309, 0.661115, 0.877048, 0.689386, 0.852090, 0.734542, 0.845516, 0.706348, 0.876544, 0.773020, 0.831043, 0.744806, 0.865447, 0.778093, 0.836784, 0.740531, 0.867297, 0.930871, 0.600491, 0.875418, 0.635712, 0.826786, 0.663377, 
145.0, 0.809211, 0.923586, 0.681901, 0.918427, 0.625404, 0.895961, 0.740531, 0.890798, 0.684192, 0.573828, 0.837309, 0.661115, 0.877048, 0.689386, 0.852090, 0.734542, 0.845516, 0.706348, 0.876544, 0.773020, 0.831043, 0.744806, 0.865447, 0.778093, 0.836784, 0.740531, 0.867297, 0.930871, 0.600491, 0.875418, 0.635712, 0.826786, 0.663377, 
146.0, 0.807573, 0.923586, 0.681901, 0.918427, 0.625404, 0.895961, 0.740531, 0.890798, 0.684192, 0.573828, 0.837309, 0.661115, 0.877048, 0.689386, 0.852090, 0.734542, 0.845516, 0.706348, 0.876544, 0.773020, 0.828117, 0.744806, 0.861871, 0.778093, 0.833741, 0.740531, 0.867297, 0.930871, 0.600491, 0.875418, 0.635712, 0.826786, 0.663377, 
147.0, 0.805928, 0.923586, 0.681901, 0.918427, 0.625404, 0.895961, 0.734835, 0.890798, 0.684192, 0.573828, 0.837309, 0.661115, 0.877048, 0.689386, 0.852090, 0.725003, 0.845516, 0.697174, 0.876544, 0.767866, 0.828117, 0.738156, 0.861871, 0.774297, 0.833741, 0.734835, 0.867297, 0.930871, 0.600491, 0.875418, 0.635712, 0.826786, 0.663377, 
149.0, 0.805928, 0.923586, 0.681901, 0.918427, 0.625404, 0.895961, 0.734835, 0.890798, 0.684192, 0.573828, 0.837309, 0.661115, 0.877048, 0.689386, 0.852090, 0.725003, 0.845516, 0.697174, 0.876544, 0.767866, 0.828117, 0.738156, 0.861871, 0.774297, 0.833741, 0.734835, 0.867297, 0.930871, 0.600491, 0.875418, 0.635712, 0.826786, 0.663377, 
150.0, 0.805928, 0.923586, 0.681901, 0.918427, 0.625404, 0.895961, 0.734835, 0.890798, 0.684192, 0.573828, 0.837309, 0.661115, 0.877048, 0.689386, 0.852090, 0.725003, 0.845516, 0.697174, 0.876544, 0.767866, 0.828117, 0.738156, 0.861871, 0.774297, 0.833741, 0.734835, 0.867297, 0.930871, 0.600491, 0.875418, 0.635712, 0.826786, 0.663377, 
151.0, 0.805928, 0.923586, 0.681901, 0.918427, 0.625404, 0.895961, 0.734835, 0.890798, 0.684192, 0.573828, 0.837309, 0.661115, 0.877048, 0.689386, 0.852090, 0.725003, 0.845516, 0.697174, 0.876544, 0.767866, 0.828117, 0.738156, 0.861871, 0.774297, 0.833741, 0.734835, 0.867297, 0.930871, 0.600491, 0.875418, 0.635712, 0.826786, 0.663377, 
152.0, 0.804266, 0.923586, 0.681901, 0.918427, 0.625404, 0.895961, 0.729139, 0.890798, 0.684192, 0.573828, 0.837309, 0.661115, 0.877048, 0.673353, 0.852090, 0.715463, 0.845516, 0.688001, 0.876544, 0.762713, 0.828117, 0.731506, 0.861871, 0.770464, 0.833741, 0.729139, 0.867297, 0.930871, 0.600491, 0.875418, 0.635712, 0.826786, 0.663377, 
153.0, 0.800943, 0.923586, 0.681901, 0.918427, 0.625404, 0.895961, 0.723442, 0.890798, 0.684192, 0.573828, 0.837309, 0.661115, 0.877048, 0.673353, 0.852090, 0.715463, 0.841840, 0.688001, 0.876544, 0.757559, 0.825149, 0.724856, 0.858234, 0.766631, 0.830654, 0.723442, 0.867297, 0.930871, 0.600491, 0.870582, 0.635712, 0.826786, 0.663377, 
154.0, 0.799281, 0.923586, 0.681901, 0.918427, 0.625404, 0.895961, 0.723442, 0.890798, 0.684192, 0.573828, 0.832265, 0.661115, 0.877048, 0.673353, 0.846333, 0.715463, 0.838164, 0.688001, 0.876544, 0.757559, 0.822181, 0.724856, 0.854598, 0.766631, 0.827566, 0.723442, 0.867297, 0.930871, 0.600491, 0.865745, 0.635712, 0.822457, 0.663377, 
155.0, 0.797616, 0.914790, 0.681901, 0.909843, 0.625404, 0.889561, 0.723442, 0.884525, 0.684192, 0.573828, 0.832265, 0.661115, 0.870783, 0.673353, 0.846333, 0.715463, 0.834471, 0.688001, 0.870499, 0.757559, 0.819202, 0.724856, 0.850946, 0.766631, 0.824466, 0.723442, 0.862041, 0.930871, 0.600491, 0.860881, 0.635712, 0.818105, 0.663377, 
160.0, 0.794279, 0.905994, 0.664854, 0.901260, 0.625404, 0.883162, 0.717746, 0.878252, 0.664068, 0.573828, 0.827190, 0.642751, 0.864519, 0.657321, 0.840536, 0.705924, 0.830763, 0.678828, 0.864454, 0.752406, 0.816212, 0.718206, 0.847278, 0.762798, 0.821355, 0.717746, 0.856785, 0.930871, 0.600491, 0.855990, 0.603926, 0.813730, 0.635737, 
161.0, 0.792607, 0.905994, 0.664854, 0.901260, 0.625404, 0.883162, 0.712049, 0.878252, 0.664068, 0.573828, 0.827190, 0.642751, 0.864519, 0.657321, 0.840536, 0.705924, 0.830763, 0.678828, 0.864454, 0.747252, 0.816212, 0.711556, 0.847278, 0.758964, 0.821355, 0.712049, 0.856785, 0.930871, 0.600491, 0.855990, 0.603926, 0.813730, 0.635737, 
162.0, 0.792607, 0.905994, 0.664854, 0.901260, 0.625404, 0.883162, 0.712049, 0.878252, 0.664068, 0.573828, 0.827190, 0.642751, 0.864519, 0.657321, 0.840536, 0.705924, 0.830763, 0.678828, 0.864454, 0.747252, 0.816212, 0.711556, 0.847278, 0.758964, 0.821355, 0.712049, 0.856785, 0.930871, 0.600491, 0.855990, 0.603926, 0.813730, 0.635737, 
163.0, 0.792607, 0.905994, 0.664854, 0.901260, 0.625404, 0.883162, 0.712049, 0.878252, 0.664068, 0.573828, 0.827190, 0.642751, 0.864519, 0.657321, 0.840536, 0.705924, 0.830763, 0.678828, 0.864454, 0.747252, 0.816212, 0.711556, 0.847278, 0.758964, 0.821355, 0.712049, 0.856785, 0.930871, 0.600491, 0.855990, 0.603926, 0.813730, 0.635737, 
164.0, 0.790924, 0.905994, 0.647806, 0.901260, 0.603068, 0.883162, 0.712049, 0.878252, 0.643945, 0.540073, 0.827190, 0.624386, 0.864519, 0.641289, 0.840536, 0.696384, 0.830763, 0.678828, 0.864454, 0.742099, 0.816212, 0.711556, 0.847278, 0.755092, 0.821355, 0.712049, 0.856785, 0.930871, 0.600491, 0.855990, 0.603926, 0.813730, 0.635737, 
