time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, 
12.7, 0.594870, 0.250000, 0.685075, 0.315176, 0.683697, 0.358053, 0.683697, 0.396576, 0.683608, 0.366865, 0.683697, 0.437796, 0.683608, 0.418585, 0.686068, 0.600000, 0.741639, 0.685024, 0.250000, 0.682438, 0.744681, 
12.8, 0.593467, 0.250000, 0.682844, 0.315176, 0.681470, 0.358053, 0.681470, 0.396576, 0.681396, 0.366865, 0.681470, 0.437796, 0.681396, 0.418585, 0.683618, 0.575000, 0.741639, 0.685024, 0.250000, 0.670030, 0.744681, 
12.9, 0.590655, 0.250000, 0.678366, 0.315176, 0.677001, 0.358053, 0.677001, 0.396576, 0.676957, 0.366865, 0.677001, 0.437796, 0.676957, 0.414179, 0.681159, 0.575000, 0.733665, 0.681993, 0.250000, 0.670030, 0.744681, 
13.0, 0.589238, 0.240741, 0.678366, 0.307489, 0.677001, 0.352086, 0.677001, 0.391556, 0.676957, 0.361389, 0.677001, 0.433989, 0.676957, 0.409773, 0.681159, 0.575000, 0.733665, 0.681993, 0.240741, 0.670030, 0.744681, 
13.1, 0.586378, 0.222222, 0.678366, 0.291721, 0.677001, 0.339945, 0.677001, 0.381385, 0.676957, 0.350438, 0.677001, 0.426308, 0.676957, 0.400865, 0.681159, 0.575000, 0.733665, 0.681993, 0.222222, 0.670030, 0.744681, 
13.2, 0.583503, 0.203704, 0.678366, 0.275952, 0.677001, 0.327804, 0.677001, 0.371215, 0.676957, 0.339487, 0.677001, 0.418627, 0.676957, 0.391857, 0.681159, 0.575000, 0.733665, 0.681993, 0.203704, 0.670030, 0.744681, 
13.3, 0.582055, 0.194444, 0.678366, 0.268068, 0.677001, 0.321619, 0.677001, 0.366059, 0.676957, 0.334011, 0.677001, 0.414750, 0.676957, 0.387353, 0.681159, 0.575000, 0.733665, 0.681993, 0.194444, 0.670030, 0.744681, 
13.5, 0.579160, 0.194444, 0.673735, 0.268068, 0.672380, 0.321619, 0.672380, 0.366059, 0.672367, 0.334011, 0.672380, 0.414750, 0.672367, 0.382848, 0.678627, 0.546250, 0.733665, 0.678878, 0.194444, 0.656629, 0.744681, 
13.6, 0.577712, 0.185185, 0.673735, 0.260183, 0.672380, 0.315434, 0.672380, 0.360904, 0.672367, 0.334011, 0.672380, 0.410874, 0.672367, 0.382848, 0.678627, 0.546250, 0.733665, 0.678878, 0.185185, 0.656629, 0.744681, 
13.7, 0.577712, 0.185185, 0.673735, 0.260183, 0.672380, 0.315434, 0.672380, 0.360904, 0.672367, 0.334011, 0.672380, 0.410874, 0.672367, 0.382848, 0.678627, 0.546250, 0.733665, 0.678878, 0.185185, 0.656629, 0.744681, 
13.8, 0.576260, 0.185185, 0.673735, 0.252299, 0.672380, 0.309249, 0.672380, 0.355748, 0.672367, 0.334011, 0.672380, 0.406998, 0.672367, 0.382848, 0.678627, 0.546250, 0.733665, 0.678878, 0.185185, 0.656629, 0.744681, 
13.9, 0.574805, 0.175926, 0.673735, 0.244414, 0.672380, 0.303064, 0.672380, 0.350592, 0.672367, 0.334011, 0.672380, 0.403122, 0.672367, 0.382848, 0.678627, 0.546250, 0.733665, 0.678878, 0.175926, 0.656629, 0.744681, 
14.0, 0.571895, 0.157407, 0.673735, 0.228646, 0.672380, 0.290694, 0.672380, 0.340281, 0.672367, 0.328536, 0.672380, 0.395370, 0.672367, 0.378344, 0.678627, 0.546250, 0.733665, 0.678878, 0.157407, 0.656629, 0.744681, 
14.1, 0.571895, 0.157407, 0.673735, 0.228646, 0.672380, 0.290694, 0.672380, 0.340281, 0.672367, 0.328536, 0.672380, 0.395370, 0.672367, 0.378344, 0.678627, 0.546250, 0.733665, 0.678878, 0.157407, 0.656629, 0.744681, 
14.2, 0.571895, 0.157407, 0.673735, 0.228646, 0.672380, 0.290694, 0.672380, 0.340281, 0.672367, 0.328536, 0.672380, 0.395370, 0.672367, 0.378344, 0.678627, 0.546250, 0.733665, 0.678878, 0.157407, 0.656629, 0.744681, 
14.3, 0.571895, 0.157407, 0.673735, 0.228646, 0.672380, 0.290694, 0.672380, 0.340281, 0.672367, 0.328536, 0.672380, 0.395370, 0.672367, 0.378344, 0.678627, 0.546250, 0.733665, 0.678878, 0.157407, 0.656629, 0.744681, 
14.4, 0.570386, 0.148148, 0.673735, 0.220761, 0.672380, 0.284375, 0.672380, 0.335046, 0.672367, 0.328536, 0.672380, 0.391455, 0.672367, 0.378344, 0.678627, 0.546250, 0.733665, 0.678878, 0.148148, 0.656629, 0.744681, 
14.6, 0.568873, 0.148148, 0.671294, 0.220761, 0.669944, 0.284375, 0.669944, 0.335046, 0.669948, 0.328536, 0.669944, 0.391455, 0.669948, 0.378344, 0.675965, 0.546250, 0.733665, 0.675583, 0.148148, 0.656629, 0.744681, 
14.7, 0.567356, 0.138889, 0.671294, 0.212585, 0.669944, 0.277912, 0.669944, 0.329727, 0.669948, 0.322871, 0.669944, 0.387501, 0.669948, 0.373615, 0.675965, 0.546250, 0.733665, 0.675583, 0.138889, 0.656629, 0.744681, 
14.8, 0.565822, 0.138889, 0.668826, 0.212585, 0.667481, 0.277912, 0.667481, 0.329727, 0.667494, 0.322871, 0.667481, 0.387501, 0.667494, 0.373615, 0.673272, 0.546250, 0.725134, 0.672255, 0.138889, 0.656629, 0.744681, 
14.9, 0.565822, 0.138889, 0.668826, 0.212585, 0.667481, 0.277912, 0.667481, 0.329727, 0.667494, 0.322871, 0.667481, 0.387501, 0.667494, 0.373615, 0.673272, 0.546250, 0.725134, 0.672255, 0.138889, 0.656629, 0.744681, 
15.0, 0.564281, 0.138889, 0.666349, 0.212585, 0.665009, 0.277912, 0.665009, 0.329727, 0.665031, 0.322871, 0.665009, 0.387501, 0.665031, 0.373615, 0.670568, 0.546250, 0.725134, 0.668927, 0.138889, 0.656629, 0.744681, 
15.1, 0.564281, 0.138889, 0.666349, 0.212585, 0.665009, 0.277912, 0.665009, 0.329727, 0.665031, 0.322871, 0.665009, 0.387501, 0.665031, 0.373615, 0.670568, 0.546250, 0.725134, 0.668927, 0.138889, 0.656629, 0.744681, 
15.3, 0.562735, 0.129630, 0.666349, 0.204409, 0.665009, 0.271295, 0.665009, 0.324232, 0.665031, 0.322871, 0.665009, 0.383464, 0.665031, 0.373615, 0.670568, 0.546250, 0.725134, 0.668927, 0.129630, 0.656629, 0.744681, 
15.4, 0.561180, 0.129630, 0.663844, 0.204409, 0.662508, 0.271295, 0.662508, 0.324232, 0.662541, 0.322871, 0.662508, 0.383464, 0.662541, 0.373615, 0.667831, 0.546250, 0.725134, 0.665582, 0.129630, 0.656629, 0.744681, 
15.5, 0.558045, 0.119658, 0.663844, 0.195892, 0.662508, 0.264512, 0.662508, 0.313051, 0.662541, 0.317001, 0.662508, 0.375306, 0.662541, 0.368763, 0.667831, 0.546250, 0.725134, 0.665582, 0.119658, 0.656629, 0.744681, 
15.6, 0.558045, 0.119658, 0.663844, 0.195892, 0.662508, 0.264512, 0.662508, 0.313051, 0.662541, 0.317001, 0.662508, 0.375306, 0.662541, 0.368763, 0.667831, 0.546250, 0.725134, 0.665582, 0.119658, 0.656629, 0.744681, 
15.7, 0.558045, 0.119658, 0.663844, 0.195892, 0.662508, 0.264512, 0.662508, 0.313051, 0.662541, 0.317001, 0.662508, 0.375306, 0.662541, 0.368763, 0.667831, 0.546250, 0.725134, 0.665582, 0.119658, 0.656629, 0.744681, 
15.8, 0.558045, 0.119658, 0.663844, 0.195892, 0.662508, 0.264512, 0.662508, 0.313051, 0.662541, 0.317001, 0.662508, 0.375306, 0.662541, 0.368763, 0.667831, 0.546250, 0.725134, 0.665582, 0.119658, 0.656629, 0.744681, 
15.9, 0.558045, 0.119658, 0.663844, 0.195892, 0.662508, 0.264512, 0.662508, 0.313051, 0.662541, 0.317001, 0.662508, 0.375306, 0.662541, 0.368763, 0.667831, 0.546250, 0.725134, 0.665582, 0.119658, 0.656629, 0.744681, 
16.0, 0.556413, 0.119658, 0.663844, 0.186988, 0.662508, 0.257552, 0.662508, 0.307360, 0.662541, 0.310785, 0.662508, 0.371041, 0.662541, 0.363711, 0.667831, 0.546250, 0.725134, 0.665582, 0.119658, 0.656629, 0.744681, 
16.1, 0.554772, 0.119658, 0.661199, 0.186988, 0.659869, 0.257552, 0.659869, 0.307360, 0.659911, 0.310785, 0.659869, 0.371041, 0.659911, 0.363711, 0.664928, 0.512109, 0.725134, 0.665582, 0.119658, 0.640213, 0.744681, 
16.2, 0.551450, 0.109687, 0.658512, 0.178083, 0.657187, 0.250591, 0.657187, 0.301668, 0.657240, 0.304569, 0.657187, 0.366776, 0.657240, 0.358589, 0.661986, 0.512109, 0.725134, 0.665582, 0.109687, 0.640213, 0.744681, 
16.3, 0.551450, 0.109687, 0.658512, 0.178083, 0.657187, 0.250591, 0.657187, 0.301668, 0.657240, 0.304569, 0.657187, 0.366776, 0.657240, 0.358589, 0.661986, 0.512109, 0.725134, 0.665582, 0.109687, 0.640213, 0.744681, 
16.4, 0.548046, 0.109687, 0.658512, 0.169179, 0.657187, 0.243431, 0.657187, 0.289838, 0.657240, 0.298224, 0.657187, 0.358043, 0.657240, 0.353392, 0.661986, 0.512109, 0.725134, 0.665582, 0.109687, 0.640213, 0.744681, 
16.5, 0.546328, 0.099715, 0.658512, 0.160275, 0.657187, 0.236271, 0.657187, 0.283923, 0.657240, 0.291879, 0.657187, 0.353623, 0.657240, 0.348117, 0.661986, 0.512109, 0.725134, 0.665582, 0.099715, 0.640213, 0.744681, 
16.6, 0.546328, 0.099715, 0.658512, 0.160275, 0.657187, 0.236271, 0.657187, 0.283923, 0.657240, 0.291879, 0.657187, 0.353623, 0.657240, 0.348117, 0.661986, 0.512109, 0.725134, 0.665582, 0.099715, 0.640213, 0.744681, 
16.7, 0.546328, 0.099715, 0.658512, 0.160275, 0.657187, 0.236271, 0.657187, 0.283923, 0.657240, 0.291879, 0.657187, 0.353623, 0.657240, 0.348117, 0.661986, 0.512109, 0.725134, 0.665582, 0.099715, 0.640213, 0.744681, 
16.8, 0.542769, 0.088636, 0.655649, 0.150847, 0.654329, 0.228888, 0.654329, 0.277613, 0.654395, 0.284930, 0.654329, 0.348970, 0.654395, 0.342502, 0.658833, 0.512109, 0.715593, 0.661690, 0.088636, 0.640213, 0.744681, 
16.9, 0.542769, 0.088636, 0.655649, 0.150847, 0.654329, 0.228888, 0.654329, 0.277613, 0.654395, 0.284930, 0.654329, 0.348970, 0.654395, 0.342502, 0.658833, 0.512109, 0.715593, 0.661690, 0.088636, 0.640213, 0.744681, 
17.0, 0.542769, 0.088636, 0.655649, 0.150847, 0.654329, 0.228888, 0.654329, 0.277613, 0.654395, 0.284930, 0.654329, 0.348970, 0.654395, 0.342502, 0.658833, 0.512109, 0.715593, 0.661690, 0.088636, 0.640213, 0.744681, 
17.1, 0.542769, 0.088636, 0.655649, 0.150847, 0.654329, 0.228888, 0.654329, 0.277613, 0.654395, 0.284930, 0.654329, 0.348970, 0.654395, 0.342502, 0.658833, 0.512109, 0.715593, 0.661690, 0.088636, 0.640213, 0.744681, 
17.2, 0.542769, 0.088636, 0.655649, 0.150847, 0.654329, 0.228888, 0.654329, 0.277613, 0.654395, 0.284930, 0.654329, 0.348970, 0.654395, 0.342502, 0.658833, 0.512109, 0.715593, 0.661690, 0.088636, 0.640213, 0.744681, 
17.3, 0.542769, 0.088636, 0.655649, 0.150847, 0.654329, 0.228888, 0.654329, 0.277613, 0.654395, 0.284930, 0.654329, 0.348970, 0.654395, 0.342502, 0.658833, 0.512109, 0.715593, 0.661690, 0.088636, 0.640213, 0.744681, 
17.4, 0.540878, 0.088636, 0.652627, 0.150847, 0.651314, 0.228888, 0.651314, 0.277613, 0.651393, 0.284930, 0.651314, 0.348970, 0.651393, 0.342502, 0.655506, 0.512109, 0.705514, 0.657554, 0.088636, 0.640213, 0.716039, 
17.5, 0.540878, 0.088636, 0.652627, 0.150847, 0.651314, 0.228888, 0.651314, 0.277613, 0.651393, 0.284930, 0.651314, 0.348970, 0.651393, 0.342502, 0.655506, 0.512109, 0.705514, 0.657554, 0.088636, 0.640213, 0.716039, 
17.6, 0.538966, 0.088636, 0.649563, 0.150847, 0.648256, 0.228888, 0.648256, 0.277613, 0.648349, 0.284930, 0.648256, 0.348970, 0.648349, 0.342502, 0.652144, 0.512109, 0.705514, 0.653419, 0.088636, 0.640213, 0.716039, 
17.7, 0.538966, 0.088636, 0.649563, 0.150847, 0.648256, 0.228888, 0.648256, 0.277613, 0.648349, 0.284930, 0.648256, 0.348970, 0.648349, 0.342502, 0.652144, 0.512109, 0.705514, 0.653419, 0.088636, 0.640213, 0.716039, 
17.8, 0.537042, 0.088636, 0.646485, 0.150847, 0.645184, 0.228888, 0.645184, 0.277613, 0.645291, 0.284930, 0.645184, 0.348970, 0.645291, 0.336275, 0.652144, 0.512109, 0.705514, 0.653419, 0.088636, 0.621383, 0.716039, 
17.9, 0.533122, 0.088636, 0.643391, 0.150847, 0.642097, 0.219732, 0.642097, 0.270110, 0.642218, 0.276549, 0.642097, 0.343517, 0.642218, 0.322824, 0.652144, 0.512109, 0.705514, 0.653419, 0.088636, 0.601965, 0.716039, 
18.0, 0.533122, 0.088636, 0.643391, 0.150847, 0.642097, 0.219732, 0.642097, 0.270110, 0.642218, 0.276549, 0.642097, 0.343517, 0.642218, 0.322824, 0.652144, 0.512109, 0.705514, 0.653419, 0.088636, 0.601965, 0.716039, 
18.1, 0.529172, 0.066477, 0.640283, 0.137134, 0.638995, 0.210179, 0.638995, 0.262393, 0.639130, 0.268169, 0.638995, 0.337977, 0.639130, 0.316099, 0.648748, 0.512109, 0.695289, 0.649230, 0.066477, 0.601965, 0.716039, 
18.2, 0.527176, 0.066477, 0.637145, 0.137134, 0.635863, 0.210179, 0.635863, 0.262393, 0.636013, 0.268169, 0.635863, 0.337977, 0.636013, 0.316099, 0.645333, 0.472716, 0.695289, 0.649230, 0.066477, 0.581900, 0.716039, 
18.3, 0.527176, 0.066477, 0.637145, 0.137134, 0.635863, 0.210179, 0.635863, 0.262393, 0.636013, 0.268169, 0.635863, 0.337977, 0.636013, 0.316099, 0.645333, 0.472716, 0.695289, 0.649230, 0.066477, 0.581900, 0.716039, 
18.4, 0.525140, 0.066477, 0.633943, 0.137134, 0.632667, 0.210179, 0.632667, 0.262393, 0.632832, 0.268169, 0.632667, 0.337977, 0.632832, 0.316099, 0.641845, 0.472716, 0.695289, 0.644959, 0.066477, 0.581900, 0.716039, 
18.5, 0.525140, 0.066477, 0.633943, 0.137134, 0.632667, 0.210179, 0.632667, 0.262393, 0.632832, 0.268169, 0.632667, 0.337977, 0.632832, 0.316099, 0.641845, 0.472716, 0.695289, 0.644959, 0.066477, 0.581900, 0.716039, 
18.6, 0.525140, 0.066477, 0.633943, 0.137134, 0.632667, 0.210179, 0.632667, 0.262393, 0.632832, 0.268169, 0.632667, 0.337977, 0.632832, 0.316099, 0.641845, 0.472716, 0.695289, 0.644959, 0.066477, 0.581900, 0.716039, 
18.7, 0.525140, 0.066477, 0.633943, 0.137134, 0.632667, 0.210179, 0.632667, 0.262393, 0.632832, 0.268169, 0.632667, 0.337977, 0.632832, 0.316099, 0.641845, 0.472716, 0.695289, 0.644959, 0.066477, 0.581900, 0.716039, 
18.8, 0.525140, 0.066477, 0.633943, 0.137134, 0.632667, 0.210179, 0.632667, 0.262393, 0.632832, 0.268169, 0.632667, 0.337977, 0.632832, 0.316099, 0.641845, 0.472716, 0.695289, 0.644959, 0.066477, 0.581900, 0.716039, 
18.9, 0.525140, 0.066477, 0.633943, 0.137134, 0.632667, 0.210179, 0.632667, 0.262393, 0.632832, 0.268169, 0.632667, 0.337977, 0.632832, 0.316099, 0.641845, 0.472716, 0.695289, 0.644959, 0.066477, 0.581900, 0.716039, 
19.0, 0.525140, 0.066477, 0.633943, 0.137134, 0.632667, 0.210179, 0.632667, 0.262393, 0.632832, 0.268169, 0.632667, 0.337977, 0.632832, 0.316099, 0.641845, 0.472716, 0.695289, 0.644959, 0.066477, 0.581900, 0.716039, 
19.1, 0.522896, 0.066477, 0.630421, 0.137134, 0.629152, 0.210179, 0.629152, 0.262393, 0.629317, 0.268169, 0.629152, 0.337977, 0.629317, 0.316099, 0.638002, 0.472716, 0.684253, 0.640251, 0.066477, 0.581900, 0.716039, 
19.2, 0.520613, 0.066477, 0.630421, 0.137134, 0.629152, 0.210179, 0.629152, 0.254193, 0.629317, 0.259230, 0.629152, 0.331600, 0.629317, 0.308747, 0.638002, 0.472716, 0.684253, 0.640251, 0.066477, 0.581900, 0.716039, 
19.3, 0.518309, 0.066477, 0.626819, 0.137134, 0.625557, 0.210179, 0.625557, 0.254193, 0.625721, 0.259230, 0.625557, 0.331600, 0.625721, 0.308747, 0.634063, 0.472716, 0.672655, 0.635401, 0.066477, 0.581900, 0.683492, 
19.4, 0.515964, 0.066477, 0.623153, 0.137134, 0.621899, 0.210179, 0.621899, 0.254193, 0.622061, 0.259230, 0.621899, 0.331600, 0.622061, 0.308747, 0.634063, 0.425445, 0.672655, 0.635401, 0.066477, 0.559519, 0.683492, 
19.5, 0.515964, 0.066477, 0.623153, 0.137134, 0.621899, 0.210179, 0.621899, 0.254193, 0.622061, 0.259230, 0.621899, 0.331600, 0.622061, 0.308747, 0.634063, 0.425445, 0.672655, 0.635401, 0.066477, 0.559519, 0.683492, 
19.6, 0.515964, 0.066477, 0.623153, 0.137134, 0.621899, 0.210179, 0.621899, 0.254193, 0.622061, 0.259230, 0.621899, 0.331600, 0.622061, 0.308747, 0.634063, 0.425445, 0.672655, 0.635401, 0.066477, 0.559519, 0.683492, 
19.7, 0.513471, 0.066477, 0.623153, 0.137134, 0.621899, 0.210179, 0.621899, 0.254193, 0.622061, 0.259230, 0.621899, 0.324691, 0.622061, 0.300623, 0.634063, 0.425445, 0.672655, 0.635401, 0.066477, 0.559519, 0.683492, 
19.8, 0.510966, 0.066477, 0.619234, 0.137134, 0.617988, 0.210179, 0.617988, 0.254193, 0.618149, 0.259230, 0.617988, 0.324691, 0.618149, 0.300623, 0.629779, 0.425445, 0.672655, 0.630150, 0.066477, 0.559519, 0.683492, 
19.9, 0.510966, 0.066477, 0.619234, 0.137134, 0.617988, 0.210179, 0.617988, 0.254193, 0.618149, 0.259230, 0.617988, 0.324691, 0.618149, 0.300623, 0.629779, 0.425445, 0.672655, 0.630150, 0.066477, 0.559519, 0.683492, 
20.0, 0.510966, 0.066477, 0.619234, 0.137134, 0.617988, 0.210179, 0.617988, 0.254193, 0.618149, 0.259230, 0.617988, 0.324691, 0.618149, 0.300623, 0.629779, 0.425445, 0.672655, 0.630150, 0.066477, 0.559519, 0.683492, 
20.1, 0.510966, 0.066477, 0.619234, 0.137134, 0.617988, 0.210179, 0.617988, 0.254193, 0.618149, 0.259230, 0.617988, 0.324691, 0.618149, 0.300623, 0.629779, 0.425445, 0.672655, 0.630150, 0.066477, 0.559519, 0.683492, 
20.2, 0.508333, 0.066477, 0.615133, 0.137134, 0.613895, 0.210179, 0.613895, 0.254193, 0.614055, 0.259230, 0.613895, 0.324691, 0.614055, 0.300623, 0.625313, 0.425445, 0.658928, 0.624670, 0.066477, 0.559519, 0.683492, 
20.3, 0.505699, 0.066477, 0.611032, 0.137134, 0.609803, 0.210179, 0.609803, 0.254193, 0.609962, 0.259230, 0.609803, 0.324691, 0.609962, 0.300623, 0.620846, 0.425445, 0.658928, 0.624670, 0.066477, 0.559519, 0.683492, 
20.4, 0.500319, 0.066477, 0.606818, 0.137134, 0.605597, 0.210179, 0.605597, 0.254193, 0.605755, 0.249260, 0.605597, 0.317141, 0.605755, 0.291781, 0.616281, 0.372264, 0.658928, 0.624670, 0.066477, 0.531543, 0.683492, 
20.5, 0.500319, 0.066477, 0.606818, 0.137134, 0.605597, 0.210179, 0.605597, 0.254193, 0.605755, 0.249260, 0.605597, 0.317141, 0.605755, 0.291781, 0.616281, 0.372264, 0.658928, 0.624670, 0.066477, 0.531543, 0.683492, 
20.6, 0.497539, 0.066477, 0.602484, 0.137134, 0.601271, 0.210179, 0.601271, 0.254193, 0.601428, 0.249260, 0.601271, 0.317141, 0.601428, 0.291781, 0.611577, 0.372264, 0.658928, 0.624670, 0.066477, 0.503567, 0.683492, 
20.7, 0.497539, 0.066477, 0.602484, 0.137134, 0.601271, 0.210179, 0.601271, 0.254193, 0.601428, 0.249260, 0.601271, 0.317141, 0.601428, 0.291781, 0.611577, 0.372264, 0.658928, 0.624670, 0.066477, 0.503567, 0.683492, 
20.8, 0.497539, 0.066477, 0.602484, 0.137134, 0.601271, 0.210179, 0.601271, 0.254193, 0.601428, 0.249260, 0.601271, 0.317141, 0.601428, 0.291781, 0.611577, 0.372264, 0.658928, 0.624670, 0.066477, 0.503567, 0.683492, 
20.9, 0.497539, 0.066477, 0.602484, 0.137134, 0.601271, 0.210179, 0.601271, 0.254193, 0.601428, 0.249260, 0.601271, 0.317141, 0.601428, 0.291781, 0.611577, 0.372264, 0.658928, 0.624670, 0.066477, 0.503567, 0.683492, 
21.0, 0.494542, 0.066477, 0.602484, 0.137134, 0.601271, 0.210179, 0.601271, 0.244416, 0.601428, 0.237390, 0.601271, 0.308331, 0.601428, 0.281360, 0.611577, 0.372264, 0.658928, 0.624670, 0.066477, 0.503567, 0.683492, 
21.1, 0.491527, 0.066477, 0.597813, 0.137134, 0.596610, 0.210179, 0.596610, 0.244416, 0.596766, 0.237390, 0.596610, 0.308331, 0.596766, 0.281360, 0.606522, 0.372264, 0.658928, 0.624670, 0.066477, 0.503567, 0.683492, 
21.2, 0.485421, 0.066477, 0.593069, 0.137134, 0.591875, 0.198502, 0.591875, 0.234640, 0.592030, 0.225521, 0.591875, 0.299522, 0.592030, 0.270939, 0.601382, 0.372264, 0.658928, 0.618360, 0.066477, 0.503567, 0.683492, 
21.4, 0.485421, 0.066477, 0.593069, 0.137134, 0.591875, 0.198502, 0.591875, 0.234640, 0.592030, 0.225521, 0.591875, 0.299522, 0.592030, 0.270939, 0.601382, 0.372264, 0.658928, 0.618360, 0.066477, 0.503567, 0.683492, 
21.5, 0.485421, 0.066477, 0.593069, 0.137134, 0.591875, 0.198502, 0.591875, 0.234640, 0.592030, 0.225521, 0.591875, 0.299522, 0.592030, 0.270939, 0.601382, 0.372264, 0.658928, 0.618360, 0.066477, 0.503567, 0.683492, 
21.6, 0.485421, 0.066477, 0.593069, 0.137134, 0.591875, 0.198502, 0.591875, 0.234640, 0.592030, 0.225521, 0.591875, 0.299522, 0.592030, 0.270939, 0.601382, 0.372264, 0.658928, 0.618360, 0.066477, 0.503567, 0.683492, 
21.7, 0.482163, 0.066477, 0.588000, 0.137134, 0.586816, 0.198502, 0.586816, 0.234640, 0.586970, 0.225521, 0.586816, 0.299522, 0.586970, 0.270939, 0.595915, 0.372264, 0.658928, 0.611565, 0.066477, 0.503567, 0.683492, 
21.9, 0.482163, 0.066477, 0.588000, 0.137134, 0.586816, 0.198502, 0.586816, 0.234640, 0.586970, 0.225521, 0.586816, 0.299522, 0.586970, 0.270939, 0.595915, 0.372264, 0.658928, 0.611565, 0.066477, 0.503567, 0.683492, 
22.1, 0.482163, 0.066477, 0.588000, 0.137134, 0.586816, 0.198502, 0.586816, 0.234640, 0.586970, 0.225521, 0.586816, 0.299522, 0.586970, 0.270939, 0.595915, 0.372264, 0.658928, 0.611565, 0.066477, 0.503567, 0.683492, 
22.2, 0.482163, 0.066477, 0.588000, 0.137134, 0.586816, 0.198502, 0.586816, 0.234640, 0.586970, 0.225521, 0.586816, 0.299522, 0.586970, 0.270939, 0.595915, 0.372264, 0.658928, 0.611565, 0.066477, 0.503567, 0.683492, 
22.3, 0.482163, 0.066477, 0.588000, 0.137134, 0.586816, 0.198502, 0.586816, 0.234640, 0.586970, 0.225521, 0.586816, 0.299522, 0.586970, 0.270939, 0.595915, 0.372264, 0.658928, 0.611565, 0.066477, 0.503567, 0.683492, 
22.4, 0.478591, 0.066477, 0.588000, 0.137134, 0.586816, 0.198502, 0.586816, 0.234640, 0.586970, 0.212992, 0.586816, 0.288002, 0.586970, 0.259159, 0.595915, 0.372264, 0.658928, 0.611565, 0.066477, 0.503567, 0.683492, 
22.5, 0.478591, 0.066477, 0.588000, 0.137134, 0.586816, 0.198502, 0.586816, 0.234640, 0.586970, 0.212992, 0.586816, 0.288002, 0.586970, 0.259159, 0.595915, 0.372264, 0.658928, 0.611565, 0.066477, 0.503567, 0.683492, 
22.6, 0.478591, 0.066477, 0.588000, 0.137134, 0.586816, 0.198502, 0.586816, 0.234640, 0.586970, 0.212992, 0.586816, 0.288002, 0.586970, 0.259159, 0.595915, 0.372264, 0.658928, 0.611565, 0.066477, 0.503567, 0.683492, 
22.7, 0.478591, 0.066477, 0.588000, 0.137134, 0.586816, 0.198502, 0.586816, 0.234640, 0.586970, 0.212992, 0.586816, 0.288002, 0.586970, 0.259159, 0.595915, 0.372264, 0.658928, 0.611565, 0.066477, 0.503567, 0.683492, 
22.8, 0.478591, 0.066477, 0.588000, 0.137134, 0.586816, 0.198502, 0.586816, 0.234640, 0.586970, 0.212992, 0.586816, 0.288002, 0.586970, 0.259159, 0.595915, 0.372264, 0.658928, 0.611565, 0.066477, 0.503567, 0.683492, 
22.9, 0.474700, 0.066477, 0.582178, 0.137134, 0.581006, 0.198502, 0.581006, 0.234640, 0.581158, 0.212992, 0.581006, 0.288002, 0.581158, 0.259159, 0.589772, 0.372264, 0.658928, 0.611565, 0.066477, 0.467598, 0.683492, 
23.0, 0.474700, 0.066477, 0.582178, 0.137134, 0.581006, 0.198502, 0.581006, 0.234640, 0.581158, 0.212992, 0.581006, 0.288002, 0.581158, 0.259159, 0.589772, 0.372264, 0.658928, 0.611565, 0.066477, 0.467598, 0.683492, 
23.1, 0.474700, 0.066477, 0.582178, 0.137134, 0.581006, 0.198502, 0.581006, 0.234640, 0.581158, 0.212992, 0.581006, 0.288002, 0.581158, 0.259159, 0.589772, 0.372264, 0.658928, 0.611565, 0.066477, 0.467598, 0.683492, 
23.2, 0.474700, 0.066477, 0.582178, 0.137134, 0.581006, 0.198502, 0.581006, 0.234640, 0.581158, 0.212992, 0.581006, 0.288002, 0.581158, 0.259159, 0.589772, 0.372264, 0.658928, 0.611565, 0.066477, 0.467598, 0.683492, 
23.3, 0.474700, 0.066477, 0.582178, 0.137134, 0.581006, 0.198502, 0.581006, 0.234640, 0.581158, 0.212992, 0.581006, 0.288002, 0.581158, 0.259159, 0.589772, 0.372264, 0.658928, 0.611565, 0.066477, 0.467598, 0.683492, 
23.4, 0.466372, 0.066477, 0.582178, 0.109707, 0.581006, 0.173689, 0.581006, 0.213309, 0.581158, 0.174266, 0.581006, 0.256001, 0.581158, 0.226764, 0.589772, 0.372264, 0.658928, 0.611565, 0.066477, 0.467598, 0.683492, 
23.6, 0.466372, 0.066477, 0.582178, 0.109707, 0.581006, 0.173689, 0.581006, 0.213309, 0.581158, 0.174266, 0.581006, 0.256001, 0.581158, 0.226764, 0.589772, 0.372264, 0.658928, 0.611565, 0.066477, 0.467598, 0.683492, 
23.7, 0.466372, 0.066477, 0.582178, 0.109707, 0.581006, 0.173689, 0.581006, 0.213309, 0.581158, 0.174266, 0.581006, 0.256001, 0.581158, 0.226764, 0.589772, 0.372264, 0.658928, 0.611565, 0.066477, 0.467598, 0.683492, 
23.8, 0.466372, 0.066477, 0.582178, 0.109707, 0.581006, 0.173689, 0.581006, 0.213309, 0.581158, 0.174266, 0.581006, 0.256001, 0.581158, 0.226764, 0.589772, 0.372264, 0.658928, 0.611565, 0.066477, 0.467598, 0.683492, 
