time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, r17_l, r17_r, r18_l, r18_r, r19_l, r19_r, r20_l, r20_r, r21_l, r21_r, r22_l, r22_r, r23_l, r23_r, 
47.0, 0.646667, 0.850000, 0.500000, 0.741379, 0.393939, 0.740741, 0.571429, 0.712821, 0.605769, 0.703540, 0.605769, 0.717647, 0.611111, 0.701961, 0.621849, 0.689076, 0.614035, 0.690583, 0.450000, 0.663507, 0.616314, 0.451613, 0.806122, 0.537037, 0.842105, 0.522727, 0.916667, 0.624000, 0.888889, 0.625000, 0.815217, 0.561905, 0.815385, 0.597345, 0.882353, 0.600000, 0.751381, 0.601286, 0.721893, 0.628099, 0.735160, 0.611898, 0.720379, 0.611765, 0.669683, 0.634884, 0.721739, 
48.0, 0.636667, 0.837500, 0.481481, 0.724138, 0.393939, 0.725926, 0.571429, 0.697436, 0.596154, 0.690265, 0.596154, 0.701961, 0.611111, 0.690196, 0.613445, 0.677871, 0.605263, 0.677130, 0.450000, 0.654028, 0.604230, 0.451613, 0.785714, 0.537037, 0.828947, 0.500000, 0.895833, 0.624000, 0.870370, 0.619048, 0.793478, 0.552381, 0.800000, 0.588496, 0.862745, 0.589286, 0.734807, 0.591640, 0.710059, 0.619835, 0.721461, 0.600567, 0.706161, 0.602941, 0.656109, 0.623256, 0.695652, 
49.0, 0.621111, 0.837500, 0.425926, 0.712644, 0.333333, 0.718519, 0.517857, 0.692308, 0.557692, 0.681416, 0.557692, 0.690196, 0.555556, 0.674510, 0.571429, 0.661064, 0.561404, 0.672646, 0.425000, 0.639810, 0.589124, 0.419355, 0.775510, 0.500000, 0.828947, 0.477273, 0.895833, 0.600000, 0.870370, 0.595238, 0.782609, 0.523810, 0.784615, 0.570796, 0.862745, 0.571429, 0.723757, 0.575563, 0.698225, 0.578512, 0.707763, 0.580737, 0.691943, 0.585294, 0.647059, 0.604651, 0.686957, 
50.0, 0.614444, 0.837500, 0.407407, 0.712644, 0.303030, 0.718519, 0.500000, 0.692308, 0.528846, 0.676991, 0.528846, 0.686275, 0.541667, 0.670588, 0.546218, 0.658263, 0.535088, 0.672646, 0.425000, 0.637441, 0.574018, 0.419355, 0.775510, 0.481481, 0.828947, 0.454545, 0.895833, 0.576000, 0.870370, 0.571429, 0.782609, 0.514286, 0.784615, 0.553097, 0.862745, 0.557143, 0.723757, 0.562701, 0.698225, 0.553719, 0.703196, 0.566572, 0.687204, 0.573529, 0.642534, 0.593023, 0.678261, 
51.0, 0.608889, 0.825000, 0.407407, 0.706897, 0.303030, 0.711111, 0.482143, 0.687179, 0.519231, 0.672566, 0.519231, 0.682353, 0.527778, 0.666667, 0.537815, 0.655462, 0.526316, 0.663677, 0.400000, 0.632701, 0.567976, 0.419355, 0.765306, 0.481481, 0.815789, 0.454545, 0.895833, 0.560000, 0.870370, 0.565476, 0.771739, 0.504762, 0.784615, 0.548673, 0.862745, 0.546429, 0.718232, 0.553055, 0.686391, 0.545455, 0.698630, 0.558074, 0.682464, 0.567647, 0.633484, 0.586047, 0.669565, 
52.0, 0.604444, 0.812500, 0.407407, 0.695402, 0.303030, 0.696296, 0.482143, 0.671795, 0.519231, 0.659292, 0.519231, 0.674510, 0.527778, 0.658824, 0.537815, 0.647059, 0.526316, 0.650224, 0.400000, 0.623223, 0.567976, 0.419355, 0.755102, 0.481481, 0.802632, 0.454545, 0.875000, 0.560000, 0.851852, 0.565476, 0.760870, 0.504762, 0.769231, 0.548673, 0.843137, 0.546429, 0.707182, 0.553055, 0.680473, 0.545455, 0.689498, 0.558074, 0.672986, 0.567647, 0.619910, 0.586047, 0.669565, 
53.0, 0.592222, 0.800000, 0.388889, 0.683908, 0.303030, 0.688889, 0.428571, 0.666667, 0.490385, 0.654867, 0.490385, 0.666667, 0.486111, 0.650980, 0.512605, 0.641457, 0.500000, 0.645740, 0.400000, 0.616114, 0.558912, 0.387097, 0.744898, 0.425926, 0.789474, 0.431818, 0.854167, 0.528000, 0.833333, 0.541667, 0.750000, 0.476190, 0.769231, 0.530973, 0.823529, 0.532143, 0.696133, 0.540193, 0.668639, 0.520661, 0.680365, 0.546742, 0.663507, 0.552941, 0.615385, 0.569767, 0.669565, 
54.0, 0.585556, 0.800000, 0.388889, 0.683908, 0.303030, 0.688889, 0.428571, 0.666667, 0.480769, 0.654867, 0.480769, 0.662745, 0.486111, 0.647059, 0.512605, 0.638655, 0.500000, 0.641256, 0.375000, 0.611374, 0.549849, 0.354839, 0.744898, 0.425926, 0.789474, 0.431818, 0.854167, 0.520000, 0.833333, 0.529762, 0.750000, 0.466667, 0.769231, 0.517699, 0.823529, 0.521429, 0.696133, 0.530547, 0.668639, 0.520661, 0.675799, 0.538244, 0.663507, 0.544118, 0.615385, 0.560465, 0.669565, 
55.0, 0.571111, 0.762500, 0.351852, 0.666667, 0.272727, 0.688889, 0.410714, 0.656410, 0.461538, 0.637168, 0.461538, 0.647059, 0.472222, 0.627451, 0.495798, 0.621849, 0.482456, 0.632287, 0.350000, 0.594787, 0.531722, 0.354839, 0.714286, 0.388889, 0.750000, 0.386364, 0.833333, 0.504000, 0.814815, 0.517857, 0.717391, 0.457143, 0.723077, 0.508850, 0.803922, 0.510714, 0.674033, 0.517685, 0.644970, 0.504132, 0.657534, 0.526912, 0.639810, 0.532353, 0.601810, 0.546512, 0.660870, 
56.0, 0.558889, 0.750000, 0.333333, 0.660920, 0.242424, 0.674074, 0.410714, 0.646154, 0.451923, 0.628319, 0.451923, 0.639216, 0.472222, 0.619608, 0.487395, 0.616246, 0.473684, 0.623318, 0.325000, 0.590047, 0.519637, 0.354839, 0.704082, 0.388889, 0.736842, 0.363636, 0.812500, 0.488000, 0.796296, 0.505952, 0.706522, 0.447619, 0.723077, 0.491150, 0.784314, 0.496429, 0.662983, 0.504823, 0.639053, 0.495868, 0.648402, 0.515581, 0.630332, 0.514706, 0.592760, 0.527907, 0.660870, 
57.0, 0.551111, 0.737500, 0.314815, 0.649425, 0.212121, 0.659259, 0.375000, 0.635897, 0.432692, 0.619469, 0.432692, 0.631373, 0.444444, 0.611765, 0.470588, 0.610644, 0.456140, 0.614350, 0.325000, 0.585308, 0.507553, 0.322581, 0.693878, 0.351852, 0.723684, 0.340909, 0.791667, 0.472000, 0.777778, 0.494048, 0.695652, 0.428571, 0.723077, 0.473451, 0.764706, 0.482143, 0.651934, 0.491961, 0.633136, 0.479339, 0.639269, 0.504249, 0.620853, 0.502941, 0.583710, 0.516279, 0.660870, 
58.0, 0.540000, 0.737500, 0.314815, 0.649425, 0.212121, 0.651852, 0.357143, 0.630769, 0.423077, 0.615044, 0.423077, 0.627451, 0.416667, 0.607843, 0.453782, 0.602241, 0.438596, 0.609865, 0.325000, 0.578199, 0.504532, 0.322581, 0.693878, 0.351852, 0.723684, 0.340909, 0.791667, 0.464000, 0.777778, 0.488095, 0.695652, 0.428571, 0.723077, 0.469027, 0.764706, 0.478571, 0.646409, 0.485531, 0.633136, 0.462810, 0.634703, 0.495751, 0.611374, 0.494118, 0.579186, 0.506977, 0.643478, 
59.0, 0.534444, 0.737500, 0.314815, 0.649425, 0.212121, 0.651852, 0.339286, 0.630769, 0.403846, 0.615044, 0.403846, 0.627451, 0.388889, 0.607843, 0.428571, 0.602241, 0.412281, 0.609865, 0.325000, 0.578199, 0.495468, 0.290323, 0.693878, 0.333333, 0.723684, 0.340909, 0.791667, 0.448000, 0.777778, 0.476190, 0.695652, 0.419048, 0.723077, 0.460177, 0.764706, 0.471429, 0.646409, 0.479100, 0.633136, 0.438017, 0.634703, 0.490085, 0.611374, 0.488235, 0.579186, 0.500000, 0.643478, 
60.0, 0.498889, 0.687500, 0.314815, 0.609195, 0.212121, 0.607407, 0.250000, 0.600000, 0.346154, 0.584071, 0.346154, 0.592157, 0.319444, 0.564706, 0.378151, 0.565826, 0.359649, 0.578475, 0.325000, 0.540284, 0.462236, 0.161290, 0.653061, 0.259259, 0.684211, 0.340909, 0.729167, 0.392000, 0.722222, 0.428571, 0.652174, 0.361905, 0.661538, 0.415929, 0.705882, 0.432143, 0.607735, 0.443730, 0.579882, 0.388430, 0.584475, 0.458924, 0.578199, 0.452941, 0.552036, 0.467442, 0.600000, 
61.0, 0.488889, 0.687500, 0.296296, 0.603448, 0.181818, 0.600000, 0.250000, 0.594872, 0.336538, 0.579646, 0.336538, 0.588235, 0.319444, 0.556863, 0.369748, 0.560224, 0.350877, 0.573991, 0.325000, 0.535545, 0.444109, 0.161290, 0.653061, 0.259259, 0.684211, 0.340909, 0.729167, 0.384000, 0.722222, 0.416667, 0.652174, 0.352381, 0.661538, 0.398230, 0.705882, 0.414286, 0.602210, 0.424437, 0.573964, 0.380165, 0.579909, 0.441926, 0.573460, 0.435294, 0.547511, 0.453488, 0.600000, 
62.0, 0.478889, 0.687500, 0.277778, 0.597701, 0.151515, 0.585185, 0.232143, 0.579487, 0.326923, 0.566372, 0.326923, 0.572549, 0.291667, 0.552941, 0.352941, 0.546218, 0.333333, 0.560538, 0.325000, 0.523697, 0.435045, 0.129032, 0.653061, 0.240741, 0.684211, 0.318182, 0.729167, 0.376000, 0.722222, 0.410714, 0.652174, 0.342857, 0.661538, 0.393805, 0.705882, 0.410714, 0.596685, 0.421222, 0.568047, 0.363636, 0.575342, 0.436261, 0.568720, 0.432353, 0.542986, 0.444186, 0.591304, 
63.0, 0.466667, 0.687500, 0.277778, 0.586207, 0.151515, 0.585185, 0.232143, 0.569231, 0.317308, 0.557522, 0.317308, 0.552941, 0.291667, 0.537255, 0.344538, 0.529412, 0.324561, 0.551570, 0.325000, 0.509479, 0.425982, 0.129032, 0.653061, 0.240741, 0.684211, 0.318182, 0.729167, 0.376000, 0.722222, 0.404762, 0.652174, 0.342857, 0.661538, 0.389381, 0.705882, 0.403571, 0.585635, 0.414791, 0.568047, 0.355372, 0.561644, 0.424929, 0.554502, 0.423529, 0.533937, 0.432558, 0.573913, 
64.0, 0.463333, 0.687500, 0.277778, 0.586207, 0.151515, 0.585185, 0.214286, 0.569231, 0.307692, 0.557522, 0.307692, 0.552941, 0.277778, 0.537255, 0.336134, 0.529412, 0.315789, 0.551570, 0.300000, 0.509479, 0.419940, 0.096774, 0.653061, 0.222222, 0.684211, 0.318182, 0.729167, 0.360000, 0.722222, 0.392857, 0.652174, 0.333333, 0.661538, 0.380531, 0.705882, 0.392857, 0.585635, 0.405145, 0.568047, 0.347107, 0.561644, 0.416431, 0.554502, 0.417647, 0.533937, 0.425581, 0.573913, 
65.0, 0.380000, 0.637500, 0.203704, 0.540230, 0.121212, 0.518519, 0.125000, 0.492308, 0.211538, 0.477876, 0.211538, 0.482353, 0.166667, 0.470588, 0.226891, 0.459384, 0.210526, 0.475336, 0.250000, 0.431280, 0.335347, 0.032258, 0.581633, 0.148148, 0.631579, 0.204545, 0.708333, 0.256000, 0.685185, 0.267857, 0.586957, 0.228571, 0.630769, 0.287611, 0.686275, 0.303571, 0.519337, 0.321543, 0.514793, 0.239669, 0.497717, 0.337110, 0.483412, 0.329412, 0.461538, 0.341860, 0.539130, 
66.0, 0.368889, 0.637500, 0.203704, 0.517241, 0.121212, 0.474074, 0.125000, 0.461538, 0.211538, 0.446903, 0.211538, 0.462745, 0.152778, 0.450980, 0.218487, 0.439776, 0.201754, 0.448430, 0.225000, 0.414692, 0.329305, 0.032258, 0.581633, 0.148148, 0.631579, 0.204545, 0.708333, 0.256000, 0.685185, 0.267857, 0.586957, 0.219048, 0.630769, 0.287611, 0.686275, 0.300000, 0.497238, 0.318328, 0.508876, 0.231405, 0.479452, 0.328612, 0.464455, 0.326471, 0.434389, 0.334884, 0.539130, 
67.0, 0.361111, 0.625000, 0.203704, 0.505747, 0.121212, 0.466667, 0.125000, 0.456410, 0.211538, 0.438053, 0.211538, 0.450980, 0.138889, 0.439216, 0.210084, 0.428571, 0.192982, 0.443946, 0.225000, 0.405213, 0.323263, 0.032258, 0.571429, 0.148148, 0.618421, 0.204545, 0.687500, 0.256000, 0.666667, 0.267857, 0.576087, 0.219048, 0.615385, 0.287611, 0.666667, 0.300000, 0.486188, 0.315113, 0.497041, 0.223140, 0.465753, 0.322946, 0.450237, 0.323529, 0.425339, 0.330233, 0.521739, 
68.0, 0.356667, 0.600000, 0.203704, 0.494253, 0.121212, 0.459259, 0.107143, 0.451282, 0.201923, 0.433628, 0.201923, 0.443137, 0.125000, 0.431373, 0.201681, 0.420168, 0.184211, 0.439462, 0.225000, 0.398104, 0.323263, 0.032258, 0.551020, 0.129630, 0.592105, 0.204545, 0.645833, 0.248000, 0.629630, 0.261905, 0.554348, 0.209524, 0.600000, 0.283186, 0.627451, 0.296429, 0.475138, 0.311897, 0.485207, 0.214876, 0.456621, 0.320113, 0.440758, 0.320588, 0.420814, 0.327907, 0.504348, 
69.0, 0.352222, 0.600000, 0.203704, 0.488506, 0.121212, 0.459259, 0.107143, 0.446154, 0.201923, 0.429204, 0.201923, 0.439216, 0.125000, 0.427451, 0.201681, 0.417367, 0.184211, 0.434978, 0.225000, 0.393365, 0.317221, 0.032258, 0.551020, 0.129630, 0.592105, 0.204545, 0.645833, 0.232000, 0.629630, 0.250000, 0.554348, 0.209524, 0.600000, 0.274336, 0.627451, 0.289286, 0.469613, 0.305466, 0.479290, 0.214876, 0.452055, 0.314448, 0.436019, 0.314706, 0.416290, 0.323256, 0.504348, 
71.0, 0.346667, 0.587500, 0.203704, 0.482759, 0.121212, 0.451852, 0.107143, 0.441026, 0.201923, 0.424779, 0.201923, 0.427451, 0.125000, 0.415686, 0.201681, 0.408964, 0.184211, 0.430493, 0.225000, 0.386256, 0.314199, 0.032258, 0.540816, 0.129630, 0.578947, 0.204545, 0.625000, 0.224000, 0.611111, 0.244048, 0.543478, 0.209524, 0.584615, 0.269912, 0.607843, 0.285714, 0.458564, 0.302251, 0.473373, 0.214876, 0.438356, 0.311615, 0.426540, 0.311765, 0.411765, 0.320930, 0.495652, 
72.0, 0.340000, 0.575000, 0.185185, 0.477011, 0.121212, 0.444444, 0.107143, 0.435897, 0.192308, 0.420354, 0.192308, 0.423529, 0.125000, 0.411765, 0.201681, 0.406162, 0.184211, 0.421525, 0.200000, 0.381517, 0.302115, 0.032258, 0.530612, 0.129630, 0.565789, 0.181818, 0.625000, 0.224000, 0.611111, 0.232143, 0.532609, 0.190476, 0.584615, 0.261062, 0.607843, 0.271429, 0.453039, 0.289389, 0.467456, 0.206612, 0.433790, 0.300283, 0.421801, 0.300000, 0.402715, 0.311628, 0.486957, 
73.0, 0.330000, 0.575000, 0.185185, 0.477011, 0.121212, 0.444444, 0.089286, 0.435897, 0.182692, 0.420354, 0.182692, 0.419608, 0.111111, 0.407843, 0.184874, 0.389356, 0.175439, 0.421525, 0.200000, 0.367299, 0.299094, 0.032258, 0.530612, 0.129630, 0.565789, 0.181818, 0.625000, 0.216000, 0.611111, 0.226190, 0.532609, 0.190476, 0.584615, 0.256637, 0.607843, 0.267857, 0.453039, 0.286174, 0.467456, 0.190083, 0.429224, 0.294618, 0.421801, 0.297059, 0.402715, 0.306977, 0.486957, 
74.0, 0.307778, 0.550000, 0.166667, 0.448276, 0.121212, 0.414815, 0.089286, 0.394872, 0.173077, 0.384956, 0.173077, 0.396078, 0.111111, 0.380392, 0.176471, 0.369748, 0.166667, 0.376682, 0.200000, 0.343602, 0.283988, 0.032258, 0.510204, 0.111111, 0.539474, 0.159091, 0.625000, 0.200000, 0.611111, 0.208333, 0.521739, 0.171429, 0.584615, 0.234513, 0.607843, 0.242857, 0.414365, 0.263666, 0.437870, 0.181818, 0.397260, 0.271955, 0.388626, 0.267647, 0.357466, 0.283721, 0.443478, 
76.0, 0.304444, 0.537500, 0.148148, 0.436782, 0.121212, 0.414815, 0.089286, 0.394872, 0.173077, 0.384956, 0.173077, 0.388235, 0.111111, 0.372549, 0.176471, 0.364146, 0.166667, 0.376682, 0.200000, 0.338863, 0.280967, 0.032258, 0.489796, 0.111111, 0.526316, 0.136364, 0.604167, 0.200000, 0.592593, 0.208333, 0.500000, 0.171429, 0.553846, 0.234513, 0.588235, 0.239286, 0.403315, 0.260450, 0.431953, 0.181818, 0.388128, 0.269122, 0.379147, 0.264706, 0.357466, 0.281395, 0.443478, 
77.0, 0.294444, 0.512500, 0.129630, 0.425287, 0.121212, 0.407407, 0.089286, 0.389744, 0.173077, 0.380531, 0.173077, 0.380392, 0.111111, 0.364706, 0.176471, 0.358543, 0.166667, 0.372197, 0.175000, 0.334123, 0.268882, 0.032258, 0.469388, 0.111111, 0.500000, 0.113636, 0.583333, 0.192000, 0.574074, 0.202381, 0.478261, 0.171429, 0.523077, 0.230088, 0.568627, 0.232143, 0.392265, 0.247588, 0.420118, 0.181818, 0.378995, 0.257790, 0.369668, 0.247059, 0.352941, 0.267442, 0.443478, 
78.0, 0.288889, 0.500000, 0.111111, 0.419540, 0.090909, 0.400000, 0.089286, 0.384615, 0.173077, 0.371681, 0.173077, 0.372549, 0.111111, 0.356863, 0.176471, 0.347339, 0.166667, 0.367713, 0.175000, 0.324645, 0.265861, 0.032258, 0.459184, 0.111111, 0.486842, 0.090909, 0.562500, 0.184000, 0.555556, 0.196429, 0.467391, 0.171429, 0.523077, 0.225664, 0.549020, 0.228571, 0.386740, 0.244373, 0.414201, 0.181818, 0.374429, 0.254958, 0.364929, 0.244118, 0.343891, 0.265116, 0.434783, 
79.0, 0.267778, 0.487500, 0.111111, 0.396552, 0.090909, 0.400000, 0.053571, 0.384615, 0.153846, 0.371681, 0.153846, 0.352941, 0.055556, 0.329412, 0.142857, 0.324930, 0.131579, 0.367713, 0.150000, 0.305687, 0.238671, 0.032258, 0.448980, 0.111111, 0.486842, 0.090909, 0.562500, 0.184000, 0.555556, 0.196429, 0.456522, 0.161905, 0.507692, 0.221239, 0.549020, 0.225000, 0.375691, 0.241158, 0.414201, 0.148760, 0.356164, 0.235127, 0.350711, 0.238235, 0.343891, 0.239535, 0.382609, 
80.0, 0.190000, 0.387500, 0.018519, 0.304598, 0.000000, 0.288889, 0.017857, 0.282051, 0.076923, 0.265487, 0.076923, 0.262745, 0.027778, 0.262745, 0.075630, 0.240896, 0.061404, 0.269058, 0.025000, 0.225118, 0.145015, 0.000000, 0.336735, 0.037037, 0.381579, 0.000000, 0.458333, 0.072000, 0.444444, 0.089286, 0.358696, 0.076190, 0.415385, 0.119469, 0.470588, 0.121429, 0.292818, 0.131833, 0.289941, 0.082645, 0.278539, 0.141643, 0.270142, 0.138235, 0.253394, 0.155814, 0.295652, 

