time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, 
12.6, 0.593343, 0.254083, 0.687397, 0.466667, 0.775485, 0.355780, 0.687397, 0.384743, 0.688800, 0.633333, 0.775485, 0.382423, 0.687288, 0.605306, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.678967, 0.254083, 
12.7, 0.593343, 0.254083, 0.687397, 0.466667, 0.775485, 0.355780, 0.687397, 0.384743, 0.688800, 0.633333, 0.775485, 0.382423, 0.687288, 0.605306, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.678967, 0.254083, 
12.8, 0.591947, 0.254083, 0.685143, 0.466667, 0.775485, 0.355780, 0.685143, 0.384743, 0.686542, 0.633333, 0.775485, 0.382423, 0.685050, 0.605306, 0.748795, 0.600000, 0.775862, 0.666667, 0.744681, 0.678967, 0.254083, 
12.9, 0.589149, 0.254083, 0.680621, 0.466667, 0.765414, 0.355780, 0.680621, 0.384743, 0.682010, 0.633333, 0.765414, 0.382423, 0.680558, 0.590894, 0.740567, 0.600000, 0.775862, 0.666667, 0.744681, 0.676065, 0.254083, 
13.0, 0.587739, 0.245009, 0.680621, 0.466667, 0.765414, 0.349750, 0.680621, 0.379544, 0.682010, 0.633333, 0.765414, 0.377457, 0.680558, 0.590894, 0.740567, 0.600000, 0.775862, 0.666667, 0.744681, 0.676065, 0.245009, 
13.1, 0.584893, 0.226860, 0.680621, 0.466667, 0.765414, 0.337689, 0.680621, 0.369145, 0.682010, 0.633333, 0.765414, 0.367524, 0.680558, 0.590894, 0.740567, 0.600000, 0.775862, 0.666667, 0.744681, 0.676065, 0.226860, 
13.2, 0.582033, 0.208711, 0.680621, 0.466667, 0.765414, 0.325629, 0.680621, 0.358747, 0.682010, 0.633333, 0.765414, 0.357591, 0.680558, 0.590894, 0.740567, 0.600000, 0.775862, 0.666667, 0.744681, 0.676065, 0.208711, 
13.5, 0.579144, 0.208711, 0.675911, 0.466667, 0.765414, 0.325629, 0.675911, 0.358747, 0.677290, 0.633333, 0.765414, 0.357591, 0.675880, 0.590894, 0.740567, 0.560000, 0.775862, 0.666667, 0.744681, 0.673074, 0.208711, 
13.6, 0.577700, 0.199637, 0.675911, 0.466667, 0.765414, 0.319485, 0.675911, 0.353471, 0.677290, 0.633333, 0.765414, 0.352554, 0.675880, 0.590894, 0.740567, 0.560000, 0.775862, 0.666667, 0.744681, 0.673074, 0.199637, 
13.7, 0.577700, 0.199637, 0.675911, 0.466667, 0.765414, 0.319485, 0.675911, 0.353471, 0.677290, 0.633333, 0.765414, 0.352554, 0.675880, 0.590894, 0.740567, 0.560000, 0.775862, 0.666667, 0.744681, 0.673074, 0.199637, 
13.8, 0.576249, 0.199637, 0.675911, 0.433333, 0.765414, 0.313221, 0.675911, 0.348116, 0.677290, 0.633333, 0.765414, 0.347445, 0.675880, 0.590894, 0.740567, 0.560000, 0.775862, 0.666667, 0.744681, 0.673074, 0.199637, 
13.9, 0.574793, 0.190130, 0.675911, 0.433333, 0.765414, 0.306956, 0.675911, 0.342760, 0.677290, 0.633333, 0.765414, 0.342335, 0.675880, 0.590894, 0.740567, 0.560000, 0.775862, 0.666667, 0.744681, 0.673074, 0.190130, 
14.0, 0.571883, 0.171117, 0.675911, 0.433333, 0.765414, 0.294427, 0.675911, 0.332049, 0.677290, 0.633333, 0.765414, 0.332116, 0.675880, 0.590894, 0.740567, 0.560000, 0.775862, 0.666667, 0.744681, 0.673074, 0.171117, 
14.1, 0.571883, 0.171117, 0.675911, 0.433333, 0.765414, 0.294427, 0.675911, 0.332049, 0.677290, 0.633333, 0.765414, 0.332116, 0.675880, 0.590894, 0.740567, 0.560000, 0.775862, 0.666667, 0.744681, 0.673074, 0.171117, 
14.2, 0.571883, 0.171117, 0.675911, 0.433333, 0.765414, 0.294427, 0.675911, 0.332049, 0.677290, 0.633333, 0.765414, 0.332116, 0.675880, 0.590894, 0.740567, 0.560000, 0.775862, 0.666667, 0.744681, 0.673074, 0.171117, 
14.3, 0.571883, 0.171117, 0.675911, 0.433333, 0.765414, 0.294427, 0.675911, 0.332049, 0.677290, 0.633333, 0.765414, 0.332116, 0.675880, 0.590894, 0.740567, 0.560000, 0.775862, 0.666667, 0.744681, 0.673074, 0.171117, 
14.4, 0.570386, 0.161611, 0.675911, 0.433333, 0.765414, 0.288163, 0.675911, 0.326693, 0.677290, 0.633333, 0.765414, 0.332116, 0.675880, 0.590894, 0.740567, 0.560000, 0.775862, 0.666667, 0.744681, 0.673074, 0.161611, 
14.5, 0.570386, 0.161611, 0.675911, 0.433333, 0.765414, 0.288163, 0.675911, 0.326693, 0.677290, 0.633333, 0.765414, 0.332116, 0.675880, 0.590894, 0.740567, 0.560000, 0.775862, 0.666667, 0.744681, 0.673074, 0.161611, 
14.6, 0.568881, 0.161611, 0.673435, 0.433333, 0.765414, 0.288163, 0.673435, 0.326693, 0.674809, 0.633333, 0.765414, 0.332116, 0.673423, 0.590894, 0.740567, 0.560000, 0.775862, 0.666667, 0.744681, 0.669929, 0.161611, 
14.7, 0.567376, 0.152104, 0.673435, 0.433333, 0.765414, 0.281759, 0.673435, 0.321248, 0.674809, 0.633333, 0.765414, 0.326927, 0.673423, 0.590894, 0.740567, 0.560000, 0.775862, 0.666667, 0.744681, 0.669929, 0.152104, 
14.8, 0.565855, 0.152104, 0.670941, 0.433333, 0.754633, 0.281759, 0.670941, 0.321248, 0.672310, 0.633333, 0.754633, 0.326927, 0.670938, 0.590894, 0.731750, 0.560000, 0.775862, 0.666667, 0.744681, 0.666754, 0.152104, 
14.9, 0.565855, 0.152104, 0.670941, 0.433333, 0.754633, 0.281759, 0.670941, 0.321248, 0.672310, 0.633333, 0.754633, 0.326927, 0.670938, 0.590894, 0.731750, 0.560000, 0.775862, 0.666667, 0.744681, 0.666754, 0.152104, 
15.0, 0.564321, 0.152104, 0.668428, 0.433333, 0.754633, 0.281759, 0.668428, 0.321248, 0.669792, 0.633333, 0.754633, 0.326927, 0.668434, 0.590894, 0.731750, 0.560000, 0.775862, 0.666667, 0.744681, 0.663564, 0.152104, 
15.1, 0.564321, 0.152104, 0.668428, 0.433333, 0.754633, 0.281759, 0.668428, 0.321248, 0.669792, 0.633333, 0.754633, 0.326927, 0.668434, 0.590894, 0.731750, 0.560000, 0.775862, 0.666667, 0.744681, 0.663564, 0.152104, 
15.2, 0.564321, 0.152104, 0.668428, 0.433333, 0.754633, 0.281759, 0.668428, 0.321248, 0.669792, 0.633333, 0.754633, 0.326927, 0.668434, 0.590894, 0.731750, 0.560000, 0.775862, 0.666667, 0.744681, 0.663564, 0.152104, 
15.3, 0.562771, 0.142598, 0.668428, 0.433333, 0.754633, 0.275207, 0.668428, 0.315612, 0.669792, 0.633333, 0.754633, 0.326927, 0.668434, 0.590894, 0.731750, 0.560000, 0.775862, 0.666667, 0.744681, 0.663564, 0.142598, 
15.4, 0.561216, 0.142598, 0.665877, 0.433333, 0.754633, 0.275207, 0.665877, 0.315612, 0.667235, 0.633333, 0.754633, 0.326927, 0.665892, 0.590894, 0.731750, 0.560000, 0.775862, 0.666667, 0.744681, 0.660342, 0.142598, 
15.5, 0.558081, 0.132412, 0.665877, 0.433333, 0.754633, 0.268495, 0.665877, 0.304136, 0.667235, 0.633333, 0.754633, 0.321568, 0.665892, 0.590894, 0.731750, 0.560000, 0.775862, 0.666667, 0.744681, 0.660342, 0.132412, 
15.6, 0.558081, 0.132412, 0.665877, 0.433333, 0.754633, 0.268495, 0.665877, 0.304136, 0.667235, 0.633333, 0.754633, 0.321568, 0.665892, 0.590894, 0.731750, 0.560000, 0.775862, 0.666667, 0.744681, 0.660342, 0.132412, 
15.7, 0.558081, 0.132412, 0.665877, 0.433333, 0.754633, 0.268495, 0.665877, 0.304136, 0.667235, 0.633333, 0.754633, 0.321568, 0.665892, 0.590894, 0.731750, 0.560000, 0.775862, 0.666667, 0.744681, 0.660342, 0.132412, 
15.8, 0.558081, 0.132412, 0.665877, 0.433333, 0.754633, 0.268495, 0.665877, 0.304136, 0.667235, 0.633333, 0.754633, 0.321568, 0.665892, 0.590894, 0.731750, 0.560000, 0.775862, 0.666667, 0.744681, 0.660342, 0.132412, 
15.9, 0.556464, 0.122227, 0.665877, 0.433333, 0.754633, 0.261610, 0.665877, 0.298287, 0.667235, 0.633333, 0.754633, 0.316208, 0.665892, 0.590894, 0.731750, 0.560000, 0.775862, 0.666667, 0.744681, 0.660342, 0.122227, 
16.0, 0.554832, 0.122227, 0.665877, 0.390000, 0.754633, 0.254726, 0.665877, 0.292438, 0.667235, 0.633333, 0.754633, 0.316208, 0.665892, 0.590894, 0.731750, 0.560000, 0.775862, 0.666667, 0.744681, 0.660342, 0.122227, 
16.1, 0.553185, 0.122227, 0.663170, 0.390000, 0.754633, 0.254726, 0.663170, 0.292438, 0.664523, 0.633333, 0.754633, 0.316208, 0.663197, 0.590894, 0.731750, 0.560000, 0.775862, 0.625000, 0.744681, 0.660342, 0.122227, 
16.2, 0.551524, 0.122227, 0.660429, 0.390000, 0.754633, 0.254726, 0.660429, 0.292438, 0.661777, 0.633333, 0.754633, 0.316208, 0.660467, 0.590894, 0.731750, 0.560000, 0.775862, 0.625000, 0.744681, 0.656867, 0.122227, 
16.3, 0.551524, 0.122227, 0.660429, 0.390000, 0.754633, 0.254726, 0.660429, 0.292438, 0.661777, 0.633333, 0.754633, 0.316208, 0.660467, 0.590894, 0.731750, 0.560000, 0.775862, 0.625000, 0.744681, 0.656867, 0.122227, 
16.4, 0.548130, 0.112041, 0.660429, 0.390000, 0.754633, 0.247650, 0.660429, 0.280502, 0.661777, 0.633333, 0.754633, 0.310661, 0.660467, 0.590894, 0.731750, 0.560000, 0.775862, 0.625000, 0.744681, 0.656867, 0.112041, 
16.5, 0.546417, 0.101856, 0.660429, 0.390000, 0.754633, 0.240574, 0.660429, 0.274534, 0.661777, 0.633333, 0.754633, 0.305113, 0.660467, 0.590894, 0.731750, 0.560000, 0.775862, 0.625000, 0.744681, 0.656867, 0.101856, 
16.6, 0.546417, 0.101856, 0.660429, 0.390000, 0.754633, 0.240574, 0.660429, 0.274534, 0.661777, 0.633333, 0.754633, 0.305113, 0.660467, 0.590894, 0.731750, 0.560000, 0.775862, 0.625000, 0.744681, 0.656867, 0.101856, 
16.7, 0.546417, 0.101856, 0.660429, 0.390000, 0.754633, 0.240574, 0.660429, 0.274534, 0.661777, 0.633333, 0.754633, 0.305113, 0.660467, 0.590894, 0.731750, 0.560000, 0.775862, 0.625000, 0.744681, 0.656867, 0.101856, 
16.8, 0.542869, 0.090538, 0.657507, 0.390000, 0.742462, 0.233284, 0.657507, 0.268433, 0.658849, 0.633333, 0.742462, 0.299356, 0.657558, 0.590894, 0.721862, 0.560000, 0.775862, 0.625000, 0.744681, 0.653113, 0.090538, 
16.9, 0.542869, 0.090538, 0.657507, 0.390000, 0.742462, 0.233284, 0.657507, 0.268433, 0.658849, 0.633333, 0.742462, 0.299356, 0.657558, 0.590894, 0.721862, 0.560000, 0.775862, 0.625000, 0.744681, 0.653113, 0.090538, 
17.0, 0.542869, 0.090538, 0.657507, 0.390000, 0.742462, 0.233284, 0.657507, 0.268433, 0.658849, 0.633333, 0.742462, 0.299356, 0.657558, 0.590894, 0.721862, 0.560000, 0.775862, 0.625000, 0.744681, 0.653113, 0.090538, 
17.1, 0.542869, 0.090538, 0.657507, 0.390000, 0.742462, 0.233284, 0.657507, 0.268433, 0.658849, 0.633333, 0.742462, 0.299356, 0.657558, 0.590894, 0.721862, 0.560000, 0.775862, 0.625000, 0.744681, 0.653113, 0.090538, 
17.2, 0.542869, 0.090538, 0.657507, 0.390000, 0.742462, 0.233284, 0.657507, 0.268433, 0.658849, 0.633333, 0.742462, 0.299356, 0.657558, 0.590894, 0.721862, 0.560000, 0.775862, 0.625000, 0.744681, 0.653113, 0.090538, 
17.3, 0.542869, 0.090538, 0.657507, 0.390000, 0.742462, 0.233284, 0.657507, 0.268433, 0.658849, 0.633333, 0.742462, 0.299356, 0.657558, 0.590894, 0.721862, 0.560000, 0.775862, 0.625000, 0.744681, 0.653113, 0.090538, 
17.4, 0.540971, 0.090538, 0.654406, 0.390000, 0.742462, 0.233284, 0.654406, 0.268433, 0.655741, 0.633333, 0.742462, 0.299356, 0.654471, 0.590894, 0.711400, 0.560000, 0.775862, 0.625000, 0.717100, 0.649131, 0.090538, 
17.5, 0.540971, 0.090538, 0.654406, 0.390000, 0.742462, 0.233284, 0.654406, 0.268433, 0.655741, 0.633333, 0.742462, 0.299356, 0.654471, 0.590894, 0.711400, 0.560000, 0.775862, 0.625000, 0.717100, 0.649131, 0.090538, 
17.6, 0.539053, 0.090538, 0.651259, 0.390000, 0.742462, 0.233284, 0.651259, 0.268433, 0.652589, 0.633333, 0.742462, 0.299356, 0.651339, 0.590894, 0.711400, 0.560000, 0.775862, 0.625000, 0.717100, 0.645124, 0.090538, 
17.7, 0.539053, 0.090538, 0.651259, 0.390000, 0.742462, 0.233284, 0.651259, 0.268433, 0.652589, 0.633333, 0.742462, 0.299356, 0.651339, 0.590894, 0.711400, 0.560000, 0.775862, 0.625000, 0.717100, 0.645124, 0.090538, 
17.8, 0.537106, 0.090538, 0.648067, 0.390000, 0.742462, 0.233284, 0.648067, 0.268433, 0.649390, 0.633333, 0.742462, 0.299356, 0.648162, 0.572988, 0.711400, 0.560000, 0.775862, 0.625000, 0.717100, 0.645124, 0.090538, 
17.9, 0.533143, 0.090538, 0.644859, 0.390000, 0.742462, 0.223953, 0.644859, 0.261178, 0.646175, 0.633333, 0.742462, 0.299356, 0.644969, 0.553889, 0.711400, 0.560000, 0.775862, 0.625000, 0.717100, 0.645124, 0.090538, 
18.0, 0.533143, 0.090538, 0.644859, 0.390000, 0.742462, 0.223953, 0.644859, 0.261178, 0.646175, 0.633333, 0.742462, 0.299356, 0.644969, 0.553889, 0.711400, 0.560000, 0.775862, 0.625000, 0.717100, 0.645124, 0.090538, 
18.1, 0.529149, 0.067904, 0.641634, 0.390000, 0.729204, 0.214216, 0.641634, 0.253716, 0.642944, 0.633333, 0.729204, 0.292394, 0.641760, 0.553889, 0.700782, 0.560000, 0.775862, 0.625000, 0.717100, 0.641015, 0.067904, 
18.2, 0.527129, 0.067904, 0.638377, 0.390000, 0.729204, 0.214216, 0.638377, 0.253716, 0.639680, 0.633333, 0.729204, 0.292394, 0.638519, 0.553889, 0.700782, 0.560000, 0.775862, 0.580357, 0.717100, 0.641015, 0.067904, 
18.3, 0.527129, 0.067904, 0.638377, 0.390000, 0.729204, 0.214216, 0.638377, 0.253716, 0.639680, 0.633333, 0.729204, 0.292394, 0.638519, 0.553889, 0.700782, 0.560000, 0.775862, 0.580357, 0.717100, 0.641015, 0.067904, 
18.4, 0.527129, 0.067904, 0.638377, 0.390000, 0.729204, 0.214216, 0.638377, 0.253716, 0.639680, 0.633333, 0.729204, 0.292394, 0.638519, 0.553889, 0.700782, 0.560000, 0.775862, 0.580357, 0.717100, 0.641015, 0.067904, 
18.5, 0.527129, 0.067904, 0.638377, 0.390000, 0.729204, 0.214216, 0.638377, 0.253716, 0.639680, 0.633333, 0.729204, 0.292394, 0.638519, 0.553889, 0.700782, 0.560000, 0.775862, 0.580357, 0.717100, 0.641015, 0.067904, 
18.6, 0.527129, 0.067904, 0.638377, 0.390000, 0.729204, 0.214216, 0.638377, 0.253716, 0.639680, 0.633333, 0.729204, 0.292394, 0.638519, 0.553889, 0.700782, 0.560000, 0.775862, 0.580357, 0.717100, 0.641015, 0.067904, 
18.7, 0.527129, 0.067904, 0.638377, 0.390000, 0.729204, 0.214216, 0.638377, 0.253716, 0.639680, 0.633333, 0.729204, 0.292394, 0.638519, 0.553889, 0.700782, 0.560000, 0.775862, 0.580357, 0.717100, 0.641015, 0.067904, 
18.8, 0.527129, 0.067904, 0.638377, 0.390000, 0.729204, 0.214216, 0.638377, 0.253716, 0.639680, 0.633333, 0.729204, 0.292394, 0.638519, 0.553889, 0.700782, 0.560000, 0.775862, 0.580357, 0.717100, 0.641015, 0.067904, 
18.9, 0.527129, 0.067904, 0.638377, 0.390000, 0.729204, 0.214216, 0.638377, 0.253716, 0.639680, 0.633333, 0.729204, 0.292394, 0.638519, 0.553889, 0.700782, 0.560000, 0.775862, 0.580357, 0.717100, 0.641015, 0.067904, 
19.0, 0.527129, 0.067904, 0.638377, 0.390000, 0.729204, 0.214216, 0.638377, 0.253716, 0.639680, 0.633333, 0.729204, 0.292394, 0.638519, 0.553889, 0.700782, 0.560000, 0.775862, 0.580357, 0.717100, 0.641015, 0.067904, 
19.1, 0.524867, 0.067904, 0.634750, 0.390000, 0.714620, 0.214216, 0.634750, 0.253716, 0.636046, 0.633333, 0.714620, 0.292394, 0.634891, 0.553889, 0.689294, 0.560000, 0.775862, 0.580357, 0.717100, 0.636403, 0.067904, 
19.2, 0.522575, 0.067904, 0.634750, 0.390000, 0.714620, 0.214216, 0.634750, 0.253716, 0.636046, 0.584615, 0.714620, 0.292394, 0.634891, 0.553889, 0.689294, 0.560000, 0.775862, 0.580357, 0.717100, 0.636403, 0.067904, 
19.3, 0.520273, 0.067904, 0.631081, 0.390000, 0.714620, 0.214216, 0.631081, 0.253716, 0.632369, 0.584615, 0.714620, 0.292394, 0.631221, 0.553889, 0.677611, 0.560000, 0.775862, 0.580357, 0.687221, 0.631724, 0.067904, 
19.4, 0.517929, 0.067904, 0.627347, 0.390000, 0.714620, 0.214216, 0.627347, 0.253716, 0.628627, 0.584615, 0.714620, 0.292394, 0.627486, 0.553889, 0.677611, 0.490000, 0.775862, 0.580357, 0.687221, 0.631724, 0.067904, 
19.5, 0.517929, 0.067904, 0.627347, 0.390000, 0.714620, 0.214216, 0.627347, 0.253716, 0.628627, 0.584615, 0.714620, 0.292394, 0.627486, 0.553889, 0.677611, 0.490000, 0.775862, 0.580357, 0.687221, 0.631724, 0.067904, 
19.6, 0.517929, 0.067904, 0.627347, 0.390000, 0.714620, 0.214216, 0.627347, 0.253716, 0.628627, 0.584615, 0.714620, 0.292394, 0.627486, 0.553889, 0.677611, 0.490000, 0.775862, 0.580357, 0.687221, 0.631724, 0.067904, 
19.7, 0.515451, 0.067904, 0.627347, 0.390000, 0.714620, 0.214216, 0.627347, 0.253716, 0.628627, 0.584615, 0.714620, 0.284492, 0.627486, 0.529807, 0.677611, 0.490000, 0.775862, 0.580357, 0.687221, 0.631724, 0.067904, 
19.8, 0.512961, 0.067904, 0.623376, 0.390000, 0.714620, 0.214216, 0.623376, 0.253716, 0.624649, 0.584615, 0.714620, 0.284492, 0.623515, 0.529807, 0.677611, 0.490000, 0.775862, 0.580357, 0.687221, 0.626670, 0.067904, 
19.9, 0.512961, 0.067904, 0.623376, 0.390000, 0.714620, 0.214216, 0.623376, 0.253716, 0.624649, 0.584615, 0.714620, 0.284492, 0.623515, 0.529807, 0.677611, 0.490000, 0.775862, 0.580357, 0.687221, 0.626670, 0.067904, 
20.0, 0.512961, 0.067904, 0.623376, 0.390000, 0.714620, 0.214216, 0.623376, 0.253716, 0.624649, 0.584615, 0.714620, 0.284492, 0.623515, 0.529807, 0.677611, 0.490000, 0.775862, 0.580357, 0.687221, 0.626670, 0.067904, 
20.1, 0.512961, 0.067904, 0.623376, 0.390000, 0.714620, 0.214216, 0.623376, 0.253716, 0.624649, 0.584615, 0.714620, 0.284492, 0.623515, 0.529807, 0.677611, 0.490000, 0.775862, 0.580357, 0.687221, 0.626670, 0.067904, 
20.2, 0.510344, 0.067904, 0.619248, 0.390000, 0.698378, 0.214216, 0.619248, 0.253716, 0.620512, 0.584615, 0.698378, 0.284492, 0.619385, 0.529807, 0.664325, 0.490000, 0.742129, 0.580357, 0.687221, 0.621448, 0.067904, 
20.3, 0.507727, 0.067904, 0.615120, 0.390000, 0.698378, 0.214216, 0.615120, 0.253716, 0.616375, 0.584615, 0.698378, 0.284492, 0.615256, 0.529807, 0.664325, 0.490000, 0.742129, 0.580357, 0.687221, 0.616226, 0.067904, 
20.4, 0.499752, 0.067904, 0.610907, 0.390000, 0.698378, 0.200827, 0.610907, 0.243567, 0.612153, 0.526154, 0.698378, 0.267250, 0.611042, 0.529807, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.616226, 0.067904, 
20.5, 0.499752, 0.067904, 0.610907, 0.390000, 0.698378, 0.200827, 0.610907, 0.243567, 0.612153, 0.526154, 0.698378, 0.267250, 0.611042, 0.529807, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.616226, 0.067904, 
20.6, 0.497006, 0.067904, 0.606574, 0.390000, 0.698378, 0.200827, 0.606574, 0.243567, 0.607812, 0.526154, 0.698378, 0.267250, 0.606709, 0.529807, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.616226, 0.067904, 
20.7, 0.497006, 0.067904, 0.606574, 0.390000, 0.698378, 0.200827, 0.606574, 0.243567, 0.607812, 0.526154, 0.698378, 0.267250, 0.606709, 0.529807, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.616226, 0.067904, 
20.8, 0.497006, 0.067904, 0.606574, 0.390000, 0.698378, 0.200827, 0.606574, 0.243567, 0.607812, 0.526154, 0.698378, 0.267250, 0.606709, 0.529807, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.616226, 0.067904, 
20.9, 0.497006, 0.067904, 0.606574, 0.390000, 0.698378, 0.200827, 0.606574, 0.243567, 0.607812, 0.526154, 0.698378, 0.267250, 0.606709, 0.529807, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.616226, 0.067904, 
21.0, 0.494030, 0.067904, 0.606574, 0.390000, 0.698378, 0.200827, 0.606574, 0.243567, 0.607812, 0.460385, 0.698378, 0.256971, 0.606709, 0.529807, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.616226, 0.067904, 
21.1, 0.491054, 0.067904, 0.601908, 0.390000, 0.698378, 0.200827, 0.601908, 0.243567, 0.603136, 0.460385, 0.698378, 0.256971, 0.602042, 0.529807, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.610300, 0.067904, 
21.2, 0.485029, 0.067904, 0.597169, 0.390000, 0.698378, 0.200827, 0.597169, 0.232977, 0.598387, 0.460385, 0.698378, 0.246692, 0.597301, 0.529807, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.604258, 0.067904, 
21.3, 0.485029, 0.067904, 0.597169, 0.390000, 0.698378, 0.200827, 0.597169, 0.232977, 0.598387, 0.460385, 0.698378, 0.246692, 0.597301, 0.529807, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.604258, 0.067904, 
21.4, 0.485029, 0.067904, 0.597169, 0.390000, 0.698378, 0.200827, 0.597169, 0.232977, 0.598387, 0.460385, 0.698378, 0.246692, 0.597301, 0.529807, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.604258, 0.067904, 
21.5, 0.485029, 0.067904, 0.597169, 0.390000, 0.698378, 0.200827, 0.597169, 0.232977, 0.598387, 0.460385, 0.698378, 0.246692, 0.597301, 0.529807, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.604258, 0.067904, 
21.6, 0.485029, 0.067904, 0.597169, 0.390000, 0.698378, 0.200827, 0.597169, 0.232977, 0.598387, 0.460385, 0.698378, 0.246692, 0.597301, 0.529807, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.604258, 0.067904, 
21.7, 0.481838, 0.067904, 0.592150, 0.390000, 0.698378, 0.200827, 0.592150, 0.232977, 0.593359, 0.460385, 0.698378, 0.246692, 0.592282, 0.529807, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.597829, 0.067904, 
21.8, 0.481838, 0.067904, 0.592150, 0.390000, 0.698378, 0.200827, 0.592150, 0.232977, 0.593359, 0.460385, 0.698378, 0.246692, 0.592282, 0.529807, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.597829, 0.067904, 
21.9, 0.481838, 0.067904, 0.592150, 0.390000, 0.698378, 0.200827, 0.592150, 0.232977, 0.593359, 0.460385, 0.698378, 0.246692, 0.592282, 0.529807, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.597829, 0.067904, 
22.1, 0.481838, 0.067904, 0.592150, 0.390000, 0.698378, 0.200827, 0.592150, 0.232977, 0.593359, 0.460385, 0.698378, 0.246692, 0.592282, 0.529807, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.597829, 0.067904, 
22.2, 0.481838, 0.067904, 0.592150, 0.390000, 0.698378, 0.200827, 0.592150, 0.232977, 0.593359, 0.460385, 0.698378, 0.246692, 0.592282, 0.529807, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.597829, 0.067904, 
22.3, 0.481838, 0.067904, 0.592150, 0.390000, 0.698378, 0.200827, 0.592150, 0.232977, 0.593359, 0.460385, 0.698378, 0.246692, 0.592282, 0.529807, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.597829, 0.067904, 
22.4, 0.478242, 0.067904, 0.592150, 0.390000, 0.698378, 0.200827, 0.592150, 0.232977, 0.593359, 0.460385, 0.698378, 0.233708, 0.592282, 0.476826, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.597829, 0.067904, 
22.5, 0.478242, 0.067904, 0.592150, 0.390000, 0.698378, 0.200827, 0.592150, 0.232977, 0.593359, 0.460385, 0.698378, 0.233708, 0.592282, 0.476826, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.597829, 0.067904, 
22.6, 0.478242, 0.067904, 0.592150, 0.390000, 0.698378, 0.200827, 0.592150, 0.232977, 0.593359, 0.460385, 0.698378, 0.233708, 0.592282, 0.476826, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.597829, 0.067904, 
22.7, 0.478242, 0.067904, 0.592150, 0.390000, 0.698378, 0.200827, 0.592150, 0.232977, 0.593359, 0.460385, 0.698378, 0.233708, 0.592282, 0.476826, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.597829, 0.067904, 
22.8, 0.478242, 0.067904, 0.592150, 0.390000, 0.698378, 0.200827, 0.592150, 0.232977, 0.593359, 0.460385, 0.698378, 0.233708, 0.592282, 0.476826, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.597829, 0.067904, 
22.9, 0.470402, 0.067904, 0.580307, 0.390000, 0.698378, 0.200827, 0.580307, 0.232977, 0.581492, 0.460385, 0.698378, 0.233708, 0.580436, 0.476826, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.590449, 0.067904, 
23.0, 0.470402, 0.067904, 0.580307, 0.390000, 0.698378, 0.200827, 0.580307, 0.232977, 0.581492, 0.460385, 0.698378, 0.233708, 0.580436, 0.476826, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.590449, 0.067904, 
23.1, 0.470402, 0.067904, 0.580307, 0.390000, 0.698378, 0.200827, 0.580307, 0.232977, 0.581492, 0.460385, 0.698378, 0.233708, 0.580436, 0.476826, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.590449, 0.067904, 
23.2, 0.470402, 0.067904, 0.580307, 0.390000, 0.698378, 0.200827, 0.580307, 0.232977, 0.581492, 0.460385, 0.698378, 0.233708, 0.580436, 0.476826, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.590449, 0.067904, 
23.3, 0.470402, 0.067904, 0.580307, 0.390000, 0.698378, 0.200827, 0.580307, 0.232977, 0.581492, 0.460385, 0.698378, 0.233708, 0.580436, 0.476826, 0.664325, 0.490000, 0.742129, 0.522321, 0.687221, 0.590449, 0.067904, 
