time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, 
371.0, 0.909527, 0.695111, 0.990338, 0.795561, 0.971321, 0.714922, 0.990566, 0.770210, 0.971321, 0.786274, 0.972773, 0.827830, 0.971321, 0.792047, 0.971321, 0.847053, 0.960261, 0.793590, 0.995215, 0.831139, 0.985317, 0.833562, 0.985599, 0.842156, 0.981668, 0.986322, 0.700779, 0.978258, 0.828336, 0.849957, 0.969968, 
372.0, 0.907834, 0.695111, 0.990338, 0.795561, 0.967170, 0.714922, 0.990566, 0.770210, 0.967170, 0.786274, 0.972773, 0.827830, 0.967170, 0.792047, 0.967170, 0.847053, 0.957173, 0.793590, 0.995215, 0.831139, 0.985317, 0.833562, 0.985599, 0.842156, 0.981668, 0.986322, 0.700779, 0.978258, 0.828336, 0.846445, 0.969968, 
374.0, 0.906140, 0.695111, 0.990338, 0.795561, 0.967170, 0.714922, 0.990566, 0.770210, 0.967170, 0.786274, 0.972773, 0.827830, 0.967170, 0.792047, 0.967170, 0.843305, 0.957173, 0.793590, 0.990313, 0.831139, 0.980264, 0.833562, 0.980646, 0.842156, 0.981668, 0.981625, 0.700779, 0.974553, 0.828336, 0.846445, 0.965579, 
375.0, 0.904446, 0.695111, 0.990338, 0.795561, 0.967170, 0.701923, 0.990566, 0.763012, 0.967170, 0.779933, 0.972773, 0.823017, 0.967170, 0.786092, 0.967170, 0.839557, 0.957173, 0.784964, 0.990313, 0.821125, 0.980264, 0.828149, 0.980646, 0.837859, 0.981668, 0.981625, 0.667408, 0.974553, 0.821133, 0.842933, 0.965579, 
377.0, 0.902753, 0.674667, 0.990338, 0.782729, 0.967170, 0.701923, 0.990566, 0.755814, 0.967170, 0.773592, 0.972773, 0.818204, 0.967170, 0.780137, 0.967170, 0.835809, 0.957173, 0.776338, 0.990313, 0.811111, 0.980264, 0.822736, 0.980646, 0.833562, 0.981668, 0.981625, 0.667408, 0.974553, 0.813930, 0.839421, 0.965579, 
379.0, 0.901059, 0.654222, 0.990338, 0.769898, 0.967170, 0.701923, 0.990566, 0.748616, 0.967170, 0.767251, 0.972773, 0.813391, 0.967170, 0.774182, 0.967170, 0.832061, 0.957173, 0.767712, 0.990313, 0.811111, 0.980264, 0.817324, 0.980646, 0.829266, 0.981668, 0.981625, 0.667408, 0.974553, 0.813930, 0.835909, 0.965579, 
385.0, 0.899365, 0.654222, 0.985484, 0.769898, 0.963019, 0.701923, 0.985826, 0.748616, 0.963019, 0.767251, 0.968850, 0.813391, 0.963019, 0.774182, 0.963019, 0.832061, 0.954086, 0.767712, 0.985410, 0.811111, 0.975211, 0.817324, 0.975694, 0.829266, 0.975334, 0.976928, 0.667408, 0.970847, 0.813930, 0.835909, 0.961190, 
392.0, 0.897671, 0.633778, 0.985484, 0.757066, 0.963019, 0.688925, 0.985826, 0.741417, 0.963019, 0.760911, 0.968850, 0.808578, 0.963019, 0.768226, 0.963019, 0.828313, 0.954086, 0.759086, 0.985410, 0.801098, 0.975211, 0.811911, 0.975694, 0.824969, 0.975334, 0.976928, 0.667408, 0.970847, 0.806727, 0.832396, 0.961190, 
394.0, 0.895978, 0.633778, 0.985484, 0.757066, 0.963019, 0.688925, 0.985826, 0.741417, 0.963019, 0.760911, 0.968850, 0.803765, 0.963019, 0.768226, 0.963019, 0.824565, 0.954086, 0.759086, 0.985410, 0.801098, 0.970159, 0.811911, 0.970741, 0.824969, 0.969001, 0.972231, 0.667408, 0.967142, 0.806727, 0.832396, 0.956801, 
403.0, 0.894284, 0.613333, 0.985484, 0.744234, 0.963019, 0.675926, 0.985826, 0.734219, 0.963019, 0.754570, 0.968850, 0.798952, 0.963019, 0.762271, 0.963019, 0.820817, 0.954086, 0.759086, 0.985410, 0.791084, 0.970159, 0.806498, 0.970741, 0.820672, 0.969001, 0.972231, 0.667408, 0.967142, 0.799524, 0.828884, 0.956801, 
410.0, 0.892590, 0.592889, 0.985484, 0.731403, 0.963019, 0.675926, 0.985826, 0.727021, 0.963019, 0.748229, 0.968850, 0.794139, 0.963019, 0.756316, 0.963019, 0.817069, 0.954086, 0.750460, 0.985410, 0.791084, 0.970159, 0.801086, 0.970741, 0.816376, 0.969001, 0.972231, 0.667408, 0.967142, 0.799524, 0.825372, 0.956801, 
415.0, 0.890896, 0.592889, 0.985484, 0.731403, 0.963019, 0.675926, 0.985826, 0.719823, 0.963019, 0.741888, 0.968850, 0.789326, 0.963019, 0.750361, 0.963019, 0.813321, 0.954086, 0.750460, 0.985410, 0.791084, 0.970159, 0.795673, 0.970741, 0.816376, 0.969001, 0.972231, 0.667408, 0.967142, 0.799524, 0.821860, 0.956801, 
417.0, 0.889203, 0.592889, 0.985484, 0.731403, 0.963019, 0.662927, 0.985826, 0.712625, 0.963019, 0.735547, 0.968850, 0.784513, 0.963019, 0.744405, 0.963019, 0.809572, 0.954086, 0.750460, 0.985410, 0.781070, 0.970159, 0.790260, 0.970741, 0.812079, 0.969001, 0.972231, 0.667408, 0.967142, 0.792321, 0.818347, 0.956801, 
420.0, 0.885815, 0.592889, 0.985484, 0.718571, 0.963019, 0.649929, 0.985826, 0.705426, 0.963019, 0.729206, 0.968850, 0.779700, 0.963019, 0.738450, 0.963019, 0.805824, 0.950998, 0.750460, 0.985410, 0.771056, 0.970159, 0.784847, 0.970741, 0.803485, 0.969001, 0.972231, 0.667408, 0.967142, 0.785118, 0.811323, 0.956801, 
424.0, 0.885815, 0.592889, 0.985484, 0.718571, 0.963019, 0.649929, 0.985826, 0.705426, 0.963019, 0.729206, 0.968850, 0.779700, 0.963019, 0.738450, 0.963019, 0.805824, 0.950998, 0.750460, 0.985410, 0.771056, 0.970159, 0.784847, 0.970741, 0.803485, 0.969001, 0.972231, 0.667408, 0.967142, 0.785118, 0.811323, 0.956801, 
426.0, 0.882421, 0.572444, 0.985484, 0.705740, 0.963019, 0.636930, 0.985826, 0.698228, 0.963019, 0.722865, 0.964912, 0.774887, 0.963019, 0.732495, 0.963019, 0.802076, 0.947900, 0.741834, 0.985410, 0.751029, 0.970159, 0.773947, 0.970741, 0.794846, 0.969001, 0.972231, 0.600667, 0.967142, 0.770712, 0.804268, 0.956801, 
429.0, 0.882421, 0.572444, 0.985484, 0.705740, 0.963019, 0.636930, 0.985826, 0.698228, 0.963019, 0.722865, 0.964912, 0.774887, 0.963019, 0.732495, 0.963019, 0.802076, 0.947900, 0.741834, 0.985410, 0.751029, 0.970159, 0.773947, 0.970741, 0.794846, 0.969001, 0.972231, 0.600667, 0.967142, 0.770712, 0.804268, 0.956801, 
436.0, 0.880721, 0.572444, 0.985484, 0.705740, 0.963019, 0.623661, 0.985826, 0.690955, 0.963019, 0.716468, 0.964912, 0.770044, 0.963019, 0.726491, 0.963019, 0.798311, 0.947900, 0.741834, 0.985410, 0.751029, 0.970159, 0.773947, 0.970741, 0.790502, 0.969001, 0.972231, 0.600667, 0.967142, 0.763441, 0.800725, 0.956801, 
438.0, 0.879021, 0.572444, 0.985484, 0.705740, 0.963019, 0.623661, 0.985826, 0.690955, 0.963019, 0.710071, 0.964912, 0.765201, 0.963019, 0.726491, 0.963019, 0.794545, 0.947900, 0.741834, 0.980508, 0.751029, 0.970159, 0.773947, 0.970741, 0.790502, 0.962668, 0.967534, 0.600667, 0.963436, 0.763441, 0.800725, 0.952412, 
446.0, 0.877321, 0.572444, 0.985484, 0.705740, 0.963019, 0.623661, 0.985826, 0.690955, 0.963019, 0.710071, 0.964912, 0.765201, 0.963019, 0.720487, 0.963019, 0.790780, 0.947900, 0.733208, 0.980508, 0.741015, 0.970159, 0.768458, 0.970741, 0.786159, 0.962668, 0.967534, 0.600667, 0.963436, 0.756171, 0.797182, 0.952412, 
448.0, 0.875620, 0.552000, 0.985484, 0.692908, 0.963019, 0.623661, 0.985826, 0.683682, 0.963019, 0.703674, 0.964912, 0.760358, 0.963019, 0.714483, 0.963019, 0.787014, 0.947900, 0.733208, 0.980508, 0.741015, 0.970159, 0.768458, 0.970741, 0.781816, 0.962668, 0.967534, 0.600667, 0.963436, 0.756171, 0.793639, 0.952412, 
449.0, 0.873920, 0.552000, 0.985484, 0.692908, 0.963019, 0.623661, 0.985826, 0.683682, 0.963019, 0.703674, 0.964912, 0.760358, 0.963019, 0.714483, 0.963019, 0.787014, 0.944803, 0.733208, 0.980508, 0.731001, 0.970159, 0.762969, 0.970741, 0.777472, 0.962668, 0.967534, 0.600667, 0.963436, 0.748900, 0.790096, 0.952412, 
455.0, 0.872220, 0.531556, 0.985484, 0.680076, 0.963019, 0.623661, 0.985826, 0.676408, 0.963019, 0.703674, 0.964912, 0.755515, 0.963019, 0.708479, 0.963019, 0.783248, 0.944803, 0.724582, 0.980508, 0.731001, 0.970159, 0.762969, 0.970741, 0.773129, 0.962668, 0.967534, 0.600667, 0.963436, 0.748900, 0.786553, 0.952412, 
456.0, 0.870520, 0.531556, 0.980629, 0.680076, 0.958868, 0.623661, 0.981087, 0.676408, 0.958868, 0.703674, 0.960973, 0.755515, 0.958868, 0.708479, 0.958868, 0.783248, 0.941705, 0.724582, 0.980508, 0.731001, 0.970159, 0.762969, 0.970741, 0.773129, 0.962668, 0.962838, 0.600667, 0.959731, 0.748900, 0.786553, 0.952412, 
460.0, 0.868820, 0.531556, 0.980629, 0.667245, 0.958868, 0.610391, 0.981087, 0.669135, 0.958868, 0.697277, 0.960973, 0.750672, 0.958868, 0.702475, 0.958868, 0.779483, 0.941705, 0.724582, 0.980508, 0.731001, 0.970159, 0.762969, 0.970741, 0.773129, 0.962668, 0.962838, 0.600667, 0.959731, 0.748900, 0.783010, 0.952412, 
461.0, 0.868820, 0.531556, 0.980629, 0.667245, 0.958868, 0.610391, 0.981087, 0.669135, 0.958868, 0.697277, 0.960973, 0.750672, 0.958868, 0.702475, 0.958868, 0.779483, 0.941705, 0.724582, 0.980508, 0.731001, 0.970159, 0.762969, 0.970741, 0.773129, 0.962668, 0.962838, 0.600667, 0.959731, 0.748900, 0.783010, 0.952412, 
463.0, 0.868820, 0.531556, 0.980629, 0.667245, 0.958868, 0.610391, 0.981087, 0.669135, 0.958868, 0.697277, 0.960973, 0.750672, 0.958868, 0.702475, 0.958868, 0.779483, 0.941705, 0.724582, 0.980508, 0.731001, 0.970159, 0.762969, 0.970741, 0.773129, 0.962668, 0.962838, 0.600667, 0.959731, 0.748900, 0.783010, 0.952412, 
465.0, 0.867113, 0.511111, 0.980629, 0.654413, 0.958868, 0.597122, 0.981087, 0.661862, 0.958868, 0.690880, 0.960973, 0.745829, 0.958868, 0.696471, 0.958868, 0.775699, 0.941705, 0.724582, 0.980508, 0.731001, 0.970159, 0.762969, 0.970741, 0.768761, 0.962668, 0.962838, 0.600667, 0.959731, 0.748900, 0.779451, 0.952412, 
471.0, 0.865406, 0.490667, 0.980629, 0.641581, 0.958868, 0.597122, 0.981087, 0.654589, 0.958868, 0.684483, 0.960973, 0.740986, 0.958868, 0.690467, 0.958868, 0.771915, 0.941705, 0.715852, 0.980508, 0.731001, 0.970159, 0.757440, 0.970741, 0.764393, 0.962668, 0.962838, 0.600667, 0.959731, 0.748900, 0.775892, 0.952412, 
473.0, 0.863699, 0.490667, 0.980629, 0.641581, 0.958868, 0.597122, 0.981087, 0.654589, 0.958868, 0.684483, 0.960973, 0.740986, 0.958868, 0.684462, 0.958868, 0.768131, 0.941705, 0.715852, 0.980508, 0.731001, 0.970159, 0.751911, 0.970741, 0.760025, 0.962668, 0.962838, 0.600667, 0.959731, 0.741557, 0.772332, 0.952412, 
475.0, 0.861992, 0.490667, 0.980629, 0.641581, 0.958868, 0.597122, 0.981087, 0.654589, 0.958868, 0.678086, 0.960973, 0.736143, 0.958868, 0.684462, 0.958868, 0.764347, 0.941705, 0.715852, 0.975581, 0.731001, 0.965079, 0.751911, 0.965763, 0.760025, 0.956292, 0.958118, 0.600667, 0.956011, 0.741557, 0.772332, 0.948002, 
476.0, 0.858578, 0.490667, 0.980629, 0.641581, 0.954717, 0.597122, 0.981087, 0.654589, 0.954717, 0.671689, 0.960973, 0.731300, 0.954717, 0.684462, 0.954717, 0.760563, 0.938597, 0.715852, 0.970653, 0.731001, 0.960000, 0.751911, 0.960785, 0.755657, 0.949917, 0.953398, 0.600667, 0.952291, 0.741557, 0.768773, 0.943593, 
481.0, 0.856871, 0.490667, 0.975774, 0.641581, 0.950566, 0.597122, 0.976347, 0.654589, 0.950566, 0.671689, 0.957035, 0.731300, 0.950566, 0.684462, 0.950566, 0.760563, 0.935489, 0.715852, 0.965726, 0.731001, 0.954920, 0.751911, 0.955806, 0.755657, 0.949917, 0.948678, 0.600667, 0.948571, 0.741557, 0.768773, 0.939184, 
486.0, 0.855164, 0.490667, 0.975774, 0.641581, 0.950566, 0.597122, 0.976347, 0.654589, 0.950566, 0.671689, 0.957035, 0.731300, 0.950566, 0.678458, 0.950566, 0.756779, 0.935489, 0.715852, 0.965726, 0.731001, 0.954920, 0.746382, 0.955806, 0.751289, 0.949917, 0.948678, 0.600667, 0.948571, 0.734215, 0.765214, 0.939184, 
488.0, 0.855164, 0.490667, 0.975774, 0.641581, 0.950566, 0.597122, 0.976347, 0.654589, 0.950566, 0.671689, 0.957035, 0.731300, 0.950566, 0.678458, 0.950566, 0.756779, 0.935489, 0.715852, 0.965726, 0.731001, 0.954920, 0.746382, 0.955806, 0.751289, 0.949917, 0.948678, 0.600667, 0.948571, 0.734215, 0.765214, 0.939184, 
490.0, 0.853454, 0.470222, 0.975774, 0.628750, 0.950566, 0.583853, 0.976347, 0.647234, 0.950566, 0.665292, 0.957035, 0.726425, 0.950566, 0.672401, 0.950566, 0.752976, 0.935489, 0.707122, 0.965726, 0.731001, 0.954920, 0.740812, 0.955806, 0.746895, 0.949917, 0.948678, 0.567297, 0.948571, 0.726873, 0.761638, 0.939184, 
491.0, 0.848323, 0.470222, 0.975774, 0.615918, 0.946415, 0.583853, 0.976347, 0.647234, 0.946415, 0.658895, 0.953097, 0.721549, 0.946415, 0.666343, 0.946415, 0.745371, 0.932381, 0.707122, 0.965726, 0.731001, 0.954920, 0.740812, 0.955806, 0.746895, 0.949917, 0.948678, 0.567297, 0.944851, 0.726873, 0.754487, 0.939184, 
498.0, 0.846613, 0.470222, 0.975774, 0.615918, 0.946415, 0.583853, 0.976347, 0.647234, 0.946415, 0.658895, 0.953097, 0.721549, 0.946415, 0.660285, 0.946415, 0.741568, 0.932381, 0.698393, 0.965726, 0.720849, 0.954920, 0.735242, 0.955806, 0.742502, 0.949917, 0.948678, 0.567297, 0.944851, 0.719531, 0.750911, 0.939184, 
500.0, 0.844902, 0.449778, 0.975774, 0.603087, 0.946415, 0.583853, 0.976347, 0.639879, 0.946415, 0.652498, 0.953097, 0.716674, 0.946415, 0.654228, 0.946415, 0.737765, 0.932381, 0.689663, 0.965726, 0.710696, 0.954920, 0.729672, 0.955806, 0.738108, 0.949917, 0.948678, 0.567297, 0.944851, 0.712189, 0.747335, 0.939184, 
502.0, 0.843192, 0.449778, 0.975774, 0.603087, 0.946415, 0.583853, 0.976347, 0.639879, 0.946415, 0.652498, 0.953097, 0.716674, 0.946415, 0.654228, 0.946415, 0.737765, 0.929273, 0.680933, 0.965726, 0.710696, 0.954920, 0.729672, 0.955806, 0.733715, 0.949917, 0.948678, 0.567297, 0.944851, 0.712189, 0.747335, 0.939184, 
503.0, 0.841482, 0.449778, 0.975774, 0.603087, 0.946415, 0.583853, 0.976347, 0.639879, 0.946415, 0.652498, 0.953097, 0.716674, 0.946415, 0.654228, 0.946415, 0.737765, 0.926165, 0.672203, 0.965726, 0.710696, 0.954920, 0.724102, 0.955806, 0.729321, 0.949917, 0.948678, 0.567297, 0.944851, 0.712189, 0.743760, 0.939184, 
504.0, 0.839771, 0.449778, 0.975774, 0.603087, 0.946415, 0.570583, 0.976347, 0.632524, 0.946415, 0.646101, 0.953097, 0.711799, 0.946415, 0.648170, 0.946415, 0.733962, 0.926165, 0.663473, 0.965726, 0.700543, 0.954920, 0.718532, 0.955806, 0.724928, 0.949917, 0.948678, 0.533927, 0.944851, 0.704847, 0.740184, 0.939184, 
518.0, 0.838061, 0.449778, 0.975774, 0.603087, 0.946415, 0.570583, 0.976347, 0.632524, 0.946415, 0.646101, 0.949158, 0.711799, 0.946415, 0.648170, 0.946415, 0.733962, 0.923057, 0.663473, 0.965726, 0.690390, 0.954920, 0.712962, 0.955806, 0.720534, 0.949917, 0.948678, 0.500556, 0.944851, 0.697505, 0.736608, 0.939184, 
525.0, 0.836351, 0.429333, 0.975774, 0.590255, 0.946415, 0.557314, 0.976347, 0.625169, 0.946415, 0.639704, 0.949158, 0.706923, 0.946415, 0.642112, 0.946415, 0.730159, 0.923057, 0.663473, 0.965726, 0.680237, 0.954920, 0.707392, 0.955806, 0.716141, 0.949917, 0.948678, 0.500556, 0.944851, 0.690162, 0.733032, 0.939184, 
526.0, 0.836351, 0.429333, 0.975774, 0.590255, 0.946415, 0.557314, 0.976347, 0.625169, 0.946415, 0.639704, 0.949158, 0.706923, 0.946415, 0.642112, 0.946415, 0.730159, 0.923057, 0.663473, 0.965726, 0.680237, 0.954920, 0.707392, 0.955806, 0.716141, 0.949917, 0.948678, 0.500556, 0.944851, 0.690162, 0.733032, 0.939184, 
529.0, 0.834637, 0.429333, 0.975774, 0.590255, 0.946415, 0.557314, 0.976347, 0.625169, 0.946415, 0.639704, 0.945220, 0.706923, 0.946415, 0.642112, 0.946415, 0.730159, 0.919939, 0.663473, 0.965726, 0.680237, 0.954920, 0.701822, 0.955806, 0.711720, 0.949917, 0.948678, 0.500556, 0.944851, 0.690162, 0.729439, 0.939184, 
533.0, 0.832919, 0.429333, 0.975774, 0.590255, 0.946415, 0.557314, 0.976347, 0.625169, 0.946415, 0.639704, 0.945220, 0.706923, 0.946415, 0.642112, 0.946415, 0.730159, 0.916810, 0.663473, 0.965726, 0.670085, 0.954920, 0.696252, 0.955806, 0.707300, 0.949917, 0.948678, 0.500556, 0.944851, 0.682820, 0.725846, 0.939184, 
535.0, 0.831202, 0.429333, 0.975774, 0.590255, 0.946415, 0.557314, 0.976347, 0.625169, 0.946415, 0.639704, 0.945220, 0.706923, 0.946415, 0.636055, 0.946415, 0.726356, 0.916810, 0.654743, 0.965726, 0.659932, 0.954920, 0.690682, 0.955806, 0.702879, 0.949917, 0.948678, 0.500556, 0.944851, 0.675478, 0.722252, 0.939184, 
536.0, 0.829485, 0.429333, 0.975774, 0.590255, 0.942246, 0.557314, 0.976347, 0.625169, 0.942246, 0.639704, 0.941265, 0.706923, 0.942246, 0.636055, 0.942246, 0.726356, 0.913681, 0.654743, 0.965726, 0.659932, 0.954920, 0.690682, 0.955806, 0.702879, 0.949917, 0.948678, 0.500556, 0.944851, 0.675478, 0.722252, 0.934754, 
537.0, 0.827767, 0.429333, 0.975774, 0.577423, 0.942246, 0.544045, 0.976347, 0.617814, 0.942246, 0.633306, 0.941265, 0.702048, 0.942246, 0.629997, 0.942246, 0.722553, 0.913681, 0.654743, 0.965726, 0.659932, 0.954920, 0.690682, 0.955806, 0.702879, 0.949917, 0.943935, 0.500556, 0.941117, 0.675478, 0.722252, 0.934754, 
540.0, 0.826050, 0.429333, 0.975774, 0.577423, 0.942246, 0.544045, 0.976347, 0.617814, 0.942246, 0.633306, 0.941265, 0.702048, 0.942246, 0.623939, 0.942246, 0.718750, 0.913681, 0.646013, 0.965726, 0.649779, 0.954920, 0.685112, 0.955806, 0.698458, 0.949917, 0.943935, 0.467186, 0.941117, 0.668136, 0.718659, 0.934754, 
541.0, 0.826050, 0.429333, 0.975774, 0.577423, 0.942246, 0.544045, 0.976347, 0.617814, 0.942246, 0.633306, 0.941265, 0.702048, 0.942246, 0.623939, 0.942246, 0.718750, 0.913681, 0.646013, 0.965726, 0.649779, 0.954920, 0.685112, 0.955806, 0.698458, 0.949917, 0.943935, 0.467186, 0.941117, 0.668136, 0.718659, 0.934754, 
542.0, 0.824329, 0.429333, 0.975774, 0.577423, 0.942246, 0.544045, 0.976347, 0.617814, 0.942246, 0.633306, 0.941265, 0.702048, 0.942246, 0.623939, 0.942246, 0.718750, 0.910552, 0.646013, 0.965726, 0.649779, 0.954920, 0.685112, 0.955806, 0.694010, 0.949917, 0.943935, 0.467186, 0.941117, 0.668136, 0.715048, 0.934754, 
544.0, 0.820887, 0.407867, 0.970895, 0.564300, 0.938076, 0.530775, 0.971585, 0.610371, 0.938076, 0.626844, 0.937310, 0.697139, 0.938076, 0.617822, 0.938076, 0.714927, 0.907423, 0.637164, 0.965726, 0.639465, 0.954920, 0.679497, 0.955806, 0.689561, 0.949917, 0.943935, 0.433815, 0.941117, 0.660712, 0.707825, 0.934754, 
545.0, 0.819166, 0.407867, 0.970895, 0.564300, 0.933907, 0.530775, 0.971585, 0.610371, 0.933907, 0.626844, 0.933355, 0.697139, 0.933907, 0.617822, 0.933907, 0.714927, 0.904294, 0.637164, 0.965726, 0.639465, 0.954920, 0.679497, 0.955806, 0.689561, 0.949917, 0.943935, 0.433815, 0.941117, 0.660712, 0.707825, 0.930323, 
546.0, 0.819166, 0.407867, 0.970895, 0.564300, 0.933907, 0.530775, 0.971585, 0.610371, 0.933907, 0.626844, 0.933355, 0.697139, 0.933907, 0.617822, 0.933907, 0.714927, 0.904294, 0.637164, 0.965726, 0.639465, 0.954920, 0.679497, 0.955806, 0.689561, 0.949917, 0.943935, 0.433815, 0.941117, 0.660712, 0.707825, 0.930323, 
548.0, 0.813993, 0.385207, 0.966017, 0.550864, 0.929738, 0.517166, 0.966822, 0.602835, 0.929738, 0.620315, 0.929400, 0.692194, 0.929738, 0.611644, 0.929738, 0.711083, 0.898036, 0.619215, 0.960774, 0.628982, 0.949814, 0.668172, 0.950802, 0.680606, 0.943499, 0.939192, 0.400445, 0.937382, 0.645696, 0.700565, 0.925893, 
550.0, 0.810543, 0.385207, 0.961138, 0.550864, 0.925569, 0.517166, 0.962059, 0.602835, 0.925569, 0.620315, 0.921490, 0.692194, 0.925569, 0.611644, 0.925569, 0.711083, 0.891777, 0.610241, 0.955821, 0.628982, 0.944707, 0.662509, 0.945798, 0.676128, 0.937080, 0.934448, 0.400445, 0.933647, 0.645696, 0.696935, 0.921463, 
552.0, 0.807094, 0.385207, 0.956259, 0.550864, 0.921400, 0.517166, 0.957297, 0.602835, 0.921400, 0.620315, 0.917535, 0.692194, 0.921400, 0.611644, 0.921400, 0.711083, 0.885519, 0.610241, 0.955821, 0.628982, 0.944707, 0.656847, 0.945798, 0.671650, 0.937080, 0.934448, 0.400445, 0.933647, 0.645696, 0.689676, 0.921463, 
553.0, 0.807094, 0.385207, 0.956259, 0.550864, 0.921400, 0.517166, 0.957297, 0.602835, 0.921400, 0.620315, 0.917535, 0.692194, 0.921400, 0.611644, 0.921400, 0.711083, 0.885519, 0.610241, 0.955821, 0.628982, 0.944707, 0.656847, 0.945798, 0.671650, 0.937080, 0.934448, 0.400445, 0.933647, 0.645696, 0.689676, 0.921463, 
554.0, 0.803638, 0.385207, 0.951355, 0.550864, 0.917211, 0.517166, 0.952510, 0.602835, 0.917211, 0.613785, 0.913563, 0.687250, 0.917211, 0.611644, 0.917211, 0.707240, 0.882379, 0.610241, 0.945865, 0.628982, 0.939573, 0.656847, 0.935736, 0.671650, 0.930618, 0.929681, 0.400445, 0.926148, 0.645696, 0.689676, 0.912560, 
557.0, 0.801910, 0.385207, 0.951355, 0.550864, 0.917211, 0.517166, 0.952510, 0.602835, 0.917211, 0.613785, 0.913563, 0.687250, 0.917211, 0.611644, 0.917211, 0.707240, 0.879239, 0.610241, 0.945865, 0.618499, 0.939573, 0.651184, 0.935736, 0.667173, 0.930618, 0.929681, 0.400445, 0.926148, 0.638188, 0.686046, 0.912560, 
559.0, 0.800181, 0.385207, 0.946451, 0.550864, 0.913023, 0.517166, 0.947724, 0.602835, 0.913023, 0.613785, 0.909591, 0.687250, 0.913023, 0.611644, 0.913023, 0.707240, 0.876099, 0.601267, 0.945865, 0.618499, 0.939573, 0.651184, 0.935736, 0.662695, 0.930618, 0.929681, 0.400445, 0.926148, 0.638188, 0.682416, 0.912560, 
563.0, 0.798453, 0.385207, 0.946451, 0.550864, 0.913023, 0.517166, 0.947724, 0.602835, 0.913023, 0.613785, 0.909591, 0.687250, 0.913023, 0.605466, 0.913023, 0.703396, 0.876099, 0.592293, 0.945865, 0.618499, 0.939573, 0.645522, 0.935736, 0.658217, 0.930618, 0.929681, 0.400445, 0.926148, 0.630680, 0.678786, 0.912560, 
564.0, 0.796725, 0.385207, 0.946451, 0.550864, 0.913023, 0.517166, 0.947724, 0.602835, 0.913023, 0.613785, 0.909591, 0.687250, 0.913023, 0.605466, 0.913023, 0.703396, 0.872959, 0.592293, 0.945865, 0.618499, 0.939573, 0.639859, 0.935736, 0.653740, 0.930618, 0.929681, 0.400445, 0.926148, 0.630680, 0.675156, 0.912560, 
566.0, 0.796725, 0.385207, 0.946451, 0.550864, 0.913023, 0.517166, 0.947724, 0.602835, 0.913023, 0.613785, 0.909591, 0.687250, 0.913023, 0.605466, 0.913023, 0.703396, 0.872959, 0.592293, 0.945865, 0.618499, 0.939573, 0.639859, 0.935736, 0.653740, 0.930618, 0.929681, 0.400445, 0.926148, 0.630680, 0.675156, 0.912560, 
567.0, 0.796725, 0.385207, 0.946451, 0.550864, 0.913023, 0.517166, 0.947724, 0.602835, 0.913023, 0.613785, 0.909591, 0.687250, 0.913023, 0.605466, 0.913023, 0.703396, 0.872959, 0.592293, 0.945865, 0.618499, 0.939573, 0.639859, 0.935736, 0.653740, 0.930618, 0.929681, 0.400445, 0.926148, 0.630680, 0.675156, 0.912560, 
571.0, 0.794989, 0.385207, 0.946451, 0.550864, 0.913023, 0.517166, 0.947724, 0.595300, 0.913023, 0.607255, 0.909591, 0.682306, 0.913023, 0.599288, 0.913023, 0.699552, 0.872959, 0.592293, 0.945865, 0.618499, 0.939573, 0.639859, 0.935736, 0.649231, 0.930618, 0.929681, 0.400445, 0.926148, 0.630680, 0.671507, 0.912560, 
573.0, 0.793253, 0.385207, 0.946451, 0.550864, 0.913023, 0.517166, 0.947724, 0.587764, 0.913023, 0.600726, 0.909591, 0.677362, 0.913023, 0.593109, 0.913023, 0.695709, 0.872959, 0.592293, 0.945865, 0.618499, 0.939573, 0.639859, 0.935736, 0.649231, 0.930618, 0.929681, 0.400445, 0.922383, 0.630680, 0.671507, 0.912560, 
575.0, 0.791517, 0.362548, 0.946451, 0.537429, 0.913023, 0.517166, 0.947724, 0.580229, 0.913023, 0.594196, 0.909591, 0.672417, 0.913023, 0.586931, 0.913023, 0.691865, 0.872959, 0.592293, 0.945865, 0.618499, 0.939573, 0.639859, 0.935736, 0.649231, 0.930618, 0.929681, 0.400445, 0.922383, 0.630680, 0.667857, 0.912560, 
577.0, 0.789782, 0.362548, 0.946451, 0.537429, 0.913023, 0.517166, 0.947724, 0.572693, 0.913023, 0.587666, 0.909591, 0.667473, 0.913023, 0.580753, 0.913023, 0.688021, 0.872959, 0.583319, 0.945865, 0.618499, 0.939573, 0.634146, 0.935736, 0.644722, 0.930618, 0.929681, 0.400445, 0.922383, 0.630680, 0.664208, 0.912560, 
578.0, 0.788046, 0.362548, 0.946451, 0.537429, 0.913023, 0.517166, 0.947724, 0.572693, 0.913023, 0.587666, 0.909591, 0.667473, 0.913023, 0.580753, 0.913023, 0.688021, 0.869796, 0.583319, 0.945865, 0.608016, 0.939573, 0.628433, 0.935736, 0.640214, 0.930618, 0.929681, 0.400445, 0.922383, 0.623081, 0.660558, 0.912560, 
