time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, 
237.0, 0.834845, 0.960643, 0.717415, 0.933756, 0.717415, 0.939024, 0.762044, 0.919081, 0.763838, 0.747911, 0.943270, 0.731635, 0.920277, 0.892604, 0.795604, 0.769585, 0.946027, 0.786170, 0.913564, 
238.0, 0.833759, 0.960643, 0.714568, 0.933756, 0.714568, 0.939024, 0.760017, 0.919081, 0.761844, 0.747911, 0.943270, 0.729180, 0.920277, 0.892604, 0.795604, 0.769585, 0.946027, 0.786170, 0.913564, 
240.0, 0.832674, 0.960643, 0.714568, 0.933756, 0.714568, 0.939024, 0.757991, 0.919081, 0.759849, 0.747911, 0.943270, 0.729180, 0.918111, 0.892604, 0.795604, 0.764977, 0.946027, 0.782867, 0.913564, 
241.0, 0.830502, 0.960643, 0.714568, 0.930724, 0.714568, 0.939024, 0.755964, 0.916688, 0.757855, 0.747911, 0.943270, 0.729180, 0.913780, 0.892604, 0.791937, 0.764977, 0.946027, 0.779564, 0.913564, 
242.0, 0.827246, 0.960643, 0.706028, 0.930724, 0.706028, 0.939024, 0.749884, 0.916688, 0.751872, 0.739601, 0.943270, 0.721814, 0.913780, 0.890024, 0.784605, 0.764977, 0.946027, 0.776261, 0.910663, 
243.0, 0.825074, 0.956673, 0.706028, 0.927692, 0.706028, 0.935610, 0.749884, 0.911901, 0.751872, 0.739601, 0.939697, 0.721814, 0.911615, 0.884865, 0.784605, 0.764977, 0.946027, 0.776261, 0.904863, 
248.0, 0.822903, 0.956673, 0.703181, 0.924661, 0.703181, 0.935610, 0.747857, 0.909507, 0.749877, 0.739601, 0.939697, 0.719359, 0.909450, 0.884865, 0.784605, 0.764977, 0.946027, 0.772957, 0.904863, 
251.0, 0.821817, 0.956673, 0.700334, 0.924661, 0.700334, 0.935610, 0.745830, 0.909507, 0.747883, 0.735446, 0.939697, 0.716904, 0.909450, 0.884865, 0.780938, 0.760369, 0.946027, 0.769654, 0.904863, 
252.0, 0.820732, 0.956673, 0.700334, 0.924661, 0.700334, 0.935610, 0.743804, 0.909507, 0.745889, 0.735446, 0.936124, 0.716904, 0.907284, 0.882285, 0.780938, 0.760369, 0.946027, 0.769654, 0.904863, 
253.0, 0.819646, 0.956673, 0.700334, 0.921629, 0.700334, 0.935610, 0.743804, 0.907114, 0.745889, 0.735446, 0.936124, 0.716904, 0.905119, 0.882285, 0.780938, 0.760369, 0.946027, 0.769654, 0.904863, 
255.0, 0.817475, 0.956673, 0.694640, 0.921629, 0.694640, 0.935610, 0.739750, 0.907114, 0.741900, 0.731291, 0.936124, 0.711994, 0.905119, 0.879705, 0.777272, 0.755760, 0.946027, 0.766351, 0.904863, 
256.0, 0.816389, 0.956673, 0.691793, 0.921629, 0.691793, 0.935610, 0.737723, 0.907114, 0.739906, 0.731291, 0.936124, 0.709539, 0.905119, 0.879705, 0.777272, 0.755760, 0.946027, 0.766351, 0.904863, 
259.0, 0.815304, 0.956673, 0.691793, 0.921629, 0.691793, 0.935610, 0.735697, 0.907114, 0.737911, 0.731291, 0.936124, 0.709539, 0.902954, 0.879705, 0.773605, 0.751152, 0.946027, 0.763048, 0.904863, 
260.0, 0.814218, 0.956673, 0.688946, 0.921629, 0.688946, 0.935610, 0.733670, 0.907114, 0.735917, 0.727136, 0.936124, 0.707083, 0.902954, 0.879705, 0.769939, 0.751152, 0.946027, 0.763048, 0.904863, 
263.0, 0.813132, 0.956673, 0.688946, 0.921629, 0.688946, 0.935610, 0.731643, 0.907114, 0.733923, 0.727136, 0.936124, 0.707083, 0.900788, 0.879705, 0.766273, 0.746544, 0.946027, 0.759745, 0.904863, 
264.0, 0.812047, 0.956673, 0.686100, 0.921629, 0.686100, 0.935610, 0.729617, 0.907114, 0.731928, 0.727136, 0.936124, 0.704628, 0.900788, 0.877125, 0.766273, 0.746544, 0.946027, 0.759745, 0.901963, 
266.0, 0.810961, 0.956673, 0.683253, 0.921629, 0.683253, 0.935610, 0.727590, 0.907114, 0.729934, 0.722981, 0.936124, 0.702173, 0.900788, 0.877125, 0.762606, 0.746544, 0.946027, 0.756441, 0.901963, 
274.0, 0.809876, 0.956673, 0.680406, 0.921629, 0.680406, 0.935610, 0.725563, 0.907114, 0.727940, 0.718826, 0.936124, 0.699718, 0.900788, 0.877125, 0.758940, 0.741935, 0.946027, 0.753138, 0.901963, 
276.0, 0.808790, 0.956673, 0.680406, 0.918597, 0.680406, 0.935610, 0.725563, 0.904720, 0.727940, 0.718826, 0.936124, 0.699718, 0.898623, 0.877125, 0.758940, 0.741935, 0.946027, 0.749835, 0.901963, 
277.0, 0.807704, 0.956673, 0.680406, 0.918597, 0.680406, 0.935610, 0.725563, 0.902327, 0.727940, 0.718826, 0.936124, 0.699718, 0.898623, 0.877125, 0.758940, 0.737327, 0.946027, 0.746532, 0.901963, 
279.0, 0.805533, 0.956673, 0.677559, 0.918597, 0.677559, 0.935610, 0.721510, 0.902327, 0.723951, 0.714671, 0.936124, 0.697263, 0.896458, 0.877125, 0.751607, 0.728111, 0.946027, 0.739925, 0.901963, 
281.0, 0.804447, 0.956673, 0.674712, 0.918597, 0.674712, 0.935610, 0.719483, 0.902327, 0.721956, 0.710516, 0.936124, 0.694808, 0.896458, 0.877125, 0.747941, 0.723502, 0.946027, 0.736622, 0.901963, 
283.0, 0.803362, 0.956673, 0.674712, 0.918597, 0.674712, 0.935610, 0.717456, 0.902327, 0.719962, 0.710516, 0.936124, 0.694808, 0.894292, 0.877125, 0.744274, 0.723502, 0.946027, 0.733319, 0.901963, 
284.0, 0.802276, 0.956673, 0.671865, 0.918597, 0.671865, 0.935610, 0.715430, 0.902327, 0.717968, 0.710516, 0.936124, 0.692353, 0.894292, 0.877125, 0.744274, 0.723502, 0.946027, 0.733319, 0.901963, 
287.0, 0.801191, 0.956673, 0.669018, 0.918597, 0.669018, 0.935610, 0.713403, 0.902327, 0.715973, 0.706360, 0.936124, 0.689897, 0.894292, 0.877125, 0.740608, 0.718894, 0.946027, 0.730015, 0.901963, 
294.0, 0.800105, 0.956673, 0.666171, 0.918597, 0.666171, 0.935610, 0.711376, 0.902327, 0.713979, 0.702205, 0.936124, 0.687442, 0.894292, 0.877125, 0.740608, 0.714286, 0.946027, 0.726712, 0.901963, 
295.0, 0.799018, 0.956673, 0.666171, 0.918597, 0.666171, 0.935610, 0.709349, 0.902327, 0.711985, 0.702205, 0.936124, 0.687442, 0.892127, 0.877125, 0.740608, 0.709677, 0.946027, 0.723409, 0.901963, 
296.0, 0.797931, 0.956673, 0.666171, 0.918597, 0.666171, 0.935610, 0.707323, 0.902327, 0.709990, 0.702205, 0.936124, 0.687442, 0.892127, 0.877125, 0.736942, 0.709677, 0.946027, 0.723409, 0.901963, 
299.0, 0.795757, 0.956673, 0.660478, 0.918597, 0.660478, 0.935610, 0.703269, 0.902327, 0.706002, 0.693895, 0.936124, 0.682514, 0.892127, 0.877125, 0.729609, 0.705069, 0.946027, 0.716802, 0.901963, 
300.0, 0.793582, 0.956673, 0.654784, 0.918597, 0.654784, 0.935610, 0.699216, 0.902327, 0.702013, 0.685585, 0.936124, 0.677586, 0.892127, 0.877125, 0.725943, 0.695853, 0.946027, 0.710196, 0.901963, 
301.0, 0.792495, 0.952703, 0.654784, 0.915566, 0.654784, 0.932183, 0.699216, 0.899927, 0.702013, 0.685585, 0.932551, 0.677586, 0.889962, 0.874538, 0.725943, 0.695853, 0.941074, 0.710196, 0.899053, 
303.0, 0.791408, 0.952703, 0.651937, 0.915566, 0.651937, 0.932183, 0.697189, 0.899927, 0.700019, 0.685585, 0.932551, 0.675122, 0.889962, 0.874538, 0.725943, 0.695853, 0.941074, 0.710196, 0.899053, 
307.0, 0.788147, 0.952703, 0.643396, 0.915566, 0.643396, 0.932183, 0.691109, 0.899927, 0.694035, 0.677275, 0.932551, 0.667731, 0.889962, 0.874538, 0.722276, 0.686636, 0.941074, 0.703590, 0.899053, 
311.0, 0.787060, 0.952703, 0.640549, 0.915566, 0.640549, 0.932183, 0.689082, 0.899927, 0.692041, 0.673120, 0.932551, 0.665267, 0.889962, 0.874538, 0.718610, 0.686636, 0.941074, 0.703590, 0.899053, 
314.0, 0.785973, 0.952703, 0.637703, 0.915566, 0.637703, 0.932183, 0.687056, 0.899927, 0.690047, 0.668965, 0.932551, 0.662803, 0.889962, 0.874538, 0.714943, 0.686636, 0.941074, 0.703590, 0.899053, 
315.0, 0.784886, 0.948734, 0.637703, 0.912534, 0.637703, 0.928755, 0.687056, 0.897527, 0.690047, 0.668965, 0.928978, 0.662803, 0.887796, 0.871950, 0.714943, 0.686636, 0.941074, 0.703590, 0.896144, 
317.0, 0.783798, 0.948734, 0.634856, 0.912534, 0.634856, 0.928755, 0.685029, 0.897527, 0.688052, 0.664810, 0.928978, 0.660339, 0.887796, 0.871950, 0.711277, 0.682028, 0.941074, 0.700286, 0.896144, 
318.0, 0.782711, 0.948734, 0.634856, 0.909502, 0.634856, 0.928755, 0.685029, 0.895128, 0.688052, 0.664810, 0.928978, 0.660339, 0.885631, 0.871950, 0.711277, 0.682028, 0.941074, 0.696983, 0.896144, 
319.0, 0.781624, 0.948734, 0.634856, 0.909502, 0.634856, 0.928755, 0.683002, 0.895128, 0.686058, 0.664810, 0.928978, 0.660339, 0.885631, 0.871950, 0.707611, 0.682028, 0.941074, 0.696983, 0.896144, 
324.0, 0.780536, 0.948734, 0.632009, 0.909502, 0.632009, 0.928755, 0.680976, 0.895128, 0.684064, 0.660655, 0.928978, 0.657875, 0.885631, 0.871950, 0.703944, 0.682028, 0.941074, 0.693680, 0.896144, 
326.0, 0.779447, 0.948734, 0.629162, 0.909502, 0.629162, 0.928755, 0.678949, 0.895128, 0.682069, 0.660655, 0.928978, 0.655411, 0.885631, 0.869355, 0.703944, 0.682028, 0.941074, 0.693680, 0.896144, 
331.0, 0.778358, 0.948734, 0.626315, 0.909502, 0.626315, 0.928755, 0.676922, 0.895128, 0.680075, 0.656500, 0.928978, 0.652947, 0.885631, 0.869355, 0.700278, 0.677419, 0.941074, 0.690377, 0.896144, 
333.0, 0.777270, 0.948734, 0.626315, 0.909502, 0.626315, 0.928755, 0.674895, 0.895128, 0.678081, 0.656500, 0.928978, 0.652947, 0.883460, 0.869355, 0.700278, 0.677419, 0.941074, 0.687073, 0.896144, 
335.0, 0.774004, 0.944747, 0.620621, 0.906461, 0.620621, 0.925316, 0.670842, 0.892721, 0.674092, 0.648190, 0.925392, 0.648019, 0.881289, 0.866760, 0.692945, 0.668203, 0.936121, 0.680467, 0.893225, 
338.0, 0.772915, 0.944747, 0.617774, 0.906461, 0.617774, 0.925316, 0.668815, 0.892721, 0.672098, 0.644035, 0.925392, 0.645555, 0.881289, 0.866760, 0.692945, 0.668203, 0.936121, 0.677164, 0.893225, 
340.0, 0.771827, 0.944747, 0.617774, 0.906461, 0.617774, 0.925316, 0.666789, 0.892721, 0.670103, 0.644035, 0.925392, 0.645555, 0.879119, 0.866760, 0.689279, 0.668203, 0.936121, 0.673860, 0.893225, 
342.0, 0.770738, 0.944747, 0.617774, 0.906461, 0.617774, 0.925316, 0.666789, 0.892721, 0.668109, 0.644035, 0.925392, 0.645555, 0.879119, 0.866760, 0.689279, 0.668203, 0.936121, 0.673860, 0.893225, 
347.0, 0.769650, 0.944747, 0.614927, 0.906461, 0.614927, 0.925316, 0.664762, 0.892721, 0.666115, 0.644035, 0.925392, 0.643091, 0.879119, 0.866760, 0.689279, 0.668203, 0.936121, 0.673860, 0.893225, 
349.0, 0.768561, 0.944747, 0.612081, 0.906461, 0.612081, 0.925316, 0.662735, 0.892721, 0.664120, 0.639879, 0.925392, 0.640627, 0.879119, 0.866760, 0.685612, 0.663594, 0.936121, 0.670557, 0.893225, 
351.0, 0.767472, 0.944747, 0.612081, 0.906461, 0.612081, 0.925316, 0.660708, 0.892721, 0.662126, 0.639879, 0.925392, 0.640627, 0.876948, 0.866760, 0.685612, 0.663594, 0.936121, 0.670557, 0.893225, 
356.0, 0.766384, 0.944747, 0.612081, 0.906461, 0.612081, 0.925316, 0.660708, 0.892721, 0.660131, 0.639879, 0.925392, 0.640627, 0.876948, 0.866760, 0.685612, 0.658986, 0.936121, 0.667254, 0.893225, 
357.0, 0.763118, 0.944747, 0.609234, 0.906461, 0.609234, 0.925316, 0.656655, 0.890315, 0.656143, 0.631569, 0.925392, 0.635699, 0.874777, 0.866760, 0.681946, 0.654378, 0.936121, 0.660647, 0.893225, 
359.0, 0.763118, 0.944747, 0.609234, 0.906461, 0.609234, 0.925316, 0.656655, 0.890315, 0.656143, 0.631569, 0.925392, 0.635699, 0.874777, 0.866760, 0.681946, 0.654378, 0.936121, 0.660647, 0.893225, 
360.0, 0.762028, 0.944747, 0.609234, 0.903408, 0.609234, 0.925316, 0.656655, 0.887902, 0.656143, 0.631569, 0.925392, 0.635699, 0.872601, 0.866760, 0.681946, 0.654378, 0.936121, 0.660647, 0.893225, 
361.0, 0.760938, 0.944747, 0.609234, 0.903408, 0.609234, 0.921863, 0.656655, 0.885489, 0.656143, 0.631569, 0.925392, 0.633235, 0.872601, 0.864157, 0.681946, 0.654378, 0.936121, 0.660647, 0.890296, 
365.0, 0.758757, 0.944747, 0.603540, 0.903408, 0.603540, 0.921863, 0.652602, 0.885489, 0.652154, 0.631569, 0.925392, 0.628307, 0.872601, 0.858952, 0.681946, 0.654378, 0.931142, 0.660647, 0.887367, 
366.0, 0.757667, 0.944747, 0.603540, 0.900356, 0.603540, 0.921863, 0.652602, 0.883077, 0.652154, 0.631569, 0.925392, 0.628307, 0.870425, 0.858952, 0.681946, 0.649770, 0.931142, 0.657344, 0.887367, 
367.0, 0.757667, 0.944747, 0.603540, 0.900356, 0.603540, 0.921863, 0.652602, 0.883077, 0.652154, 0.631569, 0.925392, 0.628307, 0.870425, 0.858952, 0.681946, 0.649770, 0.931142, 0.657344, 0.887367, 
368.0, 0.755480, 0.944747, 0.603540, 0.900356, 0.603540, 0.921863, 0.648548, 0.883077, 0.648165, 0.631569, 0.925392, 0.628307, 0.868238, 0.858952, 0.674613, 0.645161, 0.931142, 0.654041, 0.887367, 
369.0, 0.755480, 0.944747, 0.603540, 0.900356, 0.603540, 0.921863, 0.648548, 0.883077, 0.648165, 0.631569, 0.925392, 0.628307, 0.868238, 0.858952, 0.674613, 0.645161, 0.931142, 0.654041, 0.887367, 
372.0, 0.754385, 0.944747, 0.600693, 0.900356, 0.600693, 0.921863, 0.646521, 0.883077, 0.646171, 0.627414, 0.925392, 0.625843, 0.868238, 0.858952, 0.670947, 0.640553, 0.931142, 0.650738, 0.887367, 
373.0, 0.753291, 0.944747, 0.600693, 0.900356, 0.600693, 0.918371, 0.646521, 0.880644, 0.646171, 0.627414, 0.925392, 0.623380, 0.868238, 0.856325, 0.670947, 0.640553, 0.931142, 0.650738, 0.884410, 
374.0, 0.752196, 0.944747, 0.600693, 0.900356, 0.600693, 0.918371, 0.644495, 0.880644, 0.644177, 0.627414, 0.925392, 0.623380, 0.868238, 0.853698, 0.670947, 0.640553, 0.931142, 0.650738, 0.881452, 
375.0, 0.751101, 0.944747, 0.600693, 0.897273, 0.600693, 0.918371, 0.644495, 0.878211, 0.644177, 0.627414, 0.925392, 0.623380, 0.866046, 0.853698, 0.670947, 0.640553, 0.931142, 0.647434, 0.881452, 
376.0, 0.750006, 0.944747, 0.597846, 0.897273, 0.597846, 0.918371, 0.642468, 0.878211, 0.642182, 0.623259, 0.925392, 0.620916, 0.866046, 0.853698, 0.667281, 0.635945, 0.931142, 0.644131, 0.881452, 
379.0, 0.747816, 0.944747, 0.594999, 0.897273, 0.594999, 0.918371, 0.638415, 0.878211, 0.638194, 0.619104, 0.925392, 0.618452, 0.863853, 0.853698, 0.659948, 0.635945, 0.931142, 0.640828, 0.881452, 
381.0, 0.746721, 0.944747, 0.592152, 0.897273, 0.592152, 0.918371, 0.636388, 0.878211, 0.636199, 0.619104, 0.925392, 0.615988, 0.863853, 0.853698, 0.659948, 0.635945, 0.931142, 0.640828, 0.881452, 
382.0, 0.745626, 0.944747, 0.592152, 0.897273, 0.592152, 0.918371, 0.634361, 0.878211, 0.634205, 0.619104, 0.925392, 0.615988, 0.861661, 0.853698, 0.656281, 0.631336, 0.931142, 0.637525, 0.881452, 
384.0, 0.744531, 0.940693, 0.592152, 0.894190, 0.592152, 0.914879, 0.634361, 0.875779, 0.634205, 0.619104, 0.921748, 0.615988, 0.859468, 0.851071, 0.656281, 0.631336, 0.926109, 0.637525, 0.878494, 
386.0, 0.743436, 0.940693, 0.589305, 0.894190, 0.589305, 0.914879, 0.632334, 0.875779, 0.632210, 0.614949, 0.921748, 0.613524, 0.859468, 0.851071, 0.656281, 0.631336, 0.926109, 0.637525, 0.878494, 
387.0, 0.742342, 0.940693, 0.589305, 0.894190, 0.589305, 0.911387, 0.632334, 0.873346, 0.632210, 0.614949, 0.921748, 0.611060, 0.859468, 0.848445, 0.656281, 0.631336, 0.926109, 0.637525, 0.875536, 
388.0, 0.742342, 0.940693, 0.589305, 0.894190, 0.589305, 0.911387, 0.632334, 0.873346, 0.632210, 0.614949, 0.921748, 0.611060, 0.859468, 0.848445, 0.656281, 0.631336, 0.926109, 0.637525, 0.875536, 
393.0, 0.739052, 0.940693, 0.586459, 0.894190, 0.586459, 0.911387, 0.628281, 0.870913, 0.628222, 0.614949, 0.921748, 0.608596, 0.857276, 0.845818, 0.652615, 0.626728, 0.926109, 0.634222, 0.872578, 
396.0, 0.737956, 0.940693, 0.583612, 0.894190, 0.583612, 0.911387, 0.626254, 0.870913, 0.626227, 0.610794, 0.921748, 0.606132, 0.857276, 0.845818, 0.648949, 0.622120, 0.926109, 0.630918, 0.872578, 
399.0, 0.736859, 0.940693, 0.583612, 0.894190, 0.583612, 0.911387, 0.626254, 0.868480, 0.626227, 0.606639, 0.921748, 0.603668, 0.857276, 0.845818, 0.648949, 0.617512, 0.926109, 0.627615, 0.872578, 
400.0, 0.735762, 0.940693, 0.583612, 0.891106, 0.583612, 0.911387, 0.626254, 0.866048, 0.626227, 0.606639, 0.921748, 0.603668, 0.855083, 0.845818, 0.648949, 0.617512, 0.926109, 0.624312, 0.872578, 
401.0, 0.734666, 0.940693, 0.580765, 0.891106, 0.580765, 0.911387, 0.624228, 0.866048, 0.624233, 0.602484, 0.921748, 0.601204, 0.855083, 0.845818, 0.645282, 0.617512, 0.926109, 0.624312, 0.872578, 
403.0, 0.733569, 0.940693, 0.577918, 0.891106, 0.577918, 0.911387, 0.622201, 0.866048, 0.622239, 0.602484, 0.921748, 0.598740, 0.855083, 0.843191, 0.645282, 0.617512, 0.926109, 0.624312, 0.872578, 
405.0, 0.732473, 0.940693, 0.577918, 0.891106, 0.577918, 0.911387, 0.622201, 0.863615, 0.622239, 0.602484, 0.921748, 0.598740, 0.855083, 0.843191, 0.645282, 0.617512, 0.926109, 0.624312, 0.869620, 
406.0, 0.731376, 0.940693, 0.575071, 0.891106, 0.575071, 0.911387, 0.620174, 0.863615, 0.620244, 0.598329, 0.921748, 0.596276, 0.855083, 0.843191, 0.641616, 0.612903, 0.926109, 0.621009, 0.869620, 
408.0, 0.730280, 0.940693, 0.572224, 0.891106, 0.572224, 0.911387, 0.618147, 0.863615, 0.618250, 0.594174, 0.921748, 0.593812, 0.855083, 0.843191, 0.641616, 0.612903, 0.926109, 0.621009, 0.869620, 
417.0, 0.728087, 0.940693, 0.569377, 0.888023, 0.569377, 0.911387, 0.616121, 0.861182, 0.616256, 0.594174, 0.921748, 0.591348, 0.852891, 0.843191, 0.641616, 0.612903, 0.926109, 0.617705, 0.869620, 
418.0, 0.726990, 0.936638, 0.569377, 0.884939, 0.569377, 0.907895, 0.616121, 0.858750, 0.616256, 0.594174, 0.918105, 0.591348, 0.850698, 0.840564, 0.641616, 0.612903, 0.921076, 0.617705, 0.866662, 
420.0, 0.725894, 0.936638, 0.569377, 0.884939, 0.569377, 0.907895, 0.616121, 0.856317, 0.616256, 0.590019, 0.918105, 0.588884, 0.850698, 0.840564, 0.641616, 0.608295, 0.921076, 0.614402, 0.866662, 
422.0, 0.724797, 0.936638, 0.566530, 0.884939, 0.566530, 0.907895, 0.614094, 0.856317, 0.614261, 0.585864, 0.918105, 0.586420, 0.850698, 0.840564, 0.637950, 0.603687, 0.921076, 0.611099, 0.866662, 
423.0, 0.723701, 0.936638, 0.563683, 0.884939, 0.563683, 0.907895, 0.612067, 0.856317, 0.612267, 0.581709, 0.918105, 0.583956, 0.850698, 0.840564, 0.637950, 0.599078, 0.921076, 0.607796, 0.866662, 
424.0, 0.722603, 0.936638, 0.560822, 0.884939, 0.560822, 0.907895, 0.610034, 0.856317, 0.610266, 0.581709, 0.918105, 0.581482, 0.850698, 0.840564, 0.637950, 0.599078, 0.921076, 0.607796, 0.866662, 
426.0, 0.722603, 0.936638, 0.560822, 0.884939, 0.560822, 0.907895, 0.610034, 0.856317, 0.610266, 0.581709, 0.918105, 0.581482, 0.850698, 0.840564, 0.637950, 0.599078, 0.921076, 0.607796, 0.866662, 
427.0, 0.722603, 0.936638, 0.560822, 0.884939, 0.560822, 0.907895, 0.610034, 0.856317, 0.610266, 0.581709, 0.918105, 0.581482, 0.850698, 0.840564, 0.637950, 0.599078, 0.921076, 0.607796, 0.866662, 
428.0, 0.721498, 0.936638, 0.557961, 0.884939, 0.557961, 0.907895, 0.607994, 0.856317, 0.608259, 0.581709, 0.918105, 0.579008, 0.850698, 0.837913, 0.637950, 0.599078, 0.915987, 0.607796, 0.863674, 
430.0, 0.720393, 0.936638, 0.555099, 0.884939, 0.555099, 0.907895, 0.605953, 0.856317, 0.606251, 0.577524, 0.918105, 0.576533, 0.850698, 0.837913, 0.634240, 0.599078, 0.915987, 0.604474, 0.863674, 
431.0, 0.720393, 0.936638, 0.555099, 0.884939, 0.555099, 0.907895, 0.605953, 0.856317, 0.606251, 0.577524, 0.918105, 0.576533, 0.850698, 0.837913, 0.634240, 0.599078, 0.915987, 0.604474, 0.863674, 
432.0, 0.719283, 0.932530, 0.555099, 0.881823, 0.555099, 0.904363, 0.605953, 0.853856, 0.606251, 0.577524, 0.914418, 0.576533, 0.848477, 0.835253, 0.634240, 0.599078, 0.910898, 0.604474, 0.860675, 
433.0, 0.718173, 0.932530, 0.555099, 0.881823, 0.555099, 0.904363, 0.603899, 0.853856, 0.604230, 0.577524, 0.914418, 0.576533, 0.846256, 0.835253, 0.634240, 0.599078, 0.910898, 0.604474, 0.860675, 
434.0, 0.715953, 0.932530, 0.552223, 0.881823, 0.552223, 0.904363, 0.599791, 0.853856, 0.600189, 0.573339, 0.910731, 0.574048, 0.844035, 0.832593, 0.634240, 0.599078, 0.910898, 0.604474, 0.857676, 
436.0, 0.714843, 0.932530, 0.549347, 0.881823, 0.549347, 0.904363, 0.597737, 0.853856, 0.598168, 0.573339, 0.910731, 0.571563, 0.844035, 0.832593, 0.634240, 0.599078, 0.910898, 0.604474, 0.857676, 
437.0, 0.714843, 0.932530, 0.549347, 0.881823, 0.549347, 0.904363, 0.597737, 0.853856, 0.598168, 0.573339, 0.910731, 0.571563, 0.844035, 0.832593, 0.634240, 0.599078, 0.910898, 0.604474, 0.857676, 
438.0, 0.713731, 0.932530, 0.549347, 0.881823, 0.549347, 0.904363, 0.595683, 0.853856, 0.596147, 0.573339, 0.910731, 0.571563, 0.841814, 0.832593, 0.630510, 0.594398, 0.910898, 0.601116, 0.857676, 
439.0, 0.712618, 0.932530, 0.546471, 0.881823, 0.546471, 0.904363, 0.593622, 0.853856, 0.594119, 0.569154, 0.910731, 0.569078, 0.841814, 0.832593, 0.626779, 0.594398, 0.910898, 0.601116, 0.857676, 
440.0, 0.711504, 0.932530, 0.546471, 0.881823, 0.546471, 0.900830, 0.593622, 0.851395, 0.594119, 0.569154, 0.910731, 0.566593, 0.841814, 0.829924, 0.626779, 0.594398, 0.910898, 0.601116, 0.854677, 
443.0, 0.711504, 0.932530, 0.546471, 0.881823, 0.546471, 0.900830, 0.593622, 0.851395, 0.594119, 0.569154, 0.910731, 0.566593, 0.841814, 0.829924, 0.626779, 0.594398, 0.910898, 0.601116, 0.854677, 
444.0, 0.710389, 0.932530, 0.543595, 0.881823, 0.543595, 0.900830, 0.591561, 0.851395, 0.592092, 0.564969, 0.910731, 0.566593, 0.841814, 0.829924, 0.626779, 0.594398, 0.910898, 0.597758, 0.854677, 
446.0, 0.709274, 0.932530, 0.543595, 0.881823, 0.543595, 0.900830, 0.591561, 0.848928, 0.592092, 0.560784, 0.910731, 0.564108, 0.841814, 0.829924, 0.626779, 0.589718, 0.910898, 0.594400, 0.854677, 
447.0, 0.708157, 0.932530, 0.543595, 0.878685, 0.543595, 0.900830, 0.591561, 0.846453, 0.592092, 0.560784, 0.910731, 0.564108, 0.839575, 0.829924, 0.626779, 0.589718, 0.910898, 0.594400, 0.854677, 
449.0, 0.708157, 0.932530, 0.543595, 0.878685, 0.543595, 0.900830, 0.591561, 0.846453, 0.592092, 0.560784, 0.910731, 0.564108, 0.839575, 0.829924, 0.626779, 0.589718, 0.910898, 0.594400, 0.854677, 
450.0, 0.707038, 0.932530, 0.540719, 0.878685, 0.540719, 0.900830, 0.589492, 0.846453, 0.590057, 0.556599, 0.910731, 0.561623, 0.839575, 0.829924, 0.623048, 0.585037, 0.910898, 0.591042, 0.854677, 
451.0, 0.703682, 0.924241, 0.537842, 0.872409, 0.537842, 0.893709, 0.587424, 0.841503, 0.588022, 0.556599, 0.903266, 0.559138, 0.835085, 0.821867, 0.623048, 0.585037, 0.905781, 0.591042, 0.845617, 
455.0, 0.702563, 0.924241, 0.537842, 0.872409, 0.537842, 0.893709, 0.585355, 0.841503, 0.585988, 0.556599, 0.903266, 0.559138, 0.832840, 0.821867, 0.619317, 0.580357, 0.905781, 0.587683, 0.845617, 
456.0, 0.700326, 0.920096, 0.537842, 0.869271, 0.537842, 0.890148, 0.583287, 0.839028, 0.583953, 0.556599, 0.895801, 0.559138, 0.828350, 0.816495, 0.619317, 0.580357, 0.905781, 0.587683, 0.842597, 
457.0, 0.698088, 0.920096, 0.537842, 0.869271, 0.537842, 0.886588, 0.581219, 0.836553, 0.581918, 0.556599, 0.895801, 0.556653, 0.828350, 0.813809, 0.619317, 0.580357, 0.905781, 0.587683, 0.839577, 
458.0, 0.695851, 0.920096, 0.534966, 0.869271, 0.534966, 0.886588, 0.579150, 0.836553, 0.577849, 0.552414, 0.895801, 0.554168, 0.828350, 0.813809, 0.619317, 0.580357, 0.905781, 0.584325, 0.839577, 
461.0, 0.694732, 0.920096, 0.532090, 0.869271, 0.532090, 0.886588, 0.577082, 0.836553, 0.575814, 0.548229, 0.895801, 0.551683, 0.828350, 0.813809, 0.615586, 0.575677, 0.905781, 0.580967, 0.839577, 
464.0, 0.693613, 0.920096, 0.532090, 0.869271, 0.532090, 0.886588, 0.575013, 0.836553, 0.573779, 0.548229, 0.895801, 0.551683, 0.826106, 0.813809, 0.611856, 0.570997, 0.905781, 0.577609, 0.839577, 
465.0, 0.692495, 0.920096, 0.532090, 0.869271, 0.532090, 0.886588, 0.575013, 0.834078, 0.573779, 0.548229, 0.895801, 0.551683, 0.826106, 0.813809, 0.611856, 0.570997, 0.905781, 0.577609, 0.839577, 
466.0, 0.691376, 0.915952, 0.532090, 0.866133, 0.532090, 0.883027, 0.575013, 0.831603, 0.573779, 0.548229, 0.892068, 0.551683, 0.823861, 0.811123, 0.611856, 0.570997, 0.900663, 0.577609, 0.836557, 
