time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, 
12.9, 0.580337, 0.221239, 0.678061, 0.282970, 0.674142, 0.289319, 0.674142, 0.575359, 0.781818, 0.333333, 0.674142, 0.416646, 0.678061, 0.600000, 0.785714, 0.630769, 0.785714, 0.682875, 0.221239, 0.679224, 0.221239, 
13.0, 0.578932, 0.212389, 0.678061, 0.275524, 0.674142, 0.282086, 0.674142, 0.575359, 0.781818, 0.327381, 0.674142, 0.412893, 0.678061, 0.600000, 0.785714, 0.630769, 0.785714, 0.682875, 0.212389, 0.679224, 0.212389, 
13.1, 0.577513, 0.203540, 0.678061, 0.267870, 0.674142, 0.274853, 0.674142, 0.575359, 0.781818, 0.321429, 0.674142, 0.409105, 0.678061, 0.600000, 0.785714, 0.630769, 0.785714, 0.682875, 0.203540, 0.679224, 0.203540, 
13.2, 0.574668, 0.185841, 0.678061, 0.252563, 0.674142, 0.260387, 0.674142, 0.575359, 0.781818, 0.309524, 0.674142, 0.401529, 0.678061, 0.600000, 0.785714, 0.630769, 0.785714, 0.682875, 0.185841, 0.679224, 0.185841, 
13.3, 0.573235, 0.176991, 0.678061, 0.244910, 0.674142, 0.253154, 0.674142, 0.575359, 0.781818, 0.303571, 0.674142, 0.397704, 0.678061, 0.600000, 0.785714, 0.630769, 0.785714, 0.682875, 0.176991, 0.679224, 0.176991, 
13.5, 0.571802, 0.176991, 0.675648, 0.244910, 0.671857, 0.253154, 0.671857, 0.575359, 0.781818, 0.303571, 0.671857, 0.397704, 0.675648, 0.600000, 0.785714, 0.630769, 0.785714, 0.679511, 0.176991, 0.676035, 0.176991, 
13.6, 0.570369, 0.168142, 0.675648, 0.237256, 0.671857, 0.253154, 0.671857, 0.575359, 0.781818, 0.303571, 0.671857, 0.393880, 0.675648, 0.600000, 0.785714, 0.630769, 0.785714, 0.679511, 0.168142, 0.676035, 0.168142, 
13.7, 0.570369, 0.168142, 0.675648, 0.237256, 0.671857, 0.253154, 0.671857, 0.575359, 0.781818, 0.303571, 0.671857, 0.393880, 0.675648, 0.600000, 0.785714, 0.630769, 0.785714, 0.679511, 0.168142, 0.676035, 0.168142, 
13.8, 0.568929, 0.168142, 0.675648, 0.229348, 0.671857, 0.253154, 0.671857, 0.575359, 0.781818, 0.303571, 0.671857, 0.390019, 0.675648, 0.600000, 0.785714, 0.630769, 0.785714, 0.679511, 0.168142, 0.676035, 0.168142, 
14.0, 0.567485, 0.158800, 0.675648, 0.221439, 0.671857, 0.253154, 0.671857, 0.575359, 0.781818, 0.303571, 0.671857, 0.386157, 0.675648, 0.600000, 0.785714, 0.630769, 0.785714, 0.679511, 0.158800, 0.676035, 0.158800, 
14.1, 0.567485, 0.158800, 0.675648, 0.221439, 0.671857, 0.253154, 0.671857, 0.575359, 0.781818, 0.303571, 0.671857, 0.386157, 0.675648, 0.600000, 0.785714, 0.630769, 0.785714, 0.679511, 0.158800, 0.676035, 0.158800, 
14.2, 0.567485, 0.158800, 0.675648, 0.221439, 0.671857, 0.253154, 0.671857, 0.575359, 0.781818, 0.303571, 0.671857, 0.386157, 0.675648, 0.600000, 0.785714, 0.630769, 0.785714, 0.679511, 0.158800, 0.676035, 0.158800, 
14.3, 0.567485, 0.158800, 0.675648, 0.221439, 0.671857, 0.253154, 0.671857, 0.575359, 0.781818, 0.303571, 0.671857, 0.386157, 0.675648, 0.600000, 0.785714, 0.630769, 0.785714, 0.679511, 0.158800, 0.676035, 0.158800, 
14.4, 0.565995, 0.149459, 0.675648, 0.213531, 0.671857, 0.253154, 0.671857, 0.575359, 0.781818, 0.303571, 0.671857, 0.382257, 0.675648, 0.600000, 0.785714, 0.630769, 0.785714, 0.679511, 0.149459, 0.676035, 0.149459, 
14.5, 0.565995, 0.149459, 0.675648, 0.213531, 0.671857, 0.253154, 0.671857, 0.575359, 0.781818, 0.303571, 0.671857, 0.382257, 0.675648, 0.600000, 0.785714, 0.630769, 0.785714, 0.679511, 0.149459, 0.676035, 0.149459, 
14.6, 0.564498, 0.149459, 0.673117, 0.213531, 0.669457, 0.253154, 0.669457, 0.575359, 0.781818, 0.303571, 0.669457, 0.382257, 0.673117, 0.600000, 0.785714, 0.630769, 0.785714, 0.675972, 0.149459, 0.672721, 0.149459, 
14.7, 0.562997, 0.140118, 0.673117, 0.205318, 0.669457, 0.245243, 0.669457, 0.575359, 0.781818, 0.297376, 0.669457, 0.378316, 0.673117, 0.600000, 0.785714, 0.630769, 0.785714, 0.675972, 0.140118, 0.672721, 0.140118, 
14.8, 0.561483, 0.140118, 0.670568, 0.205318, 0.667040, 0.245243, 0.667040, 0.575359, 0.781818, 0.297376, 0.667040, 0.378316, 0.670568, 0.600000, 0.785714, 0.630769, 0.785714, 0.672414, 0.140118, 0.669391, 0.140118, 
14.9, 0.561483, 0.140118, 0.670568, 0.205318, 0.667040, 0.245243, 0.667040, 0.575359, 0.781818, 0.297376, 0.667040, 0.378316, 0.670568, 0.600000, 0.785714, 0.630769, 0.785714, 0.672414, 0.140118, 0.669391, 0.140118, 
15.0, 0.559957, 0.140118, 0.667998, 0.205318, 0.664606, 0.245243, 0.664606, 0.575359, 0.781818, 0.297376, 0.664606, 0.378316, 0.667998, 0.600000, 0.785714, 0.630769, 0.785714, 0.668837, 0.140118, 0.666044, 0.140118, 
15.1, 0.559957, 0.140118, 0.667998, 0.205318, 0.664606, 0.245243, 0.664606, 0.575359, 0.781818, 0.297376, 0.664606, 0.378316, 0.667998, 0.600000, 0.785714, 0.630769, 0.785714, 0.668837, 0.140118, 0.666044, 0.140118, 
15.2, 0.559957, 0.140118, 0.667998, 0.205318, 0.664606, 0.245243, 0.664606, 0.575359, 0.781818, 0.297376, 0.664606, 0.378316, 0.667998, 0.600000, 0.785714, 0.630769, 0.785714, 0.668837, 0.140118, 0.666044, 0.140118, 
15.3, 0.558415, 0.130777, 0.667998, 0.197105, 0.664606, 0.245243, 0.664606, 0.575359, 0.781818, 0.297376, 0.664606, 0.374248, 0.667998, 0.600000, 0.785714, 0.630769, 0.785714, 0.668837, 0.130777, 0.666044, 0.130777, 
15.4, 0.556868, 0.130777, 0.665389, 0.197105, 0.662135, 0.245243, 0.662135, 0.575359, 0.781818, 0.297376, 0.662135, 0.374248, 0.665389, 0.600000, 0.785714, 0.630769, 0.785714, 0.665202, 0.130777, 0.662663, 0.130777, 
15.5, 0.555308, 0.120717, 0.665389, 0.188536, 0.662135, 0.236786, 0.662135, 0.575359, 0.781818, 0.290911, 0.662135, 0.370135, 0.665389, 0.600000, 0.785714, 0.630769, 0.785714, 0.665202, 0.120717, 0.662663, 0.120717, 
15.6, 0.555308, 0.120717, 0.665389, 0.188536, 0.662135, 0.236786, 0.662135, 0.575359, 0.781818, 0.290911, 0.662135, 0.370135, 0.665389, 0.600000, 0.785714, 0.630769, 0.785714, 0.665202, 0.120717, 0.662663, 0.120717, 
15.7, 0.555308, 0.120717, 0.665389, 0.188536, 0.662135, 0.236786, 0.662135, 0.575359, 0.781818, 0.290911, 0.662135, 0.370135, 0.665389, 0.600000, 0.785714, 0.630769, 0.785714, 0.665202, 0.120717, 0.662663, 0.120717, 
15.8, 0.555308, 0.120717, 0.665389, 0.188536, 0.662135, 0.236786, 0.662135, 0.575359, 0.781818, 0.290911, 0.662135, 0.370135, 0.665389, 0.600000, 0.785714, 0.630769, 0.785714, 0.665202, 0.120717, 0.662663, 0.120717, 
15.9, 0.553708, 0.110657, 0.665389, 0.179966, 0.662135, 0.228330, 0.662135, 0.575359, 0.781818, 0.284447, 0.662135, 0.365977, 0.665389, 0.600000, 0.785714, 0.630769, 0.785714, 0.665202, 0.110657, 0.662663, 0.110657, 
16.0, 0.552093, 0.110657, 0.665389, 0.171396, 0.662135, 0.219873, 0.662135, 0.575359, 0.781818, 0.284447, 0.662135, 0.361721, 0.665389, 0.600000, 0.785714, 0.630769, 0.785714, 0.665202, 0.110657, 0.662663, 0.110657, 
16.1, 0.550465, 0.110657, 0.662628, 0.171396, 0.659528, 0.219873, 0.659528, 0.575359, 0.781818, 0.284447, 0.659528, 0.361721, 0.662628, 0.600000, 0.785714, 0.610422, 0.785714, 0.665202, 0.110657, 0.662663, 0.110657, 
16.2, 0.547169, 0.100598, 0.659820, 0.162826, 0.656880, 0.211416, 0.656880, 0.575359, 0.781818, 0.277832, 0.656880, 0.357465, 0.659820, 0.600000, 0.785714, 0.610422, 0.785714, 0.665202, 0.100598, 0.659042, 0.100598, 
16.3, 0.547169, 0.100598, 0.659820, 0.162826, 0.656880, 0.211416, 0.656880, 0.575359, 0.781818, 0.277832, 0.656880, 0.357465, 0.659820, 0.600000, 0.785714, 0.610422, 0.785714, 0.665202, 0.100598, 0.659042, 0.100598, 
16.4, 0.543791, 0.100598, 0.659820, 0.154256, 0.656880, 0.202960, 0.656880, 0.556799, 0.781818, 0.271055, 0.656880, 0.348747, 0.659820, 0.600000, 0.785714, 0.610422, 0.785714, 0.665202, 0.100598, 0.659042, 0.100598, 
16.5, 0.542086, 0.090538, 0.659820, 0.145687, 0.656880, 0.194503, 0.656880, 0.556799, 0.781818, 0.264279, 0.656880, 0.344332, 0.659820, 0.600000, 0.785714, 0.610422, 0.785714, 0.665202, 0.090538, 0.659042, 0.090538, 
16.6, 0.542086, 0.090538, 0.659820, 0.145687, 0.656880, 0.194503, 0.656880, 0.556799, 0.781818, 0.264279, 0.656880, 0.344332, 0.659820, 0.600000, 0.785714, 0.610422, 0.785714, 0.665202, 0.090538, 0.659042, 0.090538, 
16.7, 0.542086, 0.090538, 0.659820, 0.145687, 0.656880, 0.194503, 0.656880, 0.556799, 0.781818, 0.264279, 0.656880, 0.344332, 0.659820, 0.600000, 0.785714, 0.610422, 0.785714, 0.665202, 0.090538, 0.659042, 0.090538, 
16.8, 0.538566, 0.079221, 0.656835, 0.136581, 0.654060, 0.185662, 0.654060, 0.556799, 0.781818, 0.257136, 0.654060, 0.339741, 0.656835, 0.600000, 0.785714, 0.610422, 0.785714, 0.660965, 0.079221, 0.655119, 0.079221, 
16.9, 0.538566, 0.079221, 0.656835, 0.136581, 0.654060, 0.185662, 0.654060, 0.556799, 0.781818, 0.257136, 0.654060, 0.339741, 0.656835, 0.600000, 0.785714, 0.610422, 0.785714, 0.660965, 0.079221, 0.655119, 0.079221, 
17.0, 0.538566, 0.079221, 0.656835, 0.136581, 0.654060, 0.185662, 0.654060, 0.556799, 0.781818, 0.257136, 0.654060, 0.339741, 0.656835, 0.600000, 0.785714, 0.610422, 0.785714, 0.660965, 0.079221, 0.655119, 0.079221, 
17.1, 0.538566, 0.079221, 0.656835, 0.136581, 0.654060, 0.185662, 0.654060, 0.556799, 0.781818, 0.257136, 0.654060, 0.339741, 0.656835, 0.600000, 0.785714, 0.610422, 0.785714, 0.660965, 0.079221, 0.655119, 0.079221, 
17.2, 0.538566, 0.079221, 0.656835, 0.136581, 0.654060, 0.185662, 0.654060, 0.556799, 0.781818, 0.257136, 0.654060, 0.339741, 0.656835, 0.600000, 0.785714, 0.610422, 0.785714, 0.660965, 0.079221, 0.655119, 0.079221, 
17.3, 0.538566, 0.079221, 0.656835, 0.136581, 0.654060, 0.185662, 0.654060, 0.556799, 0.781818, 0.257136, 0.654060, 0.339741, 0.656835, 0.600000, 0.785714, 0.610422, 0.785714, 0.660965, 0.079221, 0.655119, 0.079221, 
17.4, 0.536696, 0.079221, 0.656835, 0.136581, 0.651101, 0.185662, 0.651101, 0.556799, 0.781818, 0.257136, 0.651101, 0.339741, 0.656835, 0.600000, 0.785714, 0.610422, 0.785714, 0.660965, 0.079221, 0.651024, 0.079221, 
17.5, 0.536696, 0.079221, 0.656835, 0.136581, 0.651101, 0.185662, 0.651101, 0.556799, 0.781818, 0.257136, 0.651101, 0.339741, 0.656835, 0.600000, 0.785714, 0.610422, 0.785714, 0.660965, 0.079221, 0.651024, 0.079221, 
17.6, 0.534807, 0.079221, 0.653646, 0.136581, 0.648100, 0.185662, 0.648100, 0.556799, 0.781818, 0.257136, 0.648100, 0.339741, 0.653646, 0.600000, 0.785714, 0.610422, 0.785714, 0.656499, 0.079221, 0.646904, 0.079221, 
17.7, 0.534807, 0.079221, 0.653646, 0.136581, 0.648100, 0.185662, 0.648100, 0.556799, 0.781818, 0.257136, 0.648100, 0.339741, 0.653646, 0.600000, 0.785714, 0.610422, 0.785714, 0.656499, 0.079221, 0.646904, 0.079221, 
17.8, 0.534807, 0.079221, 0.653646, 0.136581, 0.648100, 0.185662, 0.648100, 0.556799, 0.781818, 0.257136, 0.648100, 0.339741, 0.653646, 0.600000, 0.785714, 0.610422, 0.785714, 0.656499, 0.079221, 0.646904, 0.079221, 
17.9, 0.530931, 0.079221, 0.650410, 0.136581, 0.645058, 0.174058, 0.645058, 0.535384, 0.781818, 0.257136, 0.645058, 0.334348, 0.650410, 0.550000, 0.785714, 0.586005, 0.785714, 0.656499, 0.079221, 0.646904, 0.079221, 
18.0, 0.530931, 0.079221, 0.650410, 0.136581, 0.645058, 0.174058, 0.645058, 0.535384, 0.781818, 0.257136, 0.645058, 0.334348, 0.650410, 0.550000, 0.785714, 0.586005, 0.785714, 0.656499, 0.079221, 0.646904, 0.079221, 
18.1, 0.528979, 0.079221, 0.647158, 0.136581, 0.642000, 0.174058, 0.642000, 0.535384, 0.781818, 0.257136, 0.642000, 0.334348, 0.647158, 0.550000, 0.785714, 0.586005, 0.785714, 0.651972, 0.079221, 0.642703, 0.079221, 
18.2, 0.527005, 0.079221, 0.643873, 0.136581, 0.638914, 0.174058, 0.638914, 0.535384, 0.781818, 0.257136, 0.638914, 0.334348, 0.643873, 0.550000, 0.785714, 0.560526, 0.785714, 0.651972, 0.079221, 0.642703, 0.079221, 
18.3, 0.527005, 0.079221, 0.643873, 0.136581, 0.638914, 0.174058, 0.638914, 0.535384, 0.781818, 0.257136, 0.638914, 0.334348, 0.643873, 0.550000, 0.785714, 0.560526, 0.785714, 0.651972, 0.079221, 0.642703, 0.079221, 
18.4, 0.524994, 0.079221, 0.640520, 0.136581, 0.635767, 0.174058, 0.635767, 0.535384, 0.781818, 0.257136, 0.635767, 0.334348, 0.640520, 0.550000, 0.785714, 0.560526, 0.785714, 0.647348, 0.079221, 0.638418, 0.079221, 
18.5, 0.524994, 0.079221, 0.640520, 0.136581, 0.635767, 0.174058, 0.635767, 0.535384, 0.781818, 0.257136, 0.635767, 0.334348, 0.640520, 0.550000, 0.785714, 0.560526, 0.785714, 0.647348, 0.079221, 0.638418, 0.079221, 
18.6, 0.524994, 0.079221, 0.640520, 0.136581, 0.635767, 0.174058, 0.635767, 0.535384, 0.781818, 0.257136, 0.635767, 0.334348, 0.640520, 0.550000, 0.785714, 0.560526, 0.785714, 0.647348, 0.079221, 0.638418, 0.079221, 
18.7, 0.524994, 0.079221, 0.640520, 0.136581, 0.635767, 0.174058, 0.635767, 0.535384, 0.781818, 0.257136, 0.635767, 0.334348, 0.640520, 0.550000, 0.785714, 0.560526, 0.785714, 0.647348, 0.079221, 0.638418, 0.079221, 
18.8, 0.524994, 0.079221, 0.640520, 0.136581, 0.635767, 0.174058, 0.635767, 0.535384, 0.781818, 0.257136, 0.635767, 0.334348, 0.640520, 0.550000, 0.785714, 0.560526, 0.785714, 0.647348, 0.079221, 0.638418, 0.079221, 
18.9, 0.524994, 0.079221, 0.640520, 0.136581, 0.635767, 0.174058, 0.635767, 0.535384, 0.781818, 0.257136, 0.635767, 0.334348, 0.640520, 0.550000, 0.785714, 0.560526, 0.785714, 0.647348, 0.079221, 0.638418, 0.079221, 
19.0, 0.524994, 0.079221, 0.640520, 0.136581, 0.635767, 0.174058, 0.635767, 0.535384, 0.781818, 0.257136, 0.635767, 0.334348, 0.640520, 0.550000, 0.785714, 0.560526, 0.785714, 0.647348, 0.079221, 0.638418, 0.079221, 
19.1, 0.522797, 0.079221, 0.636880, 0.136581, 0.632367, 0.174058, 0.632367, 0.535384, 0.781818, 0.257136, 0.632367, 0.334348, 0.636880, 0.550000, 0.785714, 0.560526, 0.785714, 0.642330, 0.079221, 0.633758, 0.079221, 
19.2, 0.520573, 0.079221, 0.636880, 0.136581, 0.632367, 0.174058, 0.632367, 0.511048, 0.781818, 0.257136, 0.632367, 0.327919, 0.636880, 0.550000, 0.785714, 0.560526, 0.785714, 0.642330, 0.079221, 0.633758, 0.079221, 
19.3, 0.518329, 0.079221, 0.636880, 0.136581, 0.628892, 0.174058, 0.628892, 0.511048, 0.781818, 0.257136, 0.628892, 0.327919, 0.636880, 0.550000, 0.785714, 0.560526, 0.785714, 0.642330, 0.079221, 0.628957, 0.079221, 
19.4, 0.516055, 0.079221, 0.633134, 0.136581, 0.625379, 0.174058, 0.625379, 0.511048, 0.781818, 0.257136, 0.625379, 0.327919, 0.633134, 0.488889, 0.785714, 0.531025, 0.785714, 0.642330, 0.079221, 0.628957, 0.079221, 
19.5, 0.516055, 0.079221, 0.633134, 0.136581, 0.625379, 0.174058, 0.625379, 0.511048, 0.781818, 0.257136, 0.625379, 0.327919, 0.633134, 0.488889, 0.785714, 0.531025, 0.785714, 0.642330, 0.079221, 0.628957, 0.079221, 
19.6, 0.516055, 0.079221, 0.633134, 0.136581, 0.625379, 0.174058, 0.625379, 0.511048, 0.781818, 0.257136, 0.625379, 0.327919, 0.633134, 0.488889, 0.785714, 0.531025, 0.785714, 0.642330, 0.079221, 0.628957, 0.079221, 
19.7, 0.513644, 0.079221, 0.633134, 0.136581, 0.625379, 0.174058, 0.625379, 0.511048, 0.781818, 0.247613, 0.625379, 0.320942, 0.633134, 0.488889, 0.785714, 0.531025, 0.785714, 0.642330, 0.079221, 0.628957, 0.079221, 
19.8, 0.511221, 0.079221, 0.629152, 0.136581, 0.621634, 0.174058, 0.621634, 0.511048, 0.781818, 0.247613, 0.621634, 0.320942, 0.629152, 0.488889, 0.785714, 0.531025, 0.785714, 0.636886, 0.079221, 0.623844, 0.079221, 
19.9, 0.511221, 0.079221, 0.629152, 0.136581, 0.621634, 0.174058, 0.621634, 0.511048, 0.781818, 0.247613, 0.621634, 0.320942, 0.629152, 0.488889, 0.785714, 0.531025, 0.785714, 0.636886, 0.079221, 0.623844, 0.079221, 
20.0, 0.511221, 0.079221, 0.629152, 0.136581, 0.621634, 0.174058, 0.621634, 0.511048, 0.781818, 0.247613, 0.621634, 0.320942, 0.629152, 0.488889, 0.785714, 0.531025, 0.785714, 0.636886, 0.079221, 0.623844, 0.079221, 
20.1, 0.511221, 0.079221, 0.629152, 0.136581, 0.621634, 0.174058, 0.621634, 0.511048, 0.781818, 0.247613, 0.621634, 0.320942, 0.629152, 0.488889, 0.785714, 0.531025, 0.785714, 0.636886, 0.079221, 0.623844, 0.079221, 
20.2, 0.508665, 0.079221, 0.625013, 0.136581, 0.617724, 0.174058, 0.617724, 0.511048, 0.747826, 0.247613, 0.617724, 0.320942, 0.625013, 0.488889, 0.751553, 0.531025, 0.751553, 0.631250, 0.079221, 0.618557, 0.079221, 
20.3, 0.506109, 0.079221, 0.620874, 0.136581, 0.613815, 0.174058, 0.613815, 0.511048, 0.747826, 0.247613, 0.613815, 0.320942, 0.620874, 0.488889, 0.751553, 0.531025, 0.751553, 0.631250, 0.079221, 0.613270, 0.079221, 
20.4, 0.500891, 0.079221, 0.616621, 0.136581, 0.609803, 0.156652, 0.609803, 0.480986, 0.747826, 0.237295, 0.609803, 0.313114, 0.616621, 0.488889, 0.751553, 0.495623, 0.751553, 0.631250, 0.079221, 0.613270, 0.079221, 
20.5, 0.500891, 0.079221, 0.616621, 0.136581, 0.609803, 0.156652, 0.609803, 0.480986, 0.747826, 0.237295, 0.609803, 0.313114, 0.616621, 0.488889, 0.751553, 0.495623, 0.751553, 0.631250, 0.079221, 0.613270, 0.079221, 
20.6, 0.498184, 0.079221, 0.612217, 0.136581, 0.605655, 0.156652, 0.605655, 0.480986, 0.747826, 0.237295, 0.605655, 0.313114, 0.612217, 0.488889, 0.751553, 0.495623, 0.751553, 0.631250, 0.079221, 0.613270, 0.079221, 
20.7, 0.498184, 0.079221, 0.612217, 0.136581, 0.605655, 0.156652, 0.605655, 0.480986, 0.747826, 0.237295, 0.605655, 0.313114, 0.612217, 0.488889, 0.751553, 0.495623, 0.751553, 0.631250, 0.079221, 0.613270, 0.079221, 
20.8, 0.498184, 0.079221, 0.612217, 0.136581, 0.605655, 0.156652, 0.605655, 0.480986, 0.747826, 0.237295, 0.605655, 0.313114, 0.612217, 0.488889, 0.751553, 0.495623, 0.751553, 0.631250, 0.079221, 0.613270, 0.079221, 
20.9, 0.498184, 0.079221, 0.612217, 0.136581, 0.605655, 0.156652, 0.605655, 0.480986, 0.747826, 0.237295, 0.605655, 0.313114, 0.612217, 0.488889, 0.751553, 0.495623, 0.751553, 0.631250, 0.079221, 0.613270, 0.079221, 
21.0, 0.495270, 0.079221, 0.612217, 0.136581, 0.605655, 0.156652, 0.605655, 0.448921, 0.747826, 0.225431, 0.605655, 0.304168, 0.612217, 0.488889, 0.751553, 0.495623, 0.751553, 0.631250, 0.079221, 0.613270, 0.079221, 
21.1, 0.495270, 0.079221, 0.612217, 0.136581, 0.605655, 0.156652, 0.605655, 0.448921, 0.747826, 0.225431, 0.605655, 0.304168, 0.612217, 0.488889, 0.751553, 0.495623, 0.751553, 0.631250, 0.079221, 0.613270, 0.079221, 
21.2, 0.489339, 0.079221, 0.607358, 0.136581, 0.601101, 0.139246, 0.601101, 0.416855, 0.747826, 0.213566, 0.601101, 0.295222, 0.607358, 0.488889, 0.751553, 0.495623, 0.751553, 0.624674, 0.079221, 0.607012, 0.079221, 
21.3, 0.489339, 0.079221, 0.607358, 0.136581, 0.601101, 0.139246, 0.601101, 0.416855, 0.747826, 0.213566, 0.601101, 0.295222, 0.607358, 0.488889, 0.751553, 0.495623, 0.751553, 0.624674, 0.079221, 0.607012, 0.079221, 
21.5, 0.489339, 0.079221, 0.607358, 0.136581, 0.601101, 0.139246, 0.601101, 0.416855, 0.747826, 0.213566, 0.601101, 0.295222, 0.607358, 0.488889, 0.751553, 0.495623, 0.751553, 0.624674, 0.079221, 0.607012, 0.079221, 
21.6, 0.489339, 0.079221, 0.607358, 0.136581, 0.601101, 0.139246, 0.601101, 0.416855, 0.747826, 0.213566, 0.601101, 0.295222, 0.607358, 0.488889, 0.751553, 0.495623, 0.751553, 0.624674, 0.079221, 0.607012, 0.079221, 
21.7, 0.486182, 0.079221, 0.602167, 0.136581, 0.596253, 0.139246, 0.596253, 0.416855, 0.747826, 0.213566, 0.596253, 0.295222, 0.602167, 0.488889, 0.751553, 0.495623, 0.751553, 0.617576, 0.079221, 0.600268, 0.079221, 
21.8, 0.486182, 0.079221, 0.602167, 0.136581, 0.596253, 0.139246, 0.596253, 0.416855, 0.747826, 0.213566, 0.596253, 0.295222, 0.602167, 0.488889, 0.751553, 0.495623, 0.751553, 0.617576, 0.079221, 0.600268, 0.079221, 
21.9, 0.486182, 0.079221, 0.602167, 0.136581, 0.596253, 0.139246, 0.596253, 0.416855, 0.747826, 0.213566, 0.596253, 0.295222, 0.602167, 0.488889, 0.751553, 0.495623, 0.751553, 0.617576, 0.079221, 0.600268, 0.079221, 
22.1, 0.486182, 0.079221, 0.602167, 0.136581, 0.596253, 0.139246, 0.596253, 0.416855, 0.747826, 0.213566, 0.596253, 0.295222, 0.602167, 0.488889, 0.751553, 0.495623, 0.751553, 0.617576, 0.079221, 0.600268, 0.079221, 
22.2, 0.486182, 0.079221, 0.602167, 0.136581, 0.596253, 0.139246, 0.596253, 0.416855, 0.747826, 0.213566, 0.596253, 0.295222, 0.602167, 0.488889, 0.751553, 0.495623, 0.751553, 0.617576, 0.079221, 0.600268, 0.079221, 
22.3, 0.486182, 0.079221, 0.602167, 0.136581, 0.596253, 0.139246, 0.596253, 0.416855, 0.747826, 0.213566, 0.596253, 0.295222, 0.602167, 0.488889, 0.751553, 0.495623, 0.751553, 0.617576, 0.079221, 0.600268, 0.079221, 
22.4, 0.482633, 0.079221, 0.602167, 0.136581, 0.596253, 0.139246, 0.596253, 0.416855, 0.747826, 0.200218, 0.596253, 0.282921, 0.602167, 0.488889, 0.751553, 0.495623, 0.751553, 0.617576, 0.079221, 0.600268, 0.079221, 
22.5, 0.482633, 0.079221, 0.602167, 0.136581, 0.596253, 0.139246, 0.596253, 0.416855, 0.747826, 0.200218, 0.596253, 0.282921, 0.602167, 0.488889, 0.751553, 0.495623, 0.751553, 0.617576, 0.079221, 0.600268, 0.079221, 
22.6, 0.482633, 0.079221, 0.602167, 0.136581, 0.596253, 0.139246, 0.596253, 0.416855, 0.747826, 0.200218, 0.596253, 0.282921, 0.602167, 0.488889, 0.751553, 0.495623, 0.751553, 0.617576, 0.079221, 0.600268, 0.079221, 
22.7, 0.482633, 0.079221, 0.602167, 0.136581, 0.596253, 0.139246, 0.596253, 0.416855, 0.747826, 0.200218, 0.596253, 0.282921, 0.602167, 0.488889, 0.751553, 0.495623, 0.751553, 0.617576, 0.079221, 0.600268, 0.079221, 
22.8, 0.482633, 0.079221, 0.602167, 0.136581, 0.596253, 0.139246, 0.596253, 0.416855, 0.747826, 0.200218, 0.596253, 0.282921, 0.602167, 0.488889, 0.751553, 0.495623, 0.751553, 0.617576, 0.079221, 0.600268, 0.079221, 
22.9, 0.475033, 0.079221, 0.590002, 0.136581, 0.585003, 0.139246, 0.585003, 0.416855, 0.747826, 0.200218, 0.585003, 0.282921, 0.590002, 0.488889, 0.751553, 0.495623, 0.751553, 0.609342, 0.079221, 0.592764, 0.079221, 
23.0, 0.475033, 0.079221, 0.590002, 0.136581, 0.585003, 0.139246, 0.585003, 0.416855, 0.747826, 0.200218, 0.585003, 0.282921, 0.590002, 0.488889, 0.751553, 0.495623, 0.751553, 0.609342, 0.079221, 0.592764, 0.079221, 
23.1, 0.475033, 0.079221, 0.590002, 0.136581, 0.585003, 0.139246, 0.585003, 0.416855, 0.747826, 0.200218, 0.585003, 0.282921, 0.590002, 0.488889, 0.751553, 0.495623, 0.751553, 0.609342, 0.079221, 0.592764, 0.079221, 
23.2, 0.475033, 0.079221, 0.590002, 0.136581, 0.585003, 0.139246, 0.585003, 0.416855, 0.747826, 0.200218, 0.585003, 0.282921, 0.590002, 0.488889, 0.751553, 0.495623, 0.751553, 0.609342, 0.079221, 0.592764, 0.079221, 
23.3, 0.475033, 0.079221, 0.590002, 0.136581, 0.585003, 0.139246, 0.585003, 0.416855, 0.747826, 0.200218, 0.585003, 0.282921, 0.590002, 0.488889, 0.751553, 0.495623, 0.751553, 0.609342, 0.079221, 0.592764, 0.079221, 
23.4, 0.466842, 0.079221, 0.590002, 0.109265, 0.585003, 0.104435, 0.585003, 0.416855, 0.747826, 0.160174, 0.585003, 0.249636, 0.590002, 0.488889, 0.751553, 0.495623, 0.751553, 0.609342, 0.079221, 0.592764, 0.079221, 
23.5, 0.466842, 0.079221, 0.590002, 0.109265, 0.585003, 0.104435, 0.585003, 0.416855, 0.747826, 0.160174, 0.585003, 0.249636, 0.590002, 0.488889, 0.751553, 0.495623, 0.751553, 0.609342, 0.079221, 0.592764, 0.079221, 
23.6, 0.466842, 0.079221, 0.590002, 0.109265, 0.585003, 0.104435, 0.585003, 0.416855, 0.747826, 0.160174, 0.585003, 0.249636, 0.590002, 0.488889, 0.751553, 0.495623, 0.751553, 0.609342, 0.079221, 0.592764, 0.079221, 
23.7, 0.466842, 0.079221, 0.590002, 0.109265, 0.585003, 0.104435, 0.585003, 0.416855, 0.747826, 0.160174, 0.585003, 0.249636, 0.590002, 0.488889, 0.751553, 0.495623, 0.751553, 0.609342, 0.079221, 0.592764, 0.079221, 
