time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, 
13.8, 0.572495, 0.176991, 0.670294, 0.244863, 0.668951, 0.275617, 0.668951, 0.344747, 0.670294, 0.600000, 0.794182, 0.401005, 0.668963, 0.597826, 0.750000, 0.626180, 0.750000, 0.667765, 0.176991, 
13.9, 0.571038, 0.167676, 0.670294, 0.236964, 0.668951, 0.275617, 0.668951, 0.339275, 0.670294, 0.600000, 0.794182, 0.397073, 0.668963, 0.597826, 0.750000, 0.626180, 0.750000, 0.667765, 0.167676, 
14.0, 0.568125, 0.149045, 0.670294, 0.221167, 0.668951, 0.268168, 0.668951, 0.328331, 0.670294, 0.600000, 0.794182, 0.389210, 0.668963, 0.597826, 0.750000, 0.626180, 0.750000, 0.667765, 0.149045, 
14.1, 0.568125, 0.149045, 0.670294, 0.221167, 0.668951, 0.268168, 0.668951, 0.328331, 0.670294, 0.600000, 0.794182, 0.389210, 0.668963, 0.597826, 0.750000, 0.626180, 0.750000, 0.667765, 0.149045, 
14.2, 0.568125, 0.149045, 0.670294, 0.221167, 0.668951, 0.268168, 0.668951, 0.328331, 0.670294, 0.600000, 0.794182, 0.389210, 0.668963, 0.597826, 0.750000, 0.626180, 0.750000, 0.667765, 0.149045, 
14.3, 0.568125, 0.149045, 0.670294, 0.221167, 0.668951, 0.268168, 0.668951, 0.328331, 0.670294, 0.600000, 0.794182, 0.389210, 0.668963, 0.597826, 0.750000, 0.626180, 0.750000, 0.667765, 0.149045, 
14.4, 0.568125, 0.149045, 0.670294, 0.221167, 0.668951, 0.268168, 0.668951, 0.328331, 0.670294, 0.600000, 0.794182, 0.389210, 0.668963, 0.597826, 0.750000, 0.626180, 0.750000, 0.667765, 0.149045, 
14.5, 0.568125, 0.149045, 0.670294, 0.221167, 0.668951, 0.268168, 0.668951, 0.328331, 0.670294, 0.600000, 0.794182, 0.389210, 0.668963, 0.597826, 0.750000, 0.626180, 0.750000, 0.667765, 0.149045, 
14.6, 0.566614, 0.149045, 0.667874, 0.221167, 0.666536, 0.268168, 0.666536, 0.328331, 0.667874, 0.600000, 0.794182, 0.389210, 0.666565, 0.597826, 0.750000, 0.626180, 0.750000, 0.664673, 0.149045, 
14.7, 0.565099, 0.139730, 0.667874, 0.212975, 0.666536, 0.260281, 0.666536, 0.322670, 0.667874, 0.600000, 0.794182, 0.385198, 0.666565, 0.597826, 0.750000, 0.626180, 0.750000, 0.664673, 0.139730, 
14.8, 0.563567, 0.139730, 0.665428, 0.212975, 0.664095, 0.260281, 0.664095, 0.322670, 0.665428, 0.600000, 0.794182, 0.385198, 0.664133, 0.597826, 0.750000, 0.626180, 0.750000, 0.661553, 0.139730, 
14.9, 0.563567, 0.139730, 0.665428, 0.212975, 0.664095, 0.260281, 0.664095, 0.322670, 0.665428, 0.600000, 0.794182, 0.385198, 0.664133, 0.597826, 0.750000, 0.626180, 0.750000, 0.661553, 0.139730, 
15.0, 0.562023, 0.139730, 0.662964, 0.212975, 0.661635, 0.260281, 0.661635, 0.322670, 0.662964, 0.600000, 0.794182, 0.385198, 0.661682, 0.597826, 0.750000, 0.626180, 0.750000, 0.658418, 0.139730, 
15.1, 0.562023, 0.139730, 0.662964, 0.212975, 0.661635, 0.260281, 0.661635, 0.322670, 0.662964, 0.600000, 0.794182, 0.385198, 0.661682, 0.597826, 0.750000, 0.626180, 0.750000, 0.658418, 0.139730, 
15.2, 0.562023, 0.139730, 0.662964, 0.212975, 0.661635, 0.260281, 0.661635, 0.322670, 0.662964, 0.600000, 0.794182, 0.385198, 0.661682, 0.597826, 0.750000, 0.626180, 0.750000, 0.658418, 0.139730, 
15.3, 0.560462, 0.130415, 0.662964, 0.204456, 0.661635, 0.260281, 0.661635, 0.316803, 0.662964, 0.600000, 0.794182, 0.381056, 0.661682, 0.597826, 0.750000, 0.626180, 0.750000, 0.658418, 0.130415, 
15.4, 0.560462, 0.130415, 0.662964, 0.204456, 0.661635, 0.260281, 0.661635, 0.316803, 0.662964, 0.600000, 0.794182, 0.381056, 0.661682, 0.597826, 0.750000, 0.626180, 0.750000, 0.658418, 0.130415, 
15.5, 0.557296, 0.120383, 0.662964, 0.195567, 0.661635, 0.251885, 0.661635, 0.304848, 0.662964, 0.600000, 0.794182, 0.372681, 0.661682, 0.597826, 0.750000, 0.626180, 0.750000, 0.658418, 0.120383, 
15.6, 0.557296, 0.120383, 0.662964, 0.195567, 0.661635, 0.251885, 0.661635, 0.304848, 0.662964, 0.600000, 0.794182, 0.372681, 0.661682, 0.597826, 0.750000, 0.626180, 0.750000, 0.658418, 0.120383, 
15.7, 0.557296, 0.120383, 0.662964, 0.195567, 0.661635, 0.251885, 0.661635, 0.304848, 0.662964, 0.600000, 0.794182, 0.372681, 0.661682, 0.597826, 0.750000, 0.626180, 0.750000, 0.658418, 0.120383, 
15.8, 0.557296, 0.120383, 0.662964, 0.195567, 0.661635, 0.251885, 0.661635, 0.304848, 0.662964, 0.600000, 0.794182, 0.372681, 0.661682, 0.597826, 0.750000, 0.626180, 0.750000, 0.658418, 0.120383, 
15.9, 0.555657, 0.110351, 0.662964, 0.186254, 0.661635, 0.243489, 0.661635, 0.298751, 0.662964, 0.600000, 0.794182, 0.368398, 0.661682, 0.597826, 0.750000, 0.626180, 0.750000, 0.658418, 0.110351, 
16.0, 0.554003, 0.110351, 0.662964, 0.176942, 0.661635, 0.235092, 0.661635, 0.292654, 0.662964, 0.600000, 0.794182, 0.364012, 0.661682, 0.597826, 0.750000, 0.626180, 0.750000, 0.658418, 0.110351, 
16.1, 0.554003, 0.110351, 0.662964, 0.176942, 0.661635, 0.235092, 0.661635, 0.292654, 0.662964, 0.600000, 0.794182, 0.364012, 0.661682, 0.597826, 0.750000, 0.626180, 0.750000, 0.658418, 0.110351, 
16.2, 0.550635, 0.100319, 0.660258, 0.167629, 0.658934, 0.226696, 0.658934, 0.286557, 0.660258, 0.600000, 0.794182, 0.359626, 0.658992, 0.597826, 0.750000, 0.626180, 0.750000, 0.654988, 0.100319, 
16.3, 0.550635, 0.100319, 0.660258, 0.167629, 0.658934, 0.226696, 0.658934, 0.286557, 0.660258, 0.600000, 0.794182, 0.359626, 0.658992, 0.597826, 0.750000, 0.626180, 0.750000, 0.654988, 0.100319, 
16.4, 0.547194, 0.100319, 0.660258, 0.158316, 0.658934, 0.218300, 0.658934, 0.273821, 0.660258, 0.600000, 0.794182, 0.350636, 0.658992, 0.597826, 0.750000, 0.626180, 0.750000, 0.654988, 0.100319, 
16.5, 0.545456, 0.090287, 0.660258, 0.149003, 0.658934, 0.209904, 0.658934, 0.267453, 0.660258, 0.600000, 0.794182, 0.346082, 0.658992, 0.597826, 0.750000, 0.626180, 0.750000, 0.654988, 0.090287, 
16.6, 0.545456, 0.090287, 0.660258, 0.149003, 0.658934, 0.209904, 0.658934, 0.267453, 0.660258, 0.600000, 0.794182, 0.346082, 0.658992, 0.597826, 0.750000, 0.626180, 0.750000, 0.654988, 0.090287, 
16.7, 0.545456, 0.090287, 0.660258, 0.149003, 0.658934, 0.209904, 0.658934, 0.267453, 0.660258, 0.600000, 0.794182, 0.346082, 0.658992, 0.597826, 0.750000, 0.626180, 0.750000, 0.654988, 0.090287, 
16.8, 0.541880, 0.079001, 0.657412, 0.139070, 0.656094, 0.201158, 0.656094, 0.260930, 0.657412, 0.600000, 0.794182, 0.341275, 0.656164, 0.597826, 0.750000, 0.626180, 0.750000, 0.651349, 0.079001, 
16.9, 0.541880, 0.079001, 0.657412, 0.139070, 0.656094, 0.201158, 0.656094, 0.260930, 0.657412, 0.600000, 0.794182, 0.341275, 0.656164, 0.597826, 0.750000, 0.626180, 0.750000, 0.651349, 0.079001, 
17.0, 0.541880, 0.079001, 0.657412, 0.139070, 0.656094, 0.201158, 0.656094, 0.260930, 0.657412, 0.600000, 0.794182, 0.341275, 0.656164, 0.597826, 0.750000, 0.626180, 0.750000, 0.651349, 0.079001, 
17.1, 0.541880, 0.079001, 0.657412, 0.139070, 0.656094, 0.201158, 0.656094, 0.260930, 0.657412, 0.600000, 0.794182, 0.341275, 0.656164, 0.597826, 0.750000, 0.626180, 0.750000, 0.651349, 0.079001, 
17.2, 0.541880, 0.079001, 0.657412, 0.139070, 0.656094, 0.201158, 0.656094, 0.260930, 0.657412, 0.600000, 0.794182, 0.341275, 0.656164, 0.597826, 0.750000, 0.626180, 0.750000, 0.651349, 0.079001, 
17.3, 0.541880, 0.079001, 0.657412, 0.139070, 0.656094, 0.201158, 0.656094, 0.260930, 0.657412, 0.600000, 0.794182, 0.341275, 0.656164, 0.597826, 0.750000, 0.626180, 0.750000, 0.651349, 0.079001, 
17.4, 0.539985, 0.079001, 0.654423, 0.139070, 0.653112, 0.201158, 0.653112, 0.260930, 0.654423, 0.600000, 0.794182, 0.341275, 0.653195, 0.597826, 0.724138, 0.626180, 0.724138, 0.647540, 0.079001, 
17.5, 0.539985, 0.079001, 0.654423, 0.139070, 0.653112, 0.201158, 0.653112, 0.260930, 0.654423, 0.600000, 0.794182, 0.341275, 0.653195, 0.597826, 0.724138, 0.626180, 0.724138, 0.647540, 0.079001, 
17.6, 0.539985, 0.079001, 0.654423, 0.139070, 0.653112, 0.201158, 0.653112, 0.260930, 0.654423, 0.600000, 0.794182, 0.341275, 0.653195, 0.597826, 0.724138, 0.626180, 0.724138, 0.647540, 0.079001, 
17.7, 0.539985, 0.079001, 0.654423, 0.139070, 0.653112, 0.201158, 0.653112, 0.260930, 0.654423, 0.600000, 0.794182, 0.341275, 0.653195, 0.597826, 0.724138, 0.626180, 0.724138, 0.647540, 0.079001, 
17.8, 0.538043, 0.079001, 0.651351, 0.139070, 0.650046, 0.201158, 0.650046, 0.260930, 0.651351, 0.600000, 0.794182, 0.341275, 0.650142, 0.560462, 0.724138, 0.604588, 0.724138, 0.647540, 0.079001, 
17.9, 0.534086, 0.079001, 0.648264, 0.139070, 0.646965, 0.189982, 0.646965, 0.253256, 0.648264, 0.600000, 0.794182, 0.335587, 0.647076, 0.520429, 0.724138, 0.582196, 0.724138, 0.647540, 0.079001, 
18.0, 0.534086, 0.079001, 0.648264, 0.139070, 0.646965, 0.189982, 0.646965, 0.253256, 0.648264, 0.600000, 0.794182, 0.335587, 0.647076, 0.520429, 0.724138, 0.582196, 0.724138, 0.647540, 0.079001, 
18.1, 0.530101, 0.059251, 0.645162, 0.125163, 0.643869, 0.178807, 0.643869, 0.245342, 0.645162, 0.600000, 0.794182, 0.329801, 0.643994, 0.520429, 0.724138, 0.582196, 0.724138, 0.643616, 0.059251, 
18.2, 0.528093, 0.059251, 0.642046, 0.125163, 0.640759, 0.178807, 0.640759, 0.245342, 0.642046, 0.600000, 0.794182, 0.329801, 0.640898, 0.520429, 0.724138, 0.559803, 0.724138, 0.643616, 0.059251, 
18.3, 0.528093, 0.059251, 0.642046, 0.125163, 0.640759, 0.178807, 0.640759, 0.245342, 0.642046, 0.600000, 0.794182, 0.329801, 0.640898, 0.520429, 0.724138, 0.559803, 0.724138, 0.643616, 0.059251, 
18.4, 0.526046, 0.059251, 0.638867, 0.125163, 0.637587, 0.178807, 0.637587, 0.245342, 0.638867, 0.600000, 0.794182, 0.329801, 0.637741, 0.520429, 0.724138, 0.559803, 0.724138, 0.639618, 0.059251, 
18.5, 0.526046, 0.059251, 0.638867, 0.125163, 0.637587, 0.178807, 0.637587, 0.245342, 0.638867, 0.600000, 0.794182, 0.329801, 0.637741, 0.520429, 0.724138, 0.559803, 0.724138, 0.639618, 0.059251, 
18.6, 0.526046, 0.059251, 0.638867, 0.125163, 0.637587, 0.178807, 0.637587, 0.245342, 0.638867, 0.600000, 0.794182, 0.329801, 0.637741, 0.520429, 0.724138, 0.559803, 0.724138, 0.639618, 0.059251, 
18.7, 0.526046, 0.059251, 0.638867, 0.125163, 0.637587, 0.178807, 0.637587, 0.245342, 0.638867, 0.600000, 0.794182, 0.329801, 0.637741, 0.520429, 0.724138, 0.559803, 0.724138, 0.639618, 0.059251, 
18.8, 0.526046, 0.059251, 0.638867, 0.125163, 0.637587, 0.178807, 0.637587, 0.245342, 0.638867, 0.600000, 0.794182, 0.329801, 0.637741, 0.520429, 0.724138, 0.559803, 0.724138, 0.639618, 0.059251, 
18.9, 0.526046, 0.059251, 0.638867, 0.125163, 0.637587, 0.178807, 0.637587, 0.245342, 0.638867, 0.600000, 0.794182, 0.329801, 0.637741, 0.520429, 0.724138, 0.559803, 0.724138, 0.639618, 0.059251, 
19.0, 0.526046, 0.059251, 0.638867, 0.125163, 0.637587, 0.178807, 0.637587, 0.245342, 0.638867, 0.600000, 0.794182, 0.329801, 0.637741, 0.520429, 0.724138, 0.559803, 0.724138, 0.639618, 0.059251, 
19.1, 0.523798, 0.059251, 0.635414, 0.125163, 0.634140, 0.178807, 0.634140, 0.245342, 0.635414, 0.600000, 0.794182, 0.329801, 0.634294, 0.520429, 0.724138, 0.559803, 0.724138, 0.635237, 0.059251, 
19.2, 0.523798, 0.059251, 0.635414, 0.125163, 0.634140, 0.178807, 0.634140, 0.245342, 0.635414, 0.600000, 0.794182, 0.329801, 0.634294, 0.520429, 0.724138, 0.559803, 0.724138, 0.635237, 0.059251, 
19.3, 0.521490, 0.059251, 0.631884, 0.125163, 0.630617, 0.178807, 0.630617, 0.245342, 0.631884, 0.600000, 0.794182, 0.329801, 0.630770, 0.520429, 0.695172, 0.559803, 0.695172, 0.630732, 0.059251, 
19.4, 0.519141, 0.059251, 0.628293, 0.125163, 0.627034, 0.178807, 0.627034, 0.245342, 0.628293, 0.600000, 0.794182, 0.329801, 0.627186, 0.477060, 0.695172, 0.534358, 0.695172, 0.630732, 0.059251, 
19.5, 0.519141, 0.059251, 0.628293, 0.125163, 0.627034, 0.178807, 0.627034, 0.245342, 0.628293, 0.600000, 0.794182, 0.329801, 0.627186, 0.477060, 0.695172, 0.534358, 0.695172, 0.630732, 0.059251, 
19.6, 0.519141, 0.059251, 0.628293, 0.125163, 0.627034, 0.178807, 0.627034, 0.245342, 0.628293, 0.600000, 0.794182, 0.329801, 0.627186, 0.477060, 0.695172, 0.534358, 0.695172, 0.630732, 0.059251, 
19.7, 0.516645, 0.059251, 0.628293, 0.125163, 0.627034, 0.178807, 0.627034, 0.245342, 0.628293, 0.600000, 0.794182, 0.322306, 0.627186, 0.477060, 0.695172, 0.534358, 0.695172, 0.630732, 0.059251, 
19.8, 0.514137, 0.059251, 0.624462, 0.125163, 0.623211, 0.178807, 0.623211, 0.245342, 0.624462, 0.600000, 0.794182, 0.322306, 0.623362, 0.477060, 0.695172, 0.534358, 0.695172, 0.625880, 0.059251, 
19.9, 0.514137, 0.059251, 0.624462, 0.125163, 0.623211, 0.178807, 0.623211, 0.245342, 0.624462, 0.600000, 0.794182, 0.322306, 0.623362, 0.477060, 0.695172, 0.534358, 0.695172, 0.625880, 0.059251, 
20.0, 0.514137, 0.059251, 0.624462, 0.125163, 0.623211, 0.178807, 0.623211, 0.245342, 0.624462, 0.600000, 0.794182, 0.322306, 0.623362, 0.477060, 0.695172, 0.534358, 0.695172, 0.625880, 0.059251, 
20.1, 0.514137, 0.059251, 0.624462, 0.125163, 0.623211, 0.178807, 0.623211, 0.245342, 0.624462, 0.600000, 0.794182, 0.322306, 0.623362, 0.477060, 0.695172, 0.534358, 0.695172, 0.625880, 0.059251, 
20.2, 0.511528, 0.059251, 0.620485, 0.125163, 0.619241, 0.178807, 0.619241, 0.245342, 0.620485, 0.600000, 0.794182, 0.322306, 0.619391, 0.477060, 0.695172, 0.534358, 0.695172, 0.620873, 0.059251, 
20.3, 0.508918, 0.059251, 0.616507, 0.125163, 0.615272, 0.178807, 0.615272, 0.245342, 0.616507, 0.600000, 0.794182, 0.322306, 0.615421, 0.477060, 0.695172, 0.534358, 0.695172, 0.615866, 0.059251, 
20.4, 0.500924, 0.059251, 0.612425, 0.125163, 0.611197, 0.162552, 0.611197, 0.234675, 0.612425, 0.525000, 0.794182, 0.306190, 0.611345, 0.477060, 0.695172, 0.504671, 0.695172, 0.615866, 0.059251, 
20.5, 0.500924, 0.059251, 0.612425, 0.125163, 0.611197, 0.162552, 0.611197, 0.234675, 0.612425, 0.525000, 0.794182, 0.306190, 0.611345, 0.477060, 0.695172, 0.504671, 0.695172, 0.615866, 0.059251, 
20.6, 0.498187, 0.059251, 0.608258, 0.125163, 0.607039, 0.162552, 0.607039, 0.234675, 0.608258, 0.525000, 0.794182, 0.306190, 0.607187, 0.477060, 0.695172, 0.504671, 0.695172, 0.615866, 0.059251, 
20.7, 0.498187, 0.059251, 0.608258, 0.125163, 0.607039, 0.162552, 0.607039, 0.234675, 0.608258, 0.525000, 0.794182, 0.306190, 0.607187, 0.477060, 0.695172, 0.504671, 0.695172, 0.615866, 0.059251, 
20.8, 0.498187, 0.059251, 0.608258, 0.125163, 0.607039, 0.162552, 0.607039, 0.234675, 0.608258, 0.525000, 0.794182, 0.306190, 0.607187, 0.477060, 0.695172, 0.504671, 0.695172, 0.615866, 0.059251, 
20.9, 0.498187, 0.059251, 0.608258, 0.125163, 0.607039, 0.162552, 0.607039, 0.234675, 0.608258, 0.525000, 0.794182, 0.306190, 0.607187, 0.477060, 0.695172, 0.504671, 0.695172, 0.615866, 0.059251, 
21.0, 0.495256, 0.059251, 0.608258, 0.125163, 0.607039, 0.162552, 0.607039, 0.234675, 0.608258, 0.437500, 0.794182, 0.296622, 0.607187, 0.477060, 0.695172, 0.504671, 0.695172, 0.615866, 0.059251, 
21.1, 0.492308, 0.059251, 0.603819, 0.125163, 0.602609, 0.162552, 0.602609, 0.234675, 0.603819, 0.437500, 0.794182, 0.296622, 0.602754, 0.477060, 0.695172, 0.504671, 0.695172, 0.610268, 0.059251, 
21.2, 0.486341, 0.059251, 0.599312, 0.125163, 0.598111, 0.146297, 0.598111, 0.223500, 0.599312, 0.437500, 0.794182, 0.287054, 0.598256, 0.477060, 0.695172, 0.504671, 0.695172, 0.604564, 0.059251, 
21.3, 0.486341, 0.059251, 0.599312, 0.125163, 0.598111, 0.146297, 0.598111, 0.223500, 0.599312, 0.437500, 0.794182, 0.287054, 0.598256, 0.477060, 0.695172, 0.504671, 0.695172, 0.604564, 0.059251, 
21.4, 0.486341, 0.059251, 0.599312, 0.125163, 0.598111, 0.146297, 0.598111, 0.223500, 0.599312, 0.437500, 0.794182, 0.287054, 0.598256, 0.477060, 0.695172, 0.504671, 0.695172, 0.604564, 0.059251, 
21.5, 0.486341, 0.059251, 0.599312, 0.125163, 0.598111, 0.146297, 0.598111, 0.223500, 0.599312, 0.437500, 0.794182, 0.287054, 0.598256, 0.477060, 0.695172, 0.504671, 0.695172, 0.604564, 0.059251, 
21.6, 0.486341, 0.059251, 0.599312, 0.125163, 0.598111, 0.146297, 0.598111, 0.223500, 0.599312, 0.437500, 0.794182, 0.287054, 0.598256, 0.477060, 0.695172, 0.504671, 0.695172, 0.604564, 0.059251, 
21.7, 0.483162, 0.059251, 0.594518, 0.125163, 0.593327, 0.146297, 0.593327, 0.223500, 0.594518, 0.437500, 0.794182, 0.287054, 0.593470, 0.477060, 0.695172, 0.504671, 0.695172, 0.598457, 0.059251, 
21.8, 0.483162, 0.059251, 0.594518, 0.125163, 0.593327, 0.146297, 0.593327, 0.223500, 0.594518, 0.437500, 0.794182, 0.287054, 0.593470, 0.477060, 0.695172, 0.504671, 0.695172, 0.598457, 0.059251, 
21.9, 0.483162, 0.059251, 0.594518, 0.125163, 0.593327, 0.146297, 0.593327, 0.223500, 0.594518, 0.437500, 0.794182, 0.287054, 0.593470, 0.477060, 0.695172, 0.504671, 0.695172, 0.598457, 0.059251, 
22.2, 0.483162, 0.059251, 0.594518, 0.125163, 0.593327, 0.146297, 0.593327, 0.223500, 0.594518, 0.437500, 0.794182, 0.287054, 0.593470, 0.477060, 0.695172, 0.504671, 0.695172, 0.598457, 0.059251, 
22.3, 0.483162, 0.059251, 0.594518, 0.125163, 0.593327, 0.146297, 0.593327, 0.223500, 0.594518, 0.437500, 0.794182, 0.287054, 0.593470, 0.477060, 0.695172, 0.504671, 0.695172, 0.598457, 0.059251, 
22.4, 0.479711, 0.059251, 0.594518, 0.125163, 0.593327, 0.146297, 0.593327, 0.223500, 0.594518, 0.437500, 0.794182, 0.275571, 0.593470, 0.477060, 0.695172, 0.504671, 0.695172, 0.598457, 0.059251, 
22.5, 0.479711, 0.059251, 0.594518, 0.125163, 0.593327, 0.146297, 0.593327, 0.223500, 0.594518, 0.437500, 0.794182, 0.275571, 0.593470, 0.477060, 0.695172, 0.504671, 0.695172, 0.598457, 0.059251, 
22.7, 0.479711, 0.059251, 0.594518, 0.125163, 0.593327, 0.146297, 0.593327, 0.223500, 0.594518, 0.437500, 0.794182, 0.275571, 0.593470, 0.477060, 0.695172, 0.504671, 0.695172, 0.598457, 0.059251, 
22.8, 0.479711, 0.059251, 0.594518, 0.125163, 0.593327, 0.146297, 0.593327, 0.223500, 0.594518, 0.437500, 0.794182, 0.275571, 0.593470, 0.477060, 0.695172, 0.504671, 0.695172, 0.598457, 0.059251, 
22.9, 0.472331, 0.059251, 0.583609, 0.125163, 0.582440, 0.146297, 0.582440, 0.223500, 0.583609, 0.437500, 0.794182, 0.275571, 0.582581, 0.477060, 0.695172, 0.504671, 0.695172, 0.591657, 0.059251, 
23.0, 0.472331, 0.059251, 0.583609, 0.125163, 0.582440, 0.146297, 0.582440, 0.223500, 0.583609, 0.437500, 0.794182, 0.275571, 0.582581, 0.477060, 0.695172, 0.504671, 0.695172, 0.591657, 0.059251, 
23.1, 0.472331, 0.059251, 0.583609, 0.125163, 0.582440, 0.146297, 0.582440, 0.223500, 0.583609, 0.437500, 0.794182, 0.275571, 0.582581, 0.477060, 0.695172, 0.504671, 0.695172, 0.591657, 0.059251, 
23.2, 0.472331, 0.059251, 0.583609, 0.125163, 0.582440, 0.146297, 0.582440, 0.223500, 0.583609, 0.437500, 0.794182, 0.275571, 0.582581, 0.477060, 0.695172, 0.504671, 0.695172, 0.591657, 0.059251, 
23.3, 0.472331, 0.059251, 0.583609, 0.125163, 0.582440, 0.146297, 0.582440, 0.223500, 0.583609, 0.437500, 0.794182, 0.275571, 0.582581, 0.477060, 0.695172, 0.504671, 0.695172, 0.591657, 0.059251, 
23.4, 0.464393, 0.059251, 0.583609, 0.100130, 0.582440, 0.117037, 0.582440, 0.201150, 0.583609, 0.328125, 0.794182, 0.243151, 0.582581, 0.477060, 0.695172, 0.504671, 0.695172, 0.591657, 0.059251, 
23.5, 0.464393, 0.059251, 0.583609, 0.100130, 0.582440, 0.117037, 0.582440, 0.201150, 0.583609, 0.328125, 0.794182, 0.243151, 0.582581, 0.477060, 0.695172, 0.504671, 0.695172, 0.591657, 0.059251, 
23.7, 0.464393, 0.059251, 0.583609, 0.100130, 0.582440, 0.117037, 0.582440, 0.201150, 0.583609, 0.328125, 0.794182, 0.243151, 0.582581, 0.477060, 0.695172, 0.504671, 0.695172, 0.591657, 0.059251, 
23.8, 0.464393, 0.059251, 0.583609, 0.100130, 0.582440, 0.117037, 0.582440, 0.201150, 0.583609, 0.328125, 0.794182, 0.243151, 0.582581, 0.477060, 0.695172, 0.504671, 0.695172, 0.591657, 0.059251, 
23.9, 0.464393, 0.059251, 0.583609, 0.100130, 0.582440, 0.117037, 0.582440, 0.201150, 0.583609, 0.328125, 0.794182, 0.243151, 0.582581, 0.477060, 0.695172, 0.504671, 0.695172, 0.591657, 0.059251, 
24.0, 0.464393, 0.059251, 0.583609, 0.100130, 0.582440, 0.117037, 0.582440, 0.201150, 0.583609, 0.328125, 0.794182, 0.243151, 0.582581, 0.477060, 0.695172, 0.504671, 0.695172, 0.591657, 0.059251, 
24.2, 0.459840, 0.059251, 0.576977, 0.100130, 0.575821, 0.117037, 0.575821, 0.201150, 0.576977, 0.328125, 0.794182, 0.243151, 0.575961, 0.477060, 0.695172, 0.504671, 0.695172, 0.583552, 0.059251, 
24.3, 0.459840, 0.059251, 0.576977, 0.100130, 0.575821, 0.117037, 0.575821, 0.201150, 0.576977, 0.328125, 0.794182, 0.243151, 0.575961, 0.477060, 0.695172, 0.504671, 0.695172, 0.583552, 0.059251, 
24.5, 0.459840, 0.059251, 0.576977, 0.100130, 0.575821, 0.117037, 0.575821, 0.201150, 0.576977, 0.328125, 0.794182, 0.243151, 0.575961, 0.477060, 0.695172, 0.504671, 0.695172, 0.583552, 0.059251, 
24.6, 0.450455, 0.059251, 0.563402, 0.100130, 0.562272, 0.117037, 0.562272, 0.201150, 0.563402, 0.328125, 0.794182, 0.243151, 0.562409, 0.477060, 0.695172, 0.504671, 0.695172, 0.567114, 0.059251, 
24.7, 0.450455, 0.059251, 0.563402, 0.100130, 0.562272, 0.117037, 0.562272, 0.201150, 0.563402, 0.328125, 0.794182, 0.243151, 0.562409, 0.477060, 0.695172, 0.504671, 0.695172, 0.567114, 0.059251, 
24.8, 0.450455, 0.059251, 0.563402, 0.100130, 0.562272, 0.117037, 0.562272, 0.201150, 0.563402, 0.328125, 0.794182, 0.243151, 0.562409, 0.477060, 0.695172, 0.504671, 0.695172, 0.567114, 0.059251, 
24.9, 0.450455, 0.059251, 0.563402, 0.100130, 0.562272, 0.117037, 0.562272, 0.201150, 0.563402, 0.328125, 0.794182, 0.243151, 0.562409, 0.477060, 0.695172, 0.504671, 0.695172, 0.567114, 0.059251, 
25.0, 0.450455, 0.059251, 0.563402, 0.100130, 0.562272, 0.117037, 0.562272, 0.201150, 0.563402, 0.328125, 0.794182, 0.243151, 0.562409, 0.477060, 0.695172, 0.504671, 0.695172, 0.567114, 0.059251, 
25.1, 0.450455, 0.059251, 0.563402, 0.100130, 0.562272, 0.117037, 0.562272, 0.201150, 0.563402, 0.328125, 0.794182, 0.243151, 0.562409, 0.477060, 0.695172, 0.504671, 0.695172, 0.567114, 0.059251, 
25.2, 0.450455, 0.059251, 0.563402, 0.100130, 0.562272, 0.117037, 0.562272, 0.201150, 0.563402, 0.328125, 0.794182, 0.243151, 0.562409, 0.477060, 0.695172, 0.504671, 0.695172, 0.567114, 0.059251, 
25.3, 0.450455, 0.059251, 0.563402, 0.100130, 0.562272, 0.117037, 0.562272, 0.201150, 0.563402, 0.328125, 0.794182, 0.243151, 0.562409, 0.477060, 0.695172, 0.504671, 0.695172, 0.567114, 0.059251, 
25.5, 0.450455, 0.059251, 0.563402, 0.100130, 0.562272, 0.117037, 0.562272, 0.201150, 0.563402, 0.328125, 0.794182, 0.243151, 0.562409, 0.477060, 0.695172, 0.504671, 0.695172, 0.567114, 0.059251, 
25.6, 0.450455, 0.059251, 0.563402, 0.100130, 0.562272, 0.117037, 0.562272, 0.201150, 0.563402, 0.328125, 0.794182, 0.243151, 0.562409, 0.477060, 0.695172, 0.504671, 0.695172, 0.567114, 0.059251, 
25.7, 0.450455, 0.059251, 0.563402, 0.100130, 0.562272, 0.117037, 0.562272, 0.201150, 0.563402, 0.328125, 0.794182, 0.243151, 0.562409, 0.477060, 0.695172, 0.504671, 0.695172, 0.567114, 0.059251, 
25.8, 0.450455, 0.059251, 0.563402, 0.100130, 0.562272, 0.117037, 0.562272, 0.201150, 0.563402, 0.328125, 0.794182, 0.243151, 0.562409, 0.477060, 0.695172, 0.504671, 0.695172, 0.567114, 0.059251, 
26.0, 0.450455, 0.059251, 0.563402, 0.100130, 0.562272, 0.117037, 0.562272, 0.201150, 0.563402, 0.328125, 0.794182, 0.243151, 0.562409, 0.477060, 0.695172, 0.504671, 0.695172, 0.567114, 0.059251, 
