time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, 
392.0, 0.890666, 0.617647, 0.985246, 0.699153, 0.962866, 0.680204, 0.977653, 0.760412, 0.962866, 0.704163, 0.954909, 0.745976, 0.966355, 0.771580, 0.968728, 0.808568, 0.977653, 0.982524, 0.690476, 0.962316, 0.736364, 0.956224, 0.736364, 0.980787, 0.636364, 0.783801, 0.974227, 
394.0, 0.888969, 0.617647, 0.985246, 0.699153, 0.962866, 0.680204, 0.977653, 0.760412, 0.962866, 0.704163, 0.954909, 0.745976, 0.966355, 0.771580, 0.968728, 0.808568, 0.977653, 0.982524, 0.690476, 0.962316, 0.715909, 0.956224, 0.715909, 0.980787, 0.636364, 0.783801, 0.974227, 
403.0, 0.887273, 0.617647, 0.985246, 0.683263, 0.962866, 0.667370, 0.977653, 0.752408, 0.962866, 0.696750, 0.954909, 0.740055, 0.966355, 0.766259, 0.968728, 0.804400, 0.977653, 0.982524, 0.690476, 0.962316, 0.695455, 0.956224, 0.695455, 0.980787, 0.636364, 0.779191, 0.974227, 
410.0, 0.885576, 0.588235, 0.985246, 0.667373, 0.962866, 0.654536, 0.977653, 0.744404, 0.962866, 0.689338, 0.954909, 0.734135, 0.966355, 0.766259, 0.968728, 0.800232, 0.977653, 0.982524, 0.659091, 0.962316, 0.675000, 0.956224, 0.675000, 0.980787, 0.606061, 0.774580, 0.974227, 
415.0, 0.883880, 0.588235, 0.985246, 0.667373, 0.962866, 0.641702, 0.977653, 0.736399, 0.962866, 0.681926, 0.954909, 0.728214, 0.966355, 0.760937, 0.968728, 0.796064, 0.977653, 0.982524, 0.659091, 0.962316, 0.675000, 0.956224, 0.675000, 0.980787, 0.606061, 0.769970, 0.974227, 
417.0, 0.882183, 0.588235, 0.985246, 0.667373, 0.962866, 0.641702, 0.977653, 0.736399, 0.962866, 0.674514, 0.954909, 0.722294, 0.966355, 0.755616, 0.968728, 0.791896, 0.977653, 0.982524, 0.659091, 0.962316, 0.675000, 0.956224, 0.675000, 0.980787, 0.606061, 0.765359, 0.974227, 
420.0, 0.880487, 0.588235, 0.985246, 0.667373, 0.962866, 0.641702, 0.977653, 0.736399, 0.962866, 0.674514, 0.951411, 0.722294, 0.962964, 0.755616, 0.968728, 0.791896, 0.977653, 0.982524, 0.659091, 0.957552, 0.675000, 0.952206, 0.675000, 0.980787, 0.606061, 0.765359, 0.974227, 
424.0, 0.880487, 0.588235, 0.985246, 0.667373, 0.962866, 0.641702, 0.977653, 0.736399, 0.962866, 0.674514, 0.951411, 0.722294, 0.962964, 0.755616, 0.968728, 0.791896, 0.977653, 0.982524, 0.659091, 0.957552, 0.675000, 0.952206, 0.675000, 0.980787, 0.606061, 0.765359, 0.974227, 
426.0, 0.877087, 0.558824, 0.985246, 0.651483, 0.962866, 0.628868, 0.977653, 0.728395, 0.962866, 0.667102, 0.947900, 0.716373, 0.959562, 0.750295, 0.964774, 0.787728, 0.977653, 0.976640, 0.627706, 0.957552, 0.654545, 0.948171, 0.654545, 0.980787, 0.575758, 0.760748, 0.974227, 
429.0, 0.877087, 0.558824, 0.985246, 0.651483, 0.962866, 0.628868, 0.977653, 0.728395, 0.962866, 0.667102, 0.947900, 0.716373, 0.959562, 0.750295, 0.964774, 0.787728, 0.977653, 0.976640, 0.627706, 0.957552, 0.654545, 0.948171, 0.654545, 0.980787, 0.575758, 0.760748, 0.974227, 
432.0, 0.877087, 0.558824, 0.985246, 0.651483, 0.962866, 0.628868, 0.977653, 0.728395, 0.962866, 0.667102, 0.947900, 0.716373, 0.959562, 0.750295, 0.964774, 0.787728, 0.977653, 0.976640, 0.627706, 0.957552, 0.654545, 0.948171, 0.654545, 0.980787, 0.575758, 0.760748, 0.974227, 
436.0, 0.875381, 0.558824, 0.985246, 0.651483, 0.962866, 0.628868, 0.977653, 0.720302, 0.962866, 0.659606, 0.947900, 0.710404, 0.959562, 0.744936, 0.964774, 0.783538, 0.977653, 0.976640, 0.627706, 0.957552, 0.654545, 0.948171, 0.654545, 0.980787, 0.575758, 0.756110, 0.974227, 
438.0, 0.873674, 0.558824, 0.985246, 0.651483, 0.962866, 0.628868, 0.977653, 0.720302, 0.962866, 0.659606, 0.947900, 0.710404, 0.959562, 0.739576, 0.964774, 0.783538, 0.977653, 0.976640, 0.627706, 0.957552, 0.654545, 0.948171, 0.654545, 0.980787, 0.575758, 0.756110, 0.967644, 
446.0, 0.871968, 0.558824, 0.985246, 0.651483, 0.962866, 0.628868, 0.977653, 0.720302, 0.962866, 0.659606, 0.947900, 0.704434, 0.959562, 0.734217, 0.964774, 0.779348, 0.977653, 0.976640, 0.627706, 0.957552, 0.654545, 0.948171, 0.654545, 0.980787, 0.575758, 0.751471, 0.967644, 
449.0, 0.870261, 0.558824, 0.985246, 0.651483, 0.962866, 0.628868, 0.977653, 0.720302, 0.962866, 0.659606, 0.947900, 0.704434, 0.956147, 0.734217, 0.964774, 0.779348, 0.977653, 0.976640, 0.627706, 0.952765, 0.654545, 0.944119, 0.654545, 0.980787, 0.575758, 0.751471, 0.967644, 
455.0, 0.868555, 0.529412, 0.985246, 0.635593, 0.962866, 0.616034, 0.977653, 0.712209, 0.962866, 0.652110, 0.947900, 0.698464, 0.956147, 0.734217, 0.964774, 0.775158, 0.977653, 0.976640, 0.627706, 0.952765, 0.654545, 0.944119, 0.654545, 0.980787, 0.545455, 0.746832, 0.967644, 
456.0, 0.866849, 0.529412, 0.980295, 0.635593, 0.958680, 0.616034, 0.973127, 0.712209, 0.958680, 0.652110, 0.944377, 0.698464, 0.952732, 0.734217, 0.960804, 0.775158, 0.973127, 0.976640, 0.627706, 0.952765, 0.654545, 0.944119, 0.654545, 0.975908, 0.545455, 0.746832, 0.967644, 
461.0, 0.866849, 0.529412, 0.980295, 0.635593, 0.958680, 0.616034, 0.973127, 0.712209, 0.958680, 0.652110, 0.944377, 0.698464, 0.952732, 0.734217, 0.960804, 0.775158, 0.973127, 0.976640, 0.627706, 0.952765, 0.654545, 0.944119, 0.654545, 0.975908, 0.545455, 0.746832, 0.967644, 
463.0, 0.866849, 0.529412, 0.980295, 0.635593, 0.958680, 0.616034, 0.973127, 0.712209, 0.958680, 0.652110, 0.944377, 0.698464, 0.952732, 0.734217, 0.960804, 0.775158, 0.973127, 0.976640, 0.627706, 0.952765, 0.654545, 0.944119, 0.654545, 0.975908, 0.545455, 0.746832, 0.967644, 
465.0, 0.865136, 0.500000, 0.980295, 0.619703, 0.958680, 0.616034, 0.973127, 0.704115, 0.958680, 0.644615, 0.944377, 0.692494, 0.952732, 0.728858, 0.960804, 0.770968, 0.973127, 0.976640, 0.627706, 0.952765, 0.654545, 0.944119, 0.654545, 0.975908, 0.545455, 0.742165, 0.967644, 
471.0, 0.863422, 0.500000, 0.980295, 0.603814, 0.958680, 0.603200, 0.973127, 0.696022, 0.958680, 0.637119, 0.944377, 0.686525, 0.952732, 0.723499, 0.960804, 0.766778, 0.973127, 0.976640, 0.596320, 0.952765, 0.634091, 0.944119, 0.634091, 0.975908, 0.515152, 0.737497, 0.967644, 
473.0, 0.861709, 0.500000, 0.980295, 0.603814, 0.958680, 0.603200, 0.973127, 0.696022, 0.958680, 0.637119, 0.944377, 0.680555, 0.952732, 0.718139, 0.960804, 0.762588, 0.973127, 0.976640, 0.596320, 0.952765, 0.634091, 0.944119, 0.634091, 0.975908, 0.515152, 0.732829, 0.967644, 
475.0, 0.859996, 0.500000, 0.980295, 0.603814, 0.958680, 0.603200, 0.973127, 0.696022, 0.958680, 0.637119, 0.944377, 0.680555, 0.952732, 0.712780, 0.960804, 0.758398, 0.973127, 0.976640, 0.596320, 0.952765, 0.634091, 0.944119, 0.634091, 0.971028, 0.515152, 0.732829, 0.961016, 
476.0, 0.856570, 0.500000, 0.980295, 0.603814, 0.954493, 0.603200, 0.973127, 0.696022, 0.954493, 0.637119, 0.940853, 0.680555, 0.952732, 0.707421, 0.960804, 0.754208, 0.973127, 0.976640, 0.596320, 0.952765, 0.634091, 0.940067, 0.634091, 0.966149, 0.515152, 0.732829, 0.954389, 
481.0, 0.854857, 0.500000, 0.975344, 0.603814, 0.950307, 0.603200, 0.968601, 0.696022, 0.950307, 0.637119, 0.937329, 0.680555, 0.949305, 0.707421, 0.956834, 0.754208, 0.968601, 0.970721, 0.596320, 0.947977, 0.634091, 0.936015, 0.634091, 0.961269, 0.515152, 0.732829, 0.954389, 
486.0, 0.853144, 0.500000, 0.975344, 0.603814, 0.950307, 0.603200, 0.968601, 0.696022, 0.950307, 0.637119, 0.937329, 0.674585, 0.949305, 0.702062, 0.956834, 0.750018, 0.968601, 0.970721, 0.596320, 0.947977, 0.634091, 0.936015, 0.634091, 0.961269, 0.515152, 0.728161, 0.954389, 
488.0, 0.853144, 0.500000, 0.975344, 0.603814, 0.950307, 0.603200, 0.968601, 0.696022, 0.950307, 0.637119, 0.937329, 0.674585, 0.949305, 0.702062, 0.956834, 0.750018, 0.968601, 0.970721, 0.596320, 0.947977, 0.634091, 0.936015, 0.634091, 0.961269, 0.515152, 0.728161, 0.954389, 
490.0, 0.851427, 0.470588, 0.975344, 0.587924, 0.950307, 0.590366, 0.968601, 0.687929, 0.950307, 0.629535, 0.937329, 0.668562, 0.949305, 0.696702, 0.956834, 0.745804, 0.968601, 0.970721, 0.564935, 0.947977, 0.613636, 0.936015, 0.613636, 0.961269, 0.484848, 0.723464, 0.954389, 
491.0, 0.846277, 0.470588, 0.975344, 0.587924, 0.946121, 0.590366, 0.968601, 0.687929, 0.946121, 0.629535, 0.933805, 0.662539, 0.949305, 0.685984, 0.952864, 0.737377, 0.968601, 0.970721, 0.533550, 0.947977, 0.593182, 0.936015, 0.593182, 0.961269, 0.484848, 0.714068, 0.954389, 
495.0, 0.844561, 0.470588, 0.970393, 0.587924, 0.941934, 0.590366, 0.964074, 0.687929, 0.941934, 0.629535, 0.930281, 0.662539, 0.945878, 0.685984, 0.948893, 0.737377, 0.964074, 0.970721, 0.533550, 0.947977, 0.593182, 0.936015, 0.593182, 0.956390, 0.484848, 0.714068, 0.954389, 
498.0, 0.842844, 0.470588, 0.970393, 0.587924, 0.941934, 0.590366, 0.964074, 0.687929, 0.941934, 0.629535, 0.930281, 0.656516, 0.945878, 0.680625, 0.948893, 0.733163, 0.964074, 0.970721, 0.533550, 0.947977, 0.593182, 0.936015, 0.593182, 0.956390, 0.484848, 0.709370, 0.954389, 
500.0, 0.841127, 0.441176, 0.970393, 0.572034, 0.941934, 0.577532, 0.964074, 0.679835, 0.941934, 0.621950, 0.930281, 0.650493, 0.945878, 0.675265, 0.948893, 0.728950, 0.964074, 0.970721, 0.533550, 0.947977, 0.593182, 0.936015, 0.593182, 0.956390, 0.454545, 0.704672, 0.954389, 
503.0, 0.839411, 0.441176, 0.970393, 0.572034, 0.941934, 0.577532, 0.964074, 0.679835, 0.941934, 0.621950, 0.930281, 0.650493, 0.942451, 0.675265, 0.948893, 0.728950, 0.964074, 0.970721, 0.533550, 0.943189, 0.593182, 0.931963, 0.593182, 0.956390, 0.454545, 0.699975, 0.954389, 
504.0, 0.837694, 0.441176, 0.970393, 0.572034, 0.941934, 0.577532, 0.964074, 0.679835, 0.941934, 0.614365, 0.930281, 0.644470, 0.942451, 0.669906, 0.948893, 0.724736, 0.964074, 0.970721, 0.533550, 0.943189, 0.593182, 0.931963, 0.593182, 0.956390, 0.454545, 0.695277, 0.954389, 
515.0, 0.835978, 0.441176, 0.970393, 0.556144, 0.941934, 0.564698, 0.964074, 0.671742, 0.941934, 0.606780, 0.930281, 0.638447, 0.942451, 0.669906, 0.948893, 0.720523, 0.964074, 0.970721, 0.533550, 0.943189, 0.572727, 0.931963, 0.572727, 0.956390, 0.424242, 0.690579, 0.954389, 
518.0, 0.834261, 0.441176, 0.970393, 0.556144, 0.941934, 0.564698, 0.964074, 0.671742, 0.941934, 0.606780, 0.926758, 0.638447, 0.939024, 0.669906, 0.944923, 0.720523, 0.964074, 0.964802, 0.533550, 0.938401, 0.572727, 0.927911, 0.572727, 0.956390, 0.424242, 0.685881, 0.954389, 
525.0, 0.832545, 0.441176, 0.970393, 0.540254, 0.941934, 0.564698, 0.964074, 0.663649, 0.941934, 0.599196, 0.926758, 0.632423, 0.939024, 0.664547, 0.944923, 0.716309, 0.964074, 0.964802, 0.533550, 0.938401, 0.572727, 0.927911, 0.572727, 0.956390, 0.424242, 0.681183, 0.954389, 
526.0, 0.832545, 0.441176, 0.970393, 0.540254, 0.941934, 0.564698, 0.964074, 0.663649, 0.941934, 0.599196, 0.926758, 0.632423, 0.939024, 0.664547, 0.944923, 0.716309, 0.964074, 0.964802, 0.533550, 0.938401, 0.572727, 0.927911, 0.572727, 0.956390, 0.424242, 0.681183, 0.954389, 
529.0, 0.830824, 0.441176, 0.970393, 0.540254, 0.941934, 0.564698, 0.964074, 0.663649, 0.941934, 0.599196, 0.923234, 0.632423, 0.935597, 0.664547, 0.940953, 0.716309, 0.964074, 0.958883, 0.533550, 0.933614, 0.572727, 0.923841, 0.572727, 0.956390, 0.424242, 0.681183, 0.954389, 
530.0, 0.829104, 0.441176, 0.970393, 0.540254, 0.941934, 0.564698, 0.964074, 0.663649, 0.941934, 0.599196, 0.923234, 0.632423, 0.932169, 0.664547, 0.940953, 0.716309, 0.964074, 0.958883, 0.533550, 0.933614, 0.572727, 0.923841, 0.572727, 0.956390, 0.424242, 0.676453, 0.954389, 
533.0, 0.827384, 0.441176, 0.970393, 0.540254, 0.941934, 0.564698, 0.964074, 0.663649, 0.941934, 0.599196, 0.923234, 0.632423, 0.928742, 0.664547, 0.940953, 0.716309, 0.964074, 0.958883, 0.533550, 0.933614, 0.572727, 0.923841, 0.572727, 0.956390, 0.424242, 0.676453, 0.954389, 
535.0, 0.825664, 0.441176, 0.970393, 0.540254, 0.941934, 0.564698, 0.964074, 0.663649, 0.941934, 0.599196, 0.923234, 0.626400, 0.928742, 0.659188, 0.940953, 0.712096, 0.964074, 0.958883, 0.533550, 0.933614, 0.572727, 0.923841, 0.572727, 0.956390, 0.424242, 0.671722, 0.954389, 
536.0, 0.823944, 0.441176, 0.970393, 0.540254, 0.937748, 0.564698, 0.964074, 0.663649, 0.937748, 0.599196, 0.919710, 0.626400, 0.928742, 0.659188, 0.936983, 0.712096, 0.964074, 0.958883, 0.533550, 0.933614, 0.572727, 0.923841, 0.572727, 0.956390, 0.424242, 0.671722, 0.954389, 
537.0, 0.822224, 0.441176, 0.970393, 0.540254, 0.937748, 0.564698, 0.964074, 0.655556, 0.937748, 0.599196, 0.919710, 0.620377, 0.928742, 0.653828, 0.936983, 0.707882, 0.964074, 0.958883, 0.502165, 0.933614, 0.552273, 0.923841, 0.552273, 0.956390, 0.424242, 0.671722, 0.954389, 
540.0, 0.820504, 0.441176, 0.970393, 0.540254, 0.937748, 0.564698, 0.964074, 0.655556, 0.937748, 0.599196, 0.919710, 0.614354, 0.928742, 0.648469, 0.936983, 0.703668, 0.964074, 0.958883, 0.502165, 0.933614, 0.552273, 0.923841, 0.552273, 0.956390, 0.424242, 0.666992, 0.954389, 
541.0, 0.820504, 0.441176, 0.970393, 0.540254, 0.937748, 0.564698, 0.964074, 0.655556, 0.937748, 0.599196, 0.919710, 0.614354, 0.928742, 0.648469, 0.936983, 0.703668, 0.964074, 0.958883, 0.502165, 0.933614, 0.552273, 0.923841, 0.552273, 0.956390, 0.424242, 0.666992, 0.954389, 
544.0, 0.818780, 0.409664, 0.970393, 0.523883, 0.937748, 0.551565, 0.964074, 0.647361, 0.937748, 0.591514, 0.919710, 0.608272, 0.928742, 0.643065, 0.936983, 0.699429, 0.964074, 0.958883, 0.470779, 0.933614, 0.531818, 0.923841, 0.531818, 0.956390, 0.391608, 0.662228, 0.954389, 
545.0, 0.817056, 0.409664, 0.970393, 0.523883, 0.933561, 0.551565, 0.964074, 0.647361, 0.933561, 0.591514, 0.916186, 0.608272, 0.928742, 0.643065, 0.933012, 0.699429, 0.964074, 0.958883, 0.470779, 0.933614, 0.531818, 0.919772, 0.531818, 0.956390, 0.391608, 0.662228, 0.954389, 
547.0, 0.815332, 0.409664, 0.970393, 0.523883, 0.933561, 0.551565, 0.964074, 0.639167, 0.933561, 0.591514, 0.916186, 0.608272, 0.928742, 0.637661, 0.933012, 0.695190, 0.964074, 0.958883, 0.470779, 0.933614, 0.531818, 0.919772, 0.531818, 0.956390, 0.391608, 0.662228, 0.954389, 
548.0, 0.811885, 0.378151, 0.970393, 0.507512, 0.933561, 0.538433, 0.964074, 0.630972, 0.933561, 0.583832, 0.912662, 0.602189, 0.925315, 0.632257, 0.933012, 0.690951, 0.964074, 0.958883, 0.439394, 0.933614, 0.511364, 0.919772, 0.511364, 0.956390, 0.358974, 0.652699, 0.954389, 
550.0, 0.808437, 0.378151, 0.965442, 0.507512, 0.929375, 0.538433, 0.959548, 0.630972, 0.929375, 0.583832, 0.905615, 0.602189, 0.918461, 0.632257, 0.925072, 0.690951, 0.959548, 0.952964, 0.439394, 0.924038, 0.511364, 0.911632, 0.511364, 0.951510, 0.358974, 0.647935, 0.947761, 
552.0, 0.806714, 0.378151, 0.965442, 0.507512, 0.929375, 0.538433, 0.959548, 0.630972, 0.929375, 0.583832, 0.905615, 0.602189, 0.915034, 0.632257, 0.925072, 0.690951, 0.959548, 0.952964, 0.439394, 0.919250, 0.511364, 0.907562, 0.511364, 0.951510, 0.358974, 0.647935, 0.947761, 
553.0, 0.806714, 0.378151, 0.965442, 0.507512, 0.929375, 0.538433, 0.959548, 0.630972, 0.929375, 0.583832, 0.905615, 0.602189, 0.915034, 0.632257, 0.925072, 0.690951, 0.959548, 0.952964, 0.439394, 0.919250, 0.511364, 0.907562, 0.511364, 0.951510, 0.358974, 0.647935, 0.947761, 
554.0, 0.803259, 0.378151, 0.960465, 0.507512, 0.925170, 0.538433, 0.955001, 0.622778, 0.925170, 0.583832, 0.902077, 0.602189, 0.911594, 0.626853, 0.921084, 0.686712, 0.955001, 0.952964, 0.439394, 0.919250, 0.511364, 0.903474, 0.511364, 0.946605, 0.358974, 0.647935, 0.941086, 
557.0, 0.801531, 0.378151, 0.960465, 0.507512, 0.925170, 0.538433, 0.955001, 0.622778, 0.925170, 0.583832, 0.898540, 0.602189, 0.908154, 0.626853, 0.921084, 0.686712, 0.955001, 0.952964, 0.439394, 0.914438, 0.511364, 0.899386, 0.511364, 0.946605, 0.358974, 0.647935, 0.941086, 
559.0, 0.799804, 0.378151, 0.955489, 0.507512, 0.920964, 0.538433, 0.950453, 0.622778, 0.920964, 0.583832, 0.895002, 0.602189, 0.904714, 0.626853, 0.917097, 0.686712, 0.950453, 0.947008, 0.439394, 0.909625, 0.511364, 0.895298, 0.511364, 0.946605, 0.358974, 0.643171, 0.941086, 
563.0, 0.798076, 0.378151, 0.955489, 0.507512, 0.920964, 0.538433, 0.950453, 0.622778, 0.920964, 0.583832, 0.895002, 0.596106, 0.904714, 0.621450, 0.917097, 0.682474, 0.950453, 0.947008, 0.439394, 0.909625, 0.511364, 0.895298, 0.511364, 0.946605, 0.358974, 0.638407, 0.941086, 
566.0, 0.798076, 0.378151, 0.955489, 0.507512, 0.920964, 0.538433, 0.950453, 0.622778, 0.920964, 0.583832, 0.895002, 0.596106, 0.904714, 0.621450, 0.917097, 0.682474, 0.950453, 0.947008, 0.439394, 0.909625, 0.511364, 0.895298, 0.511364, 0.946605, 0.358974, 0.638407, 0.941086, 
567.0, 0.798076, 0.378151, 0.955489, 0.507512, 0.920964, 0.538433, 0.950453, 0.622778, 0.920964, 0.583832, 0.895002, 0.596106, 0.904714, 0.621450, 0.917097, 0.682474, 0.950453, 0.947008, 0.439394, 0.909625, 0.511364, 0.895298, 0.511364, 0.946605, 0.358974, 0.638407, 0.941086, 
570.0, 0.798076, 0.378151, 0.955489, 0.507512, 0.920964, 0.538433, 0.950453, 0.622778, 0.920964, 0.583832, 0.895002, 0.596106, 0.904714, 0.621450, 0.917097, 0.682474, 0.950453, 0.947008, 0.439394, 0.909625, 0.511364, 0.895298, 0.511364, 0.946605, 0.358974, 0.638407, 0.941086, 
571.0, 0.796338, 0.378151, 0.955489, 0.507512, 0.920964, 0.525300, 0.950453, 0.614583, 0.920964, 0.576150, 0.895002, 0.590023, 0.904714, 0.616046, 0.917097, 0.678235, 0.950453, 0.947008, 0.439394, 0.909625, 0.511364, 0.895298, 0.511364, 0.946605, 0.358974, 0.633607, 0.941086, 
573.0, 0.794599, 0.378151, 0.955489, 0.507512, 0.920964, 0.525300, 0.950453, 0.614583, 0.920964, 0.568468, 0.895002, 0.583941, 0.904714, 0.610642, 0.917097, 0.673996, 0.950453, 0.947008, 0.439394, 0.909625, 0.511364, 0.895298, 0.511364, 0.946605, 0.358974, 0.633607, 0.941086, 
575.0, 0.792860, 0.378151, 0.955489, 0.491140, 0.920964, 0.512168, 0.950453, 0.606389, 0.920964, 0.560786, 0.895002, 0.577858, 0.904714, 0.605238, 0.917097, 0.669757, 0.950453, 0.947008, 0.408009, 0.909625, 0.490909, 0.895298, 0.490909, 0.946605, 0.358974, 0.628806, 0.941086, 
577.0, 0.791121, 0.378151, 0.955489, 0.491140, 0.920964, 0.499035, 0.950453, 0.598194, 0.920964, 0.553104, 0.895002, 0.571775, 0.904714, 0.599834, 0.917097, 0.665518, 0.950453, 0.947008, 0.408009, 0.909625, 0.490909, 0.895298, 0.490909, 0.946605, 0.358974, 0.624006, 0.941086, 
578.0, 0.789383, 0.378151, 0.955489, 0.491140, 0.920964, 0.499035, 0.950453, 0.598194, 0.920964, 0.553104, 0.895002, 0.571775, 0.901248, 0.599834, 0.917097, 0.665518, 0.950453, 0.947008, 0.408009, 0.904760, 0.490909, 0.891172, 0.490909, 0.946605, 0.358974, 0.624006, 0.941086, 
579.0, 0.787644, 0.378151, 0.955489, 0.491140, 0.920964, 0.485903, 0.950453, 0.590000, 0.920964, 0.545422, 0.895002, 0.565693, 0.901248, 0.594430, 0.917097, 0.661279, 0.950453, 0.947008, 0.408009, 0.904760, 0.490909, 0.891172, 0.490909, 0.946605, 0.358974, 0.619206, 0.941086, 
586.0, 0.785905, 0.378151, 0.955489, 0.491140, 0.920964, 0.485903, 0.950453, 0.590000, 0.920964, 0.545422, 0.891436, 0.565693, 0.897781, 0.594430, 0.913075, 0.661279, 0.950453, 0.947008, 0.408009, 0.904760, 0.490909, 0.887046, 0.490909, 0.946605, 0.358974, 0.619206, 0.941086, 
594.0, 0.782428, 0.378151, 0.950460, 0.491140, 0.916720, 0.485903, 0.945861, 0.590000, 0.916720, 0.545422, 0.887871, 0.565693, 0.894315, 0.594430, 0.909052, 0.657040, 0.945861, 0.947008, 0.408009, 0.904760, 0.490909, 0.887046, 0.490909, 0.941649, 0.358974, 0.614406, 0.934364, 
595.0, 0.780689, 0.346639, 0.950460, 0.474769, 0.916720, 0.472770, 0.945861, 0.581806, 0.916720, 0.537740, 0.887871, 0.559610, 0.894315, 0.589026, 0.909052, 0.652801, 0.945861, 0.947008, 0.408009, 0.904760, 0.490909, 0.887046, 0.490909, 0.941649, 0.326340, 0.609606, 0.934364, 
596.0, 0.780689, 0.346639, 0.950460, 0.474769, 0.916720, 0.472770, 0.945861, 0.581806, 0.916720, 0.537740, 0.887871, 0.559610, 0.894315, 0.589026, 0.909052, 0.652801, 0.945861, 0.947008, 0.408009, 0.904760, 0.490909, 0.887046, 0.490909, 0.941649, 0.326340, 0.609606, 0.934364, 
598.0, 0.778947, 0.346639, 0.950460, 0.474769, 0.912476, 0.472770, 0.941270, 0.581806, 0.912476, 0.537740, 0.884305, 0.559610, 0.890849, 0.589026, 0.905030, 0.652801, 0.941270, 0.947008, 0.408009, 0.904760, 0.490909, 0.882921, 0.490909, 0.941649, 0.326340, 0.609606, 0.934364, 
600.0, 0.777204, 0.346639, 0.950460, 0.474769, 0.912476, 0.472770, 0.941270, 0.581806, 0.912476, 0.537740, 0.884305, 0.559610, 0.890849, 0.589026, 0.905030, 0.652801, 0.941270, 0.947008, 0.376623, 0.904760, 0.470455, 0.882921, 0.470455, 0.941649, 0.326340, 0.609606, 0.934364, 
612.0, 0.775461, 0.346639, 0.950460, 0.474769, 0.908232, 0.472770, 0.936678, 0.581806, 0.908232, 0.537740, 0.880739, 0.559610, 0.887382, 0.589026, 0.901008, 0.652801, 0.936678, 0.947008, 0.376623, 0.904760, 0.470455, 0.878795, 0.470455, 0.936693, 0.326340, 0.609606, 0.934364, 
615.0, 0.775461, 0.346639, 0.950460, 0.474769, 0.908232, 0.472770, 0.936678, 0.581806, 0.908232, 0.537740, 0.880739, 0.559610, 0.887382, 0.589026, 0.901008, 0.652801, 0.936678, 0.947008, 0.376623, 0.904760, 0.470455, 0.878795, 0.470455, 0.936693, 0.326340, 0.609606, 0.934364, 
622.0, 0.773715, 0.346639, 0.950460, 0.474769, 0.908232, 0.459638, 0.936678, 0.573611, 0.908232, 0.530058, 0.880739, 0.553527, 0.887382, 0.583622, 0.901008, 0.648534, 0.936678, 0.947008, 0.376623, 0.904760, 0.470455, 0.878795, 0.470455, 0.936693, 0.326340, 0.604768, 0.934364, 
623.0, 0.773715, 0.346639, 0.950460, 0.474769, 0.908232, 0.459638, 0.936678, 0.573611, 0.908232, 0.530058, 0.880739, 0.553527, 0.887382, 0.583622, 0.901008, 0.648534, 0.936678, 0.947008, 0.376623, 0.904760, 0.470455, 0.878795, 0.470455, 0.936693, 0.326340, 0.604768, 0.934364, 
624.0, 0.771960, 0.315126, 0.950460, 0.458398, 0.908232, 0.446505, 0.936678, 0.565298, 0.908232, 0.522376, 0.880739, 0.547377, 0.887382, 0.578168, 0.901008, 0.644211, 0.936678, 0.947008, 0.345238, 0.904760, 0.450000, 0.878795, 0.450000, 0.936693, 0.293706, 0.599930, 0.934364, 
628.0, 0.771960, 0.315126, 0.950460, 0.458398, 0.908232, 0.446505, 0.936678, 0.565298, 0.908232, 0.522376, 0.880739, 0.547377, 0.887382, 0.578168, 0.901008, 0.644211, 0.936678, 0.947008, 0.345238, 0.904760, 0.450000, 0.878795, 0.450000, 0.936693, 0.293706, 0.599930, 0.934364, 
629.0, 0.770202, 0.315126, 0.950460, 0.458398, 0.908232, 0.446505, 0.936678, 0.565298, 0.908232, 0.522376, 0.880739, 0.547377, 0.887382, 0.572661, 0.901008, 0.639858, 0.936678, 0.947008, 0.313853, 0.904760, 0.429545, 0.878795, 0.429545, 0.936693, 0.293706, 0.599930, 0.934364, 
631.0, 0.770202, 0.315126, 0.950460, 0.458398, 0.908232, 0.446505, 0.936678, 0.565298, 0.908232, 0.522376, 0.880739, 0.547377, 0.887382, 0.572661, 0.901008, 0.639858, 0.936678, 0.947008, 0.313853, 0.904760, 0.429545, 0.878795, 0.429545, 0.936693, 0.293706, 0.599930, 0.934364, 
632.0, 0.768435, 0.315126, 0.950460, 0.458398, 0.908232, 0.432975, 0.936678, 0.556861, 0.908232, 0.514579, 0.880739, 0.541085, 0.887382, 0.567102, 0.901008, 0.635475, 0.936678, 0.947008, 0.313853, 0.904760, 0.429545, 0.878795, 0.429545, 0.936693, 0.293706, 0.595013, 0.934364, 
637.0, 0.766669, 0.315126, 0.950460, 0.458398, 0.908232, 0.432975, 0.936678, 0.556861, 0.908232, 0.514579, 0.880739, 0.541085, 0.887382, 0.561542, 0.901008, 0.635475, 0.936678, 0.947008, 0.313853, 0.904760, 0.429545, 0.878795, 0.429545, 0.936693, 0.293706, 0.595013, 0.927494, 
